회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출원가(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),영업이익(개별),영업이익(연결),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원)
(주)고영테크놀러지,98460,14-Dec,135531589,61382298,142840131,60262407,22775832,22111066,27729257,28155312,118348519,115835240,141873467,141720465
(주)고영테크놀러지,98460,15-Dec,138554625,56961633,145904431,56896177,23271756,23530903,26172507,23449593,133570714,131475647,160170850,158857627
(주)고영테크놀러지,98460,16-Dec,153254768,61186100,171793841,63856136,28063238,29723733,31039820,33184488,157572806,157267580,194332855,195121241
(주)고영테크놀러지,98460,17-Dec,188934907,73639302,203368626,71899522,28907302,26734105,45513084,43748905,164836232,161317171,205696350,205207385
(주)고영테크놀러지,98460,18-Dec,219818022,88093203,238208865,89336707,42430216,42309672,46196834,45983317,229271175,225866639,279985447,279059436
(주)고영테크놀러지,98460,19-Dec,209480760,81602341,222057035,80865005,34702997,29559680,40057965,33331312,252020628,243668528,308020011,305481184
(주)골드앤에스,35290,11-Dec,47522791,33020367,47522791,32544786,1101095,1002287,1392408,1295339,22637807,22436829,46347129,46677146
(주)골드앤에스,35290,12-Dec,43889087,31475407,43889087,31012456,-6036290,-6467495,-2363142,-2330876,26252682,25517817,51062616,51950606
(주)골드앤에스,35290,13-Dec,36607591,26382626,39548810,28127986,-16378087,-16837473,-4982102,-6493109,9813150,13127355,34508798,51442505
(주)골드앤에스,35290,14-Dec,29428881,21706823,31287203,23453716,-8058617,-9319175,-2318778,-3079598,9084260,12082621,28884288,46528474
(주)골드앤에스,35290,15-Dec,22197935,15542053,22197935,15199451,-9396462,-9502547,1062022,1143767,14991660,15160254,23597566,24102094
(주)골드앤에스,35290,16-Dec,15893494,9636887,15893494,9347753,388207,390367,389642,402070,14102143,14268527,18296141,18671644
(주)골드앤에스,35290,17-Dec,12802035,8220762,12802035,8002687,-8062623,-7975875,-3690116,-3694041,13104737,13346076,16994788,17173934
(주)골드앤에스,35290,18-Dec,8680452,4348267,8680452,4405757,-4045846,-4380399,-4559128,-4667031,13867013,13779569,42472631,42472631
(주)골드앤에스,35290,19-Dec,7642733,6293120,7642733,6293120,-24883215,-24883278,-7142116,-7142116,-5001092,-5091573,16096170,16096170
(주)골드퍼시픽,38530,11-Dec,11236925,6637040,,,990336,,1726132,0,21829724,,27473520,
(주)골드퍼시픽,38530,12-Dec,10491048,7335464,,,254546,,726902,0,22928402,,29861540,
(주)골드퍼시픽,38530,13-Dec,6488691,7623009,7167832,8242393,-8455942,-9381353,-5584540,-6137582,17116411,16190999,30517744,33687572
(주)골드퍼시픽,38530,14-Dec,4855121,8095405,16486257,17957521,-7306525,-7390326,-5975388,-5819315,16902289,16567915,31936409,41948832
(주)골드퍼시픽,38530,15-Dec,6121489,8377506,18635305,19680341,-12525668,-10215946,-8197750,-8243124,20115559,21193149,27495738,28573328
(주)골드퍼시픽,38530,16-Dec,9588100,8116354,,,-23433498,,-8525119,0,1889641,,11122066,
(주)골드퍼시픽,38530,17-Dec,5031439,1988881,,,-965087,,937597,0,5364494,,26567967,
(주)골드퍼시픽,38530,18-Dec,5580994,1408824,5708281,1408824,-4380343,-4471963,-506240,-904003,20086698,20086698,37288362,37825442
(주)골드퍼시픽,38530,19-Dec,11323125,8029376,,,-31603970,,-3421041,0,21069318,,72945743,
(주)골프존,215000,15-Dec,184085342,60628407,201560389,80622893,33262807,36533155,47628136,49582444,105063093,108853909,171629353,178132253
(주)골프존,215000,16-Dec,196864993,75591746,216964342,87427908,35913366,36536248,43961456,45442468,115886579,120648626,177635830,187914226
(주)골프존,215000,17-Dec,171859065,61708564,200105321,69036405,75544308,79392004,33528808,37457576,181394935,189381881,239011847,253672419
(주)골프존,215000,18-Dec,191571105,77184826,198705194,77580938,21663391,20419449,29085694,28160266,197436844,194919561,254578679,254057808
(주)골프존,215000,19-Dec,239051647,96463711,247018099,93859565,19704546,16213888,36199058,32297495,205529589,200042879,304860836,312587283
(주)골프존뉴딘홀딩스,121440,11-Dec,209788389,101810790,215793737,100364106,47591974,46487063,54711940,54442031,348104397,348968757,373246120,378054302
(주)골프존뉴딘홀딩스,121440,12-Dec,276341690,119729808,289629366,131624220,72099265,73354594,73882041,69002648,410999847,411636973,512614848,540922890
(주)골프존뉴딘홀딩스,121440,13-Dec,340005073,153062630,365126358,186981066,4493226,2803470,84447683,80489157,427556455,424543916,589946855,637840057
(주)골프존뉴딘홀딩스,121440,14-Dec,387066126,171180827,429589619,219364035,63571492,79234486,101367117,102393717,473636026,486385956,586599347,762037240
(주)골프존뉴딘홀딩스,121440,15-Dec,29389093,7714195,164536448,109081059,890006593,871101274,-13803824,-9349582,551703320,551360423,585663015,767325175
(주)골프존뉴딘홀딩스,121440,16-Dec,27652102,512580,243275475,126201483,-20255655,2876449,-5563087,37005985,506841449,528087415,561892958,760772930
(주)골프존뉴딘홀딩스,121440,17-Dec,23499543,681186,213756902,112978779,-21778628,-21585123,-6824300,18422625,480074463,500912642,536244772,756500949
(주)골프존뉴딘홀딩스,121440,18-Dec,16100354,630040,223036801,129202466,-7653686,-7527390,-11005550,1114231,484480922,485969871,563387103,774743339
(주)골프존뉴딘홀딩스,121440,19-Dec,26897482,25361094,228935651,140609926,-30341791,-34848135,-17956208,-3625436,450069457,447197508,537526345,776384700
(주)광림,14200,11-Dec,106495363,89277042,,,2583332,,5263610,0,56677106,,86353051,
(주)광림,14200,12-Dec,85322569,74514327,,,586385,,1321582,0,63502275,,89766075,
(주)광림,14200,13-Dec,103442134,89450125,,,1630750,,3310918,0,64796802,,101592603,
(주)광림,14200,14-Dec,92553612,79081364,231446314,175450887,1137559,-237860,1910652,2185491,66259380,128970849,120284256,244886480
(주)광림,14200,15-Dec,237222890,178239093,,,9223597,,1326667,0,80899308,,146338755,
(주)광림,14200,16-Dec,87302967,75002299,87302967,75002299,437352,-1896521,171774,171774,90221084,113505965,152080347,229596737
(주)광림,14200,17-Dec,99421336,84130277,135191558,131160374,86196134,-23602051,2304157,-12369550,176556237,107690687,369582323,208058303
(주)광림,14200,18-Dec,75493055,62505909,136595300,122536264,-58294056,-28445678,2202923,-1044494,120931215,90075229,236379465,187812629
(주)광림,14200,19-Dec,93241157,78615222,145864184,134964602,-68290742,-14006972,3819332,-10983157,60749234,90772137,193568854,252468254
(주)광명전기,17040,11-Dec,57967857,51994278,92382628,81102005,-75153,-1825104,1483791,496117,56987613,62936103,99992644,123886511
(주)광명전기,17040,12-Dec,79318302,70522943,117216514,102591227,-1564026,407617,3566141,4187751,55136666,62992204,104218586,131064345
(주)광명전기,17040,13-Dec,90344376,76118777,117852824,98728241,5301060,6473480,8443372,10781482,60793004,69847678,105483729,120910764
(주)광명전기,17040,14-Dec,115801471,100019085,134778387,114780200,6978508,9107331,10270079,12461661,67539909,78696030,119791644,138580023
(주)광명전기,17040,15-Dec,93000177,83525805,116316957,98659704,3442541,8891002,3839499,9342095,71275955,87829336,107719518,131457603
(주)광명전기,17040,16-Dec,96931493,87560184,96942911,87732377,15612709,11593891,3818918,3616733,86335358,98063360,125405290,146859319
(주)광명전기,17040,17-Dec,105083042,95422477,101561159,92454439,-1349854,-2043260,3754871,2197753,85430878,96648221,128881408,152717140
(주)광명전기,17040,18-Dec,96949804,87318774,114110654,103304003,3182514,2718092,2970976,3257515,87989865,98748349,124159091,151823119
(주)광명전기,17040,19-Dec,125009206,111565450,131864294,117038701,6470387,7118200,7313079,7985837,94186043,105398860,140591786,156712705
(주)광무,29480,11-Dec,50359203,40419633,51755052,42251012,-51537196,-50127229,-11400527,-13535609,49296267,37831616,85836111,75946478
(주)광무,29480,12-Dec,40406860,33220101,41178683,33757502,-15113066,-10689029,-5614533,-5776949,36518143,29507217,60163490,55788602
(주)광무,29480,13-Dec,10105219,10221619,20534276,22621739,-33154332,-28721377,-6899306,-13904970,11346800,8786699,28890332,35384615
(주)광무,29480,14-Dec,38409667,31532738,,,-859721,,1422352,0,8505450,,27862528,
(주)광무,29480,15-Dec,17648493,13652964,,,-2727754,,-620363,0,7744452,,21133216,
(주)광무,29480,16-Dec,26429957,21752231,,,95615,,1294011,0,8053231,,29089768,
(주)광무,29480,17-Dec,21540953,17503183,,,-3352682,,199525,0,13552175,,28950503,
(주)광무,29480,18-Dec,20707286,17118006,23074941,17769834,-4875184,-5120760,-671966,-1335245,9695091,10729216,26017306,28431748
(주)광무,29480,19-Dec,25244176,20873726,36483979,21870776,-6275093,-6421201,-2260048,-3012624,22202195,22844122,57156720,63139837
(주)광주신세계,37710,11-Dec,219613514,80698060,,,52281979,,58896505,0,310214632,,380753715,
(주)광주신세계,37710,12-Dec,213803173,76996157,,,53769536,,58185713,0,361615843,,430662968,
(주)광주신세계,37710,13-Dec,206606675,73016518,,,48569715,,55981723,0,408690826,,656355808,
(주)광주신세계,37710,14-Dec,204820461,71460629,,,42236355,,51835639,0,448624926,,652758688,
(주)광주신세계,37710,15-Dec,205331892,67952823,,,45901413,,54772399,0,491380796,,659495158,
(주)광주신세계,37710,16-Dec,210423594,69014284,,,45554028,,56047368,0,534290186,,655502726,
(주)광주신세계,37710,17-Dec,209647360,68619341,,,47846191,,56289748,0,579363832,,655018971,
(주)광주신세계,37710,18-Dec,135213362,17733154,,,45093180,,50068808,0,620656716,,696204982,
(주)광주신세계,37710,19-Dec,154879496,18569711,,,47668959,,55102645,0,661189861,,752423111,
(주)구영테크,53270,11-Dec,62527619,50904676,147832315,129730219,985788,-647883,5189843,5159049,27962532,36633264,94940916,149471330
(주)구영테크,53270,12-Dec,65451015,53454413,155788988,134266189,1250176,1633009,4839337,7488049,29302171,36686891,109440531,161163024
(주)구영테크,53270,13-Dec,76282590,63114137,172747316,150485036,1137402,2179847,4463036,7492265,30762180,39023837,97549406,149230187
(주)구영테크,53270,14-Dec,77799749,64482528,170528694,148057799,1326679,2236588,2782248,5438229,42200180,52212920,101546298,155857242
(주)구영테크,53270,15-Dec,87109177,72768430,172083049,146639036,3196300,4158785,3529661,6145428,44066560,56401223,102761141,161330950
(주)구영테크,53270,16-Dec,75320433,61393389,148301597,125781105,3920237,2542450,4114290,4337719,46429602,57780291,108895002,166748490
(주)구영테크,53270,17-Dec,74298129,61735712,149833357,127099113,1239184,1357296,3025353,5691336,47102417,55811041,139584386,187009683
(주)구영테크,53270,18-Dec,81928926,69673553,195238339,172978813,3912117,5920905,1638584,5378869,57861349,68827896,146492374,202572970
(주)구영테크,53270,19-Dec,93132845,79774125,230853336,208667166,1558141,3387486,2513646,5239175,58668784,71704257,141034767,206569873
(주)국동,5320,11-Dec,100097439,86396894,154293577,134179552,-12930687,-7212195,-5805369,1137580,2694312,5829570,42291817,68162305
(주)국동,5320,12-Dec,91524436,75786153,138172746,112722986,262553,5142066,1814279,6792925,2775119,9422729,35813125,65808287
(주)국동,5320,13-Dec,95716049,78656021,147860227,123575979,2373991,4009323,3421258,5522012,5947778,15412210,40194919,73040609
(주)국동,5320,14-Dec,117861978,95550889,186086561,153250540,4692501,8898694,5708079,10149086,14336568,28639367,53392996,89271398
(주)국동,5320,15-Dec,102431161,82651994,170296068,140601202,5321778,5235608,6875576,8655834,22395455,31226110,66242141,93758552
(주)국동,5320,16-Dec,127275873,102252563,197368723,160651679,4379974,6208749,7880757,10563534,40069999,51725723,86116813,124126720
(주)국동,5320,17-Dec,130016453,111577387,191602989,163195489,-6593433,-8967738,-2404926,-5856431,38638770,42630725,75154254,106307080
(주)국동,5320,18-Dec,136811631,115258052,219550054,183038971,1351547,2111761,1682592,5762204,41762492,48475045,80727956,123134702
(주)국동,5320,19-Dec,116180044,99266447,223077183,188905199,-6989987,-4523376,-9536815,-4249137,54349558,65481226,96856085,133723726
(주)국보,1140,11-Dec,118304924,110401747,130636214,121478547,-176708,-37903,1856011,1737608,33874415,34466553,97415381,98869465
(주)국보,1140,12-Dec,109183947,101495533,122343037,112775782,-1916073,-874559,1079411,1365801,31655538,33793391,93953021,98494841
(주)국보,1140,13-Dec,108994114,101240956,117073443,107727279,-3766842,-3846673,653033,731017,27678685,29768264,94915572,98315386
(주)국보,1140,14-Dec,89859741,84920430,97520169,91556717,-6633427,-6999514,-1997880,-2409123,20984752,22620239,87597909,91005502
(주)국보,1140,15-Dec,85267457,80391773,91618545,85746776,-3679630,-4043773,-2191281,-2462368,17113465,18409444,80158667,83085438
(주)국보,1140,16-Dec,77773715,72438469,87333326,79591802,-5034348,-4187272,-507392,204105,13200649,15275562,77487791,81308887
(주)국보,1140,17-Dec,74662255,69821126,78255522,72337683,-2761653,-2889794,-3408921,-3934058,16039171,17848563,69819240,73270170
(주)국보,1140,18-Dec,66929948,64102691,71549828,67935985,-4038217,-3999572,-4639062,-5293766,11578143,13412206,45599283,48188113
(주)국보,1140,19-Dec,58296078,56501133,89087334,71346937,-9851123,-6676274,-1521920,-968491,12278837,28604010,57467353,115356448
(주)국보디자인,66620,11-Dec,123203000,104476612,130689686,110146120,6607794,6055732,8488849,8573205,48472432,48143562,79203327,80200900
(주)국보디자인,66620,12-Dec,118458574,99523026,119402993,100272273,8631842,8281324,10775504,10501259,58283419,57564527,92873298,92877548
(주)국보디자인,66620,13-Dec,153216189,133394653,163518536,141528744,9417821,10935895,10440161,11767773,64945696,65598063,121964092,127902185
(주)국보디자인,66620,14-Dec,158268803,136427117,176373907,150086662,7901285,10942079,9850658,13346471,70452085,74350888,125685773,132011877
(주)국보디자인,66620,15-Dec,157657615,139094723,192608497,167038905,6947669,10768050,6839950,12789434,75467148,83307386,129037954,141089858
(주)국보디자인,66620,16-Dec,191620729,165798273,201410031,176586073,11905078,10738135,13350340,10516457,80282408,86928845,150830570,158452485
(주)국보디자인,66620,17-Dec,262522024,219241879,270658405,224690293,14149734,13340935,23990594,23215726,94380512,99283826,158317679,164381715
(주)국보디자인,66620,18-Dec,231093439,197658770,254259835,216708444,14098992,13872876,16747380,16463397,103598968,108600438,161750972,175036784
(주)국보디자인,66620,19-Dec,237054909,211116237,269005976,236763672,9509021,15942956,10506065,11557298,112076012,123363884,197762410,222514980
(주)국순당,43650,11-Dec,124279594,71050728,127686247,73054530,5640710,5264054,5668811,5344491,174045265,178114387,193849294,199135153
(주)국순당,43650,12-Dec,115146725,63606595,118697826,65490982,5122888,6185532,6794416,5650757,186305726,191625826,203489729,209729554
(주)국순당,43650,13-Dec,96140591,55586775,99173525,57173733,2346882,5742772,1187809,1441447,185985822,194567775,203199593,218115221
(주)국순당,43650,14-Dec,89173752,54216676,91863604,55688500,1997559,3463226,881757,1082245,186838479,196810690,205782935,217479839
(주)국순당,43650,15-Dec,74955341,48640465,77443124,50017004,-4854598,-3529405,-8305751,-8197632,186118215,198167277,203528460,216587928
(주)국순당,43650,16-Dec,68425801,40999107,69701266,42026522,-2212642,-2760688,-5456865,-6487771,183188543,194018641,200077411,213004831
(주)국순당,43650,17-Dec,60087461,36938506,62761236,38986795,9847390,9687855,-3584872,-4263332,191745752,221539252,208832133,242199755
(주)국순당,43650,18-Dec,52679104,32145829,61496072,38750320,15171022,-2977369,-2751939,-2994444,203499644,215679919,221229658,238619493
(주)국순당,43650,19-Dec,48045002,30836825,102095769,73665131,571892,-8269903,-5440912,-5966921,196923842,204958649,210006510,252484287
(주)국영지앤엠,6050,11-Dec,42569848,42885119,,,-1752706,,-2947683,0,32733005,,61022765,
(주)국영지앤엠,6050,12-Dec,43781593,43286767,,,4832440,,-1490604,0,45960267,,60197670,
(주)국영지앤엠,6050,13-Dec,55789778,53028778,,,953338,,1332568,0,46345349,,63108054,
(주)국영지앤엠,6050,14-Dec,51491847,48486069,,,395531,,1587301,0,47240880,,58995756,
(주)국영지앤엠,6050,15-Dec,40107647,39614548,,,-533927,,-1039281,0,48972537,,63713392,
(주)국영지앤엠,6050,16-Dec,51456556,49594430,,,385503,,248835,0,50558041,,65670915,
(주)국영지앤엠,6050,17-Dec,62861661,59698131,,,1431624,,1410362,0,52611544,,66101002,
(주)국영지앤엠,6050,18-Dec,56301480,55344975,,,-354808,,-920018,0,51748308,,60335138,
(주)국영지앤엠,6050,19-Dec,73013468,69721549,,,1089819,,991045,0,52826451,,68657302,
(주)국전약품,307750,18-Dec,,,,,,,0,0,,,,
(주)국전약품,307750,19-Dec,,,,,,,0,0,,,,
(주)그래디언트,35080,11-Dec,9501248,0,428571939,282364606,-4906079,-12292479,-7828136,-17906695,334573662,328872047,521750143,777653618
(주)그래디언트,35080,12-Dec,11150621,0,454225001,299062441,15794035,12756395,-707626,14020875,411656935,396658401,482181596,739985481
