,회사명,거래소코드,회계년도,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율
9036,(주)황금에스티,32560,11-Dec,2.5,3.42,1.74,8.77,5.51,-37.34,9.2,4.33,6.15,4.97,5.91,3.65,0.84,3.46,4.54,2.32,22.73,1.39,2.14,1.53,158,85.7,29.39,62.19,29.94,-4.29,-1.98,-5.5,61.65,48.56,29.67,54.71,568.3,0,56.16,38.35,45.76,124.65,20.08,584.59,89.08,1924.78,26.02,8.68,10.44
9037,(주)황금에스티,32560,12-Dec,-6.11,11.57,-19.19,-2.83,2.81,-38.79,6.82,3.29,3.61,1.85,2.61,2.33,0.71,2.78,3.99,1.78,25.11,1.1,1.99,1.39,164.59,74.02,14.29,48.26,24.58,10.16,4.52,13.46,67.45,36.44,21.18,47.09,719.75,0,42.41,32.55,55.02,140.22,18.48,601.58,92.98,1748.9,23.27,8.47,11.58
9038,(주)황금에스티,32560,13-Dec,4.85,4.39,8.11,4.98,3.57,12.03,8.66,3.73,3.92,3.24,4.38,2.76,0.74,2.85,4.36,1.71,26.37,1.09,2.28,1.55,170.27,79.3,17.26,47.68,23.02,12.7,5.68,17.82,67.71,33.99,22.61,48.56,527.39,0,42.11,32.29,53.43,129.46,20.04,573.72,74.15,1752.95,23.79,8.45,11.7
9039,(주)황금에스티,32560,14-Dec,-1.2,6.69,-8.24,-8.73,4.37,24.44,11.09,4.75,4.69,4.77,6.44,3.52,0.74,2.97,4.43,1.65,23.39,1.06,2.45,1.58,191.63,89.8,19.69,39.28,19.55,19.38,7.34,27.95,71.8,27.23,21.13,45.1,527.61,95.92,32.78,28.2,53.14,111.14,21.56,545.65,66.61,1627.72,26.34,9.68,12.99
9040,(주)황금에스티,32560,15-Dec,17.34,6.46,9.33,11.03,2.16,-44.08,10.08,3.11,2.54,3.11,4.9,1.98,0.63,2.73,4.55,1.43,22.81,0.95,1.92,1.46,129.09,59.42,20.19,59.52,22.08,11.95,7.58,20.19,62.69,35.22,19.34,42.02,473.9,92.92,51.92,37.31,53.97,239.48,9.47,715.24,67.53,1915.99,18.55,7.32,12.45
9041,(주)황금에스티,32560,16-Dec,26.43,32.68,30.15,-21.44,15.03,378.28,18.19,11.05,11.19,6.06,8.96,7.48,0.68,3.78,5.8,1.56,19.62,1.1,1.75,1.58,153.47,103.48,29.55,66.33,26.99,16.15,10.63,23.87,60.12,44.89,29.17,43.26,273.34,68.09,46.88,39.88,32.57,93.49,15.07,0,0,0,40.5,17.39,28.7
9042,(주)황금에스티,32560,17-Dec,-2.21,-15.01,-12.2,-9.73,9.75,-3.14,21.79,10.08,9.66,7.48,12.24,6.16,0.61,4.51,5.11,1.47,14.57,0.95,1.7,1.49,201.2,133.82,38.18,47.01,20.31,31.61,16.36,49.77,68.02,29.86,25.83,38.84,296.47,56.01,28.38,31.98,33.49,66.58,19.54,0,0,0,49.71,18.75,30.34
9043,(주)황금에스티,32560,18-Dec,11.7,3.19,21.84,38.39,6.38,-27.63,18.67,7.06,6.48,6.24,9.81,4.49,0.64,4.34,6.19,1.72,13.22,0.95,1.93,1.56,139.15,86.22,29.32,51.37,21.13,14.87,8.38,23.89,66.06,31.98,26.25,42.37,154.61,0,46.09,33.94,38.04,135.21,11.92,618.97,65.21,1914.83,47.74,16.71,27.73
9044,(주)황금에스티,32560,19-Dec,-3.93,-5.03,4.29,-9.63,8.51,32.01,17.44,9.72,7.95,4.72,7.71,5.94,0.61,3.91,7.11,1.73,15.09,0.88,1.99,1.39,306.96,205.78,93.84,37.9,15.94,19.48,8.58,33.57,72.51,21.99,30.83,45.99,330.47,44.68,20.66,27.49,32.96,48.89,31.01,604.23,52.54,1806.79,60.17,20.64,33.07
9045,(주)효성,4800,11-Dec,10.67,17.27,-0.06,29.13,-3.31,0,9.74,-0.83,-1.54,2.23,2.55,-0.72,0.87,6.96,5.26,2.48,7.52,3.73,1.14,2.22,80.29,51.48,8.26,360.19,55.51,-2.05,-1.93,-2.9,21.73,255.44,24.08,37.56,157.91,53.65,215.26,78.27,35.88,0,-9.22,357.36,94.94,1117.3,29.92,9.89,11.88
9046,(주)효성,4800,12-Dec,1.03,4.5,-11.85,-17.14,2.07,0,8.73,0.85,4.22,1.38,1.5,0.78,0.92,7.51,6.19,2.5,10.93,4.22,1.18,2.62,68.12,45.15,6.56,356.65,58.33,-0.28,-0.24,-0.38,21.9,266.37,21.72,32.77,203,58.55,219.67,78.1,33.72,0,-15.34,352.53,101.33,1044.74,41.62,13.94,15.21
9047,(주)효성,4800,13-Dec,-1.24,5.81,-9.25,-6.4,-11.25,0,11.8,-1.88,-8.29,3.55,3.86,-1.73,0.92,8.54,6.84,2.37,13.15,4.42,1.16,2.92,57.39,37.43,6.23,408.34,60.48,4.72,4.1,6.27,19.67,307.43,19.64,30.11,181.41,63.27,266.73,80.33,34.78,0,-22.36,354.58,100.98,989.78,42.84,15.21,16.43
9048,(주)효성,4800,14-Dec,0.51,0.64,0.63,-3.62,7.43,0,13.23,2.4,9.99,4.41,4.93,2.14,0.89,8.71,7.19,2.23,12.5,4.37,1.12,2.97,57,38.01,7.29,371.88,57.98,6.74,5.96,9.16,21.19,273.6,20.1,30.15,166.43,65.9,249.59,78.81,33.31,0,-22.74,361.64,97.48,1002.4,45.64,15.96,17.91
9049,(주)효성,4800,15-Dec,2.57,2.61,2.39,9.19,16.7,83,16.28,4.22,16.29,6.87,7.63,3.8,0.9,8.68,7.45,2.24,12.77,3.91,1.17,2.99,62.77,40.47,7.64,303.59,55.51,10.63,8.99,14.4,24.78,224.02,19.4,30.09,176.58,60.71,193.49,75.22,35.53,0,-17.85,403.6,127.69,995.94,46.72,17.36,19.53
9050,(주)효성,4800,16-Dec,0.77,3.84,-4,1.77,11.08,-7.54,18.09,3.99,13.25,7.23,8.52,3.38,0.85,7.89,7.38,2.08,11.76,3.26,1.15,2.89,58.82,36.66,6.27,267.61,49.87,15.31,13.19,22.34,27.2,183.34,17.87,28.67,143.99,62.2,179.19,72.8,37.66,0,-20.07,0,0,0,49.74,18.81,22.26
9051,(주)효성,4800,17-Dec,2.93,-3.11,14.39,10.18,0.95,-28.53,15.08,2.72,8.95,5.38,6.14,2.38,0.88,7.83,7.58,2.18,10.08,3.26,1.2,2.89,60.92,38.82,6.59,276.23,49.96,11.7,9.95,17.2,26.58,187.98,20.3,31.86,124.68,67.71,196.75,73.42,36.28,0,-20.43,0,0,0,45.61,16.85,19.52
9052,(주)효성,4800,18-Dec,-55.91,-83.26,-70.21,-70.33,-33.14,931.34,14.66,114.54,110.16,1.37,4.8,32.72,0.29,2.75,2.8,0.9,3.47,0.91,0.42,1,61.36,39.19,15.18,137.14,39.24,12.8,15.86,18.86,42.17,93.05,13.75,21.53,122.18,62.5,83.19,57.83,36.13,0,-13.55,0,0,0,107.2,15.45,33.09
9053,(주)효성,4800,19-Dec,1.86,-3.13,-4.88,15.11,-0.09,-96.91,16.15,4.45,4.25,3.66,7.02,2.32,0.52,6.29,9.44,3.62,12.34,1.25,0.9,2.51,58.62,32.98,8.46,140.83,40.05,5.3,6,7.74,41.52,96.46,11.31,20.1,141.42,58.7,82.59,58.48,43.73,0,-14.19,0,0,0,79,10.88,21.04
9054,(주)후성,93370,11-Dec,26.35,21.21,11.94,84.08,13.36,149.32,24.08,6.05,12.2,9.21,10.48,5.31,0.88,7.08,5.96,1.49,9.1,2.01,1.56,2.82,88.35,45.08,3.9,140.7,45.04,10.66,7.92,13.84,41.55,108.4,15.02,29.43,145.07,45.44,80.18,58.45,48.97,0,-3.88,525.45,340.5,1028.13,39.31,20.25,25.74
9055,(주)후성,93370,12-Dec,4.45,12.87,0.13,-24.57,15.84,17.53,12.89,7.57,12.51,-1.87,-2.64,5.35,0.71,5.72,5.94,1.17,9.16,1.54,1.3,2.45,127.59,80.52,16.07,100.58,37.74,27.2,19.71,36.15,49.86,75.69,17.81,28.21,165.05,30.13,44.35,50.14,36.89,170.59,6.1,538.48,319.37,986.5,45.43,22.84,33
9056,(주)후성,93370,13-Dec,-9.83,-10.61,-15.27,-13.77,-18.95,0,7.28,-14.89,-22.2,-5.2,-7.82,-9.9,0.66,6.52,5.94,1.06,8.92,1.39,1.27,2.43,117.79,73.57,8.36,119.82,42.59,25.5,19.83,32.64,45.49,93.63,16.56,26.51,136.5,28.02,49.47,54.51,37.54,248.56,4,426.31,216.62,851.93,8.79,5.02,7.16
9057,(주)후성,93370,14-Dec,-20.04,-26.71,7.04,5.55,-58.66,0,11.3,-36.73,-80.57,-3.53,-4.93,-26.32,0.72,6.3,5.22,1.2,7.38,1.93,1.14,2.35,100.08,63.03,8.28,277.99,56.5,6.71,6.13,8.74,26.46,213.56,22.35,35.49,145.48,37.07,134.04,73.54,37.02,49202.75,0.03,252.72,82.51,658.19,-10.73,-5.12,-6.35
9058,(주)후성,93370,15-Dec,12.68,15.06,4.28,-14.36,74.01,0,20.05,6.37,20.56,6.33,7.26,5.56,0.87,7.61,5.24,1.51,7.51,2.7,1.29,2.56,117.55,81.81,16.92,166.74,46.49,13.01,9.88,17.49,37.49,124.01,22.86,32.84,141.32,31.08,74.53,62.51,30.4,203.63,4.9,311.77,133.95,784.27,44.76,21.38,25.97
9059,(주)후성,93370,16-Dec,20.54,4.91,48.37,-17.03,75.8,366.45,31.03,34.15,54.75,12.64,18.97,22.76,0.67,8.04,4.97,1.23,9.09,1.47,1.22,1.8,155.93,129.42,24.82,92.85,32.51,22.93,18.11,33.97,51.85,62.69,33.56,40.43,287.53,38.75,50,48.15,17,47.4,14.5,0,0,0,69.56,33.6,55.12
9060,(주)후성,93370,17-Dec,0.33,1.57,-15.78,20.55,16.56,-54.63,25.02,11.34,17.99,11.24,14.26,8.94,0.79,10.42,7.12,1.55,21.55,1.34,1.92,2.12,226.92,171.7,73.53,51.32,23.54,40.5,17.45,58.35,66.09,35.62,25.68,33.94,319.18,27.87,22.63,33.91,24.33,43.51,18.98,0,0,0,65.94,29.02,36.87
9061,(주)후성,93370,18-Dec,39.66,66.11,13.59,46.79,17.86,4.53,25.04,10.2,16.04,10.45,14.4,7.41,0.73,8.53,7.66,1.28,23.63,1.21,1.81,2.4,172.6,118.32,46.37,79.83,33.77,21.08,15.02,27.7,55.61,60.74,18.92,27.6,299.1,22.24,28.76,44.39,31.45,74.76,11.61,0,0,0,72.4,21.65,34.76
9062,(주)후성,93370,19-Dec,19.8,29.6,7.59,9.36,2.17,-73.73,20.73,0.08,3.85,2.77,5.4,0.04,0.51,6.21,7.94,0.81,20.68,1.02,1.03,1.97,142.3,96.81,43.55,117.71,44.49,10.92,12.55,13.28,45.93,96.86,16.87,24.79,220.81,22.5,37.93,54.07,31.96,107.54,7.37,420.54,233.13,1132.97,32.06,14.48,30.77
9063,(주)휠라홀딩스,81660,11-Dec,23.32,8.1,26.65,21.35,-2.27,-97.39,50.48,0.09,0.7,14.03,13.95,0.09,1.01,6.4,7.45,18.36,17,2.49,1.69,2.63,133.72,79.69,19.93,181.12,40.6,6.58,4.66,10.45,35.57,114.13,23.02,38.63,271.59,36.94,81.21,64.43,40.41,160.23,9.74,34.79,0.33,2443.15,186.2,9.53,10.47
9064,(주)휠라홀딩스,81660,12-Dec,4.45,3.44,-10.05,5.49,36.69,5481.01,51.93,18.15,33.21,10.66,13.64,14.18,0.78,4.98,6.36,15.24,13.64,1.88,1.34,2.18,117.97,62.06,14.54,111.73,31.44,13.95,9.62,23.4,47.23,66.58,17.5,33.27,168.11,50.68,59.71,52.77,47.39,311.14,5.07,119.34,0,2256.59,496.91,25.36,33.17
9065,(주)휠라홀딩스,81660,13-Dec,10.78,-6.36,17.34,23.65,18.81,-20.37,50.12,13.06,20.93,10.62,13.33,10.41,0.8,4.76,8.28,16.99,11.65,1.62,1.56,2.32,163.18,81.69,28.96,97.43,28.99,15.66,10.2,26.66,50.65,57.24,17.64,35.24,119.84,32.62,42.63,49.35,49.94,128.98,13.64,111.17,0,2221.89,353.51,15.25,20.12
9066,(주)휠라홀딩스,81660,14-Dec,6.58,-5.67,8.62,8.73,12.68,-39.29,47.27,7.58,11,9.32,11.73,6.02,0.79,4.47,8.25,19.59,11.57,1.52,1.67,2.23,188.47,94.25,30.46,84.79,28.33,11.02,6.56,17.85,54.11,52.34,17.96,35.91,162.77,29.49,35.21,45.89,49.99,106.5,16.86,109.04,0,2213.77,394.01,15.04,19.53
9067,(주)휠라홀딩스,81660,15-Dec,-5.44,12.67,11.3,19.57,-15.12,0,45.22,-16.34,-25.41,8,9.88,-13.24,0.81,4,6.97,19.41,11.7,1.57,1.67,2.08,152.33,70.53,17.28,104.33,32.07,6.64,4.07,10.58,48.94,65.53,19.57,42.27,172.59,46.51,56.7,51.06,53.7,156.31,14.52,101.81,0,2218.87,-202.8,-8.84,-10.61
9068,(주)휠라홀딩스,81660,16-Dec,245.78,673.55,199.91,174.02,78.7,0,43.32,32.17,48.35,0.54,1.22,14.26,0.44,2.33,3.77,4.97,8.67,1.09,0.75,1.17,104.02,52.98,12.52,159.95,34.77,0.57,1.24,1.02,38.47,90.38,18.67,36.66,258.3,49.65,91.62,61.53,49.07,1269.69,1.42,138.27,0,2278.54,187,18.22,63.79
9069,(주)휠라홀딩스,81660,17-Dec,-9.04,-6.08,-7,-5.01,-6.83,-80.71,49.03,4.27,7.53,6.73,8.59,3.35,0.78,4.26,6.64,7.58,16.28,2,1.29,2.11,166.16,82.89,15.51,149.44,37.24,0.72,0.52,1.15,40.09,92.9,18.7,37.48,232.99,24.87,56.27,59.91,50.11,125.87,14.92,159.81,0,2220.87,309.5,28.82,35.07
9070,(주)휠라홀딩스,81660,18-Dec,7.32,-3.96,15.93,9.31,24.12,130.09,49.67,7.11,16.03,11.19,12.09,6.58,0.93,4.88,7.07,9.32,15.42,2.16,1.62,2.37,199,104.96,22.16,119.34,29.75,8.47,5.15,15.49,45.59,65.26,21.35,40.49,207.23,17.76,44.63,54.41,47.26,94.99,20.14,134.34,0,2266.18,374.85,32.59,36.45
9071,(주)휠라홀딩스,81660,19-Dec,14.1,41.3,18.61,16.33,26.01,85.85,50.13,9.8,23.81,13.31,13.64,9.56,0.98,5.05,7.16,9.2,15.9,2.09,1.83,2.36,182.95,98.15,26.75,109.35,28.05,15.07,8.6,28.07,47.77,58.73,22.58,42.09,237.95,31.09,48.16,52.23,46.35,102.23,19.08,169.39,0,2809.52,327.39,35.31,38.58
9072,(주)휴네시온,290270,18-Dec,0,0,0,0,0,0,34.71,6.27,4.52,2.1,3.29,4,0.64,25.29,5.04,50.06,8.36,0.72,5.55,0.7,787.94,765.99,125.04,12.98,0,56.86,10.24,0,88.51,0,88,90.52,166.06,0,12.98,11.49,2.79,3.19,79.04,0,0,0,2068.29,26.35,41.32
9073,(주)휴네시온,290270,19-Dec,12.42,119.29,-11.39,-10.69,6.9,78.74,42.37,9.53,7.8,7.1,10.08,6.71,0.7,31.34,5.53,36.78,9.78,0.82,5.15,0.88,509.02,494.73,119.04,18.5,2.59,52.83,12.39,318.76,84.39,3.07,69.35,71.35,187.53,46.05,16.61,15.61,2.81,3.49,57.33,7.3,0,302.94,1238.09,30.77,46.24
9074,(주)휴니드테크놀러지스,5870,11-Dec,-6.01,-2.09,-11.1,-2.09,-3.29,0,18.31,-6.29,-4.2,0.14,0.41,-2.15,0.34,2.62,6.35,0.64,7.62,0.67,0.7,0.95,137.66,85.25,27.08,92.62,34.99,-2.94,-4.01,-4.04,51.92,67.4,21.66,34.98,110.12,46.83,48.95,48.08,38.07,139.16,9.57,338.24,2.66,615.75,21.98,12.07,34.24
9075,(주)휴니드테크놀러지스,5870,12-Dec,-4.06,-1.74,-7.85,5.52,-11.91,0,6.03,-18.85,-11.79,-3.26,-10.45,-5.88,0.31,2.23,6,0.56,6.9,0.63,0.62,0.91,110.7,62.43,23.5,109.78,37.97,-9.02,-14.82,-12.43,47.67,79.65,18.95,33.6,119.01,53.31,63.67,52.33,43.6,451.2,3.25,375.41,1.74,667.24,13.07,7.35,23.1
9076,(주)휴니드테크놀러지스,5870,13-Dec,3.1,-0.39,12.22,1.27,-0.86,0,10.99,-1.6,-1.48,0.17,0.4,-0.69,0.43,2.99,5.73,0.79,6.41,0.93,0.82,1.24,111.08,67.37,25.15,118.14,36.58,-0.83,-1.05,-1.23,45.84,79.8,22.18,36.57,107.52,53.3,71.82,54.16,39.35,394.42,3.65,392.23,3.62,721.55,19.27,10.48,24.48
9077,(주)휴니드테크놀러지스,5870,14-Dec,1.42,-2.08,4.52,8.08,5.68,0,15.93,4.09,2.63,0.29,0.97,1.23,0.3,2.03,3.36,0.56,3.79,0.64,0.57,0.81,100.94,59.87,19.66,109.34,35.29,3.39,5.92,5.02,47.77,73.88,22.36,37.69,118,70.76,78.17,52.23,40.69,4363.83,0.35,375.9,2.48,716.22,19.83,10.41,34.8
9078,(주)휴니드테크놀러지스,5870,15-Dec,21.9,-1.35,56.38,32.52,22.39,-29.09,16.5,1.93,1.63,1.38,3.41,0.78,0.41,2.52,5.69,0.86,4.86,0.85,0.78,0.93,114.19,74.82,31.95,108.5,22.78,7.55,10.66,17.25,47.96,47.5,31.68,48.35,62.77,72.11,88.29,52.04,34.48,277.45,6.01,276.66,2.36,651.32,26.41,11.22,30.43
9079,(주)휴니드테크놀러지스,5870,16-Dec,3.12,5.15,3.23,-5.42,25.33,1434.1,16.16,10.02,20.21,11.27,10.5,10.75,1.07,6.72,25.65,2.5,11.31,2.02,2.29,2.22,156.77,107.24,52.69,71.55,23,25.35,10,45.96,58.29,39.46,33.11,48.4,27.86,66.71,52.97,41.71,31.59,87.24,17.53,213.11,14.48,492,59.76,25.88,24.48
9080,(주)휴니드테크놀러지스,5870,17-Dec,-12.74,2.15,-16.17,1.76,11.08,-1.93,17.45,9.72,16.88,10.61,9.29,11.09,1.14,6.93,16.19,2.44,14.12,1.74,3.33,2.4,262.72,161.96,42.28,34.75,11.48,20.57,4.33,46.19,74.21,15.48,28.67,46.5,202.95,52.83,23.85,25.79,38.35,61.92,28.8,192.52,17.1,379.64,66.83,33.89,27.67
9081,(주)휴니드테크놀러지스,5870,18-Dec,53.89,-2.42,114.54,188.59,-0.92,50.66,17.36,10.14,24.28,15.97,11.46,14.13,1.39,5.11,19.14,3.53,33.01,2.4,3.33,2.42,132.79,64.29,1.04,109.31,5.53,18.01,8.18,170.23,47.78,11.57,31.38,64.83,135.49,72.77,102.19,52.22,51.59,208.92,16.01,173.16,14.36,538.55,83.03,26.7,23.22
9082,(주)휴니드테크놀러지스,5870,19-Dec,14.83,-1.89,19.95,-17.83,6.69,-69.93,13.63,4.09,7.1,3.59,4.5,3.26,0.8,2.81,23.79,2.69,16.01,1.73,1.48,1.2,127.81,82.64,19.7,125.26,4.53,13.32,9.93,163.47,44.39,10.21,43.79,67.73,38.9,80.71,119.36,55.61,35.34,162.4,14.74,0,0,0,63.17,17.35,23.26
9083,(주)휴맥스,115160,11-Dec,-0.25,-0.37,7,0.71,7.05,-26.47,22.65,3.5,9.11,5.48,4.24,4.54,1.29,5.98,3.96,14.14,7.12,2.6,2.58,1.66,173.68,126.83,20.63,93.87,16.24,10.82,4.04,32.25,51.58,31.49,58.87,80.62,182.38,0,89.99,48.42,26.97,63.58,34.2,86.53,0.64,1114.25,274.04,24.68,19.04
9084,(주)휴맥스,115160,12-Dec,-6.44,-3.96,-10.47,-18.39,2.14,-60.62,22.87,1.34,3.43,4.14,3,1.85,1.38,6.76,3.68,14.89,8.2,2.56,2.99,1.75,196.51,148.19,30,77.58,16.79,4.01,1.23,10.43,56.31,29.81,58.18,77.15,285.26,84.68,69.71,43.69,24.59,50.07,37.89,80.45,0.46,970.04,153.5,13.94,9.77
9085,(주)휴맥스,115160,13-Dec,16.38,47.9,15.17,59.74,4.52,92.42,21.66,2.28,6.39,3.93,2.68,3.35,1.47,6.45,4.21,13.64,9.41,2.7,3.21,1.91,177.86,117.2,24.82,90.06,16.79,6.85,2.38,19.33,52.62,31.91,50.31,76.34,181.5,85.73,81.58,47.38,34.11,77.91,33.42,84.66,0.56,930.36,128.57,15.12,11.08
9086,(주)휴맥스,115160,14-Dec,13.03,4.57,15.3,9.23,3.97,-20.34,20.61,1.42,4.88,3.72,2.29,2.3,1.62,6.35,4.71,14.16,8.56,3.23,3.26,2.1,162.99,110.33,20.91,107.82,17.42,4.59,1.56,13.66,48.12,36.21,52.71,77.87,181.79,87.84,99.3,51.88,32.31,83.61,30.09,79.84,0.38,975.21,136.67,14.97,9.79
9087,(주)휴맥스,115160,15-Dec,0.86,21.97,-0.98,32.04,8.33,47.21,22.06,2.11,6.77,5.12,3.4,3.18,1.51,5.18,5.15,12.33,8.75,3.02,3,1.95,176.43,100.42,37,94.25,19.52,9.54,3.09,23.71,51.48,37.93,43.52,76.45,153.04,81.17,84.18,48.52,43.08,99.45,33.12,83.48,1.01,906.56,135.1,17.35,11.58
9088,(주)휴맥스,115160,16-Dec,7,-0.52,7.97,-8.86,-1.09,-79.68,19.93,0.24,1.33,2.04,1.49,0.33,1.37,4.51,5.64,10.65,8.1,2.81,2.67,1.78,165.77,105.49,39.61,116.51,20.56,13.07,5.31,34.23,46.19,44.51,49.09,77.15,137.27,69.93,100.77,53.81,36.37,91.66,30.61,0,0,0,111.04,13.64,10.29
9089,(주)휴맥스,115160,17-Dec,18.43,8.28,18.15,50.9,-8.09,-603.38,17.61,-1.97,-7.02,0.72,0.5,-2.85,1.45,4.5,5.2,12.23,6.8,3.51,2.47,1.88,126.65,67.82,14.75,169.74,30.6,-6.39,-3.01,-13.14,37.07,82.55,41.22,76.97,126.29,94.96,163.93,62.93,46.45,220.74,16.2,0,0,0,68.73,7.77,5.82
9090,(주)휴맥스,115160,18-Dec,-12.35,-5,-20.9,-32.23,-12.13,0,14.79,-3.13,-11.59,-3.46,-2.65,-4.08,1.3,4.08,4.66,11.04,6.18,3.48,2.08,1.77,129.58,78.01,20.93,163.57,28.84,-1.73,-0.77,-3.73,37.94,76.03,41.82,69.46,140.96,73.2,141.29,62.06,39.8,174.33,15.86,0,0,0,49.92,6.13,4.39
9091,(주)휴맥스,115160,19-Dec,-3.31,-9.15,-24.89,-32.7,4.88,0,17.94,1.73,5.04,2.2,1.95,1.95,1.13,4.8,4.94,9.45,7.17,2.86,1.87,1.83,106.62,68.61,17.27,143.5,38.63,17.13,8.79,26.13,41.07,94.05,34.72,53.96,151.55,83.56,123.23,58.93,35.65,574.12,3.35,0,0,0,131.03,15,13.06
9092,(주)휴맥스홀딩스,28080,11-Dec,-2.47,-34.4,-66.42,0,0.56,-16.19,95.39,54.92,5.15,5.63,70.59,4.38,0.08,0,4.26,26.21,0,0.08,1.36,0.74,1135.21,1135.21,401.4,4.71,3.5,-59.59,-33.21,-76.5,95.5,3.67,5.48,5.48,0,0,0.51,4.5,0,0,4.99,0,0,17087.35,2679.54,6.54,80.98
9093,(주)휴맥스홀딩스,28080,12-Dec,4.07,-35.06,-7.08,0,1.2,-56.38,0,35.58,2.23,3.32,58.52,2.02,0.06,0,4.13,28.79,0,0.06,0.96,1.1,181.79,181.79,74.03,7.81,5.71,1.04,1.35,1.31,92.76,6.16,4.89,4.89,0,36.04,2.9,7.24,0,0,2.2,0,0,13961.02,1553.12,2.36,42.48
9094,(주)휴맥스홀딩스,28080,13-Dec,2.35,-43.17,1.81,0,1.56,36.46,0,32.28,3,6.85,75.57,2.93,0.09,0,0,76.85,0,0.1,1.23,1.86,72.57,72.57,26.88,8.09,5.94,6.22,5.2,7.84,92.52,6.42,4.86,4.86,0,0,7.24,7.48,0,0,-1.84,0,0,14755.61,5949.37,5.03,56.1
9095,(주)휴맥스홀딩스,28080,14-Dec,-3.07,-47.24,-25.93,0,0.71,-61.29,0,13.37,1.15,3.99,58.7,0.91,0.07,0,0,103.79,0,0.07,1.04,1.58,81.71,81.71,12.84,5.97,2.03,5.97,4.87,16.58,94.37,2.15,3.72,3.72,0,0,4.82,5.63,0,0,-0.83,0,0,9575.43,6953.31,3.2,46.28
9096,(주)휴맥스홀딩스,28080,15-Dec,-7.83,0,-9.49,0,-10.57,-1005.49,0,-150.63,-10.93,3.34,49.08,-10.24,0.07,0,0,283.85,0,0.07,0.92,1.84,58.78,58.78,12.61,10.26,6.93,2.2,2.89,2.95,90.69,7.65,3.65,3.65,0,67.53,6.85,9.31,0,0,-2.56,0,0,22467.29,0,-8.35,-117.87
9097,(주)휴맥스홀딩스,28080,16-Dec,-0.28,0,-54.09,0,-4.34,0,0,-43.44,-1.24,1.56,61.41,-1.1,0.03,0,0,77.85,0,0.03,0.23,0.95,14.89,14.89,9.95,14.95,11.24,0.88,4.52,1.02,86.99,12.92,1.68,1.68,0,91.97,12.97,13.01,0,0,-9.6,0,0,0,83.63,0.05,2.15
9098,(주)휴맥스홀딩스,28080,17-Dec,-13.03,-3.44,19.68,0,-14.51,0,-206.21,-713.21,-16.25,-5.22,-264.68,-14.06,0.02,0,0,28.77,0,0.02,0.14,1,16.42,16.42,11.94,16.98,12.93,2.88,19.72,3.23,85.48,15.12,2.31,2.31,0,0,16.47,14.52,0,0,-11.77,0,0,0,-20310.83,-14.7,-693.58
9099,(주)휴맥스홀딩스,28080,18-Dec,-7.4,-28.04,222.97,0,-4.23,0,0,-436.71,-8.97,-8.83,-479.76,-8.04,0.02,0,0,26.23,0,0.02,0.18,0.44,75.83,75.83,14.02,9.68,8.53,7.11,32.79,7.36,91.17,9.35,6.64,6.64,0,0,9.6,8.83,0,0,-2.12,0,0,0,-16188.89,-9.89,-516.58
9100,(주)휴맥스홀딩스,28080,19-Dec,0,0,0,0,0,0,0,63.03,3.81,0.61,11.17,3.44,0.05,0,0,151.13,0,0.06,0.56,0.44,148,148,51.29,10.76,8.67,10.92,19.44,12.23,90.29,9.6,12.48,12.48,0,95.54,9.34,9.71,0,0,4.05,0,0,0,15538.86,5.61,102.82
9101,(주)휴먼엔,32860,11-Dec,35.88,77.74,37.2,76.41,122.82,3.62,18.36,0.96,8.95,7.17,4.39,1.57,1.63,5,10.62,6.36,6.25,9.33,1.98,2.88,95.39,34.71,1.3,376.52,47.13,-4.51,-2.51,-7.56,20.99,224.59,20.71,56.91,51.07,60.42,284.31,79.01,63.61,0,-2.75,149.33,25.54,813.48,74.07,13.6,9.59
9102,(주)휴먼엔,32860,12-Dec,-8.79,7.32,-18.41,-33.92,-15.48,0,2.94,-7.66,-61.92,-2.26,-1.38,-12.54,1.64,5.21,15.41,5.29,9.03,8.09,2.05,3.03,80.22,38.89,4.03,414.25,60.8,-16.76,-7.87,-22.21,19.45,312.68,24.68,50.91,73.38,72.92,326.38,80.55,51.52,0,-12.55,501.33,205.58,2165.35,-11.47,-2.66,-1.55
