,회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),당기순이익(손실)(IFRS연결)(천원),순이익증가률개별,순이익증가률연결
1913,(주)모두투어네트워크,80160,Dec-13,17818673,15273383,3.24,-13.44
1914,(주)모두투어네트워크,80160,Dec-14,17113971,14037993,-3.95,-8.09
1915,(주)모두투어네트워크,80160,Dec-15,12855802,11322803,-24.88,-19.34
1916,(주)모두투어네트워크,80160,Dec-16,19391359,15880159,50.84,40.25
1917,(주)모두투어네트워크,80160,Dec-17,23178425,24195955,19.53,52.37
1918,(주)모두투어네트워크,80160,Dec-18,17268410,12178269,-25.5,-49.67
1919,(주)모두투어네트워크,80160,Dec-19,4111074,4146570,-76.19,-65.95
1920,(주)모바일리더,100030,Dec-11,2147607,11111111.11,-47.76,167.96
1921,(주)모바일리더,100030,Dec-12,1946135,1946135,-9.38,-82.48
1922,(주)모바일리더,100030,Dec-13,3795893,3897249,95.05,100.26
1923,(주)모바일리더,100030,Dec-14,1002019,1248330,-73.6,-67.97
1924,(주)모바일리더,100030,Dec-15,297158,70291,-70.34,-94.37
1925,(주)모바일리더,100030,Dec-16,1137960,144128,282.95,105.04
1926,(주)모바일리더,100030,Dec-17,956586,976912,-15.94,577.81
1927,(주)모바일리더,100030,Dec-18,722074,4405464,-24.52,350.96
1928,(주)모바일리더,100030,Dec-19,-6077541,-1522744,-941.68,-134.56
1929,(주)모베이스,101330,Dec-11,1083164,3835195,11111111.11,11111111.11
1930,(주)모베이스,101330,Dec-12,3093223,18469048,185.57,381.57
1931,(주)모베이스,101330,Dec-13,13208883,24341927,327.03,31.8
1932,(주)모베이스,101330,Dec-14,11319317,34572457,-14.31,42.03
1933,(주)모베이스,101330,Dec-15,8911535,29489788,-21.27,-14.7
1934,(주)모베이스,101330,Dec-16,7777011,31533941,-12.73,6.93
1935,(주)모베이스,101330,Dec-17,7749733,15391700,-0.35,-51.19
1936,(주)모베이스,101330,Dec-18,11480983,20997164,48.15,36.42
1937,(주)모베이스,101330,Dec-19,18813365,46530165,63.87,121.6
1938,(주)모베이스전자,12860,Dec-11,3463168,12971003,-81.59,-72.12
1939,(주)모베이스전자,12860,Dec-12,-10715990,4079782,-409.43,-68.55
1940,(주)모베이스전자,12860,Dec-13,3914242,21281105,11111111.11,421.62
1941,(주)모베이스전자,12860,Dec-14,5323590,32527883,36.01,52.85
1942,(주)모베이스전자,12860,Dec-15,11589458,21304968,117.7,-34.5
1943,(주)모베이스전자,12860,Dec-16,13019482,17375868,12.34,-18.44
1944,(주)모베이스전자,12860,Dec-17,-29771797,-43560750,-328.67,-350.7
1945,(주)모베이스전자,12860,Dec-18,-2389672,-16905613,11111111.11,11111111.11
1946,(주)모베이스전자,12860,Dec-19,-8421792,-9949414,11111111.11,11111111.11
1947,(주)모비스,250060,Dec-16,11111111.11,11111111.11,11111111.11,11111111.11
1948,(주)모비스,250060,Dec-17,-2728976,11111111.11,-124.56,0
1949,(주)모비스,250060,Dec-18,-254980,-353742,11111111.11,-103.18
1950,(주)모비스,250060,Dec-19,-307319,-559611,11111111.11,11111111.11
1951,(주)모아텍,33200,Dec-11,5717813,3169881,11111111.11,11111111.11
1952,(주)모아텍,33200,Dec-12,-2295753,-4260229,-140.15,-234.4
1953,(주)모아텍,33200,Dec-13,-3525541,-11259728,11111111.11,11111111.11
1954,(주)모아텍,33200,Dec-14,-7698896,-7430066,11111111.11,11111111.11
1955,(주)모아텍,33200,Dec-15,-9892377,-1777272,11111111.11,11111111.11
1956,(주)모아텍,33200,Dec-16,3035378,2851862,11111111.11,11111111.11
1957,(주)모아텍,33200,Mar-18,1428833,1100322,-52.93,-61.42
1958,(주)모아텍,33200,Mar-19,750725,897370,-47.46,-18.44
1959,(주)모토닉,9680,Dec-11,25576348,27031835,3306.89,2912.34
1960,(주)모토닉,9680,Dec-12,24243373,27881129,-5.21,3.14
1961,(주)모토닉,9680,Dec-13,17538460,20171554,-27.66,-27.65
1962,(주)모토닉,9680,Dec-14,12722594,17503076,-27.46,-13.23
1963,(주)모토닉,9680,Dec-15,11977878,9220392,-5.85,-47.32
1964,(주)모토닉,9680,Dec-16,16651245,21748574,39.02,135.87
1965,(주)모토닉,9680,Dec-17,13730031,12696962,-17.54,-41.62
1966,(주)모토닉,9680,Dec-18,9924641,9786976,-27.72,-22.92
1967,(주)모토닉,9680,Dec-19,9606526,11354808,-3.21,16.02
1968,(주)모헨즈,6920,Dec-11,215521,1029863,-97.76,-90.93
1969,(주)모헨즈,6920,Dec-12,392363,2065116,82.05,100.52
1970,(주)모헨즈,6920,Dec-13,785571,2845435,100.22,37.79
1971,(주)모헨즈,6920,Dec-14,863785,3900502,9.96,37.08
1972,(주)모헨즈,6920,Dec-15,386725,3608137,-55.23,-7.5
1973,(주)모헨즈,6920,Dec-16,204188,1837792,-47.2,-49.07
1974,(주)모헨즈,6920,Dec-17,349087,2444685,70.96,33.02
1975,(주)모헨즈,6920,Dec-18,1966058,1539959,463.2,-37.01
1976,(주)모헨즈,6920,Dec-19,653725,638930,-66.75,-58.51
1977,(주)무학,33920,Dec-11,41780840,41409899,6291.2,6381.13
1978,(주)무학,33920,Dec-12,35971611,34483992,-13.9,-16.73
1979,(주)무학,33920,Dec-13,54719003,54961086,52.12,59.38
1980,(주)무학,33920,Dec-14,80550182,82871966,47.21,50.78
1981,(주)무학,33920,Dec-15,29369160,28812839,-63.54,-65.23
1982,(주)무학,33920,Dec-16,60985345,61482858,107.65,113.39
1983,(주)무학,33920,Dec-17,51672558,51507253,-15.27,-16.23
1984,(주)무학,33920,Dec-18,-19122466,-20262911,-137.01,-139.34
1985,(주)무학,33920,Dec-19,24452120,23699586,11111111.11,11111111.11
1986,(주)미래생명자원,218150,Dec-15,11111111.11,11111111.11,-54.56,-53.12
1987,(주)미래생명자원,218150,Dec-16,11111111.11,11111111.11,0,0
1988,(주)미래생명자원,218150,Dec-17,-1789325,-2000528,-116.1,-118
1989,(주)미래생명자원,218150,Dec-18,1757094,1776467,11111111.11,11111111.11
1990,(주)미래생명자원,218150,Dec-19,1052412,1029761,-40.1,-42.03
1991,(주)미래아이앤지,7120,Dec-11,1534549,1581408,45.81,53.57
1992,(주)미래아이앤지,7120,Dec-12,204569,418691,-86.67,-73.52
1993,(주)미래아이앤지,7120,Dec-13,-11785709,-12193462,-5861.24,-3012.28
1994,(주)미래아이앤지,7120,Dec-14,-18645902,-18683618,11111111.11,11111111.11
1995,(주)미래아이앤지,7120,Dec-15,1495936,1178478,11111111.11,11111111.11
1996,(주)미래아이앤지,7120,Dec-16,-2539211,-2343831,-269.74,-298.89
1997,(주)미래아이앤지,7120,Dec-17,-2986976,-2696717,11111111.11,11111111.11
1998,(주)미래아이앤지,7120,Dec-18,-10729311,-10844132,11111111.11,11111111.11
1999,(주)미래아이앤지,7120,Dec-19,13822110,14020545,11111111.11,11111111.11
2000,(주)미래컴퍼니,49950,Dec-11,14654998,13618100,6.03,-2.87
2001,(주)미래컴퍼니,49950,Dec-12,12906101,12809570,-11.93,-5.94
2002,(주)미래컴퍼니,49950,Dec-13,-1872248,-1151107,-114.51,-108.99
2003,(주)미래컴퍼니,49950,Dec-14,-6520961,-7323706,11111111.11,11111111.11
2004,(주)미래컴퍼니,49950,Dec-15,3223406,3316368,11111111.11,11111111.11
2005,(주)미래컴퍼니,49950,Dec-16,6488535,7319794,101.29,120.72
2006,(주)미래컴퍼니,49950,Dec-17,27481520,28167918,323.54,284.82
2007,(주)미래컴퍼니,49950,Dec-18,19059562,19750203,-30.65,-29.88
2008,(주)미래컴퍼니,49950,Dec-19,11571786,11959900,-39.29,-39.44
2009,(주)미코,59090,Dec-11,-1513507,-3693670,-113.08,-130.88
2010,(주)미코,59090,Dec-12,1078484,4142620,11111111.11,11111111.11
2011,(주)미코,59090,Dec-13,-19198189,-26961826,-1880.11,-750.84
2012,(주)미코,59090,Dec-14,1592660,386233,11111111.11,11111111.11
2013,(주)미코,59090,Dec-15,514911,6595194,-67.67,1607.57
2014,(주)미코,59090,Dec-16,-1504792,5614080,-392.24,-14.88
2015,(주)미코,59090,Dec-17,5593862,19070364,11111111.11,239.69
2016,(주)미코,59090,Dec-18,5671199,32320310,1.38,69.48
2017,(주)미코,59090,Dec-19,4354942,21975621,-23.21,-32.01
2018,(주)미투온,201490,Dec-16,2004021,3096444,-53.98,-85.91
2019,(주)미투온,201490,Dec-17,545450,3057265,-72.78,-1.27
2020,(주)미투온,201490,Dec-18,-1047883,23340811,-292.11,663.45
2021,(주)미투온,201490,Dec-19,-2926647,27868398,11111111.11,19.4
2022,(주)바른손,18700,Mar-11,4647987,4085174,11111111.11,-85.34
2023,(주)바른손,18700,Mar-12,-9660438,-12656433,-307.84,-409.81
2024,(주)바른손,18700,Mar-13,-15666493,-15832977,11111111.11,11111111.11
2025,(주)바른손,18700,Mar-14,-10017653,-11299717,11111111.11,11111111.11
2026,(주)바른손,18700,Mar-15,-23070764,-20341502,11111111.11,11111111.11
2027,(주)바른손,18700,Mar-16,8918939,8337359,11111111.11,11111111.11
2028,(주)바른손,18700,Mar-17,-902077,-1286913,-110.11,-115.44
2029,(주)바른손,18700,Mar-18,-5642155,-5722897,11111111.11,11111111.11
2030,(주)바른손,18700,Mar-19,-7076383,-10710695,11111111.11,11111111.11
2031,(주)바른손이앤에이,35620,Dec-11,1764974,-562152,11111111.11,11111111.11
2032,(주)바른손이앤에이,35620,Dec-12,2507309,6411847,42.06,11111111.11
2033,(주)바른손이앤에이,35620,Dec-13,-4976324,-8150797,-298.47,-227.12
2034,(주)바른손이앤에이,35620,Dec-14,-22678932,-24013684,11111111.11,11111111.11
2035,(주)바른손이앤에이,35620,Dec-15,-1698352,-451564,11111111.11,11111111.11
2036,(주)바른손이앤에이,35620,Dec-16,25073789,33427711,11111111.11,11111111.11
2037,(주)바른손이앤에이,35620,Dec-17,-14938781,-31397625,-159.58,-193.93
2038,(주)바른손이앤에이,35620,Dec-18,67121266,80874969,11111111.11,11111111.11
2039,(주)바른손이앤에이,35620,Dec-19,-18218956,-24053158,-127.14,-129.74
2040,(주)바른전자,64520,Dec-11,-31499647,-31842090,11111111.11,11111111.11
2041,(주)바른전자,64520,Dec-12,-7344614,-7267938,11111111.11,11111111.11
2042,(주)바른전자,64520,Dec-13,2572837,2997184,11111111.11,11111111.11
2043,(주)바른전자,64520,Dec-14,1147816,11111111.11,-55.39,270.72
2044,(주)바른전자,64520,Dec-15,4288101,4300448,273.59,-61.3
2045,(주)바른전자,64520,Dec-16,1740300,1662834,-59.42,-61.33
2046,(주)바른전자,64520,Dec-17,-23989114,-23760208,-1478.45,-1528.9
2047,(주)바른전자,64520,Dec-18,-29060861,-28831043,11111111.11,11111111.11
2048,(주)바른전자,64520,Dec-19,-12331221,-12929169,11111111.11,11111111.11
2049,(주)바이넥스,53030,Dec-11,3405909,3340885,11111111.11,11111111.11
2050,(주)바이넥스,53030,Dec-12,-7817587,-7762102,-329.53,-332.34
2051,(주)바이넥스,53030,Dec-13,-1958083,-4184806,11111111.11,11111111.11
2052,(주)바이넥스,53030,Dec-14,9893716,11111111.11,11111111.11,11111111.11
2053,(주)바이넥스,53030,Dec-15,-9289101,11111111.11,-193.89,0
2054,(주)바이넥스,53030,Dec-16,-3111126,-2942340,11111111.11,-126.48
2055,(주)바이넥스,53030,Dec-17,-11041402,-11518549,11111111.11,11111111.11
2056,(주)바이넥스,53030,Dec-18,6315251,6190915,11111111.11,11111111.11
2057,(주)바이넥스,53030,Dec-19,8937665,8378233,41.53,35.33
2058,(주)바이오니아,64550,Dec-11,-3651092,-5628812,-140.85,-167.18
2059,(주)바이오니아,64550,Dec-12,-5457895,-8022354,11111111.11,11111111.11
2060,(주)바이오니아,64550,Dec-13,-10359645,-7152484,11111111.11,11111111.11
2061,(주)바이오니아,64550,Dec-14,-13771425,-13559180,11111111.11,11111111.11
2062,(주)바이오니아,64550,Dec-15,-5805333,-5372140,11111111.11,11111111.11
2063,(주)바이오니아,64550,Dec-16,-14470149,-14418909,11111111.11,11111111.11
2064,(주)바이오니아,64550,Dec-17,-8747115,-9941286,11111111.11,11111111.11
2065,(주)바이오니아,64550,Dec-18,-9868652,-8776083,11111111.11,11111111.11
2066,(주)바이오니아,64550,Dec-19,-12497078,-7419713,11111111.11,11111111.11
2067,(주)바이오로그디바이스,208710,Dec-14,11111111.11,11111111.11,11111111.11,11111111.11
2068,(주)바이오로그디바이스,208710,Dec-15,-3052650,3543568,-127.47,-68.11
2069,(주)바이오로그디바이스,208710,Dec-16,1437221,6505455,11111111.11,83.58
2070,(주)바이오로그디바이스,208710,Dec-17,-1123141,3438424,-178.15,-47.15
2071,(주)바이오로그디바이스,208710,Dec-18,483356,5844963,11111111.11,69.99
2072,(주)바이오로그디바이스,208710,Dec-19,-383343,6135021,-179.31,4.96
2073,(주)바이오솔루션,86820,Dec-18,1347615,11111111.11,11111111.11,81.11
2074,(주)바이오솔루션,86820,Dec-19,-697543,11111111.11,-151.76,0
2075,(주)바이오스마트,38460,Dec-11,963320,-74294,11111111.11,-100.67
2076,(주)바이오스마트,38460,Dec-12,1852599,2210186,92.31,11111111.11
2077,(주)바이오스마트,38460,Dec-13,4595453,3318853,148.05,50.16
2078,(주)바이오스마트,38460,Dec-14,-2508168,207190,-154.58,-93.76
2079,(주)바이오스마트,38460,Dec-15,1286510,2268583,11111111.11,994.93
2080,(주)바이오스마트,38460,Dec-16,254328,-505202,-80.23,-122.27
2081,(주)바이오스마트,38460,Dec-17,6283740,4106166,2370.72,11111111.11
2082,(주)바이오스마트,38460,Dec-18,4043884,4790078,-35.65,16.66
2083,(주)바이오스마트,38460,Dec-19,24519612,19891299,506.34,315.26
2084,(주)바이오톡스텍,86040,Dec-11,3472630,3082839,-85.84,-84.5
2085,(주)바이오톡스텍,86040,Dec-12,1564541,1146286,-54.95,-62.82
2086,(주)바이오톡스텍,86040,Dec-13,399182,-555299,-74.49,-148.44
2087,(주)바이오톡스텍,86040,Dec-14,-3894370,-4893957,-1075.59,11111111.11
2088,(주)바이오톡스텍,86040,Dec-15,-3899993,-3710945,11111111.11,11111111.11
2089,(주)바이오톡스텍,86040,Dec-16,830001,1160090,11111111.11,11111111.11
2090,(주)바이오톡스텍,86040,Dec-17,1475312,1175854,77.75,1.36
2091,(주)바이오톡스텍,86040,Dec-18,3601874,3486982,144.14,196.55
2092,(주)바이오톡스텍,86040,Dec-19,-1410890,-1705404,-139.17,-148.91
2093,(주)바텍,43150,Dec-11,5955287,1646758,11111111.11,11111111.11
2094,(주)바텍,43150,Dec-12,1387437,5288906,-76.7,221.17
2095,(주)바텍,43150,Dec-13,4622527,14098410,233.17,166.57
2096,(주)바텍,43150,Dec-14,7506903,11616917,62.4,-17.6
2097,(주)바텍,43150,Dec-15,11713747,28720952,56.04,147.23
2098,(주)바텍,43150,Dec-16,11574965,33325930,-1.18,16.03
2099,(주)바텍,43150,Dec-17,93698765,83691537,709.5,151.13
2100,(주)바텍,43150,Dec-18,25749311,29152011,-72.52,-65.17
2101,(주)바텍,43150,Dec-19,32649988,35589934,26.8,22.08
2102,(주)방림,3610,Sep-11,2866513,3590997,-91.22,-89.91
2103,(주)방림,3610,Sep-12,8228946,-6984375,187.07,-294.5
2104,(주)방림,3610,Sep-13,3788981,1469991,-53.96,11111111.11
2105,(주)방림,3610,Sep-14,3270540,3353010,-13.68,128.1
2106,(주)방림,3610,Sep-15,5698435,6671420,74.24,98.97
2107,(주)방림,3610,Sep-16,4795639,5027049,-15.84,-24.65
2108,(주)방림,3610,Sep-17,7004564,7004564,46.06,39.34
2109,(주)방림,3610,Sep-18,2990978,3009428,-57.3,-57.04
2110,(주)방림,3610,Sep-19,5642830,5744853,88.66,90.9
2111,(주)배럴,267790,Dec-18,4838289,4393257,-14.26,-23.53
2112,(주)배럴,267790,Dec-19,8104595,6877842,67.51,56.55
2113,(주)백금티앤에이,46310,Dec-11,-853606,-328176,-110.53,-104.77
2114,(주)백금티앤에이,46310,Dec-12,-1515722,2094914,11111111.11,11111111.11
2115,(주)백금티앤에이,46310,Dec-13,-3438478,-5331038,11111111.11,-354.48
2116,(주)백금티앤에이,46310,Dec-14,1217550,251275,11111111.11,11111111.11
2117,(주)백금티앤에이,46310,Dec-15,3680352,70225,202.28,-72.05
2118,(주)백금티앤에이,46310,Dec-16,-9633521,-1953387,-361.76,-2881.61
2119,(주)백금티앤에이,46310,Dec-17,463386,3163668,11111111.11,11111111.11
2120,(주)백금티앤에이,46310,Dec-18,5082427,6028052,996.8,90.54
2121,(주)백금티앤에이,46310,Dec-19,-3007306,8812841,-159.17,46.2
2122,(주)백산,35150,Dec-11,4546907,5616001,11111111.11,-36.27
2123,(주)백산,35150,Dec-12,10134036,11710217,122.88,108.52
2124,(주)백산,35150,Dec-13,5943784,7736701,-41.35,-33.93
2125,(주)백산,35150,Dec-14,-2904228,-2568375,-148.86,-133.2
2126,(주)백산,35150,Dec-15,14606720,15434818,11111111.11,11111111.11
2127,(주)백산,35150,Dec-16,21064818,21610611,44.21,40.01
2128,(주)백산,35150,Dec-17,12491066,8718449,-40.7,-59.66
2129,(주)백산,35150,Dec-18,12197382,14947471,-2.35,71.45
2130,(주)백산,35150,Dec-19,19780239,6247667,62.17,-58.2
2131,(주)버킷스튜디오,66410,Dec-11,-6247430,11111111.11,-131.58,77.84
2132,(주)버킷스튜디오,66410,Dec-12,-7672760,11111111.11,11111111.11,0
2133,(주)버킷스튜디오,66410,Dec-13,-3825677,11111111.11,11111111.11,0
2134,(주)버킷스튜디오,66410,Dec-14,1212901,11111111.11,11111111.11,0
2135,(주)버킷스튜디오,66410,Dec-15,963684,11111111.11,-20.55,0
2136,(주)버킷스튜디오,66410,Dec-16,-9683220,11111111.11,-1104.81,0
2137,(주)버킷스튜디오,66410,Dec-17,796661,11111111.11,11111111.11,0
2138,(주)버킷스튜디오,66410,Dec-18,-9926819,11111111.11,-1346.05,0
2139,(주)버킷스튜디오,66410,Dec-19,-2982522,11111111.11,11111111.11,0
2140,(주)베노홀딩스,206400,Dec-14,11111111.11,11111111.11,11111111.11,0
2141,(주)베노홀딩스,206400,Dec-15,-8076276,-8584372,-172.69,-177.26
2142,(주)베노홀딩스,206400,Dec-16,-6020652,-6724355,11111111.11,11111111.11
2143,(주)베노홀딩스,206400,Dec-17,-10333192,-12243001,11111111.11,11111111.11
2144,(주)베노홀딩스,206400,Dec-18,-16670349,-14322231,11111111.11,11111111.11
2145,(주)베노홀딩스,206400,Dec-19,1738277,1874323,11111111.11,11111111.11
2146,(주)베셀,177350,Dec-15,7144900,7182452,311.03,283.2
2147,(주)베셀,177350,Dec-16,4174888,4187187,-41.57,-41.7
2148,(주)베셀,177350,Dec-17,4974940,5012832,19.16,19.72
2149,(주)베셀,177350,Dec-18,1013142,1281373,-79.64,-74.44
2150,(주)베셀,177350,Dec-19,-11036565,-11046724,-1189.34,-962.1
2151,(주)베스파,299910,Dec-18,-105112348,-106472185,11111111.11,11111111.11
2152,(주)베스파,299910,Dec-19,1524645,-8127695,11111111.11,11111111.11
2153,(주)벽산,7210,Dec-11,14893828,16145019,876.87,11111111.11
2154,(주)벽산,7210,Dec-12,8712719,4873082,-41.5,-69.82
2155,(주)벽산,7210,Dec-13,13658357,10359799,56.76,112.59
2156,(주)벽산,7210,Dec-14,18142835,21358725,32.83,106.17
2157,(주)벽산,7210,Dec-15,24376990,30281211,34.36,41.77
2158,(주)벽산,7210,Dec-16,23144814,24403528,-5.05,-19.41
2159,(주)벽산,7210,Dec-17,8109847,13356681,-64.96,-45.27
2160,(주)벽산,7210,Dec-18,10471651,8429356,29.12,-36.89
2161,(주)벽산,7210,Dec-19,-8853831,-1719686,-184.55,-120.4
2162,(주)보광산업,225530,Dec-15,10108678,11111111.11,11111111.11,11111111.11
2163,(주)보광산업,225530,Dec-16,10206935,11111111.11,0.97,0
2164,(주)보광산업,225530,Dec-17,9119014,11111111.11,-10.66,0
2165,(주)보광산업,225530,Dec-18,4565476,11111111.11,-49.93,0
2166,(주)보광산업,225530,Dec-19,6263682,11111111.11,37.2,0
2167,(주)보라티알,250000,Dec-17,7345115,7626579,17.27,-31.36
2168,(주)보라티알,250000,Dec-18,4553389,4803738,-38.01,-37.01
2169,(주)보라티알,250000,Dec-19,3020306,3327724,-33.67,-30.73
2170,(주)보락,2760,Dec-11,124894,11111111.11,-95.86,233.9
2171,(주)보락,2760,Dec-12,1921288,11111111.11,1438.33,0
2172,(주)보락,2760,Dec-13,719939,11111111.11,-62.53,0
2173,(주)보락,2760,Dec-14,2079543,11111111.11,188.85,0
2174,(주)보락,2760,Dec-15,-172456,11111111.11,-108.29,0
2175,(주)보락,2760,Dec-16,3032427,11111111.11,11111111.11,0
2176,(주)보락,2760,Dec-17,1238719,11111111.11,-59.15,0
2177,(주)보락,2760,Dec-18,1105109,11111111.11,-10.79,0
2178,(주)보락,2760,Dec-19,648534,11111111.11,-41.31,0
2179,(주)보령,3850,Dec-11,6178117,11111111.11,852.63,0
2180,(주)보령,3850,Dec-12,9401047,11111111.11,52.17,0
2181,(주)보령,3850,Dec-13,14126625,11111111.11,50.27,0
2182,(주)보령,3850,Dec-14,21590564,11111111.11,52.84,0
2183,(주)보령,3850,Dec-15,20301086,11111111.11,-5.97,0
2184,(주)보령,3850,Dec-16,5614105,11111111.11,-72.35,0
2185,(주)보령,3850,Dec-17,55351979,56478219,885.94,408.3
2186,(주)보령,3850,Dec-18,22902114,20306902,-58.62,-64.04
2187,(주)보령,3850,Dec-19,34347745,32221803,49.98,58.67
2188,(주)본느,226340,Dec-15,11111111.11,11111111.11,-67.65,-65.52
2189,(주)본느,226340,Dec-16,11111111.11,11111111.11,0,0
2190,(주)본느,226340,Dec-17,11111111.11,11111111.11,0,0
2191,(주)본느,226340,Dec-18,620816,313437,-94.41,-97.18
2192,(주)본느,226340,Dec-19,6297844,5033953,914.45,1506.05
2193,(주)부-스타,8470,Dec-11,3058862,11111111.11,-51.43,120.72
2194,(주)부-스타,8470,Dec-12,3648876,11111111.11,19.29,0
2195,(주)부-스타,8470,Dec-13,4179271,11111111.11,14.54,0
2196,(주)부-스타,8470,Dec-14,3845488,11111111.11,-7.99,0
2197,(주)부-스타,8470,Dec-15,5010150,11111111.11,30.29,0
2198,(주)부-스타,8470,Dec-16,6266618,11111111.11,25.08,0
2199,(주)부-스타,8470,Dec-17,4635252,11111111.11,-26.03,0
2200,(주)부-스타,8470,Dec-18,2987173,11111111.11,-35.56,0
