,회사명,거래소코드,회계년도,합계(IFRS)(천원),합계(IFRS연결)(천원),0,1
3333,(주)신세계,4170,Dec-18,3140198416,5002167671,0.04,1.68
3334,(주)신세계,4170,Dec-19,3771201711,5515130284,20.09,10.25
3335,(주)신세계아이앤씨,35510,Dec-11,128402131,11111111.11,-96.6,-99.8
3336,(주)신세계아이앤씨,35510,Dec-12,141825232,11111111.11,10.45,
3337,(주)신세계아이앤씨,35510,Dec-13,153061883,11111111.11,7.92,
3338,(주)신세계아이앤씨,35510,Dec-14,161455246,11111111.11,5.48,
3339,(주)신세계아이앤씨,35510,Dec-15,166164730,11111111.11,2.92,
3340,(주)신세계아이앤씨,35510,Dec-16,165573289,11111111.11,-0.36,
3341,(주)신세계아이앤씨,35510,Dec-17,166345450,11111111.11,0.47,
3342,(주)신세계아이앤씨,35510,Dec-18,192270155,11111111.11,15.58,
3343,(주)신세계아이앤씨,35510,Dec-19,199235732,11111111.11,3.62,
3344,(주)신세계인터내셔날,31430,Dec-11,361929665,11111111.11,81.66,0
3345,(주)신세계인터내셔날,31430,Dec-12,402045917,408976113,11.08,
3346,(주)신세계인터내셔날,31430,Dec-13,427646665,436232959,6.37,6.66
3347,(주)신세계인터내셔날,31430,Dec-14,428281065,449689725,0.15,3.08
3348,(주)신세계인터내셔날,31430,Dec-15,435711790,464795868,1.74,3.36
3349,(주)신세계인터내셔날,31430,Dec-16,434130891,478512017,-0.36,2.95
3350,(주)신세계인터내셔날,31430,Dec-17,450490876,496188023,3.77,3.69
3351,(주)신세계인터내셔날,31430,Dec-18,480246263,544835950,6.61,9.8
3352,(주)신세계인터내셔날,31430,Dec-19,525854119,599297425,9.5,10
3353,(주)신세계푸드,31440,Dec-11,176259751,11111111.11,-66.48,-98.15
3354,(주)신세계푸드,31440,Dec-12,203060094,11111111.11,15.21,
3355,(주)신세계푸드,31440,Dec-13,219038643,11111111.11,7.87,
3356,(주)신세계푸드,31440,Dec-14,285473296,11111111.11,30.33,
3357,(주)신세계푸드,31440,Dec-15,287912499,287143903,0.85,
3358,(주)신세계푸드,31440,Dec-16,299330444,297179502,3.97,3.49
3359,(주)신세계푸드,31440,Dec-17,317603769,315063584,6.1,6.02
3360,(주)신세계푸드,31440,Dec-18,318509766,316905169,0.29,0.58
3361,(주)신세계푸드,31440,Dec-19,316098975,315100964,-0.76,-0.57
3362,(주)신영와코루,5800,Sep-11,246608920,249449684,-21.98,-20.83
3363,(주)신영와코루,5800,Sep-12,257604298,261091985,4.46,4.67
3364,(주)신영와코루,5800,Sep-13,264964626,268435522,2.86,2.81
3365,(주)신영와코루,5800,Sep-14,268766763,271747957,1.43,1.23
3366,(주)신영와코루,5800,Dec-15,279087417,283830125,3.84,4.45
3367,(주)신영와코루,5800,Dec-16,296456023,300267734,6.22,5.79
3368,(주)신영와코루,5800,Dec-17,300688585,304783174,1.43,1.5
3369,(주)신영와코루,5800,Dec-18,304772459,308312062,1.36,1.16
3370,(주)신영와코루,5800,Dec-19,308507535,314364733,1.23,1.96
3371,(주)신원,9270,Dec-11,198440573,193959259,-35.68,-38.3
3372,(주)신원,9270,Dec-12,190464136,182702486,-4.02,-5.8
3373,(주)신원,9270,Dec-13,185090886,173665032,-2.82,-4.95
3374,(주)신원,9270,Dec-14,185169409,177450077,0.04,2.18
3375,(주)신원,9270,Dec-15,190827021,186496976,3.06,5.1
3376,(주)신원,9270,Dec-16,184370423,180989170,-3.38,-2.95
3377,(주)신원,9270,Dec-17,173060819,169146314,-6.13,-6.54
3378,(주)신원,9270,Dec-18,188654578,182944216,9.01,8.16
3379,(주)신원,9270,Dec-19,205457672,201587636,8.91,10.19
3380,(주)신진에스엠,138070,Dec-11,50758311,49009017,-75.3,-75.69
3381,(주)신진에스엠,138070,Dec-12,57021775,53286642,12.34,8.73
3382,(주)신진에스엠,138070,Dec-13,61539802,55431764,7.92,4.03
3383,(주)신진에스엠,138070,Dec-14,66575503,64788607,8.18,16.88
3384,(주)신진에스엠,138070,Dec-15,74331559,67126129,11.65,3.61
3385,(주)신진에스엠,138070,Dec-16,62480531,66118362,-15.94,-1.5
3386,(주)신진에스엠,138070,Dec-17,67436736,70729759,7.93,6.97
3387,(주)신진에스엠,138070,Dec-18,69473301,72626496,3.02,2.68
3388,(주)신진에스엠,138070,Dec-19,71123428,74185156,2.38,2.15
3389,(주)신테카바이오,226330,Dec-19,46110649,11111111.11,-35.17,-85.02
3390,(주)신화다이나믹스,1770,Dec-11,39718762,11111111.11,,
3391,(주)신화다이나믹스,1770,Dec-12,40062116,11111111.11,0.86,
3392,(주)신화다이나믹스,1770,Dec-13,37715453,11111111.11,-5.86,
3393,(주)신화다이나믹스,1770,Dec-14,37816576,11111111.11,0.27,
3394,(주)신화다이나믹스,1770,Dec-15,39416810,11111111.11,4.23,
3395,(주)신화다이나믹스,1770,Dec-16,39345773,11111111.11,-0.18,
3396,(주)신화다이나믹스,1770,Dec-17,36835016,11111111.11,-6.38,
3397,(주)신화다이나믹스,1770,Dec-18,34033665,11111111.11,-7.61,
3398,(주)신화다이나믹스,1770,Dec-19,34160520,11111111.11,0.37,
3399,(주)신화콘텍,187270,Dec-14,36643398,36518034,7.27,228.66
3400,(주)신화콘텍,187270,Dec-15,36411240,35758154,-0.63,-2.08
3401,(주)신화콘텍,187270,Dec-16,39188745,38359778,7.63,7.28
3402,(주)신화콘텍,187270,Dec-17,54239526,52616090,38.41,37.16
3403,(주)신화콘텍,187270,Dec-18,54130644,51291708,-0.2,-2.52
3404,(주)신화콘텍,187270,Dec-19,47042356,48150647,-13.09,-6.12
3405,(주)신흥,4080,Dec-11,77045174,77820950,63.78,61.62
3406,(주)신흥,4080,Dec-12,76642381,77282406,-0.52,-0.69
3407,(주)신흥,4080,Dec-13,77572521,77891901,1.21,0.79
3408,(주)신흥,4080,Dec-14,83681642,82948189,7.88,6.49
3409,(주)신흥,4080,Dec-15,87988956,84846845,5.15,2.29
3410,(주)신흥,4080,Dec-16,89870568,84682692,2.14,-0.19
3411,(주)신흥,4080,Dec-17,91646144,86366842,1.98,1.99
3412,(주)신흥,4080,Dec-18,92407048,87305089,0.83,1.09
3413,(주)신흥,4080,Dec-19,89770155,87953945,-2.85,0.74
3414,(주)심텍,222800,Dec-15,152518745,154893993,69.9,76.11
3415,(주)심텍,222800,Dec-16,152325997,179184444,-0.13,15.68
3416,(주)심텍,222800,Dec-17,178728985,214748128,17.33,19.85
3417,(주)심텍,222800,Dec-18,180860359,214570818,1.19,-0.08
3418,(주)심텍,222800,Dec-19,92538802,161521978,-48.83,-24.72
3419,(주)심텍홀딩스,36710,Dec-11,173129128,173334357,87.09,7.31
3420,(주)심텍홀딩스,36710,Dec-12,214957733,208741695,24.16,20.43
3421,(주)심텍홀딩스,36710,Dec-13,176513994,171879490,-17.88,-17.66
3422,(주)심텍홀딩스,36710,Dec-14,181541310,182987550,2.85,6.46
3423,(주)심텍홀딩스,36710,Dec-15,109166664,190354987,-39.87,4.03
3424,(주)심텍홀딩스,36710,Dec-16,109250227,207162874,0.08,8.83
3425,(주)심텍홀딩스,36710,Dec-17,119541466,229763944,9.42,10.91
3426,(주)심텍홀딩스,36710,Dec-18,120365787,230370203,0.69,0.26
3427,(주)심텍홀딩스,36710,Dec-19,114666413,185181477,-4.74,-19.62
3428,(주)싸이맥스,160980,Dec-15,51296891,51229230,-55.26,-72.34
3429,(주)싸이맥스,160980,Dec-16,55622802,55436334,8.43,8.21
3430,(주)싸이맥스,160980,Dec-17,98685207,101810587,77.42,83.65
3431,(주)싸이맥스,160980,Dec-18,102795725,106919554,4.17,5.02
3432,(주)싸이맥스,160980,Dec-19,104106877,105725392,1.28,-1.12
3433,(주)싸이토젠,217330,Dec-18,22041384,11111111.11,-78.83,-89.49
3434,(주)싸이토젠,217330,Dec-19,17920039,11111111.11,-18.7,
3435,(주)쌍방울,102280,Dec-11,73433783,73670363,309.79,563.03
3436,(주)쌍방울,102280,Dec-12,76421038,76356577,4.07,3.65
3437,(주)쌍방울,102280,Dec-13,76082155,74744981,-0.44,-2.11
3438,(주)쌍방울,102280,Dec-14,78674098,76740016,3.41,2.67
3439,(주)쌍방울,102280,Dec-15,179911126,176903425,128.68,130.52
3440,(주)쌍방울,102280,Dec-16,179990089,174315792,0.04,-1.46
3441,(주)쌍방울,102280,Dec-17,309468692,301929523,71.94,73.21
3442,(주)쌍방울,102280,Dec-18,216896543,204040900,-29.91,-32.42
3443,(주)쌍방울,102280,Dec-19,176959426,166040004,-18.41,-18.62
3444,(주)썸에이지,208640,Dec-14,11111111.11,11111111.11,-93.72,-93.31
3445,(주)썸에이지,208640,Dec-15,11111111.11,11111111.11,,
3446,(주)썸에이지,208640,Dec-16,34409723,34510641,,
3447,(주)썸에이지,208640,Dec-17,27634105,27120323,-19.69,-21.41
3448,(주)썸에이지,208640,Dec-18,8433203,9091593,-69.48,-66.48
3449,(주)썸에이지,208640,Dec-19,25475985,35546229,202.09,290.98
3450,(주)쎄노텍,222420,Dec-15,11111111.11,11111111.11,-56.39,-68.74
3451,(주)쎄노텍,222420,Dec-16,34809104,11111111.11,,
3452,(주)쎄노텍,222420,Dec-17,38903219,11111111.11,11.76,
3453,(주)쎄노텍,222420,Dec-18,36641209,11111111.11,-5.81,
3454,(주)쎄노텍,222420,Dec-19,34879322,11111111.11,-4.81,
3455,(주)쎄니트,37760,Dec-11,41188302,28162679,18.09,153.46
3456,(주)쎄니트,37760,Dec-12,40424837,28122722,-1.85,-0.14
3457,(주)쎄니트,37760,Dec-13,49557383,38511746,22.59,36.94
3458,(주)쎄니트,37760,Dec-14,51097759,43285658,3.11,12.4
3459,(주)쎄니트,37760,Dec-15,55615520,56746134,8.84,31.1
3460,(주)쎄니트,37760,Dec-16,60313391,66873388,8.45,17.85
3461,(주)쎄니트,37760,Dec-17,63889382,75265316,5.93,12.55
3462,(주)쎄니트,37760,Dec-18,63222879,78099895,-1.04,3.77
3463,(주)쎄니트,37760,Dec-19,62026240,79159923,-1.89,1.36
3464,(주)쎄트렉아이,99320,Dec-11,36856730,11111111.11,-40.58,-85.96
3465,(주)쎄트렉아이,99320,Dec-12,40952192,11111111.11,11.11,
3466,(주)쎄트렉아이,99320,Dec-13,43169772,11111111.11,5.42,
3467,(주)쎄트렉아이,99320,Dec-14,44950066,44557506,4.12,
3468,(주)쎄트렉아이,99320,Dec-15,47922541,48120258,6.61,8
3469,(주)쎄트렉아이,99320,Dec-16,50476452,50402467,5.33,4.74
3470,(주)쎄트렉아이,99320,Dec-17,55399729,54789512,9.75,8.7
3471,(주)쎄트렉아이,99320,Dec-18,57623832,58484930,4.01,6.74
3472,(주)쎄트렉아이,99320,Dec-19,63401899,64468264,10.03,10.23
3473,(주)쎌마테라퓨틱스,15540,Dec-11,11406896,13814279,-82.01,-78.57
3474,(주)쎌마테라퓨틱스,15540,Dec-12,12769778,12131576,11.95,-12.18
3475,(주)쎌마테라퓨틱스,15540,Dec-13,11302852,11071809,-11.49,-8.74
3476,(주)쎌마테라퓨틱스,15540,Dec-14,10063685,9343938,-10.96,-15.61
3477,(주)쎌마테라퓨틱스,15540,Dec-15,7947896,6134030,-21.02,-34.35
3478,(주)쎌마테라퓨틱스,15540,Dec-16,5779044,5814209,-27.29,-5.21
3479,(주)쎌마테라퓨틱스,15540,Dec-17,7394882,7405820,27.96,27.37
3480,(주)쎌마테라퓨틱스,15540,Dec-18,3531840,3603572,-52.24,-51.34
3481,(주)쎌마테라퓨틱스,15540,Dec-19,3186516,3230670,-9.78,-10.35
3482,(주)쎌바이오텍,49960,Dec-11,30935318,31765053,870.82,883.23
3483,(주)쎌바이오텍,49960,Dec-12,35784292,36421286,15.67,14.66
3484,(주)쎌바이오텍,49960,Dec-13,43617096,43050538,21.89,18.2
3485,(주)쎌바이오텍,49960,Dec-14,54488863,52360554,24.93,21.63
3486,(주)쎌바이오텍,49960,Dec-15,70631382,68757252,29.63,31.31
3487,(주)쎌바이오텍,49960,Dec-16,85611204,84152854,21.21,22.39
3488,(주)쎌바이오텍,49960,Dec-17,92793777,90196394,8.39,7.18
3489,(주)쎌바이오텍,49960,Dec-18,109313047,105624887,17.8,17.11
3490,(주)쎌바이오텍,49960,Dec-19,108951019,103602393,-0.33,-1.91
3491,(주)쏠리드,50890,Dec-11,48758045,48583951,-55.25,-53.11
3492,(주)쏠리드,50890,Dec-12,58471815,56550265,19.92,16.4
3493,(주)쏠리드,50890,Dec-13,76193205,73737073,30.31,30.39
3494,(주)쏠리드,50890,Dec-14,94084514,94415977,23.48,28.04
3495,(주)쏠리드,50890,Dec-15,99805792,94663905,6.08,0.26
3496,(주)쏠리드,50890,Dec-16,90320069,77326484,-9.5,-18.31
3497,(주)쏠리드,50890,Dec-17,85327967,79604175,-5.53,2.95
3498,(주)쏠리드,50890,Dec-18,110599837,110297597,29.62,38.56
3499,(주)쏠리드,50890,Dec-19,128327528,123629419,16.03,12.09
3500,(주)씨씨에스충북방송,66790,Dec-11,22807389,28701778,-82.23,-76.78
3501,(주)씨씨에스충북방송,66790,Dec-12,33831283,40283419,48.33,40.35
3502,(주)씨씨에스충북방송,66790,Dec-13,32605532,35483175,-3.62,-11.92
3503,(주)씨씨에스충북방송,66790,Dec-14,34450507,35651543,5.66,0.47
3504,(주)씨씨에스충북방송,66790,Dec-15,35357162,35266026,2.63,-1.08
3505,(주)씨씨에스충북방송,66790,Dec-16,33895260,33647312,-4.13,-4.59
3506,(주)씨씨에스충북방송,66790,Dec-17,31348906,31117137,-7.51,-7.52
3507,(주)씨씨에스충북방송,66790,Dec-18,24617228,24392529,-21.47,-21.61
3508,(주)씨씨에스충북방송,66790,Dec-19,24515213,24272672,-0.41,-0.49
3509,(주)씨아이테크,4920,Dec-11,21847085,11111111.11,-10.88,-54.22
3510,(주)씨아이테크,4920,Dec-12,17326304,11111111.11,-20.69,
3511,(주)씨아이테크,4920,Dec-13,19118357,19490366,10.34,
3512,(주)씨아이테크,4920,Dec-14,18638021,18516635,-2.51,-5
3513,(주)씨아이테크,4920,Dec-15,28537642,29295713,53.12,58.21
3514,(주)씨아이테크,4920,Dec-16,32119148,34389719,12.55,17.39
3515,(주)씨아이테크,4920,Dec-17,20673420,22048387,-35.64,-35.89
3516,(주)씨아이테크,4920,Dec-18,21055373,24247898,1.85,9.98
3517,(주)씨아이테크,4920,Dec-19,26971315,31300438,28.1,29.09
3518,(주)씨에스,65770,Dec-11,38294307,41878331,41.98,33.79
3519,(주)씨에스,65770,Dec-12,30222893,52591649,-21.08,25.58
3520,(주)씨에스,65770,Dec-13,20230041,37606163,-33.06,-28.49
3521,(주)씨에스,65770,Dec-14,20715010,38977183,2.4,3.65
3522,(주)씨에스,65770,Dec-15,12546453,9764625,-39.43,-74.95
3523,(주)씨에스,65770,Dec-16,19759153,19721144,57.49,101.97
3524,(주)씨에스,65770,Dec-17,18962918,18900985,-4.03,-4.16
3525,(주)씨에스,65770,Dec-18,22535640,22553086,18.84,19.32
3526,(주)씨에스,65770,Dec-19,21889283,21759880,-2.87,-3.52
3527,(주)씨에스에이코스믹,83660,Dec-11,15379016,16028224,-29.74,-26.34
3528,(주)씨에스에이코스믹,83660,Dec-12,8495554,8931612,-44.76,-44.28
3529,(주)씨에스에이코스믹,83660,Dec-13,8770644,8773540,3.24,-1.77
3530,(주)씨에스에이코스믹,83660,Dec-14,8002033,8055997,-8.76,-8.18
3531,(주)씨에스에이코스믹,83660,Dec-15,23473125,11111111.11,193.34,37.92
3532,(주)씨에스에이코스믹,83660,Dec-16,31515634,11111111.11,34.26,
3533,(주)씨에스에이코스믹,83660,Dec-17,23676611,23668195,-24.87,
3534,(주)씨에스에이코스믹,83660,Dec-18,23597397,23623605,-0.33,-0.19
3535,(주)씨에스에이코스믹,83660,Dec-19,16094872,16511719,-31.79,-30.1
3536,(주)씨엔플러스,115530,Dec-11,33283005,33058971,106.79,100.22
3537,(주)씨엔플러스,115530,Dec-12,34723634,38942957,4.33,17.8
3538,(주)씨엔플러스,115530,Dec-13,36394794,38767207,4.81,-0.45
3539,(주)씨엔플러스,115530,Dec-14,23726623,26180270,-34.81,-32.47
3540,(주)씨엔플러스,115530,Dec-15,17005886,17532191,-28.33,-33.03
3541,(주)씨엔플러스,115530,Dec-16,11049634,11958168,-35.02,-31.79
3542,(주)씨엔플러스,115530,Dec-17,11387541,12361278,3.06,3.37
3543,(주)씨엔플러스,115530,Dec-18,15277223,15283963,34.16,23.64
3544,(주)씨엔플러스,115530,Dec-19,12808504,12843796,-16.16,-15.97
3545,(주)씨유메디칼시스템,115480,Dec-11,35055040,11111111.11,173.69,-13.49
3546,(주)씨유메디칼시스템,115480,Dec-12,35829701,35390013,2.21,
3547,(주)씨유메디칼시스템,115480,Dec-13,38332371,40299274,6.98,13.87
3548,(주)씨유메디칼시스템,115480,Dec-14,35571677,36150332,-7.2,-10.3
3549,(주)씨유메디칼시스템,115480,Dec-15,40150749,40103400,12.87,10.94
3550,(주)씨유메디칼시스템,115480,Dec-16,44084124,41554259,9.8,3.62
3551,(주)씨유메디칼시스템,115480,Dec-17,42784507,42077582,-2.95,1.26
3552,(주)씨유메디칼시스템,115480,Dec-18,46831100,48461795,9.46,15.17
3553,(주)씨유메디칼시스템,115480,Dec-19,48102422,55569323,2.71,14.67
3554,(주)씨제이이엔엠,35760,Dec-11,347691270,652705315,622.81,1074.58
3555,(주)씨제이이엔엠,35760,Dec-12,468328815,936193453,34.7,43.43
3556,(주)씨제이이엔엠,35760,Dec-13,567184872,1169170429,21.11,24.89
3557,(주)씨제이이엔엠,35760,Dec-14,638953906,1266412309,12.65,8.32
3558,(주)씨제이이엔엠,35760,Dec-15,681436284,1350129444,6.65,6.61
3559,(주)씨제이이엔엠,35760,Dec-16,683135129,1362888624,0.25,0.95
3560,(주)씨제이이엔엠,35760,Dec-17,802733562,1484104100,17.51,8.89
3561,(주)씨제이이엔엠,35760,Dec-18,2513213709,3425648310,213.08,130.82
3562,(주)씨제이이엔엠,35760,Dec-19,2784581744,3151893495,10.8,-7.99
3563,(주)씨젠,96530,Dec-11,40732261,11111111.11,-98.54,-99.65
3564,(주)씨젠,96530,Dec-12,41937202,11111111.11,2.96,
3565,(주)씨젠,96530,Dec-13,84445180,11111111.11,101.36,
3566,(주)씨젠,96530,Dec-14,96411667,94834882,14.17,
3567,(주)씨젠,96530,Dec-15,139483204,135303263,44.67,42.67
3568,(주)씨젠,96530,Dec-16,148018573,142230027,6.12,5.12
3569,(주)씨젠,96530,Dec-17,147608229,140230440,-0.28,-1.41
3570,(주)씨젠,96530,Dec-18,149378503,151326164,1.2,7.91
3571,(주)씨젠,96530,Dec-19,151840419,152825653,1.65,0.99
3572,(주)씨티씨바이오,60590,Dec-11,44898810,44818989,-70.43,-70.67
3573,(주)씨티씨바이오,60590,Dec-12,61151563,62399815,36.2,39.23
3574,(주)씨티씨바이오,60590,Dec-13,90920044,92226529,48.68,47.8
3575,(주)씨티씨바이오,60590,Dec-14,84604048,85490198,-6.95,-7.3
3576,(주)씨티씨바이오,60590,Dec-15,97863358,99167702,15.67,16
3577,(주)씨티씨바이오,60590,Dec-16,88832957,90923242,-9.23,-8.31
3578,(주)씨티씨바이오,60590,Dec-17,71038355,74077643,-20.03,-18.53
3579,(주)씨티씨바이오,60590,Dec-18,85190978,86965571,19.92,17.4
3580,(주)씨티씨바이오,60590,Dec-19,75860887,74560125,-10.95,-14.26
3581,(주)씨티케이,260930,Dec-17,171904347,171780280,126.6,130.39
3582,(주)씨티케이,260930,Dec-18,171403131,170946675,-0.29,-0.49
3583,(주)씨티케이,260930,Dec-19,179912581,174966492,4.96,2.35
3584,(주)아가방앤컴퍼니,13990,Dec-11,148829548,150260809,-17.28,-14.12
3585,(주)아가방앤컴퍼니,13990,Dec-12,146657085,148694757,-1.46,-1.04
3586,(주)아가방앤컴퍼니,13990,Dec-13,147438297,149934622,0.53,0.83
3587,(주)아가방앤컴퍼니,13990,Dec-14,166461441,168179441,12.9,12.17
3588,(주)아가방앤컴퍼니,13990,Dec-15,168778231,170375575,1.39,1.31
3589,(주)아가방앤컴퍼니,13990,Dec-16,171685218,172016687,1.72,0.96
3590,(주)아가방앤컴퍼니,13990,Dec-17,167051544,166967918,-2.7,-2.94
3591,(주)아가방앤컴퍼니,13990,Dec-18,150939187,151066730,-9.65,-9.52
3592,(주)아가방앤컴퍼니,13990,Dec-19,135039898,135039898,-10.53,-10.61
3593,(주)아나패스,123860,Dec-11,74694418,11111111.11,-44.69,-91.77
3594,(주)아나패스,123860,Dec-12,88832541,11111111.11,18.93,
3595,(주)아나패스,123860,Dec-13,87519397,11111111.11,-1.48,
3596,(주)아나패스,123860,Dec-14,98872134,11111111.11,12.97,
3597,(주)아나패스,123860,Dec-15,102989650,11111111.11,4.16,
3598,(주)아나패스,123860,Dec-16,76537219,11111111.11,-25.68,
3599,(주)아나패스,123860,Dec-17,76015226,11111111.11,-0.68,
3600,(주)아나패스,123860,Dec-18,69273645,11111111.11,-8.87,
3601,(주)아나패스,123860,Dec-19,55203935,11111111.11,-20.31,
3602,(주)아난티,25980,Dec-11,33608997,11111111.11,-39.12,0
3603,(주)아난티,25980,Dec-12,30918045,30881795,-8.01,
3604,(주)아난티,25980,Dec-13,26980030,26915356,-12.74,-12.84
3605,(주)아난티,25980,Dec-14,49832042,46991947,84.7,74.59
3606,(주)아난티,25980,Dec-15,252227796,281670958,406.16,499.4
3607,(주)아난티,25980,Dec-16,246513882,311839416,-2.27,10.71
3608,(주)아난티,25980,Dec-17,238024911,330663169,-3.44,6.04
3609,(주)아난티,25980,Dec-18,238961169,337085931,0.39,1.94
3610,(주)아난티,25980,Dec-19,310638820,393398992,30,16.71
3611,(주)아리온테크놀로지,58220,Dec-11,20327400,11111111.11,-93.46,-97.18
3612,(주)아리온테크놀로지,58220,Dec-12,25176008,11111111.11,23.85,
3613,(주)아리온테크놀로지,58220,Dec-13,27800335,11111111.11,10.42,
3614,(주)아리온테크놀로지,58220,Dec-14,28106273,11111111.11,1.1,
3615,(주)아리온테크놀로지,58220,Dec-15,30451420,11111111.11,8.34,
3616,(주)아리온테크놀로지,58220,Dec-16,33613628,34328426,10.38,
3617,(주)아리온테크놀로지,58220,Dec-17,21323678,22864788,-36.56,-33.39
3618,(주)아리온테크놀로지,58220,Dec-18,23242792,25386821,9,11.03
3619,(주)아리온테크놀로지,58220,Dec-19,18559649,19409782,-20.15,-23.54
3620,(주)아모그린텍,125210,Dec-15,11111111.11,11111111.11,-40.13,-42.76
3621,(주)아모그린텍,125210,Dec-16,11111111.11,11111111.11,,
3622,(주)아모그린텍,125210,Dec-17,11111111.11,11111111.11,,
