회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출원가(*)(IFRS)(천원),매출원가(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),매입채무 및 기타유동채무(*)(IFRS)(천원),매입채무 및 기타유동채무(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS)(천원),유동부채(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원)
한국전자인증(주),41460,19-Dec,28465774,28670274,57137539,57585101,0,0,231786,256169,3055154,3057321,477686,503649,3506930,3660511,40490295,40668021,49068591,52480625,16319899,16589736,16647244,16917081
한국정밀기계(주),101680,11-Dec,147208861,,225926186,,115235661,,94863144,,33472874,,24319945,,30402850,,153869537,,176761360,,66930076,,72056649,
한국정밀기계(주),101680,12-Dec,100215290,,214365168,,83946545,,96576539,,33577870,,18245767,,14523427,,157499723,,163681449,,51027077,,56865445,
한국정밀기계(주),101680,13-Dec,48066259,,198459827,,42217664,,94586301,,23095293,,17672744,,6882407,,152041923,,150262197,,43617076,,46417905,
한국정밀기계(주),101680,14-Dec,59755789,,184638639,,64116772,,83651971,,20318585,,16444465,,9741770,,138106033,,136262143,,35617561,,46532605,
한국정밀기계(주),101680,15-Dec,35571865,,158994096,,42126982,,79033741,,12902277,,15066799,,5283956,,127127097,,109441453,,23379084,,31866999,
한국정밀기계(주),101680,16-Dec,23000968,,137066292,,25002879,,73456135,,9616537,,13527082,,5290025,,108644657,,95831436,,28421635,,28421635,
한국정밀기계(주),101680,17-Dec,44688539,,109120353,,51969003,,55739776,,10134365,,13298823,,7695813,,77784064,,81034507,,29985190,,31336289,
한국정밀기계(주),101680,18-Dec,42878767,,90621807,,49866624,,46283364,,13705488,,12639131,,9968298,,57477260,,68017363,,30233948,,33144547,
한국정밀기계(주),101680,19-Dec,45269694,,86045248,,40468376,,41128122,,17199997,,11941112,,7452370,,56829915,,63194052,,25678289,,29215332,
한국정보공학(주),39740,11-Dec,155500393,167883253,89788710,98589004,145849017,156027682,9654960,12013747,34271967,37508532,4153962,11875204,15386239,18007083,60280026,59105071,51885244,61171684,27896557,32365559,29508684,39483933
한국정보공학(주),39740,12-Dec,159873303,177043239,104416567,109261921,150190447,159096444,13957669,14743185,37682443,38379904,4182871,4523152,24157317,24964276,58982701,58295130,66618718,67839812,40893877,46062808,45433865,50966791
한국정보공학(주),39740,13-Dec,149528296,167137393,98563862,104739412,141674246,149310044,10560069,11056561,34588027,35552544,4181868,4437699,19444068,19989164,56325758,61192762,58944853,60479205,39485278,40142515,42238105,43546650
한국정보공학(주),39740,14-Dec,135694347,154762421,96307188,104985798,128199030,137185735,9458992,10130330,32793813,33894391,4085486,6271986,23670649,24076896,54843748,61712027,56758837,62209384,39014106,40031418,41463440,43273771
한국정보공학(주),39740,15-Dec,138073994,156702208,93355566,102237297,130574641,141485185,9585173,10047355,30028265,31224114,4293264,7258319,26415765,27049776,55755220,61889504,50626519,59538421,36292618,37830755,37600346,40347792
한국정보공학(주),39740,16-Dec,112055665,128523179,83850111,85235736,106570430,119066436,9183510,9544031,30591646,33629551,4165815,9978687,20982965,21849092,51398228,50297039,47019728,49273649,30634771,31895417,32451883,34938697
한국정보공학(주),39740,17-Dec,143411686,161555482,98583400,99380104,136135955,146904289,14378846,14753841,38519241,42015314,3996820,8256004,35336705,37088258,51962649,49287023,61878545,65879553,44852137,47110852,46620751,50093081
한국정보공학(주),39740,18-Dec,163806779,176139687,61954670,63305210,157676745,164119832,4486634,4834896,24129135,26442946,3884986,4109030,10478590,11549971,40785322,39429062,29509595,36468867,19318402,20860103,21169348,23876148
한국정보공학(주),39740,19-Dec,150497146,161734399,83740169,85133950,144281964,148287898,16260919,16529594,32111368,33887858,4335938,5641096,29376658,30241559,42645155,40763339,49548614,55701049,38888138,40221200,41095014,44370611
한국정보인증(주),53300,14-Dec,29394464,29531353,59427601,58926963,0,0,38646,38646,1982721,1982721,10607419,10651729,2704058,2666654,43576885,43150041,40894887,41136977,15065428,15028024,15850717,15776923
한국정보인증(주),53300,15-Dec,32405585,32405585,66217778,65783225,0,0,46675,46675,2188134,2188134,9358333,9376484,3347772,3311567,48648951,48249148,42427477,42761963,17107706,17073755,17568827,17534077
한국정보인증(주),53300,16-Dec,34922138,34922138,88629741,88029815,0,0,19646,19646,1824596,1824596,8127678,8175530,3471708,3454813,70268616,69631694,64350293,64747439,18091005,18076019,18361124,18398121
한국정보인증(주),53300,17-Dec,36125042,36125042,93235749,93375453,0,0,52840,52840,1646155,1646155,7440259,7511623,2899848,2865620,73837022,74076702,49596371,49845153,19130409,19096181,19398727,19298752
한국정보인증(주),53300,18-Dec,38912669,38912669,100101105,100615835,0,0,30293,30293,1473056,1473056,9936071,9989986,2896634,2858262,79365202,79948840,68426527,69693958,20628104,20612197,20735903,20666995
한국정보인증(주),53300,19-Dec,42589991,42606443,109810396,109192283,0,0,34297,34441,2368879,2376217,10003417,10488882,3017690,2935261,85799222,85228915,72639350,73242007,22243935,22187436,24011173,23963367
한국정보통신(주),25770,11-Dec,157119530,157579191,118112514,117132501,116221471,116221471,679595,679595,37815169,37815169,32393319,32439578,21800323,21818937,59409999,58374657,50668338,57725596,50423540,50442154,58702515,58757844
한국정보통신(주),25770,12-Dec,183472644,184380094,132061596,130146232,142142385,142508180,1193577,1193577,38867284,38867284,31008238,31043444,20217967,20241801,68456613,66435693,66567043,71070941,57131278,57155113,63604983,63710539
한국정보통신(주),25770,13-Dec,205725119,206750520,155109409,152626099,160320055,160429200,1228103,1228103,40882832,40882832,33049755,33071680,22936619,22961736,84905609,82293643,86450198,88472113,64902902,64928019,70203800,70332456
한국정보통신(주),25770,14-Dec,226055675,227078373,180291025,177793676,179377054,179543124,1113346,1113346,42224583,42224583,30634124,30643881,22669946,22694729,100910137,98305949,103483450,107278078,73435864,73460647,79380888,79487727
한국정보통신(주),25770,15-Dec,268799794,271599514,209875844,207992388,213699714,214000257,1291654,1291654,44376596,44376596,30399516,30409734,27737567,27794391,121628163,119533638,131118237,134646049,82570068,82626893,88247681,88458750
한국정보통신(주),25770,16-Dec,333129563,336422790,238430863,237635369,278645327,278709816,1960874,1960874,46181148,46181148,28220804,28229960,34069997,34139681,148098834,147060352,154116825,159269495,85640897,85784715,90332029,90575017
한국정보통신(주),25770,17-Dec,373961730,376594860,265654516,264909032,325302440,325574425,2752446,2752446,47735752,47735752,24394189,24403353,31360511,31389425,168449229,167396615,176650290,180571202,93463100,93649756,97205287,97512417
한국정보통신(주),25770,18-Dec,440800501,443528825,290157439,288596585,397936204,398742367,3250247,3250247,50352567,50352567,15652063,15876205,32165731,32200990,186469063,184562600,214871231,216186032,100343169,100639078,103688376,104033985
한국정보통신(주),25770,19-Dec,494677892,498756811,353432003,353591699,452610022,452855851,7260922,7268922,25127674,25127673,10626949,10655354,31060696,31134314,202334812,202265843,267753024,264830064,137254372,137483037,151097191,151325856
한국조선해양(주),9540,11-Dec,25019604058,53711665784,29920497557,49000816098,21171984098,46784445382,2834685760,6478092980,3157488000,4927704000,8137085222,15564732167,8326777477,15016236506,14719276689,18176519067,11605944248,23076370100,14029108979,25490750955,15201220868,30824297031
한국조선해양(주),9540,12-Dec,25055014302,54973701392,30637881717,49273175894,22242660398,50330946876,2886179999,6191140271,3599756000,5749114000,8145864317,15556464149,6502454061,11523103064,15189935503,18741351195,13260608268,25278627247,12289390455,22173986922,15447946214,30531824699
한국조선해양(주),9540,13-Dec,24282737183,54188096316,32131726148,53204971621,22176255337,50932984966,2584221399,6129287249,3608539000,6097909000,8062509717,15712997462,7066987787,13015503468,15580311511,19029591757,14815737605,29254183750,13522875048,26212006455,16551414637,34175379864
한국조선해양(주),9540,14-Dec,23463461064,52582404205,31999358865,53384417841,24053489027,53299441785,3111765221,5822203196,3135452000,5095505198,8255085223,16060222102,8944236519,14502842259,13773204814,16638575662,14778729467,29871608665,13554099295,27702671033,18226154051,36745842179
한국조선해양(주),9540,15-Dec,24472344053,46317640151,30184780734,49469064992,24386489137,44814940955,2621567880,4466387289,3869927000,5500060233,8063522143,16027157696,7337654760,12276019948,12371788827,15426103573,13387654798,27096467095,11886590832,23065151183,17812991907,34042961419
한국조선해양(주),9540,16-Dec,19541421822,39320377292,29566889206,48949259814,17404627895,34852183108,1733645065,3879525758,3158094421,5568575888,9093570754,18729240248,5887771409,10040361503,13819537087,17786561649,12372120461,25864818442,11882223893,23237004912,15747352119,31162698165
한국조선해양(주),9540,17-Dec,10105838945,15468835510,19930215070,30408847507,9301322684,14434935998,597116768,845360005,1635837000,2284595070,7511679196,11046256085,4382822494,6177882616,10495374750,12372037982,8552688501,17663719902,7606239612,15614871052,9434840320,18036809525
한국조선해양(주),9540,18-Dec,8066701721,13119891213,19677950990,24729898792,7748004886,12763180484,650278712,1009063255,1624003711,2006821313,6872167105,10269011371,1701415196,2375104752,11398537924,13110963372,8499955820,12316692940,6582155991,9410253086,8279413066,11618935420
한국조선해양(주),9540,19-Dec,3356828769,15182553166,11272534689,25055372817,3160262335,14191186947,1681881,1318325637,41279773,2057684621,606442206,9946724472,183078555,2586506892,10861690982,12926315162,1425352407,12545988679,362235159,8941941350,410843707,12129057655
한국주강(주),25890,11-Dec,44414471,,83528606,,39336403,,7788364,,5503768,,9854476,,2670129,,73798818,,47140128,,4921839,,9729788,
한국주강(주),25890,12-Dec,46845156,,76068479,,43112179,,6128356,,4496240,,9380219,,2156502,,71305805,,44598193,,2285356,,4762673,
한국주강(주),25890,13-Dec,35097159,,78185339,,33845686,,6247151,,9965991,,8290096,,2464947,,72813316,,43927129,,2501547,,5372023,
한국주강(주),25890,14-Dec,37779006,,75730590,,34822266,,8222190,,8147077,,7800091,,3005625,,66477319,,39408757,,8061185,,9253271,
한국주강(주),25890,15-Dec,35572028,,70437858,,31060165,,5513535,,8044093,,7681226,,3225863,,66122587,,34783257,,3649022,,4315271,
한국주강(주),25890,16-Dec,26502235,,64842182,,24429387,,4751343,,4996947,,7266448,,1679308,,62698279,,39239016,,2143903,,2143903,
한국주강(주),25890,17-Dec,29920640,,84927734,,29509181,,7058175,,7990133,,44181771,,4595282,,56345214,,33987247,,27562409,,28582520,
한국주강(주),25890,18-Dec,39136733,,60348395,,45034890,,4362446,,6067738,,40711194,,2315525,,45162766,,13551638,,13256862,,15185628,
한국주강(주),25890,19-Dec,36271402,,48507646,,38447102,,5459662,,4207020,,28758716,,2974298,,32212273,,12835426,,11550989,,16295373,
한국주철관공업(주),970,11-Mar,125280462,268256436,270993669,344381848,111131929,197186681,66317999,101402071,17890886,40435761,103459713,133880045,19506829,42160738,208201614,212776151,124752890,185745529,56496227,121833758,62792055,131605697
한국주철관공업(주),970,12-Mar,149960000,317632431,271074311,333471929,131325820,246760354,66175619,101827660,24435695,38193261,101892040,130104626,20838910,43599971,210694323,215393957,125776925,178777614,59014152,112686475,60379989,118077972
한국주철관공업(주),970,13-Mar,149021969,327030444,274763375,333174658,123362748,256674596,68811986,105500031,22880815,35816478,103065466,128356556,22843948,43508756,216696059,218445139,127446014,180025335,55420294,107572076,58067315,114729519
한국주철관공업(주),970,14-Mar,138997688,326485090,262695121,319386331,119248791,263205621,53209625,92795665,24427772,33051776,102956272,126193947,15370276,30506699,216351723,219139936,116049662,168989133,44870256,93879109,46343399,100246395
한국주철관공업(주),970,15-Mar,112465952,315476202,250895870,300739840,95218554,243847631,46699349,70220476,21098333,33448670,101178288,123937194,10405487,31459724,214792514,224351087,105253175,151829332,32931027,67877702,36103356,76388753
한국주철관공업(주),970,16-Mar,120331768,333283123,260162849,323376593,101862908,259342660,39149235,57223061,22640241,43928689,98956786,135948593,14353630,37534405,215215060,235419081,101227881,158481360,41656375,78769726,44947789,87957512
한국주철관공업(주),970,17-Mar,125944556,387317849,253806727,334728979,105283133,294855815,29996638,74870066,34327203,46770953,96100645,137196430,15633420,44018935,216240552,255096611,97475868,167846822,35925232,71294329,37566174,79632367
한국주철관공업(주),970,18-Mar,129365970,420668007,248867624,340407803,105361068,336778585,32849220,86971750,34380845,49202976,88740842,130133823,15334364,34522561,214519489,261919891,93799886,172982977,34070968,71683135,34348135,78487912
한국주철관공업(주),970,19-Mar,126369362,417368939,263831321,351976405,105237670,341828741,45810475,88823683,25180421,51105255,91562768,132289889,17361185,42491324,219722742,268919643,97509595,175203690,43275990,76335984,44108579,83056762
한국지역난방공사,71320,11-Dec,1980925659,2133973904,4198284591,4581802816,1857968932,2015810702,53455253,56405999,375263664,395092750,3534329708,3887611283,368579324,399327963,1400703614,1380336568,512880626,549321716,624531899,657051658,2797580978,3201466248
한국지역난방공사,71320,12-Dec,2599999573,2809566616,4512013345,4892422214,2303464121,2497381789,59450701,62287276,502314063,531386671,3695213119,4035073788,385185826,416206688,1551754006,1523131408,627367279,669568169,791715551,837684105,2960259338,3369290806
한국지역난방공사,71320,13-Dec,2657793605,2878599260,4646822799,5007901742,2368363906,2569627224,48957033,51596482,454596863,477484305,3887729339,4209766413,397441812,422880764,1628021183,1600531220,571359154,615175420,753390167,794298037,3018801616,3407370521
한국지역난방공사,71320,14-Dec,2369114794,,4741581258,,2208690289,,50214618,,477393220,,3952796137,,426139823,,1633131474,,630309397,,752043563,,3108449784,
한국지역난방공사,71320,15-Dec,2001945770,,4843831864,,1713938145,,41443675,,400396722,,4209509227,,286941052,,1721654077,,469110734,,929566913,,3122177787,
한국지역난방공사,71320,16-Dec,1719867258,,5133804857,,1480139152,,37182741,,369058825,,4536404017,,237152195,,1805003172,,446926243,,756492467,,3328801685,
한국지역난방공사,71320,17-Dec,1834422362,,5721590909,,1625866797,,56323832,,465349745,,4908266648,,418561354,,1829732553,,617914660,,977673871,,3891858356,
한국지역난방공사,71320,18-Dec,2487330695,2487330695,5657998589,5657998589,2374123518,2374123518,33077728,33077728,497733126,497733126,4779888351,4779888351,428906254,428906254,1560152486,1560152486,641291173,641989643,959068621,959068621,4097846103,4097846103
한국지역난방공사,71320,19-Dec,2367906315,2367906315,5891342567,5892614210,2223267722,2223267722,34756726,34756726,478659298,478659298,4954969645,4955738370,352664340,353347573,1529393588,1529393588,588090213,590505904,913853015,915036034,4361948979,4363220622
한국철강(주),104700,11-Dec,1020601374,,1015150137,,973310335,,153898969,,190751878,,474059181,,259827779,,674020515,,503714731,,324967235,,341129622,
한국철강(주),104700,12-Dec,987039948,,936810385,,921998113,,128162061,,189314284,,443092458,,200429213,,680820131,,460604367,,229638716,,255990255,
