,회사명,거래소코드,회계년도,기말자본금(*)(IFRS)(천원),기초자본금(IFRS)(천원),기말자본금(*)(IFRS연결)(천원),기초자본금(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),0,1,2,3
8360,(주)피씨디렉트,51380,Dec-12,1929000,1929000,11111111.11,11111111.11,177390783,11111111.11,0,1254789.63,-0.02,
8361,(주)피씨디렉트,51380,Dec-13,3459162,1929000,11111111.11,11111111.11,150130821,11111111.11,79.32,1254789.63,-15.37,
8362,(주)피씨디렉트,51380,Dec-14,3459162,3459162,11111111.11,11111111.11,174058152,11111111.11,79.32,1254789.63,15.94,
8363,(주)피씨디렉트,51380,Dec-15,3459162,3459162,11111111.11,11111111.11,197723189,11111111.11,0,1254789.63,13.6,
8364,(주)피씨디렉트,51380,Dec-16,3770068,3459162,11111111.11,11111111.11,208137846,11111111.11,8.99,1254789.63,5.27,
8365,(주)피씨디렉트,51380,Dec-17,3770068,3770068,11111111.11,11111111.11,227418001,11111111.11,8.99,1254789.63,9.26,
8366,(주)피씨디렉트,51380,Dec-18,4057424,3770068,11111111.11,11111111.11,240055038,11111111.11,7.62,1254789.63,5.56,
8367,(주)피씨디렉트,51380,Dec-19,3834268,3814768,11111111.11,11111111.11,278615750,11111111.11,1.7,1254789.63,16.06,
8368,(주)피에스엠씨,24850,Dec-11,17914000,17436000,17914000,17436000,76942620,144450852,369.6,1254789.63,-72.38,1200.06
8369,(주)피에스엠씨,24850,Dec-12,17914000,17914000,17914000,17914000,69770341,94935142,2.74,2.74,-9.32,-34.28
8370,(주)피에스엠씨,24850,Dec-13,18914000,17914000,18914000,17914000,66187945,95513633,5.58,5.58,-5.13,0.61
8371,(주)피에스엠씨,24850,Dec-14,18914000,18914000,18914000,18914000,55042947,80554105,5.58,5.58,-16.84,-15.66
8372,(주)피에스엠씨,24850,Dec-15,19363101,18914000,19363101,18914000,29217768,50008723,2.37,2.37,-46.92,-37.92
8373,(주)피에스엠씨,24850,Dec-16,19363101,19363101,19363101,19363101,17388456,40854586,2.37,2.37,-40.49,-18.31
8374,(주)피에스엠씨,24850,Mar-18,19363101,19363101,19363101,19363101,22018339,50019817,0,0,26.63,22.43
8375,(주)피에스엠씨,24850,Mar-19,19363101,19363101,19363101,19363101,21079288,43799035,0,0,-4.26,-12.44
8376,(주)피에이치씨,57880,Dec-11,6618893,6618893,6618893,6618893,67972793,93147444,-65.82,-65.82,222.46,112.67
8377,(주)피에이치씨,57880,Dec-12,6618893,6618893,6618893,6618893,48465265,54102587,0,0,-28.7,-41.92
8378,(주)피에이치씨,57880,Dec-13,6618893,6618893,6618893,6618893,28958010,31151042,0,0,-40.25,-42.42
8379,(주)피에이치씨,57880,Dec-14,6618893,6618893,6618893,6618893,18715109,15538682,0,0,-35.37,-50.12
8380,(주)피에이치씨,57880,Dec-15,6618893,6618893,6618893,6618893,19762750,21685919,0,0,5.6,39.56
8381,(주)피에이치씨,57880,Dec-16,7992871,6618893,7992872,6618893,18777867,19040791,20.76,20.76,-4.98,-12.2
8382,(주)피에이치씨,57880,Dec-17,8941430,7992871,8941430,7992872,14270454,15783076,35.09,35.09,-24,-17.11
8383,(주)피에이치씨,57880,Dec-18,14833513,8941430,14833513,8941430,6461844,6918570,85.58,85.58,-54.72,-56.16
8384,(주)피에이치씨,57880,Dec-19,22544122,14833513,22544122,14833513,8178285,9387758,152.13,152.13,26.56,35.69
8385,(주)피엔티,137400,Dec-12,3800000,1139521,3800000,1139521,54670758,52744758,-74.38,-74.38,568.49,461.85
8386,(주)피엔티,137400,Dec-13,3800000,3800000,3800000,3800000,82704380,82704380,233.47,233.47,51.28,56.8
8387,(주)피엔티,137400,Dec-14,3800000,3800000,3800000,3800000,105650008,105650008,0,0,27.74,27.74
8388,(주)피엔티,137400,Dec-15,3800000,3800000,3800000,3800000,92554197,91317951,0,0,-12.4,-13.57
8389,(주)피엔티,137400,Dec-16,3800000,3800000,3800000,3800000,110496260,108547853,0,0,19.39,18.87
8390,(주)피엔티,137400,Dec-17,3966667,3800000,3966667,3800000,157081728,149777264,4.39,4.39,42.16,37.98
8391,(주)피엔티,137400,Dec-18,4408674,3966667,4408674,3966667,250564727,256693205,16.02,16.02,59.51,71.38
8392,(주)피엔티,137400,Dec-19,9282718,4408674,9282718,4408674,312614535,321405860,134.02,134.02,24.76,25.21
8393,(주)피엔풍년,24940,Dec-11,5000000,5000000,11111111.11,11111111.11,58188337,11111111.11,13.41,152.03,-81.39,-96.54
8394,(주)피엔풍년,24940,Dec-12,5000000,5000000,11111111.11,11111111.11,61678898,11111111.11,0,1254789.63,6,
8395,(주)피엔풍년,24940,Dec-13,5000000,5000000,11111111.11,11111111.11,74142561,11111111.11,0,1254789.63,20.21,
8396,(주)피엔풍년,24940,Dec-14,5000000,5000000,11111111.11,11111111.11,74554804,11111111.11,0,1254789.63,0.56,
8397,(주)피엔풍년,24940,Dec-15,5000000,5000000,11111111.11,11111111.11,74519449,11111111.11,0,1254789.63,-0.05,
8398,(주)피엔풍년,24940,Dec-16,5000000,5000000,11111111.11,11111111.11,76146752,11111111.11,0,1254789.63,2.18,
8399,(주)피엔풍년,24940,Dec-17,5000000,5000000,11111111.11,11111111.11,67111333,11111111.11,0,1254789.63,-11.87,
8400,(주)피엔풍년,24940,Dec-18,5000000,5000000,11111111.11,11111111.11,61842455,11111111.11,0,1254789.63,-7.85,
8401,(주)피엔풍년,24940,Dec-19,5000000,5000000,11111111.11,11111111.11,54592806,11111111.11,0,1254789.63,-11.72,
8402,(주)피제이메탈,128660,Dec-11,10861329,10861329,11111111.11,11111111.11,137151565,11111111.11,117.23,1254789.63,151.23,0
8403,(주)피제이메탈,128660,Dec-12,10861329,10861329,11111111.11,11111111.11,118294560,11111111.11,0,1254789.63,-13.75,
8404,(주)피제이메탈,128660,Dec-13,10861329,10861329,11111111.11,11111111.11,121829092,11111111.11,0,1254789.63,2.99,
8405,(주)피제이메탈,128660,Dec-14,10984558,10861329,11111111.11,11111111.11,115799392,11111111.11,1.13,1254789.63,-4.95,
8406,(주)피제이메탈,128660,Dec-15,10984558,10984558,11111111.11,11111111.11,101900866,11111111.11,1.13,1254789.63,-12,
8407,(주)피제이메탈,128660,Dec-16,12401685,10984558,11111111.11,11111111.11,99365541,11111111.11,12.9,1254789.63,-2.49,
8408,(주)피제이메탈,128660,Dec-17,12401685,12401685,11111111.11,11111111.11,135007816,11111111.11,12.9,1254789.63,35.87,
8409,(주)피제이메탈,128660,Dec-18,12401685,12401685,11111111.11,11111111.11,150060076,11111111.11,0,1254789.63,11.15,
8410,(주)피제이메탈,128660,Dec-19,12401685,12401685,11111111.11,11111111.11,142138702,11111111.11,0,1254789.63,-5.28,
8411,(주)피제이전자,6140,Dec-11,5000000,5000000,11111111.11,11111111.11,102270366,11111111.11,-59.68,1254789.63,-28.05,0
8412,(주)피제이전자,6140,Dec-12,5000000,5000000,11111111.11,11111111.11,111296785,11111111.11,0,1254789.63,8.83,
8413,(주)피제이전자,6140,Dec-13,5000000,5000000,11111111.11,11111111.11,113158973,11111111.11,0,1254789.63,1.67,
8414,(주)피제이전자,6140,Dec-14,5000000,5000000,11111111.11,11111111.11,104702473,11111111.11,0,1254789.63,-7.47,
8415,(주)피제이전자,6140,Dec-15,5000000,5000000,11111111.11,11111111.11,104793714,11111111.11,0,1254789.63,0.09,
8416,(주)피제이전자,6140,Dec-16,5000000,5000000,11111111.11,11111111.11,105959818,11111111.11,0,1254789.63,1.11,
8417,(주)피제이전자,6140,Dec-17,5000000,5000000,11111111.11,11111111.11,98557233,11111111.11,0,1254789.63,-6.99,
8418,(주)피제이전자,6140,Dec-18,7500000,5000000,11111111.11,11111111.11,101168945,11111111.11,50,1254789.63,2.65,
8419,(주)피제이전자,6140,Dec-19,7500000,7500000,11111111.11,11111111.11,99328332,11111111.11,50,1254789.63,-1.82,
8420,(주)피피아이,62970,Dec-19,4654093,4139093,11111111.11,11111111.11,48631596,11111111.11,-37.95,1254789.63,-51.04,0
8421,(주)픽셀플러스,87600,Dec-15,4083279,3883279,4083279,3883279,106214922,106214922,,,,
8422,(주)픽셀플러스,87600,Dec-16,4083279,4083279,11111111.11,11111111.11,73444378,11111111.11,5.15,186.13,-30.85,-89.54
8423,(주)픽셀플러스,87600,Dec-17,4083279,4083279,11111111.11,11111111.11,54863317,11111111.11,0,1254789.63,-25.3,
8424,(주)픽셀플러스,87600,Dec-18,4083279,4083279,11111111.11,11111111.11,37849986,11111111.11,0,1254789.63,-31.01,
8425,(주)픽셀플러스,87600,Dec-19,4083279,4083279,11111111.11,11111111.11,35347030,11111111.11,0,1254789.63,-6.61,
8426,(주)필옵틱스,161580,Dec-17,2909100,2307600,2909100,2307600,279769940,285363858,-28.76,1254789.63,691.49,2468.27
8427,(주)필옵틱스,161580,Dec-18,8636199,2909100,8636199,2909100,55515163,55515163,274.25,274.25,-80.16,-80.55
8428,(주)필옵틱스,161580,Dec-19,9176594,8636199,9176594,8636199,140377162,140395327,215.44,215.44,152.86,152.9
8429,(주)하나투어,39130,Dec-11,5808093,5808093,5808093,5808093,226023534,267812824,-32.75,-32.75,61.01,90.76
8430,(주)하나투어,39130,Dec-12,5808093,5808093,5808093,5808093,259175857,307854268,0,0,14.67,14.95
8431,(주)하나투어,39130,Dec-13,5808093,5808093,5808093,5808093,297598302,352655319,0,0,14.82,14.55
8432,(주)하나투어,39130,Dec-14,5808093,5808093,5808093,5808093,315417922,385457930,0,0,5.99,9.3
8433,(주)하나투어,39130,Dec-15,5808093,5808093,5808093,5808093,360011774,459425683,0,0,14.14,19.19
8434,(주)하나투어,39130,Dec-16,5808093,5808093,5808093,5808093,385789633,595538710,0,0,7.16,29.63
8435,(주)하나투어,39130,Dec-17,5808093,5808093,5808093,5808093,444648863,682307266,0,0,15.26,14.57
8436,(주)하나투어,39130,Dec-18,5808093,5808093,5808093,5808093,542073146,828273952,0,0,21.91,21.39
8437,(주)하나투어,39130,Dec-19,5808093,5808093,5808093,5808093,462940363,763194958,0,0,-14.6,-7.86
8438,(주)하림,136480,Dec-11,26972969,26972969,11111111.11,11111111.11,714466145,11111111.11,364.4,91.3,54.33,-98.54
8439,(주)하림,136480,Dec-12,26972969,26972969,11111111.11,11111111.11,747581962,11111111.11,0,1254789.63,4.64,
8440,(주)하림,136480,Dec-13,26972969,26972969,11111111.11,11111111.11,789049120,11111111.11,0,1254789.63,5.55,
8441,(주)하림,136480,Dec-14,26972969,26972969,26972969,26972969,754060662,754495292,0,1254789.63,-4.43,
8442,(주)하림,136480,Dec-15,26972969,26972969,26972969,26972969,794594106,795196860,0,0,5.38,5.39
8443,(주)하림,136480,Dec-16,26972969,26972969,26972969,26972969,822135760,826023185,0,0,3.47,3.88
8444,(주)하림,136480,Dec-17,43472969,26972969,43472969,26972969,866516642,867327538,61.17,61.17,5.4,5
8445,(주)하림,136480,Dec-18,43472969,43472969,43472969,43472969,828006891,828599248,61.17,61.17,-4.44,-4.47
8446,(주)하림,136480,Dec-19,43472969,43472969,43472969,43472969,804827515,805855041,0,0,-2.8,-2.74
8447,(주)하림지주,3380,Dec-17,7071800,5033700,7071800,5033700,12007594,6934326039,-83.73,-83.73,-98.51,760.49
8448,(주)하림지주,3380,Dec-18,9358420,7071800,9358420,7071800,12377914,7357069318,85.92,85.92,3.08,6.1
8449,(주)하림지주,3380,Dec-19,9358420,9358420,9358420,9358420,13142700,7350259327,32.33,32.33,6.18,-0.09
8450,(주)하이로닉,149980,Dec-14,1387365,1000000,11111111.11,11111111.11,22816568,11111111.11,-85.18,18.73,73.61,-99.85
8451,(주)하이로닉,149980,Dec-15,1398390,1387365,1398390,1387365,17916048,17916048,39.84,1254789.63,-21.48,
8452,(주)하이로닉,149980,Dec-16,1409475,1398390,1409475,1398390,14768148,15476750,1.59,1.59,-17.57,-13.62
8453,(주)하이로닉,149980,Dec-17,1409475,1409475,1409475,1409475,14670508,18132156,0.79,0.79,-0.66,17.16
8454,(주)하이로닉,149980,Dec-18,1409475,1409475,1409475,1409475,14240321,20327716,0,0,-2.93,12.11
8455,(주)하이로닉,149980,Dec-19,1410000,1409475,1410000,1409475,13414980,20128483,0.04,0.04,-5.8,-0.98
8456,(주)하이비젼시스템,126700,Dec-11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,688.32,688.32,-17.17,-44.8
8457,(주)하이비젼시스템,126700,Dec-12,3163404,1295858,11111111.11,11111111.11,83599249,11111111.11,1254789.63,1254789.63,,
8458,(주)하이비젼시스템,126700,Dec-13,7009748,3163404,7009748,3163404,68274065,68256830,440.93,1254789.63,-18.33,
8459,(주)하이비젼시스템,126700,Dec-14,7471056,7009748,7471056,7009748,62178839,62278665,136.17,136.17,-8.93,-8.76
8460,(주)하이비젼시스템,126700,Dec-15,7471056,7471056,7471056,7471056,87280244,87660105,6.58,6.58,40.37,40.75
8461,(주)하이비젼시스템,126700,Dec-16,7471056,7471056,7471056,7471056,77082131,77544962,0,0,-11.68,-11.54
8462,(주)하이비젼시스템,126700,Dec-17,7471056,7471056,7471056,7471056,165307462,168889854,0,0,114.46,117.8
8463,(주)하이비젼시스템,126700,Dec-18,7471056,7471056,7471056,7471056,175468957,183093114,0,0,6.15,8.41
8464,(주)하이비젼시스템,126700,Dec-19,7471056,7471056,7471056,7471056,121976644,134228522,0,0,-30.49,-26.69
8465,(주)하이소닉,106080,Dec-11,3390877,2619906,3390877,2619906,49666396,49666396,-54.61,-54.61,-59.28,-63
8466,(주)하이소닉,106080,Dec-12,3550157,3390877,3550157,3390877,48336256,48336256,35.51,35.51,-2.68,-2.68
8467,(주)하이소닉,106080,Dec-13,5321956,3550157,5321956,3550157,43739519,43739519,56.95,56.95,-9.51,-9.51
8468,(주)하이소닉,106080,Dec-14,5321956,5321956,5321956,5321956,35183403,35183403,49.91,49.91,-19.56,-19.56
8469,(주)하이소닉,106080,Dec-15,5712916,5321956,5712916,5321956,53606368,53606368,7.35,7.35,52.36,52.36
8470,(주)하이소닉,106080,Dec-16,6889512,5712916,6889512,5712916,32294254,32294254,29.45,29.45,-39.76,-39.76
8471,(주)하이소닉,106080,Dec-17,15340997,6889512,15340997,6889512,40084531,43412643,168.53,168.53,24.12,34.43
8472,(주)하이소닉,106080,Dec-18,20645684,15340997,20645684,15340997,20064958,20064958,199.67,199.67,-49.94,-53.78
8473,(주)하이소닉,106080,Dec-19,14762358,20645684,14762358,20645684,13164584,13164584,-3.77,-3.77,-34.39,-34.39
8474,(주)하이스틸,71090,Dec-11,6799720,6799720,11111111.11,11111111.11,201572122,11111111.11,-67.06,-46.18,1431.17,-15.6
8475,(주)하이스틸,71090,Dec-12,9999720,6799720,11111111.11,11111111.11,261359568,11111111.11,47.06,1254789.63,29.66,
8476,(주)하이스틸,71090,Dec-13,9999720,9999720,11111111.11,11111111.11,173733001,11111111.11,47.06,1254789.63,-33.53,
8477,(주)하이스틸,71090,Dec-14,9999720,9999720,11111111.11,11111111.11,190828623,11111111.11,0,1254789.63,9.84,
8478,(주)하이스틸,71090,Dec-15,9999720,9999720,11111111.11,11111111.11,132863611,11111111.11,0,1254789.63,-30.38,
8479,(주)하이스틸,71090,Dec-16,9999720,9999720,11111111.11,11111111.11,148946925,11111111.11,0,1254789.63,12.11,
8480,(주)하이스틸,71090,Dec-17,9999720,9999720,9999720,9999720,211722600,211722600,0,1254789.63,42.15,
8481,(주)하이스틸,71090,Dec-18,9999720,9999720,9999720,9999720,171894281,170541410,0,0,-18.81,-19.45
8482,(주)하이스틸,71090,Dec-19,9999720,9999720,9999720,9999720,213437442,214251803,0,0,24.17,25.63
8483,(주)하이텍팜,106190,Dec-11,3544391,3544391,11111111.11,11111111.11,69268725,11111111.11,-64.56,11.11,-67.55,-94.81
8484,(주)하이텍팜,106190,Dec-12,3544391,3544391,11111111.11,11111111.11,53873381,11111111.11,0,1254789.63,-22.23,
8485,(주)하이텍팜,106190,Dec-13,3544391,3544391,11111111.11,11111111.11,65183392,11111111.11,0,1254789.63,20.99,
8486,(주)하이텍팜,106190,Dec-14,3544391,3544391,11111111.11,11111111.11,56897369,11111111.11,0,1254789.63,-12.71,
8487,(주)하이텍팜,106190,Dec-15,3544391,3544391,11111111.11,11111111.11,48092299,11111111.11,0,1254789.63,-15.48,
8488,(주)하이텍팜,106190,Dec-16,3544391,3544391,11111111.11,11111111.11,54835655,11111111.11,0,1254789.63,14.02,
8489,(주)하이텍팜,106190,Dec-17,3544391,3544391,11111111.11,11111111.11,66049818,11111111.11,0,1254789.63,20.45,
8490,(주)하이텍팜,106190,Dec-18,3544391,3544391,11111111.11,11111111.11,66388327,11111111.11,0,1254789.63,0.51,
8491,(주)하이텍팜,106190,Dec-19,3544391,3544391,11111111.11,11111111.11,63067728,11111111.11,0,1254789.63,-5,
8492,(주)하이트론씨스템즈,19490,Dec-11,13826838,13826838,13826838,13826838,123051311,123197412,290.1,1254789.63,95.11,1008.78
8493,(주)하이트론씨스템즈,19490,Dec-12,13826838,13826838,13826838,13826838,116592630,116920180,0,0,-5.25,-5.1
8494,(주)하이트론씨스템즈,19490,Dec-13,13826838,13826838,13826838,13826838,96641155,96846749,0,0,-17.11,-17.17
8495,(주)하이트론씨스템즈,19490,Dec-14,13826838,13826838,13826838,13826838,72572654,72243160,0,0,-24.91,-25.4
8496,(주)하이트론씨스템즈,19490,Dec-15,13826838,13826838,13826838,13826838,54341200,54523150,0,0,-25.12,-24.53
8497,(주)하이트론씨스템즈,19490,Dec-16,13826838,13826838,13826838,13826838,40808966,41132054,0,0,-24.9,-24.56
8498,(주)하이트론씨스템즈,19490,Dec-17,13826838,13826838,13826838,13826838,37484598,37570265,0,0,-8.15,-8.66
8499,(주)하이트론씨스템즈,19490,Dec-18,13826838,13826838,13826838,13826838,41536575,40770079,0,0,10.81,8.52
8500,(주)하이트론씨스템즈,19490,Dec-19,13826838,13826838,13826838,13826838,37332728,34695368,0,0,-10.12,-14.9
8501,(주)하츠,66130,Dec-11,6400000,6400000,11111111.11,11111111.11,66727518,11111111.11,-53.71,-19.64,78.74,-67.98
8502,(주)하츠,66130,Dec-12,6400000,6400000,11111111.11,11111111.11,71446388,11111111.11,0,1254789.63,7.07,
8503,(주)하츠,66130,Dec-13,6400000,6400000,11111111.11,11111111.11,66102103,11111111.11,0,1254789.63,-7.48,
8504,(주)하츠,66130,Dec-14,6400000,6400000,11111111.11,11111111.11,76057983,11111111.11,0,1254789.63,15.06,
8505,(주)하츠,66130,Dec-15,6400000,6400000,11111111.11,11111111.11,81602173,11111111.11,0,1254789.63,7.29,
8506,(주)하츠,66130,Dec-16,6400000,6400000,11111111.11,11111111.11,88233676,11111111.11,0,1254789.63,8.13,
8507,(주)하츠,66130,Dec-17,6400000,6400000,11111111.11,11111111.11,101913075,11111111.11,0,1254789.63,15.5,
8508,(주)하츠,66130,Dec-18,6400000,6400000,11111111.11,11111111.11,103531379,11111111.11,0,1254789.63,1.59,
8509,(주)하츠,66130,Dec-19,6400000,6400000,11111111.11,11111111.11,112304948,11111111.11,0,1254789.63,8.47,
8510,(주)한국가구,4590,Dec-11,1500000,1500000,1500000,1500000,11892258,38987598,-76.56,1254789.63,-89.41,250.89
8511,(주)한국가구,4590,Dec-12,1500000,1500000,1500000,1500000,10573482,39074770,0,0,-11.09,0.22
8512,(주)한국가구,4590,Dec-13,1500000,1500000,1500000,1500000,10040557,40466851,0,0,-5.04,3.56
8513,(주)한국가구,4590,Dec-14,1500000,1500000,1500000,1500000,12229004,46151422,0,0,21.8,14.05
8514,(주)한국가구,4590,Dec-15,1500000,1500000,1500000,1500000,10246169,48165256,0,0,-16.21,4.36
8515,(주)한국가구,4590,Dec-16,1500000,1500000,1500000,1500000,10173707,57492409,0,0,-0.71,19.36
8516,(주)한국가구,4590,Dec-17,1500000,1500000,1500000,1500000,9407047,54766260,0,0,-7.54,-4.74
8517,(주)한국가구,4590,Dec-18,1500000,1500000,1500000,1500000,11772088,60244251,0,0,25.14,10
8518,(주)한국가구,4590,Dec-19,1500000,1500000,1500000,1500000,10924737,65652789,0,0,-7.2,8.98
8519,(주)한국경제티브이,39340,Dec-11,11500000,11500000,11500000,11500000,71005343,67770157,666.67,666.67,549.95,3.23
8520,(주)한국경제티브이,39340,Dec-12,11500000,11500000,11500000,11500000,68563030,66100506,0,0,-3.44,-2.46
8521,(주)한국경제티브이,39340,Dec-13,11500000,11500000,11500000,11500000,54667384,55454165,0,0,-20.27,-16.11
8522,(주)한국경제티브이,39340,Dec-14,11500000,11500000,11500000,11500000,57192654,58361506,0,0,4.62,5.24
8523,(주)한국경제티브이,39340,Dec-15,11500000,11500000,11500000,11500000,70109215,72163980,0,0,22.58,23.65
8524,(주)한국경제티브이,39340,Dec-16,11500000,11500000,11500000,11500000,71295429,75275382,0,0,1.69,4.31
8525,(주)한국경제티브이,39340,Dec-17,11500000,11500000,11500000,11500000,61105576,64845019,0,0,-14.29,-13.86
8526,(주)한국경제티브이,39340,Dec-18,11500000,11500000,11500000,11500000,80724320,84503886,0,0,32.11,30.32
8527,(주)한국경제티브이,39340,Dec-19,11500000,11500000,11500000,11500000,76224204,77771130,0,0,-5.57,-7.97
8528,(주)한국비엔씨,256840,Dec-16,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,-3.38,-3.38,-85.42,-85.71
8529,(주)한국비엔씨,256840,Dec-17,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,1254789.63,1254789.63,,
8530,(주)한국비엔씨,256840,Dec-18,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,11111111.11,1254789.63,1254789.63,,
8531,(주)한국비엔씨,256840,Dec-19,4621397,3583605,11111111.11,11111111.11,17668446,11111111.11,1254789.63,1254789.63,,
8532,(주)한국전자홀딩스,6200,Dec-11,13538467,13538467,13538467,13538467,10021604,317844853,277.79,1254789.63,-43.28,2760.6
