회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출채권 및 기타유동채권(*)(IFRS),매출액(수익)(*)(IFRS연결),매출채권 및 기타유동채권(*)(IFRS연결),장기차입금(*)(IFRS),단기차입금(*)(IFRS),유동성장기차입금(IFRS),장기차입금(*)(IFRS연결),단기차입금(*)(IFRS연결),유동성장기차입금(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),차입금개별,차입금연결
(주)경동인베스트,12320,Dec-15,1352478311,215733742,1604168482,291016375,13017117,0,1938423,107469867,16766667,24046156,926392697,1167819522,14955540,148282690
(주)경동인베스트,12320,Dec-16,1021002691,208434969,1181902637,282933586,13267953,0,1954793,99594003,15300000,32789753,903818865,1126122628,15222746,147683756
(주)경동인베스트,12320,Dec-17,612436,1338576,195069859,85269780,0,0,0,83460730,15181825,32212440,318031347,599276331,0,130854995
(주)경동인베스트,12320,Dec-18,7460898,990386,228644016,80265887,0,0,0,71906166,9000000,34900500,318776653,592002536,0,115806666
(주)경동인베스트,12320,Dec-19,8641051,1158092,271765025,70701580,0,0,0,62256400,22000000,13203870,316572482,605467383,0,97460270
(주)경동인베스트,12320,Dec-20,7700621,913905,310532988,68103206,0,0,0,43417590,22000000,10879800,306973265,589277835,0,76297390
(주)경방,50,Dec-10,277727642,44589248,339355972,46914928,255143216,90040825,2285000,255143216,104452186,2564528,1308628573,1328917440,347469041,362159930
(주)경방,50,Dec-11,275746943,41306076,348136369,44749975,51339915,135849110,193750000,52825075,151249110,193819533,1331930968,1352324332,380939025,397893718
(주)경방,50,Dec-12,265409209,37694137,333620804,41988837,280141533,81369628,18312473,297503511,99503292,18312473,1301719900,1335039930,379823634,415319276
(주)경방,50,Dec-13,264782077,34572308,347189559,42019527,258404523,54775180,12583320,275230163,76186522,12583320,1261257414,1296989142,325763023,364000005
(주)경방,50,Dec-14,256979444,39127934,329036023,43020399,0,160771349,183000000,9985627,174843423,183000000,1275008413,1301841379,343771349,367829050
(주)경방,50,Dec-15,307744480,38109345,357628146,43808271,210000000,96327221,0,235918778,130833677,0,1259512344,1318643312,306327221,366752455
(주)경방,50,Dec-16,313876822,40158140,377445013,45709841,185000000,66373522,0,225494443,95137531,0,1237024388,1301910960,251373522,320631974
(주)경방,50,Dec-17,288103985,36253719,360788750,42444758,0,29757475,170000000,16667775,56680582,170000000,1199063663,1274042237,199757475,243348357
(주)경방,50,Dec-18,279085217,43830495,351438926,48497947,130000000,51994467,0,165400578,98123875,0,1226545382,1301792841,181994467,263524453
(주)경방,50,Dec-19,253552382,36442068,343892085,47441346,120000000,89828826,0,149162959,122000203,0,1296265431,1370742491,209828826,271163162
(주)경방,50,Dec-20,226061886,26798868,329224741,40199131,30000000,38287104,50000000,34348613,81277542,50000000,1212393834,1264902051,118287104,165626155
(주)경보제약,214390,Dec-15,178032632,44841907,,,5000000,34090028,0,,,,195488457,,39090028,0
(주)경보제약,214390,Dec-16,186726170,49255435,,,0,41082535,0,,,,203735980,,41082535,0
(주)경보제약,214390,Dec-17,191661374,54648893,,,451100,28375875,0,,,,204869399,,28826975,0
(주)경보제약,214390,Dec-18,201343596,67286881,,,451100,42120856,0,,,,221622993,,42571956,0
(주)경보제약,214390,Dec-19,191706189,52187125,,,405000,53647070,46100,,,,237816742,,54098170,0
(주)경보제약,214390,Dec-20,215285095,52727102,,,315000,61218414,90000,,,,253239177,,61623414,0
(주)경인양행,12610,Dec-10,149007816,48141336,267600679,61209653,13492700,51789284,1746350,17960640,73736210,1978410,250809034,321754900,67028334,93675260
(주)경인양행,12610,Dec-11,128707611,43887179,233095049,56608081,13856450,46049234,3712900,18002059,68608252,4021940,245825940,319596954,63618584,90632251
(주)경인양행,12610,Dec-12,141304459,48404824,218604655,57489488,0,46608296,8000000,415000,58180937,9559375,241045608,287452678,54608296,68155312
(주)경인양행,12610,Dec-13,183106757,53835491,260808400,66285458,0,60151840,600000,2415000,70278679,600000,274570963,316944796,60751840,73293679
(주)경인양행,12610,Dec-14,190395047,40378431,277181095,57922613,10000000,47461532,1000000,12485227,58862976,1042773,267331084,313039125,58461532,72390976
(주)경인양행,12610,Dec-15,175006703,40536511,263163677,61281090,0,65001741,0,439220,77495111,2076600,273778266,326687437,65001741,80010931
(주)경인양행,12610,Dec-16,179267850,44745608,274873817,65579566,0,61492592,0,760665,71049658,862250,290035389,344298515,61492592,72672573
(주)경인양행,12610,Dec-17,193975818,45961158,299987729,68522442,8000000,71449907,0,8360241,86431633,879200,296909084,357951470,79449907,95671074
(주)경인양행,12610,Dec-18,222659442,50301294,331102011,73185898,16133260,89584775,666740,19416459,107171462,765940,344908257,412996589,106384775,127353861
(주)경인양행,12610,Dec-19,245244968,48173142,358802386,74902443,24357240,115964069,2666640,30503057,140233691,2727540,381063538,472081003,142987949,173464288
(주)경인양행,12610,Dec-20,214380449,45840335,329312078,70075094,36031933,119222339,2666640,44110607,161934899,8711240,386097816,505102151,157920912,214756746
(주)고려시멘트,198440,Dec-14,,,,,,,,,,,,,0,0
(주)고려시멘트,198440,Dec-15,,,,,,,,,,,,,0,0
(주)고려시멘트,198440,Dec-16,,,,,,,,,,,,,0,0
(주)고려시멘트,198440,Dec-17,87660276,29977929,,,2285714,5200000,1371429,,,,115881620,,8857143,0
(주)고려시멘트,198440,Dec-18,85775723,31803280,,,914286,11800000,1371429,,,,127536833,,14085715,0
(주)고려시멘트,198440,Dec-19,70921781,25240969,,,0,11160000,914286,,,,127035573,,12074286,0
(주)고려시멘트,198440,Dec-20,70182711,24752887,,,0,0,0,,,,115337527,,0,0
(주)고바이오랩,348150,Dec-20,4591485,2869552,4591485,5152781,0,0,0,0,0,0,55675224,58537097,0,0
(주)고영테크놀러지,98460,Dec-10,71207683,23251144,72956931,23622260,0,0,0,0,0,0,69471782,70677514,0,0
(주)고영테크놀러지,98460,Dec-11,80200892,26672180,86130810,24163112,0,0,0,0,0,0,87017886,87006201,0,0
(주)고영테크놀러지,98460,Dec-12,100791139,33310435,107841666,29464023,0,0,0,0,0,0,103019642,103351965,0,0
(주)고영테크놀러지,98460,Dec-13,103933681,38560235,111902729,32417419,0,0,0,0,0,0,121329325,120951617,0,0
(주)고영테크놀러지,98460,Dec-14,135531589,47441848,142840131,37965908,0,0,0,255725,0,153259,141873467,141720465,0,408984
(주)고영테크놀러지,98460,Dec-15,138554625,63462235,145904431,45781329,0,0,0,108243,0,161898,160170850,158857627,0,270141
(주)고영테크놀러지,98460,Dec-16,153254768,83559541,171793841,56755327,0,0,0,0,0,115459,194332855,195121241,0,115459
(주)고영테크놀러지,98460,Dec-17,188934907,105825700,203368626,70797504,0,0,0,0,0,0,205696350,205207385,0,0
(주)고영테크놀러지,98460,Dec-18,219818022,107238730,238208865,86048005,0,0,0,0,0,0,279985447,279059436,0,0
(주)고영테크놀러지,98460,Dec-19,209480760,110016629,222057035,84191870,0,0,0,0,0,0,308020011,305481184,0,0
(주)고영테크놀러지,98460,Dec-20,157077647,89820035,179545134,62297810,0,0,0,1071314,0,0,303115486,302574461,0,1071314
(주)골드앤에스,35290,Dec-10,50487261,7781825,50487261,7826691,1000000,10937282,0,1000000,11512184,0,44315266,45047091,11937282,12512184
(주)골드앤에스,35290,Dec-11,47522791,12555308,47522791,12531433,0,12178458,0,0,12411157,0,46347129,46677146,12178458,12411157
(주)골드앤에스,35290,Dec-12,43889087,12240249,43889087,12247020,0,12742845,0,0,13447513,70000,51062616,51950606,12742845,13517513
(주)골드앤에스,35290,Dec-13,36607591,7431243,39548810,6892698,0,13094067,0,4878557,18087011,0,34508798,51442505,13094067,22965568
(주)골드앤에스,35290,Dec-14,29428881,7384102,31287203,6859163,0,6441078,0,2702826,14350632,739980,28884288,46528474,6441078,17793438
(주)골드앤에스,35290,Dec-15,22197935,5604014,22197935,5611757,0,0,0,0,220684,0,23597566,24102094,0,220684
(주)골드앤에스,35290,Dec-16,15893494,4978714,15893494,4984809,0,1400000,0,0,1615384,0,18296141,18671644,1400000,1615384
(주)골드앤에스,35290,Dec-17,12802035,7164181,12802035,7169536,0,1550000,0,0,1550000,0,16994788,17173934,1550000,1550000
(주)골드앤에스,35290,Dec-18,8680452,1730304,8680452,1730304,0,2000000,0,0,2000000,0,42472631,42472631,2000000,2000000
(주)골드앤에스,35290,Dec-19,7642733,1767747,7642733,1767747,0,1900000,0,0,1900000,0,16096170,16096170,1900000,1900000
(주)골드앤에스,35290,Dec-20,4138760,515172,4138760,515172,0,0,0,0,0,0,20634172,20634172,0,0
(주)골드퍼시픽,38530,Dec-10,10718074,1160774,,,0,0,0,,,,23114875,,0,0
(주)골드퍼시픽,38530,Dec-11,11236925,1640621,,,0,0,0,,,,27473520,,0,0
(주)골드퍼시픽,38530,Dec-12,10491048,4430611,,,0,0,0,,,,29861540,,0,0
(주)골드퍼시픽,38530,Dec-13,6488691,5728986,7167832,6123926,300000,1950000,0,2190540,3176547,0,30517744,33687572,2250000,5367087
(주)골드퍼시픽,38530,Dec-14,4855121,6962462,16486257,8521366,240063,4820000,228910,2114583,10162200,228910,31936409,41948832,5288973,12505693
(주)골드퍼시픽,38530,Dec-15,6121489,6919802,18635305,6919802,149996,1150000,73777,149996,1150000,73777,27495738,28573328,1373773,1373773
(주)골드퍼시픽,38530,Dec-16,9588100,685386,,,0,0,0,,,,11122066,,0,0
(주)골드퍼시픽,38530,Dec-17,5031439,2975335,,,0,0,0,,,,26567967,,0,0
(주)골드퍼시픽,38530,Dec-18,5580994,1250549,5708281,1240304,5440000,46122,0,5440000,46122,0,37288362,37825442,5486122,5486122
(주)골드퍼시픽,38530,Dec-19,11323125,3999753,,,0,7000000,0,,,,72945743,,7000000,0
(주)골드퍼시픽,38530,Dec-20,14335385,2276162,,,0,0,0,,,,71420104,,0,0
(주)골프존,215000,Dec-15,184085342,17618661,201560389,17815559,15000000,20000000,0,15000000,20000000,0,171629353,178132253,35000000,35000000
(주)골프존,215000,Dec-16,196864993,14997696,216964342,16590178,7499970,27500030,0,7499970,27500030,0,177635830,187914226,35000000,35000000
(주)골프존,215000,Dec-17,171859065,18696913,200105321,20671992,9166650,23333320,0,9166650,23333320,0,239011847,253672419,32499970,32499970
(주)골프존,215000,Dec-18,191571105,21077317,198705194,21234434,833330,18333320,0,833330,18333320,0,254578679,254057808,19166650,19166650
(주)골프존,215000,Dec-19,239051647,22540351,247018099,19997028,0,833330,0,0,833330,0,304860836,312587283,833330,833330
(주)골프존,215000,Dec-20,281031445,18874651,298524085,20654217,0,0,0,0,0,0,348043074,367293667,0,0
(주)골프존뉴딘홀딩스,121440,Dec-11,209788389,12467090,215793737,12102187,0,0,0,493741,0,204061,373246120,378054302,0,697802
(주)골프존뉴딘홀딩스,121440,Dec-12,276341690,13859590,289629366,15314413,0,64000000,0,0,88100000,300000,512614848,540922890,64000000,88400000
(주)골프존뉴딘홀딩스,121440,Dec-13,340005073,15491437,365126358,18713514,0,54000000,0,0,101600000,0,589946855,637840057,54000000,101600000
(주)골프존뉴딘홀딩스,121440,Dec-14,387066126,14799554,429589619,18778517,0,49000000,0,75000000,120100000,0,586599347,762037240,49000000,195100000
(주)골프존뉴딘홀딩스,121440,Dec-15,29389093,3079444,164536448,7728758,24000000,3105000,0,103000000,83445000,0,585663015,767325175,27105000,186445000
(주)골프존뉴딘홀딩스,121440,Dec-16,27652102,3115433,243275475,6362463,40000000,7000000,0,75000000,117840000,0,561892958,760772930,47000000,192840000
(주)골프존뉴딘홀딩스,121440,Dec-17,23499543,2477615,213756902,7627948,16000000,9300000,24000000,121107143,86932857,0,536244772,756500949,49300000,208040000
(주)골프존뉴딘홀딩스,121440,Dec-18,16100354,4356131,223036801,13423160,10000000,9300000,40000000,45693452,177783524,0,563387103,774743339,59300000,223476976
(주)골프존뉴딘홀딩스,121440,Dec-19,26897482,2065712,228935651,11452799,54200000,9300000,0,186266105,44591854,0,537526345,776384700,63500000,230857959
(주)골프존뉴딘홀딩스,121440,Dec-20,57481004,2617794,292025578,11475655,54200000,6300000,0,189345365,12024000,17392857,562128924,795768970,60500000,218762222
(주)광림,14200,Dec-10,93434519,23549196,,,345829,30764583,65444,,,,110345912,,31175856,0
(주)광림,14200,Dec-11,106495363,18144332,,,277562,11706716,76097,,,,86353051,,12060375,0
(주)광림,14200,Dec-12,85322569,11370772,,,206386,11373551,71176,,,,89766075,,11651113,0
(주)광림,14200,Dec-13,103442134,14123785,,,2280310,13065781,104647,,,,101592603,,15450738,0
(주)광림,14200,Dec-14,92553612,12892707,231446314,39545537,4942101,29422885,458284,19923952,61083096,458284,120284256,244886480,34823270,81465332
(주)광림,14200,Dec-15,237222890,12308099,,,2593514,38865656,479264,,,,146338755,,41938434,0
(주)광림,14200,Dec-16,87302967,8475645,87302967,26506623,313681,39984398,1366338,313681,54889147,1491614,152080347,229596737,41664417,56694442
(주)광림,14200,Dec-17,99421336,4331327,135191558,13478339,562200,40930850,251481,562200,46280279,251481,369582323,208058303,41744531,47093960
(주)광림,14200,Dec-18,75493055,5965246,136595300,26433453,1900000,35456356,62200,1900000,40784486,62200,236379465,187812629,37418556,42746686
(주)광림,14200,Dec-19,93241157,6199534,145864184,19983740,1400000,30190012,500000,6239252,36955189,1884595,193568854,252468254,32090012,45079036
(주)광림,14200,Dec-20,104253227,5254651,161220310,16095548,0,21370618,1400000,2411005,30717738,3543173,234833331,212123388,22770618,36671916
(주)광명전기,17040,Dec-10,68250250,11179058,103512739,18716137,500000,21066248,0,500000,29518654,0,91484700,115957584,21566248,30018654
(주)광명전기,17040,Dec-11,57967857,15282328,92382628,25746662,425000,20710000,75000,425000,25565143,75000,99992644,123886511,21210000,26065143
(주)광명전기,17040,Dec-12,79318302,18331115,117216514,25110702,325000,23532459,100000,325000,27567759,100000,104218586,131064345,23957459,27992759
(주)광명전기,17040,Dec-13,90344376,25413008,117852824,29609654,225000,18790000,100000,225000,20546525,100000,105483729,120910764,19115000,20871525
(주)광명전기,17040,Dec-14,115801471,31004407,134778387,35687133,0,17790000,0,0,19100429,0,119791644,138580023,17790000,19100429
(주)광명전기,17040,Dec-15,93000177,11401487,116316957,16028749,0,15500000,0,0,16700000,0,107719518,131457603,15500000,16700000
(주)광명전기,17040,Dec-16,96931493,20680236,96942911,22246869,0,12500000,0,0,20700000,0,125405290,146859319,12500000,20700000
(주)광명전기,17040,Dec-17,105083042,19265723,101561159,16668694,0,14500000,0,9358000,16200000,592000,128881408,152717140,14500000,26150000
(주)광명전기,17040,Dec-18,96949804,15726548,114110654,15898561,0,14500000,0,10802000,16200000,599000,124159091,151823119,14500000,27601000
(주)광명전기,17040,Dec-19,125009206,16423924,131864294,18058240,0,14500000,0,0,16200000,0,140591786,156712705,14500000,16200000
(주)광명전기,17040,Dec-20,112536086,12941215,123548325,14972535,0,8500000,0,0,11200000,0,149581712,165884690,8500000,11200000
(주)광무,29480,Dec-10,80284671,35592182,81747132,35891685,0,18770884,0,0,18770884,0,118110114,106045148,18770884,18770884
(주)광무,29480,Dec-11,50359203,15044567,51755052,16594226,0,17715969,0,0,18255969,0,85836111,75946478,17715969,18255969
(주)광무,29480,Dec-12,40406860,7242716,41178683,12614968,0,11208688,0,0,11206671,0,60163490,55788602,11208688,11206671
(주)광무,29480,Dec-13,10105219,4457721,20534276,6714307,0,12634238,0,0,12634238,0,28890332,35384615,12634238,12634238
(주)광무,29480,Dec-14,38409667,7154027,,,0,7635126,0,,,,27862528,,7635126,0
(주)광무,29480,Dec-15,17648493,3136250,,,4070000,1501000,0,,,,21133216,,5571000,0
(주)광무,29480,Dec-16,26429957,4942018,,,4070000,860015,0,,,,29089768,,4930015,0
(주)광무,29480,Dec-17,21540953,5884032,,,0,845932,0,,,,28950503,,845932,0
(주)광무,29480,Dec-18,20707286,8731873,23074941,10576134,0,4570000,0,0,4570000,0,26017306,28431748,4570000,4570000
(주)광무,29480,Dec-19,25244176,7929911,36483979,9403797,0,4270000,0,0,5798283,0,57156720,63139837,4270000,5798283
(주)광무,29480,Dec-20,25006895,4791099,25175823,4915671,0,4270000,0,0,5398283,0,37073488,38625151,4270000,5398283
(주)광주신세계,37710,Dec-10,207799414,7238966,,,0,0,0,,,,327433751,,0,0
(주)광주신세계,37710,Dec-11,219613514,10803902,,,0,0,0,,,,380753715,,0,0
(주)광주신세계,37710,Dec-12,213803173,12353767,,,0,0,0,,,,430662968,,0,0
(주)광주신세계,37710,Dec-13,206606675,6267859,,,0,80200000,0,,,,656355808,,80200000,0
(주)광주신세계,37710,Dec-14,204820461,5796767,,,0,35800000,0,,,,652758688,,35800000,0
(주)광주신세계,37710,Dec-15,205331892,5851113,,,0,0,0,,,,659495158,,0,0
(주)광주신세계,37710,Dec-16,210423594,9467864,,,0,50900000,0,,,,655502726,,50900000,0
(주)광주신세계,37710,Dec-17,209647360,11181665,,,0,5600000,0,,,,655018971,,5600000,0
(주)광주신세계,37710,Dec-18,135213362,13645811,,,0,0,0,,,,696204982,,0,0
(주)광주신세계,37710,Dec-19,154879496,10810328,,,0,0,0,,,,752423111,,0,0
(주)광주신세계,37710,Dec-20,147508454,9291348,,,0,0,0,,,,784428251,,0,0
(주)구영테크,53270,Dec-10,60777103,14869653,150546089,24001495,3524977,35243962,4565640,6926335,65449753,5614925,87520550,142703275,43334579,77991013
(주)구영테크,53270,Dec-11,62527619,16249514,147832315,26993498,1616657,35083497,4108320,3906227,66559168,5360888,94940916,149471330,40808474,75826283
(주)구영테크,53270,Dec-12,65451015,19043663,155788988,24415547,2553333,49924751,3283323,4191949,81126552,4388171,109440531,161163024,55761407,89706672
(주)구영테크,53270,Dec-13,76282590,17135499,172747316,23059189,4034607,37101932,1748727,16281076,54734786,4019470,97549406,149230187,42885266,75035332
(주)구영테크,53270,Dec-14,77799749,23268598,170528694,26208842,2915390,32676392,1994217,16833438,51875791,4551905,101546298,155857242,37585999,73261134
