회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출원가(*)(IFRS),매출원가(*)(IFRS연결),기타(영업)수익(*)(IFRS),기타(영업)수익(*)(IFRS연결),판매비와 관리비(물류원가 등 포함)(*)(IFRS),판매비와 관리비(물류원가 등 포함)(*)(IFRS연결)
KG스틸(주),016380,2012/12,3565729917,3934192553,3355988952,3695638834,0,0,198609953,221643267
KG스틸(주),016380,2013/12,3332942862,3781241475,3123653061,3538015762,0,0,187824996,217358670
KG스틸(주),016380,2014/12,2639095928,3024439786,2594911759,2918515471,0,0,214247701,266067051
KG스틸(주),016380,2015/12,1604043537,2320792157,1418095975,2074097510,0,0,109903563,168109740
KG스틸(주),016380,2016/12,1542880719,2328039348,1342318521,2032527035,0,0,106490835,151901245
KG스틸(주),016380,2017/12,1733421115,2596196911,1632545547,2430128747,0,0,132879035,177835870
KG스틸(주),016380,2018/12,1750903867,2545097238,1682033191,2454692969,0,0,73829799,106776659
KG스틸(주),016380,2019/12,1688470942,2428250197,1593631132,2289326319,0,0,74376531,104284039
KG스틸(주),016380,2020/12,2098691006,2342443591,1926999335,2132672808,0,0,86222039,98992032
KISCO홀딩스(주),001940,2010/12,13066678,613877044,0,552486198,94945,9821563,4932120,40006794
KISCO홀딩스(주),001940,2011/12,12189274,646857103,0,594845267,582,4300442,4476379,30908187
KISCO홀딩스(주),001940,2012/12,11630965,594812327,0,536840242,0,0,4751158,29831252
KISCO홀딩스(주),001940,2013/12,13771329,1327639493,0,1251009686,0,0,4750029,69343183
KISCO홀딩스(주),001940,2014/12,13544883,1159414128,0,1092195102,0,0,5592820,60392479
KISCO홀딩스(주),001940,2015/12,13789695,1087462735,0,932701477,0,0,5767105,64403098
KISCO홀딩스(주),001940,2016/12,14428669,1058058473,0,906230001,0,0,3648540,64772192
KISCO홀딩스(주),001940,2017/12,13553599,1221253735,0,1062766802,0,0,3025243,61131986
KISCO홀딩스(주),001940,2018/12,13299529,1314754935,0,1190076532,0,0,3004011,62302543
KISCO홀딩스(주),001940,2019/12,14194673,1182987794,0,1068663451,0,0,3064921,56757110
KISCO홀딩스(주),001940,2020/12,14276673,1064569447,0,902414984,0,0,3274274,79472469
LG이노텍(주),011070,2010/12,3719351418,4103476715,3289999188,3588117648,97967754,122228519,328035264,362197948
LG이노텍(주),011070,2011/12,4310661065,4553009462,3987916913,4164067240,96651602,118807694,395752091,431831291
LG이노텍(주),011070,2012/12,5071753125,5315958099,4631497146,4754207132,0,0,440571520,484507263
LG이노텍(주),011070,2013/12,5504037545,6211515631,4975565401,5521547017,0,0,499439512,553818541
LG이노텍(주),011070,2014/12,5840222889,6466119296,5092717726,5603253748,0,0,500856612,548906722
LG이노텍(주),011070,2015/12,5691346073,6138128791,5007661217,5365434744,0,0,499549754,549008985
LG이노텍(주),011070,2016/12,5321757789,5754565529,4750516994,5102189608,0,0,499943509,547549923
LG이노텍(주),011070,2017/12,7149756338,7641360524,6346810787,6756693029,0,0,536606424,588176178
LG이노텍(주),011070,2018/12,7607397531,7982103643,6897546514,7118168181,0,0,534143495,600418052
LG이노텍(주),011070,2019/12,8042527935,8302068231,7185241470,7273147981,0,0,569555795,625790971
LG이노텍(주),011070,2020/12,9290257034,9541789541,8176133423,8251449218,0,0,552784756,609321314
LS일렉트릭(주),010120,2010/12,1409828572,1834829956,1101329550,1475775933,41286180,50114835,155879264,198879192
LS일렉트릭(주),010120,2011/12,1402034913,2070928963,1113466386,1711583222,29355261,44112585,177127458,229756723
LS일렉트릭(주),010120,2012/12,1651122711,2232430239,1305996334,1826504030,0,0,193937190,251762036
LS일렉트릭(주),010120,2013/12,1765837122,2351886671,1396426652,1919796875,0,0,199271750,257164689
LS일렉트릭(주),010120,2014/12,1827656625,2293984269,1458372288,1872270817,0,0,214169074,264143508
LS일렉트릭(주),010120,2015/12,1753118434,2201675838,1381510569,1767758612,0,0,223730570,279515109
LS일렉트릭(주),010120,2016/12,1712375142,2213616051,1380937411,1800729633,0,0,234045352,288462486
LS일렉트릭(주),010120,2017/12,1807454521,2343745307,1436060169,1907527561,0,0,228333237,277775470
LS일렉트릭(주),010120,2018/12,1905119904,2484978337,1506029930,2006242185,0,0,224284252,273688604
LS일렉트릭(주),010120,2019/12,1810062924,2346848549,1422299843,1890428116,0,0,233079972,287871856
LS일렉트릭(주),010120,2020/12,1854586052,2402672528,1501173001,1968532611,0,0,240195831,300426338
OCI(주),010060,2010/12,2606376109,3322059557,1727201329,2103542584,3700897,3530665,150075378,325281147
OCI(주),010060,2011/12,3406976864,4275871267,2325782800,2797635497,1200683,8501743,183294856,360319821
OCI(주),010060,2012/12,2409028464,3218459512,2270110903,2701214061,0,0,152644323,362462605
OCI(주),010060,2013/12,2195112715,2955507111,2239755632,2704710060,0,0,141017112,356997041
OCI(주),010060,2014/12,2307837273,3139651588,2167925140,2652355342,0,0,212793774,441395678
OCI(주),010060,2015/12,2174598430,2301520602,2101964858,2215819606,0,0,156802559,230328678
OCI(주),010060,2016/12,2245311185,2739362364,1995218164,2409468339,0,0,129779450,208540104
OCI(주),010060,2017/12,2494394059,3631633189,2089574855,3133143807,0,0,145646054,214041657
OCI(주),010060,2018/12,2276329802,3112143978,2007379180,2746371833,0,0,140845799,207102066
OCI(주),010060,2019/12,1766574982,2605142204,1772102900,2565109883,0,0,136849411,220637329
OCI(주),010060,2020/12,1221978354,2002516778,1161177444,1873995419,0,0,132462145,214666434
SK이노베이션(주),096770,2010/12,43863584885,53722460830,40837549740,49749440861,1167647321,1178509259,1343904809,1705222130
SK이노베이션(주),096770,2011/12,1526206664,68371154904,694329890,63551358203,36402749,1689270052,344165284,1860220561
SK이노베이션(주),096770,2012/12,2349804656,73330011478,791720738,69743724008,0,0,340562344,1886923182
SK이노베이션(주),096770,2013/12,1493807904,66669522040,806937819,63407690014,0,0,328334498,1878940542
SK이노베이션(주),096770,2014/12,1589720863,65865269122,858670100,64291604988,0,0,377163994,1804940917
SK이노베이션(주),096770,2015/12,1667199695,48356320414,822475025,44196843778,0,0,460009786,2179911689
SK이노베이션(주),096770,2016/12,1199714934,39520538747,789377723,34561748471,0,0,342175183,1730453104
SK이노베이션(주),096770,2017/12,3103342788,46260932050,945083175,40905218929,0,0,449090719,2121343365
SK이노베이션(주),096770,2018/12,3679762542,54510898386,1161578118,50529216158,0,0,465738507,1864092438
SK이노베이션(주),096770,2019/12,3006128697,49876534172,1240007308,46745610183,0,0,473366109,1861631739
SK이노베이션(주),096770,2020/12,3808247747,34164529332,1864373852,34642971373,0,0,614421417,2090353574
SNT모티브(주),064960,2010/12,648620666,681405411,550506495,575141865,7599405,9137299,50954572,58683926
SNT모티브(주),064960,2011/12,763471183,910484643,680385324,804850943,34854652,36535787,50465645,72315716
SNT모티브(주),064960,2012/12,758167160,905113613,671831453,807215138,0,0,45212132,63500011
SNT모티브(주),064960,2013/12,746022972,960297250,650840140,840520984,0,0,43842831,67813267
SNT모티브(주),064960,2014/12,781588273,1099294316,680483269,950858637,0,0,46307938,79427029
SNT모티브(주),064960,2015/12,874269406,1210524500,722838400,991236593,0,0,63164892,96154068
SNT모티브(주),064960,2016/12,812228736,1153810828,696673238,978364574,0,0,48445840,103798463
SNT모티브(주),064960,2017/12,852121935,1137470938,726625484,962199992,0,0,52479893,78533700
SNT모티브(주),064960,2018/12,822007269,1058426414,723990727,926062524,0,0,45160297,76082113
SNT모티브(주),064960,2019/12,889996132,976273915,744601552,823009026,0,0,57566533,64050110
SNT모티브(주),064960,2020/12,877370206,940745523,744375599,804080468,0,0,44018326,47282693
SNT중공업(주),003570,2010/12,554126722,581312405,465916728,489128413,6459802,6991080,23851266,28506134
SNT중공업(주),003570,2011/12,611097270,744220700,522469626,631801243,12156674,8735359,26714104,42202841
SNT중공업(주),003570,2012/12,581403685,807783351,520934578,703315161,0,0,27341453,54117868
SNT중공업(주),003570,2013/12,538416046,584031728,497090343,535894190,0,0,25442059,28644099
SNT중공업(주),003570,2014/12,504532590,558453346,487725066,534806241,0,0,23821240,27350226
SNT중공업(주),003570,2015/12,443175886,504444993,387091373,442500512,0,0,19409699,23473084
SNT중공업(주),003570,2016/12,398982563,468007770,380831497,444674639,0,0,20093112,24780861
SNT중공업(주),003570,2017/12,370450189,436273550,346558487,409309801,0,0,59897456,64423052
SNT중공업(주),003570,2018/12,331676568,396259118,290988474,350161002,0,0,26190028,29994516
SNT중공업(주),003570,2019/12,295847915,375115531,262583856,336613755,0,0,15497861,19252033
SNT중공업(주),003570,2020/12,227822935,301754408,199885090,270073531,0,0,13346099,18055447
STX엔진(주),077970,2010/12,1220718538,1914989055,1044663591,1655486621,4184448,10499185,74263090,114882388
STX엔진(주),077970,2011/12,1295460490,2089291831,1128985743,1800720539,0,0,62616303,114091060
STX엔진(주),077970,2012/12,1075021065,1213228474,974012881,1093130632,0,0,58827585,76424772
STX엔진(주),077970,2013/12,705046931,705046931,687345940,686137272,0,0,75045992,75124571
STX엔진(주),077970,2014/12,710738188,710985612,670376028,671450043,0,0,32228217,32228217
STX엔진(주),077970,2015/12,633302756,,583134962,,0,,45122975,
STX엔진(주),077970,2016/12,529846126,529846126,481050466,481050466,0,0,44679540,44679540
STX엔진(주),077970,2017/12,456725746,470149443,410533548,423159854,0,0,29981362,36275352
STX엔진(주),077970,2018/12,566487468,577328443,499209279,503346064,0,0,38853602,42645658
STX엔진(주),077970,2019/12,577489943,610607873,524138208,544085943,0,0,28240654,36480625
STX엔진(주),077970,2020/12,557769781,586695268,514959982,531531908,0,0,31292211,40819697
STX중공업(주),071970,2010/12,955036395,963760035,901281688,909055471,0,0,28364790,29065422
STX중공업(주),071970,2011/12,1113236285,1134046763,1050451223,1068470901,0,0,27477205,29604805
STX중공업(주),071970,2012/12,888656566,907549686,842447389,858514905,0,0,13006825,15133756
STX중공업(주),071970,2013/12,1084749456,1099448292,1090040031,1107853373,0,0,170535794,178965879
STX중공업(주),071970,2014/12,1002438548,1012751283,973419713,982467573,0,0,73139276,74841670
STX중공업(주),071970,2015/12,1048429670,1057213056,967769848,975613758,0,0,72401127,73800253
STX중공업(주),071970,2016/12,408131794,416489347,522109695,528517913,0,0,170107613,171189545
STX중공업(주),071970,2017/12,246721178,252436194,212007485,215929916,0,0,5485710,6281667
STX중공업(주),071970,2018/12,214807699,214807699,214280568,214280568,0,0,15005957,15028566
STX중공업(주),071970,2019/12,253982739,253982739,240633884,240633884,0,0,24026487,24044404
STX중공업(주),071970,2020/12,226484380,247959834,200234009,220242415,0,0,24643054,25398004
가온미디어(주),078890,2010/12,218342157,222990499,175497782,180133494,2311976,2641000,34463812,34851535
가온미디어(주),078890,2011/12,123165491,127281713,101646030,105590894,1619720,1884740,28764384,29895101
가온미디어(주),078890,2012/12,193908918,191938249,158490274,156953428,0,0,27689763,28833622
가온미디어(주),078890,2013/12,283111680,289290419,237512383,242204717,0,0,34278261,34869718
가온미디어(주),078890,2014/12,341027660,343405943,287909462,289171922,0,0,33757797,36637269
가온미디어(주),078890,2015/12,356107104,375795398,290292355,305013183,0,0,45605611,50531414
가온미디어(주),078890,2016/12,427119276,436903297,354446804,362859673,0,0,49386879,53669347
가온미디어(주),078890,2017/12,519360954,528373716,441246500,447464291,0,0,54334079,59873319
가온미디어(주),078890,2018/12,589729513,609809065,525010503,539530125,0,0,57799440,60930900
가온미디어(주),078890,2019/12,591488593,601042248,497891289,504450939,0,0,63452278,67498749
가온미디어(주),078890,2020/12,375718046,483135943,315718303,413709578,0,0,53391937,60163406
가온전선(주),000500,2010/12,785155496,785155496,749028701,749028701,18716102,18694801,21717361,21717361
가온전선(주),000500,2011/12,1032644771,1032656535,994442115,995052513,14276860,14353185,24998239,24906867
가온전선(주),000500,2012/12,1005948717,1005948717,958191078,958900240,0,0,31466980,32086770
가온전선(주),000500,2013/12,881767699,897424992,841185209,856676448,0,0,20037548,21235020
가온전선(주),000500,2014/12,827172307,888691318,788020497,846850556,0,0,28988135,30377627
가온전선(주),000500,2015/12,716430935,780951401,679580938,741377858,0,0,28067451,29695990
가온전선(주),000500,2016/12,693341856,749444963,652658466,706983887,0,0,24368087,25661057
가온전선(주),000500,2017/12,753750274,836979323,719007625,799439595,0,0,28476733,29676424
가온전선(주),000500,2018/12,752555194,840654318,719516637,805160771,0,0,29131459,30320624
가온전선(주),000500,2019/12,757146962,830264392,720785437,791228734,0,0,30719577,31916988
가온전선(주),000500,2020/12,771379307,857415249,725800986,809450189,0,0,33192625,35314175
감성코퍼레이션(주),036620,2010/12,10951339,,9374924,,1159575,,2024522,
감성코퍼레이션(주),036620,2011/12,16595642,,15002324,,640066,,2698423,
감성코퍼레이션(주),036620,2012/12,8454882,,7331163,,0,,2609718,
감성코퍼레이션(주),036620,2013/12,8359834,,7689836,,0,,2531593,
감성코퍼레이션(주),036620,2014/12,11502751,,9624532,,0,,1577482,
감성코퍼레이션(주),036620,2015/12,17022556,,14644942,,0,,2149503,
감성코퍼레이션(주),036620,2016/12,12002092,,10623486,,0,,2478614,
감성코퍼레이션(주),036620,2017/12,14828772,,13027171,,0,,1786868,
감성코퍼레이션(주),036620,2018/12,9122696,8920928,8066937,8091389,0,0,2656259,2702110
감성코퍼레이션(주),036620,2019/12,7479508,7392646,6003102,6079353,0,0,1447530,2735266
감성코퍼레이션(주),036620,2020/12,10907571,16441421,8968515,10623274,0,0,1448229,10944073
강남제비스코(주),000860,2010/12,260280570,265830140,222760361,227332831,3428796,3064221,21521544,22075950
강남제비스코(주),000860,2011/12,303206146,306769066,263624141,266420223,4106297,3023886,23372806,23965892
강남제비스코(주),000860,2012/12,323851369,331265952,278184733,283907226,0,0,24740441,25895243
강남제비스코(주),000860,2013/12,320478309,345011553,270834659,290700305,0,0,25104154,27713493
강남제비스코(주),000860,2014/12,312174275,336965180,261930193,281885261,0,0,24791574,27171443
강남제비스코(주),000860,2015/12,269973985,293873095,218733517,237630684,0,0,25872631,28306173
강남제비스코(주),000860,2016/12,263219921,290286261,211226031,230999845,0,0,28849445,31890081
강남제비스코(주),000860,2017/12,272342779,300025162,229326977,251348020,0,0,30638807,33590800
강남제비스코(주),000860,2018/12,259115677,307020826,229998360,269154923,0,0,30146103,36169257
강남제비스코(주),000860,2019/12,254948075,332539413,229754058,291721312,0,0,32903526,42782163
강남제비스코(주),000860,2020/12,259899945,340807353,235644912,298412645,0,0,30413431,39670036
갤럭시아머니트리(주),094480,2010/12,38901284,213662405,26156266,196088703,189722,3436851,11221950,28610604
갤럭시아머니트리(주),094480,2011/12,38999294,193528992,26044786,178866971,551219,5043598,14279239,37965235
갤럭시아머니트리(주),094480,2012/12,37136912,121099497,23887979,100958651,0,0,11747948,25192523
갤럭시아머니트리(주),094480,2013/12,35827862,125745777,22587140,103978872,0,0,11149507,24500019
갤럭시아머니트리(주),094480,2014/12,31853595,98315242,21568158,76262417,0,0,9624598,20189006
갤럭시아머니트리(주),094480,2015/12,37575033,39584971,22781648,22262684,0,0,12754188,14913367
갤럭시아머니트리(주),094480,2016/12,53240652,53853719,28661819,29103965,0,0,19778647,20045084
갤럭시아머니트리(주),094480,2017/12,69122271,69129594,39401042,39407356,0,0,23241239,25746304
갤럭시아머니트리(주),094480,2018/12,81383391,81383391,49947224,49947224,0,0,23936874,23955357
갤럭시아머니트리(주),094480,2019/12,85556494,85556494,52087968,52087968,0,0,24816865,24818226
갤럭시아머니트리(주),094480,2020/12,81230421,81230421,50171193,50171193,0,0,22912357,23324860
경남스틸(주),039240,2010/12,260418488,,246405374,,7164632,,6152295,
경남스틸(주),039240,2011/12,337880729,,316232097,,563611,,7122616,
경남스틸(주),039240,2012/12,313154420,,293717128,,0,,7727220,
경남스틸(주),039240,2013/12,305658636,,287871410,,0,,8064726,
경남스틸(주),039240,2014/12,289477648,,271130165,,0,,7751570,
경남스틸(주),039240,2015/12,291240518,,271844042,,0,,8806635,
경남스틸(주),039240,2016/12,265518715,,251245661,,0,,12480405,
경남스틸(주),039240,2017/12,286980520,,270742159,,0,,9666407,
경남스틸(주),039240,2018/12,274946877,,259617809,,0,,9069607,
경남스틸(주),039240,2019/12,318211303,,302698236,,0,,9451849,
경남스틸(주),039240,2020/12,297524764,,283880431,,0,,8376257,
경남제약(주),053950,2010/12,52438911,52438911,28909515,29043112,1831831,0,22252541,22740023
경남제약(주),053950,2011/12,44412124,,27160272,,896963,,15205185,
경남제약(주),053950,2012/12,40303473,,20439804,,0,,15229198,
경남제약(주),053950,2013/12,32757109,,17516569,,0,,14715644,
경남제약(주),053950,2014/12,36013812,,19006859,,0,,13360650,
경남제약(주),053950,2015/12,39087217,,19712521,,0,,12545248,
