,회사명,총자본증가율,0,1
1980,(주)무학,21.05,20.36,21.05
1981,(주)무학,4.23,4.38,4.23
1982,(주)무학,8.42,8.2,8.42
1983,(주)무학,10.99,11.29,10.99
1984,(주)무학,-7.63,-7.09,-7.63
1985,(주)무학,0.91,0.89,0.91
1986,(주)미래생명자원,-98.22,-98.22,-98.22
1987,(주)미래생명자원,1254789.63,11111111.11,11111111.11
1988,(주)미래생명자원,1254789.63,11111111.11,11111111.11
1989,(주)미래생명자원,10.09,5.09,10.09
1990,(주)미래생명자원,13.01,13.18,13.01
1991,(주)미래아이앤지,4.34,18.54,6.3
1992,(주)미래아이앤지,-8.71,-9.51,-8.71
1993,(주)미래아이앤지,-10.94,-10.1,-10.94
1994,(주)미래아이앤지,46.73,48.42,46.73
1995,(주)미래아이앤지,-1.78,-1.11,-1.78
1996,(주)미래아이앤지,8.64,8.68,8.64
1997,(주)미래아이앤지,32.05,31.12,32.05
1998,(주)미래아이앤지,-16.35,-16.19,-16.35
1999,(주)미래아이앤지,25.59,25.37,25.59
2000,(주)미래컴퍼니,3.31,41.63,41.71
2001,(주)미래컴퍼니,8.79,6.48,8.79
2002,(주)미래컴퍼니,-20.52,-21.6,-20.52
2003,(주)미래컴퍼니,-6.05,-5.33,-6.05
2004,(주)미래컴퍼니,7.41,8.19,7.41
2005,(주)미래컴퍼니,11.36,10.94,11.36
2006,(주)미래컴퍼니,65.39,66.18,65.39
2007,(주)미래컴퍼니,-13.84,-14.12,-13.84
2008,(주)미래컴퍼니,-5.7,-6.29,-5.7
2009,(주)미코,9.36,-7.15,15.75
2010,(주)미코,0.43,5.14,0.43
2011,(주)미코,4.73,-19.38,4.73
2012,(주)미코,-5.98,-20.68,-5.98
2013,(주)미코,4.33,6.39,4.33
2014,(주)미코,4.53,-1.77,4.53
2015,(주)미코,21.03,13.13,21.03
2016,(주)미코,64.32,25.55,64.32
2017,(주)미코,21.96,12.73,21.96
2018,(주)미투온,154.36,-66.76,-88.31
2019,(주)미투온,215.63,177.33,215.63
2020,(주)미투온,2.05,-19.65,2.05
2021,(주)미투온,14.84,-0.06,14.84
2022,(주)바른손,-56.44,-27.69,-56.44
2023,(주)바른손,-5.58,-2.59,-5.58
2024,(주)바른손,-16.38,-17.58,-16.38
2025,(주)바른손,-8.32,-7.01,-8.32
2026,(주)바른손,-51.69,-52.6,-51.69
2027,(주)바른손,8.88,9.03,8.88
2028,(주)바른손,40.67,44.48,40.67
2029,(주)바른손,2.39,-4.88,2.39
2030,(주)바른손,-6.18,-3.49,-6.18
2031,(주)바른손이앤에이,-11.82,-7.53,-11.82
2032,(주)바른손이앤에이,19.93,12.34,19.93
2033,(주)바른손이앤에이,5.35,14.23,5.35
2034,(주)바른손이앤에이,-21.23,-17.42,-21.23
2035,(주)바른손이앤에이,38.89,30.46,38.89
2036,(주)바른손이앤에이,43.8,60.26,43.8
2037,(주)바른손이앤에이,4.79,-22.99,4.79
2038,(주)바른손이앤에이,58.17,90.88,58.17
2039,(주)바른손이앤에이,-9.5,-4.59,-9.5
2040,(주)바른전자,-7.64,4.41,7.52
2041,(주)바른전자,-18.44,-18.43,-18.44
2042,(주)바른전자,11.11,10.53,11.11
2043,(주)바른전자,5.52,5.52,-88.95
2044,(주)바른전자,13.95,13.95,11111111.11
2045,(주)바른전자,1.96,1.7,1.96
2046,(주)바른전자,-23.68,-24.37,-23.68
2047,(주)바른전자,-18.09,-16.93,-18.09
2048,(주)바른전자,-1.52,-0.63,-1.52
2049,(주)바이넥스,31.04,28.16,31.04
2050,(주)바이넥스,42.83,39.14,42.83
2051,(주)바이넥스,-14.97,-10.41,-14.97
2052,(주)바이넥스,4.96,4.96,-90.91
2053,(주)바이넥스,36.87,36.87,11111111.11
2054,(주)바이넥스,-1.59,-1.59,11111111.11
2055,(주)바이넥스,-5.27,-4.86,-5.27
2056,(주)바이넥스,13.5,13.82,13.5
2057,(주)바이넥스,6.49,7.96,6.49
2058,(주)바이오니아,7.4,-64.19,-65.17
2059,(주)바이오니아,-3.54,-1.55,-3.54
2060,(주)바이오니아,2.65,-1.73,2.65
2061,(주)바이오니아,-3.68,-4.17,-3.68
2062,(주)바이오니아,6.87,6.5,6.87
2063,(주)바이오니아,-11.5,-11.35,-11.5
2064,(주)바이오니아,-7.87,-7.56,-7.87
2065,(주)바이오니아,20.63,18.1,20.63
2066,(주)바이오니아,15.95,8.15,15.95
2067,(주)바이오로그디바이스,-86.47,-85.18,-86.47
2068,(주)바이오로그디바이스,1254789.63,11111111.11,11111111.11
2069,(주)바이오로그디바이스,24.26,19.91,24.26
2070,(주)바이오로그디바이스,21.43,20.53,21.43
2071,(주)바이오로그디바이스,19.76,20.11,19.76
2072,(주)바이오로그디바이스,16.15,-0.8,16.15
2073,(주)바이오솔루션,616.54,-0.46,-87.5
2074,(주)바이오솔루션,-2.0,-2.0,11111111.11
2075,(주)바이오스마트,9.61,12.75,521.35
2076,(주)바이오스마트,-0.02,7.56,-0.02
2077,(주)바이오스마트,4.49,4.29,4.49
2078,(주)바이오스마트,-6.05,-10.2,-6.05
2079,(주)바이오스마트,10.06,8.37,10.06
2080,(주)바이오스마트,50.4,33.53,50.4
2081,(주)바이오스마트,0.51,4.3,0.51
2082,(주)바이오스마트,25.41,8.69,25.41
2083,(주)바이오스마트,29.82,24.29,29.82
2084,(주)바이오톡스텍,-1.43,-64.27,-75.92
2085,(주)바이오톡스텍,1.1,2.25,1.1
2086,(주)바이오톡스텍,3.61,4.59,3.61
2087,(주)바이오톡스텍,3.33,5.42,3.33
2088,(주)바이오톡스텍,-5.14,-5.88,-5.14
2089,(주)바이오톡스텍,5.79,5.31,5.79
2090,(주)바이오톡스텍,24.5,12.59,24.5
2091,(주)바이오톡스텍,5.63,7.38,5.63
2092,(주)바이오톡스텍,-4.69,4.61,-4.69
2093,(주)바텍,3.22,156.02,184.38
2094,(주)바텍,16.86,2.92,16.86
2095,(주)바텍,13.86,-2.11,13.86
2096,(주)바텍,5.39,6.07,5.39
2097,(주)바텍,12.61,12.86,12.61
2098,(주)바텍,44.4,18.41,44.4
2099,(주)바텍,-17.61,44.75,-17.61
2100,(주)바텍,8.75,6.51,8.75
2101,(주)바텍,10.69,6.27,10.69
2102,(주)방림,9.33,-20.02,-18.64
2103,(주)방림,-11.75,-12.11,-11.75
2104,(주)방림,1.07,3.01,1.07
2105,(주)방림,-7.05,-7.87,-7.05
2106,(주)방림,-0.7,-0.49,-0.7
2107,(주)방림,-3.74,-7.9,-3.74
2108,(주)방림,1.25,3.99,1.25
2109,(주)방림,-1.96,-2.52,-1.96
2110,(주)방림,-4.36,-1.04,-4.36
2111,(주)배럴,-82.53,-81.2,-82.53
2112,(주)배럴,41.01,42.63,41.01
2113,(주)백금티앤에이,-0.22,9.16,25.34
2114,(주)백금티앤에이,6.02,-5.91,6.02
2115,(주)백금티앤에이,-6.02,-2.0,-6.02
2116,(주)백금티앤에이,2.24,2.87,2.24
2117,(주)백금티앤에이,-25.63,-6.74,-25.63
2118,(주)백금티앤에이,17.25,4.05,17.25
2119,(주)백금티앤에이,14.72,13.03,14.72
2120,(주)백금티앤에이,3.38,-0.51,3.38
2121,(주)백금티앤에이,21.15,-8.89,21.15
2122,(주)백산,-8.27,135.96,64.2
2123,(주)백산,3.71,4.67,3.71
2124,(주)백산,-4.03,-0.51,-4.03
2125,(주)백산,6.84,6.34,6.84
2126,(주)백산,4.67,1.8,4.67
2127,(주)백산,9.47,4.74,9.47
2128,(주)백산,2.72,9.2,2.72
2129,(주)백산,53.63,28.84,53.63
2130,(주)백산,12.17,9.87,12.17
2131,(주)버킷스튜디오,-35.96,-90.2,-96.64
2132,(주)버킷스튜디오,14.33,14.33,11111111.11
2133,(주)버킷스튜디오,-16.59,-16.59,11111111.11
2134,(주)버킷스튜디오,34.87,34.87,11111111.11
2135,(주)버킷스튜디오,-0.39,-0.39,11111111.11
2136,(주)버킷스튜디오,-28.54,-28.54,11111111.11
2137,(주)버킷스튜디오,2.92,2.92,11111111.11
2138,(주)버킷스튜디오,41.34,41.34,11111111.11
2139,(주)버킷스튜디오,56.29,56.29,11111111.11
2140,(주)베노홀딩스,0.0,-79.42,0.0
2141,(주)베노홀딩스,1254789.63,11111111.11,11111111.11
2142,(주)베노홀딩스,-20.5,-18.86,-20.5
2143,(주)베노홀딩스,-12.2,-3.64,-12.2
2144,(주)베노홀딩스,39.47,22.78,39.47
2145,(주)베노홀딩스,78.55,84.66,78.55
2146,(주)베셀,42.51,50.47,52.0
2147,(주)베셀,13.31,13.6,13.31
2148,(주)베셀,28.16,27.26,28.16
2149,(주)베셀,-12.72,-12.43,-12.72
2150,(주)베셀,1.17,-6.39,1.17
2151,(주)베스파,29.95,42.34,29.95
2152,(주)베스파,-5.23,-0.94,-5.23
2153,(주)벽산,3.62,155.23,219.46
2154,(주)벽산,-4.8,-0.74,-4.8
2155,(주)벽산,23.35,6.41,23.35
2156,(주)벽산,0.4,0.91,0.4
2157,(주)벽산,7.38,7.78,7.38
2158,(주)벽산,6.73,7.99,6.73
2159,(주)벽산,-1.47,-3.2,-1.47
2160,(주)벽산,5.07,7.94,5.07
2161,(주)벽산,-2.49,-3.81,-2.49
2162,(주)보광산업,82.66,-76.19,-97.6
2163,(주)보광산업,3.49,3.49,11111111.11
2164,(주)보광산업,3.0,3.0,11111111.11
2165,(주)보광산업,2.28,2.28,11111111.11
2166,(주)보광산업,8.77,8.77,11111111.11
2167,(주)보라티알,447.68,-39.78,447.68
2168,(주)보라티알,-4.48,-6.25,-4.48
2169,(주)보라티알,49.03,49.56,49.03
2170,(주)보락,-0.37,-45.3,-87.17
2171,(주)보락,6.39,6.39,11111111.11
2172,(주)보락,0.54,0.54,11111111.11
2173,(주)보락,3.64,3.64,11111111.11
2174,(주)보락,-3.82,-3.82,11111111.11
2175,(주)보락,7.29,7.29,11111111.11
2176,(주)보락,-2.47,-2.47,11111111.11
2177,(주)보락,2.87,2.87,11111111.11
2178,(주)보락,4.32,4.32,11111111.11
2179,(주)보령,6.72,371.78,0.0
2180,(주)보령,4.05,4.05,11111111.11
2181,(주)보령,-1.99,-1.99,11111111.11
2182,(주)보령,5.55,5.55,11111111.11
2183,(주)보령,17.18,17.18,11111111.11
2184,(주)보령,20.24,20.24,11111111.11
2185,(주)보령,0.83,0.83,11111111.11
2186,(주)보령,11.8,12.49,11.8
2187,(주)보령,12.8,13.24,12.8
2188,(주)본느,-97.81,-97.83,-97.81
2189,(주)본느,1254789.63,11111111.11,11111111.11
2190,(주)본느,1254789.63,11111111.11,11111111.11
2191,(주)본느,1254789.63,11111111.11,11111111.11
2192,(주)본느,19.61,22.22,19.61
2193,(주)부-스타,21.08,50.51,-72.95
2194,(주)부-스타,5.5,5.5,11111111.11
2195,(주)부-스타,5.58,5.58,11111111.11
2196,(주)부-스타,7.69,7.69,11111111.11
2197,(주)부-스타,8.34,8.34,11111111.11
2198,(주)부-스타,9.4,9.4,11111111.11
2199,(주)부-스타,2.0,2.0,11111111.11
2200,(주)부-스타,1.39,1.39,11111111.11
2201,(주)부-스타,9.86,9.86,11111111.11
2202,(주)부방,2.32,143.37,1967.11
2203,(주)부방,-6.1,-6.69,-6.1
2204,(주)부방,2.91,3.27,2.91
2205,(주)부방,5.72,6.25,5.72
2206,(주)부방,-3.38,-11.03,-3.38
2207,(주)부방,21.36,9.42,21.36
2208,(주)부방,-0.39,-12.2,-0.39
2209,(주)부방,-5.91,-3.5,-5.91
2210,(주)부방,1.4,15.7,1.4
2211,(주)뷰웍스,18.43,-76.27,-79.36
2212,(주)뷰웍스,8.06,11.72,8.06
2213,(주)뷰웍스,31.03,32.0,31.03
2214,(주)뷰웍스,10.34,10.92,10.34
2215,(주)뷰웍스,15.0,15.42,15.0
2216,(주)뷰웍스,33.98,33.07,33.98
2217,(주)뷰웍스,5.92,5.42,5.92
2218,(주)뷰웍스,13.61,11.31,13.61
2219,(주)뷰웍스,15.75,15.7,15.75
2220,(주)브리지텍,-4.12,-82.85,-93.86
2221,(주)브리지텍,18.95,18.95,11111111.11
2222,(주)브리지텍,26.7,26.7,11111111.11
2223,(주)브리지텍,9.9,9.9,11111111.11
2224,(주)브리지텍,20.22,20.22,11111111.11
2225,(주)브리지텍,1.12,1.12,11111111.11
2226,(주)브리지텍,-17.09,-17.09,11111111.11
2227,(주)브리지텍,8.15,8.15,11111111.11
2228,(주)브리지텍,-24.63,-24.63,11111111.11
2229,(주)브이원텍,175.79,107.17,692.9
2230,(주)브이원텍,-6.99,-6.84,-6.99
2231,(주)브이원텍,6.51,6.48,6.51
2232,(주)브이티지엠피,-5.53,2.9,-87.27
2233,(주)브이티지엠피,-11.84,-11.84,11111111.11
2234,(주)브이티지엠피,-0.11,-0.11,11111111.11
2235,(주)브이티지엠피,1.08,1.08,11111111.11
2236,(주)브이티지엠피,-21.57,-21.57,11111111.11
2237,(주)브이티지엠피,-0.58,-0.58,11111111.11
2238,(주)브이티지엠피,-8.57,-8.57,11111111.11
2239,(주)브이티지엠피,67.29,19.46,67.29
2240,(주)브이티지엠피,9.63,80.08,9.63
2241,(주)블루베리엔에프티,-4.92,-77.46,-79.25
2242,(주)블루베리엔에프티,3.32,8.68,3.32
2243,(주)블루베리엔에프티,-1.65,-1.68,-1.65
2244,(주)블루베리엔에프티,-3.09,-8.85,-3.09
2245,(주)블루베리엔에프티,-5.71,-6.72,-5.71
2246,(주)블루베리엔에프티,-4.79,-4.55,-4.79
2247,(주)블루베리엔에프티,-7.03,-7.0,-7.03
2248,(주)블루베리엔에프티,121.07,124.55,121.07
2249,(주)블루베리엔에프티,173.49,58.6,173.49
2250,(주)블루콤,32.94,37.1,-23.1
2251,(주)블루콤,-3.45,-0.03,-3.45
2252,(주)블루콤,15.22,9.69,15.22
2253,(주)블루콤,35.01,32.73,35.01
2254,(주)블루콤,14.86,19.25,14.86
2255,(주)블루콤,6.38,8.87,6.38
2256,(주)블루콤,-9.0,-6.57,-9.0
2257,(주)블루콤,-4.27,-3.27,-4.27
2258,(주)블루콤,0.93,1.19,0.93
2259,(주)비덴트,63.0,-71.89,-93.61
2260,(주)비덴트,3.56,3.56,11111111.11
2261,(주)비덴트,-0.14,-0.14,11111111.11
2262,(주)비덴트,29.79,32.06,29.79
2263,(주)비덴트,32.43,8.87,32.43
2264,(주)비덴트,75.55,107.91,75.55
2265,(주)비덴트,72.17,73.31,72.17
2266,(주)비덴트,15.94,16.03,15.94
2267,(주)비보존헬스케어,-10.73,-83.06,-96.6
2268,(주)비보존헬스케어,22.24,22.24,11111111.11
2269,(주)비보존헬스케어,16.45,16.45,11111111.11
2270,(주)비보존헬스케어,-32.15,-32.15,11111111.11
2271,(주)비보존헬스케어,-9.02,-9.02,11111111.11
2272,(주)비보존헬스케어,-13.85,-13.85,11111111.11
2273,(주)비보존헬스케어,-13.24,-13.24,11111111.11
2274,(주)비보존헬스케어,176.48,176.48,11111111.11
2275,(주)비보존헬스케어,62.71,62.71,11111111.11
2276,(주)비비안,10.19,17.99,29.42
2277,(주)비비안,5.29,8.45,5.29
2278,(주)비비안,-1.76,-3.77,-1.76
2279,(주)비비안,-11.92,-10.57,-11.92
2280,(주)비비안,-8.32,-7.11,-8.32
2281,(주)비비안,-7.62,-7.69,-7.62
2282,(주)비비안,-9.29,-11.27,-9.29
2283,(주)비비안,-5.38,-6.91,-5.38
2284,(주)비비안,-5.55,-1.23,-5.55
2285,(주)비상교육,12.75,35.37,34.79
2286,(주)비상교육,18.43,18.29,18.43
2287,(주)비상교육,15.56,21.51,15.56
2288,(주)비상교육,-0.07,1.16,-0.07
2289,(주)비상교육,-4.3,-3.46,-4.3
2290,(주)비상교육,1.94,0.22,1.94
2291,(주)비상교육,6.92,2.98,6.92
2292,(주)비상교육,-0.79,1.15,-0.79
2293,(주)비상교육,12.54,13.53,12.54
2294,(주)비씨월드제약,76.42,-73.66,-96.12
2295,(주)비씨월드제약,6.04,6.04,11111111.11
2296,(주)비씨월드제약,21.5,21.5,11111111.11
2297,(주)비씨월드제약,20.05,20.05,11111111.11
2298,(주)비씨월드제약,33.83,11.14,33.83
2299,(주)비씨월드제약,2.39,0.42,2.39
2300,(주)비아트론,124.83,-45.34,-93.15
2301,(주)비아트론,20.6,20.6,11111111.11
2302,(주)비아트론,-5.65,-5.65,11111111.11
2303,(주)비아트론,1.15,1.15,11111111.11
2304,(주)비아트론,57.94,57.94,11111111.11
2305,(주)비아트론,8.36,8.63,8.36
2306,(주)비아트론,11.43,11.48,11.43
2307,(주)비아트론,-3.46,-3.57,-3.46
2308,(주)비에이치,20.18,-13.92,-1.14
2309,(주)비에이치,22.71,24.64,22.71
2310,(주)비에이치,27.18,26.47,27.18
2311,(주)비에이치,14.26,20.24,14.26
2312,(주)비에이치,25.76,21.45,25.76
2313,(주)비에이치,-6.42,-3.98,-6.42
2314,(주)비에이치,67.34,49.32,67.34
2315,(주)비에이치,-9.63,-9.38,-9.63
2316,(주)비에이치,1.74,-2.81,1.74
2317,(주)비엔지티,-90.09,-88.65,-90.09
2318,(주)비엔지티,5.03,-36.65,5.03
2319,(주)비엔지티,-17.4,-21.42,-17.4
2320,(주)비엔지티,-24.37,-33.47,-24.37
2321,(주)비엔지티,-12.29,22.99,-12.29
2322,(주)비엔지티,7.97,19.46,7.97
2323,(주)비엔지티,22.28,34.9,22.28
2324,(주)비엔지티,44.7,65.44,44.7
2325,(주)비엔지티,-19.69,-24.97,-19.69
2326,(주)비엘,126.55,-37.69,-73.43
2327,(주)비엘,73.79,73.79,11111111.11
2328,(주)비엘,307.95,130.42,307.95
2329,(주)비엘,-3.38,-3.39,-3.38
2330,(주)비엘팜텍,-0.16,-55.43,-49.29
2331,(주)비엘팜텍,-5.18,-5.89,-5.18
2332,(주)비엘팜텍,-8.13,11.67,-8.13
2333,(주)비엘팜텍,0.52,6.45,0.52
2334,(주)비엘팜텍,-3.91,-5.73,-3.91
2335,(주)비엘팜텍,16.13,22.04,16.13
2336,(주)비엘팜텍,-7.01,-8.81,-7.01
2337,(주)비엘팜텍,52.22,69.09,52.22
2338,(주)비엘팜텍,-14.22,-16.07,-14.22
2339,(주)비엠티,0.76,9.03,-18.22
2340,(주)비엠티,-0.58,2.14,-0.58
2341,(주)비엠티,28.59,31.74,28.59
2342,(주)비엠티,3.7,3.86,3.7
2343,(주)비엠티,-2.26,-1.54,-2.26
2344,(주)비엠티,-0.09,0.71,-0.09
2345,(주)비엠티,3.09,3.59,3.09
2346,(주)비엠티,13.13,13.33,13.13
2347,(주)비엠티,6.79,6.9,6.79
2348,(주)비올,-90.54,-90.56,-90.54
2349,(주)비와이씨,16.55,11111111.11,11111111.11
2350,(주)비와이씨,5.76,4.73,5.76
2351,(주)비와이씨,3.9,4.81,3.9
2352,(주)비와이씨,15.85,15.88,15.85
2353,(주)비와이씨,13.66,13.81,13.66
2354,(주)비와이씨,6.01,4.01,6.01
2355,(주)비와이씨,1.75,2.24,1.75
2356,(주)비와이씨,-0.99,-1.4,-0.99
2357,(주)비와이씨,-6.03,-6.92,-6.03
2358,(주)비즈니스온커뮤니케이션,-98.4,-94.7,-98.4
2359,(주)비즈니스온커뮤니케이션,10.82,10.82,11111111.11
2360,(주)비즈니스온커뮤니케이션,61.0,61.0,11111111.11
2361,(주)비지에프,11946.27,1747.94,11946.27
2362,(주)비지에프,21.15,23.35,21.15
2363,(주)비지에프,18.25,16.94,18.25
2364,(주)비지에프,-55.25,-59.02,-55.25
2365,(주)비지에프,89.35,112.63,89.35
2366,(주)비지에프,2.0,0.05,2.0
2367,(주)비지에프리테일,-22.93,-17.3,-22.93
2368,(주)비지에프리테일,16.07,16.64,16.07
2369,(주)비지에프리테일,46.53,47.24,46.53
2370,(주)비츠로셀,18.34,-97.52,-99.49
2371,(주)비츠로셀,11.61,11.61,11111111.11
2372,(주)비츠로셀,17.13,17.13,11111111.11
2373,(주)비츠로셀,11.21,11.7,11.21
2374,(주)비츠로셀,28.38,29.14,28.38
2375,(주)비츠로셀,16.22,16.61,16.22
2376,(주)비츠로셀,6.1,5.51,6.1
2377,(주)비츠로셀,9.4,20.15,20.21
2378,(주)비츠로셀,12.88,11.88,12.88
2379,(주)비츠로시스,-41.64,-41.42,-41.64
2380,(주)비츠로시스,17.65,17.65,17.65
2381,(주)비츠로시스,21.37,21.59,21.37
2382,(주)비츠로시스,1.69,2.6,1.69
2383,(주)비츠로시스,3.11,1.68,3.11
2384,(주)비츠로시스,-19.7,-19.7,-92.24
2385,(주)비츠로시스,7.46,7.46,11111111.11
2386,(주)비츠로시스,-13.03,-13.03,11111111.11
2387,(주)비츠로시스,-82.55,-82.55,11111111.11
2388,(주)비츠로테크,610.82,306.1,610.82
2389,(주)비츠로테크,9.99,6.83,9.99
2390,(주)비츠로테크,12.56,12.56,-87.21
2391,(주)비츠로테크,-2.24,-2.24,11111111.11
2392,(주)비츠로테크,16.81,16.81,11111111.11
2393,(주)비츠로테크,-5.17,-5.17,11111111.11
2394,(주)비츠로테크,24.36,24.36,11111111.11
2395,(주)비츠로테크,14.82,-7.37,14.82
2396,(주)비츠로테크,8.83,2.59,14.43
2397,(주)비케이홀딩스,-67.88,0.84,-67.88
2398,(주)비케이홀딩스,-7.64,4.06,-7.64
2399,(주)비케이홀딩스,-7.1,-4.15,-7.1
2400,(주)비케이홀딩스,-20.41,-16.49,-20.41
2401,(주)비케이홀딩스,-45.37,-45.37,-86.22
2402,(주)비케이홀딩스,-3.15,-3.15,11111111.11
2403,(주)비케이홀딩스,-15.01,-15.01,11111111.11
2404,(주)비케이홀딩스,-24.75,-24.75,11111111.11
2405,(주)비케이홀딩스,31.94,32.28,31.94
2406,(주)비투엔,-74.9,-74.71,-74.9
2407,(주)비투엔,1254789.63,11111111.11,11111111.11
2408,(주)비트컴퓨터,11.4,389.5,389.71
2409,(주)비트컴퓨터,-0.67,-1.06,-0.67
2410,(주)비트컴퓨터,1.34,1.35,1.34
2411,(주)비트컴퓨터,-6.11,-6.08,-6.11
2412,(주)비트컴퓨터,-2.73,-2.73,-2.73
2413,(주)비트컴퓨터,4.4,4.57,4.4
2414,(주)비트컴퓨터,2.7,2.65,2.7
2415,(주)비트컴퓨터,4.52,4.65,4.52
2416,(주)비트컴퓨터,11.46,9.97,11.46
2417,(주)비피도,26.84,-24.06,-82.22
2418,(주)비피도,3.2,3.2,11111111.11
2419,(주)빅솔론,16.71,49.35,52.03
2420,(주)빅솔론,11.6,11.38,11.6
2421,(주)빅솔론,22.4,19.84,22.4
2422,(주)빅솔론,10.95,13.54,10.95
2423,(주)빅솔론,15.03,14.92,15.03
2424,(주)빅솔론,7.4,5.55,7.4
2425,(주)빅솔론,17.66,13.47,17.66
2426,(주)빅솔론,0.82,3.4,0.82
2427,(주)빅솔론,0.72,2.45,0.72
2428,(주)빅텍,-18.34,-70.19,-93.23
2429,(주)빅텍,-12.26,-12.26,11111111.11
2430,(주)빅텍,10.93,10.93,11111111.11
2431,(주)빅텍,9.83,9.83,11111111.11
2432,(주)빅텍,16.0,16.0,11111111.11
2433,(주)빅텍,5.08,5.08,11111111.11
2434,(주)빅텍,0.05,0.05,11111111.11
2435,(주)빅텍,7.18,7.18,11111111.11
2436,(주)빅텍,41.2,41.2,11111111.11
2437,(주)빙그레,4345.54,425.14,4345.54
2438,(주)빙그레,10.46,10.44,10.46
2439,(주)빙그레,3.42,3.39,3.42
2440,(주)빙그레,2.58,3.05,2.58
2441,(주)빙그레,6.59,6.54,6.59
2442,(주)빙그레,1.1,0.94,1.1
2443,(주)빙그레,1.9,1.63,1.9
2444,(주)빙그레,2.88,2.57,2.88
2445,(주)빙그레,4.74,4.4,4.74
2446,(주)사람인에이치알,63.76,-94.47,-98.38
2447,(주)사람인에이치알,78.12,78.12,11111111.11
2448,(주)사람인에이치알,-1.03,-1.03,11111111.11
2449,(주)사람인에이치알,9.41,9.41,-83.17
2450,(주)사람인에이치알,11.06,11.06,11111111.11
2451,(주)사람인에이치알,17.84,17.32,17.84
2452,(주)사람인에이치알,6.86,6.37,6.86
2453,(주)사람인에이치알,25.08,24.39,25.08
2454,(주)사조대림,43.27,125.12,174.32
2455,(주)사조대림,1.07,0.28,1.07
2456,(주)사조대림,-2.38,-5.17,-2.38
2457,(주)사조대림,2.74,1.22,2.74
2458,(주)사조대림,80.83,15.41,80.83
2459,(주)사조대림,2.24,6.87,2.24
2460,(주)사조대림,1.24,3.71,1.24
2461,(주)사조대림,6.0,0.81,6.0
2462,(주)사조대림,48.56,78.94,48.56
2463,(주)사조오양,23.13,-72.26,-98.96
2464,(주)사조오양,0.92,0.92,11111111.11
2465,(주)사조오양,-0.94,-0.94,11111111.11
2466,(주)사조오양,0.44,0.44,11111111.11
2467,(주)사조오양,63.0,63.0,11111111.11
2468,(주)사조오양,3.5,3.5,11111111.11
2469,(주)사조오양,3.42,3.42,11111111.11
2470,(주)사조오양,1.95,1.95,11111111.11
2471,(주)사조오양,0.93,0.93,11111111.11
2472,(주)삼기,0.0,-96.43,0.0
2473,(주)삼기,1254789.63,11111111.11,11111111.11
2474,(주)삼기,22.21,-2.73,22.21
2475,(주)삼기,19.92,121.86,19.92
2476,(주)삼기,15.6,16.07,15.6
2477,(주)삼기,7.93,7.17,7.93
2478,(주)삼기,9.41,7.7,9.41
2479,(주)삼기,18.19,20.02,18.19
2480,(주)삼기,6.59,9.88,6.59
2481,(주)삼보판지,3.5,-33.84,19.22
