회사명,거래소코드,회계년도,유형자산(*)(IFRS),유형자산(*)(IFRS연결),건설중인자산(IFRS),건설중인자산(IFRS연결),기계장치(IFRS),기계장치(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),합계_기말인원,부가가치(IFRS),부가가치(IFRS연결)
(주)경방,50,Dec-12,301773723,324064120,795823,11609300,95699700,106744814,1301719900,1335039930,265409209,333620804,579,75544510,80728780
(주)경방,50,Dec-13,280675994,306515477,35500,491110,93720477,109078984,1261257414,1296989142,264782077,347189559,676,99612080,109135730
(주)경방,50,Dec-14,269480797,307855729,0,14367607,94243557,110917893,1275008413,1301841379,256979444,329036023,679,97566020,105032790
(주)경방,50,Dec-15,258275719,325770660,0,0,95135486,143171748,1259512344,1318643312,307744480,357628146,615,107949860,117114750
(주)경방,50,Dec-16,248710695,315500908,0,4119815,94580791,143969302,1237024388,1301910960,313876822,377445013,574,109992250,125709780
(주)경방,50,Dec-17,229435458,310601150,0,31288305,92317874,136219559,1199063663,1274042237,288103985,360788750,503,109353530,125830720
(주)경방,50,Dec-18,214332809,285829683,0,8604420,65861136,139665159,1226545382,1301792841,279085217,351438926,462,88599950,98012240
(주)경방,50,Dec-19,64860661,145683128,4981471,10999934,8914332,135612059,1296265431,1370742491,253552382,343892085,259,80679670,127253440
(주)경방,50,Dec-20,41240134,133534163,0,67634,2218644,128190939,1212393834,1264902051,226061886,329224741,135,70916200,95580900
(주)경보제약,214390,Dec-15,74892236,,2382400,,58569360,,195488457,,178032632,,398,64338210,0
(주)경보제약,214390,Dec-16,83949070,,253350,,69389415,,203735980,,186726170,,416,62027130,0
(주)경보제약,214390,Dec-17,78497115,,110810,,73063927,,204869399,,191661374,,410,70313620,0
(주)경보제약,214390,Dec-18,76497132,,687000,,77841661,,221622993,,201343596,,450,68893820,0
(주)경보제약,214390,Dec-19,88116421,,3088918,,83101809,,237816742,,191706189,,494,63450360,0
(주)경보제약,214390,Dec-20,88535188,,6698057,,85655800,,253239177,,215285095,,503,72847990,0
(주)경인양행,12610,Dec-10,68435611,134619969,0,325090,45544870,82496321,250809034,321754900,149007816,267600679,291,22825330,59332950
(주)경인양행,12610,Dec-11,69431560,136165573,8000,856441,48004655,88239582,245825940,319596954,128707611,233095049,378,25633290,55925520
(주)경인양행,12610,Dec-12,67259638,124092900,33200,33200,49032355,85704545,241045608,287452678,141304459,218604655,367,29938880,50537660
(주)경인양행,12610,Dec-13,72282759,127667556,517400,709553,53660408,93022172,274570963,316944796,183106757,260808400,431,48021560,60639470
(주)경인양행,12610,Dec-14,77811393,135555605,10960,10961,57918598,101194068,267331084,313039125,190395047,277181095,440,47119140,73075280
(주)경인양행,12610,Dec-15,76154669,136115404,715566,715567,59400729,108358322,273778266,326687437,175006703,263163677,469,35639840,67632250
(주)경인양행,12610,Dec-16,77953872,137784128,4952266,6705222,61830122,113307279,290035389,344298515,179267850,274873817,486,40282610,75607000
(주)경인양행,12610,Dec-17,86525558,149692038,1652336,1820834,69754089,132573912,296909084,357951470,193975818,299987729,517,39415230,77094240
(주)경인양행,12610,Dec-18,90678289,155376235,2860150,5415837,73819470,139396613,344908257,412996589,222659442,331102011,619,56886720,98776240
(주)경인양행,12610,Dec-19,119519529,194110502,28509395,28559797,81620191,158731820,381063538,472081003,245244968,358802386,617,58827050,111001570
(주)경인양행,12610,Dec-20,135974088,216322987,8183599,11006112,98411186,167302535,386097816,505102151,214380449,329312078,616,41469840,86741660
(주)고려시멘트,198440,Dec-14,,,,,,,,,,,,0,0
(주)고려시멘트,198440,Dec-15,,,,,,,,,,,,0,0
(주)고려시멘트,198440,Dec-16,,,,,,,,,,,,0,0
(주)고려시멘트,198440,Dec-17,47901220,,1051906,,15053519,,115881620,,87660276,,110,14885670,0
(주)고려시멘트,198440,Dec-18,48776544,,606140,,15266113,,127536833,,85775723,,112,19051090,0
(주)고려시멘트,198440,Dec-19,51139394,,1102999,,16701149,,127035573,,70921781,,97,16208110,0
(주)고려시멘트,198440,Dec-20,50657764,,519986,,16533223,,115337527,,70182711,,95,18317400,0
(주)고바이오랩,348150,Dec-20,293863,293863,0,0,44724,44724,55675224,58537097,4591485,4591485,39,-50607010,-49249430
(주)고영테크놀러지,98460,Dec-10,12606731,12821847,926566,926566,0,0,69471782,70677514,71207683,72956931,132,25710210,28059550
(주)고영테크놀러지,98460,Dec-11,14869610,15041656,1005353,1005353,0,0,87017886,87006201,80200892,86130810,162,27718990,28970090
(주)고영테크놀러지,98460,Dec-12,15336664,15547786,864368,0,0,4182630,103019642,103351965,100791139,107841666,202,28550060,32628630
(주)고영테크놀러지,98460,Dec-13,14690294,14825443,686155,686155,0,0,121329325,120951617,103933681,111902729,224,28707490,31220690
(주)고영테크놀러지,98460,Dec-14,19812580,19958721,0,0,0,0,141873467,141720465,135531589,142840131,284,42596700,46699290
(주)고영테크놀러지,98460,Dec-15,19340953,19713468,0,0,0,0,160170850,158857627,138554625,145904431,307,43429680,46544160
(주)고영테크놀러지,98460,Dec-16,23462507,23842197,0,0,0,0,194332855,195121241,153254768,171793841,315,52985520,62157400
(주)고영테크놀러지,98460,Dec-17,24158929,25337806,0,0,0,0,205696350,205207385,188934907,203368626,340,58409300,65695260
(주)고영테크놀러지,98460,Dec-18,32377941,33117594,586717,586717,0,0,279985447,279059436,219818022,238208865,408,75984960,86343440
(주)고영테크놀러지,98460,Dec-19,35418136,37283940,1216523,1418345,0,0,308020011,305481184,209480760,222057035,473,73465300,80742920
(주)고영테크놀러지,98460,Dec-20,34080163,35810840,1370515,1370515,0,0,303115486,302574461,157077647,179545134,434,35556550,52359330
(주)골드앤에스,35290,Dec-10,1316326,1360888,0,0,0,0,44315266,45047091,50487261,50487261,177,7173100,7893590
(주)골드앤에스,35290,Dec-11,995140,1027834,0,0,0,0,46347129,46677146,47522791,47522791,161,14658860,15570490
(주)골드앤에스,35290,Dec-12,851327,988045,0,0,0,0,51062616,51950606,43889087,43889087,157,7893950,7635890
(주)골드앤에스,35290,Dec-13,810357,23605894,0,0,0,0,34508798,51442505,36607591,39548810,114,-1958860,1375800
(주)골드앤에스,35290,Dec-14,502559,22767398,0,0,0,0,28884288,46528474,29428881,31287203,74,1806610,4010260
(주)골드앤에스,35290,Dec-15,299779,330937,0,0,0,0,23597566,24102094,22197935,22197935,52,-3739740,1377120
(주)골드앤에스,35290,Dec-16,193816,204183,0,0,0,0,18296141,18671644,15893494,15893494,60,4792120,4764120
(주)골드앤에스,35290,Dec-17,336869,338535,225000,225000,0,0,16994788,17173934,12802035,12802035,47,-4235050,-4291990
(주)골드앤에스,35290,Dec-18,11191043,11191043,547793,547793,6312785,6312785,42472631,42472631,8680452,8680452,61,11610,-311920
(주)골드앤에스,35290,Dec-19,3722968,3722968,3215877,3215877,5041785,5041785,16096170,16096170,7642733,7642733,49,-16227480,-15967570
(주)골드앤에스,35290,Dec-20,3594431,3594431,3426723,3426723,4986285,4986285,20634172,20634172,4138760,4138760,16,5505250,5505250
(주)골드퍼시픽,38530,Dec-10,1770852,,0,,2194099,,23114875,,10718074,,19,1701780,0
(주)골드퍼시픽,38530,Dec-11,10069863,,0,,8735073,,27473520,,11236925,,59,4434650,0
(주)골드퍼시픽,38530,Dec-12,8743387,,0,,8806771,,29861540,,10491048,,70,4958140,0
(주)골드퍼시픽,38530,Dec-13,7249195,9882790,0,0,9148493,9852362,30517744,33687572,6488691,7167832,56,-3602200,-4290420
(주)골드퍼시픽,38530,Dec-14,5643164,9909463,0,0,9462293,23218426,31936409,41948832,4855121,16486257,22,-2264040,1554550
(주)골드퍼시픽,38530,Dec-15,2580222,2580222,0,0,9384643,9384643,27495738,28573328,6121489,18635305,45,-7836300,-2786970
(주)골드퍼시픽,38530,Dec-16,1333057,,0,,8456317,,11122066,,9588100,,96,-19661530,0
(주)골드퍼시픽,38530,Dec-17,1297094,,0,,1187,,26567967,,5031439,,30,1313870,0
(주)골드퍼시픽,38530,Dec-18,83408,94653,0,0,1,1,37288362,37825442,5580994,5708281,26,-1459510,-1488340
(주)골드퍼시픽,38530,Dec-19,908909,,0,,1,,72945743,,11323125,,56,-25252680,0
(주)골드퍼시픽,38530,Dec-20,702972,,0,,1,,71420104,,14335385,,27,4480010,0
(주)골프존,215000,Dec-15,74039599,77871991,315424,315424,14772092,15246397,171629353,178132253,184085342,201560389,266,0,0
(주)골프존,215000,Dec-16,69486714,73081406,1902531,1052532,8016159,8489191,177635830,187914226,196864993,216964342,280,69940020,82752480
(주)골프존,215000,Dec-17,66800539,71606171,1873793,1536294,5302425,6366433,239011847,253672419,171859065,200105321,244,71718520,86594020
(주)골프존,215000,Dec-18,81753994,83642928,4084449,4058657,9375475,10750003,254578679,254057808,191571105,198705194,470,60657910,63252870
(주)골프존,215000,Dec-19,110267389,115927449,3816277,3931002,21081631,23070705,304860836,312587283,239051647,247018099,398,87478960,99662420
(주)골프존,215000,Dec-20,111534007,117374150,3456165,4667851,22707935,24569614,348043074,367293667,281031445,298524085,425,116051830,142962580
(주)골프존뉴딘홀딩스,121440,Dec-11,49239742,52306467,161565,183263,2137988,3740999,373246120,378054302,209788389,215793737,440,65510640,68848890
(주)골프존뉴딘홀딩스,121440,Dec-12,136357274,198231941,3745339,4276584,4325719,6741088,512614848,540922890,276341690,289629366,563,108386020,121408570
(주)골프존뉴딘홀딩스,121440,Dec-13,136081977,222285916,16762949,16688544,6257588,9468630,589946855,637840057,340005073,365126358,459,89965120,104828510
(주)골프존뉴딘홀딩스,121440,Dec-14,178117980,454297223,501520,24004610,11868301,14665169,586599347,762037240,387066126,429589619,417,110458290,165410320
(주)골프존뉴딘홀딩스,121440,Dec-15,98347480,401308099,133200,340740,929229,5486432,585663015,767325175,29389093,164536448,142,3300630,25820500
(주)골프존뉴딘홀딩스,121440,Dec-16,98552925,398579767,1487569,2625852,1279019,4811532,561892958,760772930,27652102,243275475,164,-9300740,50468400
(주)골프존뉴딘홀딩스,121440,Dec-17,92900686,394254656,864094,2852226,1152613,3866859,536244772,756500949,23499543,213756902,114,-6328610,23288310
(주)골프존뉴딘홀딩스,121440,Dec-18,83633825,380012689,131527,2471139,1007080,1045111,563387103,774743339,16100354,223036801,57,19639690,60807940
(주)골프존뉴딘홀딩스,121440,Dec-19,70002997,360513819,37571,2171905,1063694,3905950,537526345,776384700,26897482,228935651,42,-17313430,30323240
(주)골프존뉴딘홀딩스,121440,Dec-20,67580453,75949563,34137,299286,880651,4035808,562128924,795768970,57481004,292025578,35,41070570,100472210
(주)광림,14200,Dec-10,23729556,,0,,4876604,,110345912,,93434519,,190,12414430,0
(주)광림,14200,Dec-11,23759906,,0,,4936148,,86353051,,106495363,,199,15697650,0
(주)광림,14200,Dec-12,23876350,,0,,5018088,,89766075,,85322569,,194,10280560,0
(주)광림,14200,Dec-13,23947251,,0,,4996916,,101592603,,103442134,,217,11826550,0
(주)광림,14200,Dec-14,23724344,56739580,0,0,4661089,53846653,120284256,244886480,92553612,231446314,217,12621850,34136720
(주)광림,14200,Dec-15,24452723,,0,,5377868,,146338755,,237222890,,237,46963350,0
(주)광림,14200,Dec-16,25674614,70932936,0,1224678,5131560,81201134,152080347,229596737,87302967,87302967,235,12766740,9774590
(주)광림,14200,Dec-17,26240529,58197036,0,68266,5833221,19796653,369582323,208058303,99421336,135191558,225,121763980,9886970
(주)광림,14200,Dec-18,24128152,59154003,0,14332125,5716811,12732645,236379465,187812629,75493055,136595300,195,-63701870,-58751810
(주)광림,14200,Dec-19,23627901,60314708,0,1473188,5564962,11784102,193568854,252468254,93241157,145864184,187,-65585590,22505390
(주)광림,14200,Dec-20,26644818,63699119,0,2814565,6604699,13011671,234833331,212123388,104253227,161220310,176,4191320,9100520
(주)광명전기,17040,Dec-10,10607126,21499292,0,0,3436994,8269638,91484700,115957584,68250250,103512739,154,8360550,14687110
(주)광명전기,17040,Dec-11,11465013,20386015,1355880,1561771,3462346,8654360,99992644,123886511,57967857,92382628,175,8524070,12700720
(주)광명전기,17040,Dec-12,11648472,18456738,0,823565,3507146,3890671,104218586,131064345,79318302,117216514,179,7812510,13422200
(주)광명전기,17040,Dec-13,11245458,17081607,0,0,3524946,3897065,105483729,120910764,90344376,117852824,183,16789220,22856320
(주)광명전기,17040,Dec-14,12676386,17811443,0,0,4782027,5186446,119791644,138580023,115801471,134778387,193,20049230,24682310
(주)광명전기,17040,Dec-15,12392219,17802534,0,0,4881827,5547126,107719518,131457603,93000177,116316957,195,14620460,23499450
(주)광명전기,17040,Dec-16,12127197,19037693,0,0,5001034,5239441,125405290,146859319,96931493,96942911,201,30170870,16207870
(주)광명전기,17040,Dec-17,15402240,34515922,0,12300511,6126867,6367073,128881408,152717140,105083042,101561159,190,8812490,9525800
(주)광명전기,17040,Dec-18,21240625,39291851,335403,335403,6337047,19907021,124159091,151823119,96949804,114110654,192,15738200,17755150
(주)광명전기,17040,Dec-19,20755434,26207863,399323,399323,6364047,6618653,140591786,156712705,125009206,131864294,194,19713930,20753670
(주)광명전기,17040,Dec-20,23705724,29364576,3431552,3431552,7102694,7582148,149581712,165884690,112536086,123548325,228,19101240,20135460
(주)광무,29480,Dec-10,3814185,4328975,56213,56213,2457816,2526275,118110114,106045148,80284671,81747132,147,10852230,-1557790
(주)광무,29480,Dec-11,17456144,18150942,784770,784770,6974848,7156944,85836111,75946478,50359203,51755052,152,-34287600,-31297660
(주)광무,29480,Dec-12,12347204,12485607,0,9500,5209598,5362621,60163490,55788602,40406860,41178683,132,-2546320,2867930
(주)광무,29480,Dec-13,10935118,11030800,0,0,5236044,5389067,28890332,35384615,10105219,20534276,37,-27128530,-19191930
(주)광무,29480,Dec-14,8657715,,0,,1294681,,27862528,,38409667,,109,7685260,0
(주)광무,29480,Dec-15,8108941,,0,,898034,,21133216,,17648493,,106,4969660,0
(주)광무,29480,Dec-16,8053509,,0,,898035,,29089768,,26429957,,110,7028950,0
(주)광무,29480,Dec-17,7752645,,0,,746596,,28950503,,21540953,,117,4347690,0
(주)광무,29480,Dec-18,7903725,8423811,128,128,746596,746596,26017306,28431748,20707286,23074941,122,2567430,3161840
(주)광무,29480,Dec-19,2004796,3934491,128,113628,746596,746596,57156720,63139837,25244176,36483979,129,3691030,6253030
(주)광무,29480,Dec-20,1437194,2075329,128,613628,746596,746596,37073488,38625151,25006895,25175823,118,-8494130,-8614380
(주)광주신세계,37710,Dec-10,96606141,,0,,0,,327433751,,207799414,,313,73653340,0
(주)광주신세계,37710,Dec-11,95759237,,0,,0,,380753715,,219613514,,310,81174220,0
(주)광주신세계,37710,Dec-12,118344439,,71167,,0,,430662968,,213803173,,292,78930350,0
(주)광주신세계,37710,Dec-13,113548429,,8567,,0,,656355808,,206606675,,394,77074430,0
(주)광주신세계,37710,Dec-14,112432843,,431000,,0,,652758688,,204820461,,389,75546090,0
(주)광주신세계,37710,Dec-15,111688001,,372359,,0,,659495158,,205331892,,373,78789640,0
(주)광주신세계,37710,Dec-16,109768330,,258471,,0,,655502726,,210423594,,363,79200710,0
(주)광주신세계,37710,Dec-17,108947528,,2522631,,0,,655018971,,209647360,,348,79390390,0
(주)광주신세계,37710,Dec-18,107893227,,2481908,,0,,696204982,,135213362,,340,74360770,0
(주)광주신세계,37710,Dec-19,255366762,,1115600,,0,,752423111,,154879496,,174,84867500,0
(주)광주신세계,37710,Dec-20,239824217,,484579,,0,,784428251,,147508454,,172,81194560,0
(주)구영테크,53270,Dec-10,29474962,83289761,156174,4522400,34280681,75045596,87520550,142703275,60777103,150546089,203,17464300,34422720
(주)구영테크,53270,Dec-11,26073978,79063199,928886,1551850,37205247,80827831,94940916,149471330,62527619,147832315,191,16205290,30173230
(주)구영테크,53270,Dec-12,31959958,83304389,3503142,4210110,41385696,82735751,109440531,161163024,65451015,155788988,216,15794600,34066870
(주)구영테크,53270,Dec-13,32040532,82458455,111864,520839,44353453,88685816,97549406,149230187,76282590,172747316,266,18802930,40563290
(주)구영테크,53270,Dec-14,31369668,85581135,44720,44719,44522736,97627792,101546298,155857242,77799749,170528694,291,19185740,40918730
(주)구영테크,53270,Dec-15,33224421,90370617,3800903,3800903,44903404,105499964,102761141,161330950,87109177,172083049,286,21494680,44427300
(주)구영테크,53270,Dec-16,37856179,97159369,9070417,9075238,46726832,111603833,108895002,166748490,75320433,148301597,284,23004450,41169130
(주)구영테크,53270,Dec-17,56419110,108247080,23501701,23780213,48487619,107248930,139584386,187009683,74298129,149833357,303,19348460,37905670
(주)구영테크,53270,Dec-18,71615647,131119419,8609465,10946837,65379682,131087665,146492374,202572970,81928926,195238339,283,24326300,46490620
(주)구영테크,53270,Dec-19,71525354,123266501,3410433,4114196,73606016,111814117,141034767,206569873,93132845,230853336,248,23970020,48045120
