,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),0,1
6944,(주)케이사인,192250,Dec-14,45624681,45455854,,
6945,(주)케이사인,192250,Dec-15,52888784,53622665,15.92,17.97
6946,(주)케이사인,192250,Dec-16,77141186,77613827,45.86,44.74
6947,(주)케이사인,192250,Dec-17,71381046,73192849,-7.47,-5.7
6948,(주)케이사인,192250,Dec-18,68349854,70392703,-4.25,-3.83
6949,(주)케이사인,192250,Dec-19,64068712,66893962,-6.26,-4.97
6950,(주)케이씨,29460,Dec-11,214166667,252532666,234.28,277.51
6951,(주)케이씨,29460,Dec-12,210118351,238289794,-1.89,-5.64
6952,(주)케이씨,29460,Dec-13,250893732,305909308,19.41,28.38
6953,(주)케이씨,29460,Dec-14,283647330,352438882,13.05,15.21
6954,(주)케이씨,29460,Dec-15,328158540,403859116,15.69,14.59
6955,(주)케이씨,29460,Dec-16,354850862,472905030,8.13,17.1
6956,(주)케이씨,29460,Dec-17,195432205,376126457,-44.93,-20.46
6957,(주)케이씨,29460,Dec-18,380873827,572109826,94.89,52.11
6958,(주)케이씨,29460,Dec-19,459377957,680451758,20.61,18.94
6959,(주)케이씨씨,2380,Dec-11,7088110720,7342270308,1442.98,979.03
6960,(주)케이씨씨,2380,Dec-12,6577994367,6823989638,-7.2,-7.06
6961,(주)케이씨씨,2380,Dec-13,6812823452,7051729096,3.57,3.34
6962,(주)케이씨씨,2380,Dec-14,8345235449,8654534051,22.49,22.73
6963,(주)케이씨씨,2380,Dec-15,8391078322,8668411154,0.55,0.16
6964,(주)케이씨씨,2380,Dec-16,8861405637,9162368432,5.61,5.7
6965,(주)케이씨씨,2380,Dec-17,9207335730,9543776838,3.9,4.16
6966,(주)케이씨씨,2380,Dec-18,8659579067,8965418419,-5.95,-6.06
6967,(주)케이씨씨,2380,Dec-19,9199571692,9382221503,6.24,4.65
6968,(주)케이씨씨건설,21320,Dec-11,1104073489,1122535084,-88,-88.04
6969,(주)케이씨씨건설,21320,Dec-12,1068815098,1079961586,-3.19,-3.79
6970,(주)케이씨씨건설,21320,Dec-13,1115656091,1117763492,4.38,3.5
6971,(주)케이씨씨건설,21320,Dec-14,1129225515,1129961182,1.22,1.09
6972,(주)케이씨씨건설,21320,Dec-15,837655500,838081524,-25.82,-25.83
6973,(주)케이씨씨건설,21320,Dec-16,902355294,902760270,7.72,7.72
6974,(주)케이씨씨건설,21320,Dec-17,941683141,942080848,4.36,4.36
6975,(주)케이씨씨건설,21320,Dec-18,968810495,969157830,2.88,2.87
6976,(주)케이씨씨건설,21320,Dec-19,1039194851,11111111.11,7.27,-98.85
6977,(주)케이씨아이,36670,Dec-11,51991277,11111111.11,-95,0
6978,(주)케이씨아이,36670,Dec-12,53005558,11111111.11,1.95,
6979,(주)케이씨아이,36670,Dec-13,54223309,11111111.11,2.3,
6980,(주)케이씨아이,36670,Dec-14,56195856,11111111.11,3.64,
6981,(주)케이씨아이,36670,Dec-15,55610968,11111111.11,-1.04,
6982,(주)케이씨아이,36670,Dec-16,60366478,11111111.11,8.55,
6983,(주)케이씨아이,36670,Dec-17,62710014,11111111.11,3.88,
6984,(주)케이씨아이,36670,Dec-18,65743049,11111111.11,4.84,
6985,(주)케이씨아이,36670,Dec-19,78286906,11111111.11,19.08,
6986,(주)케이씨에스,115500,Dec-11,21156718,11111111.11,-72.98,0
6987,(주)케이씨에스,115500,Dec-12,20447253,11111111.11,-3.35,
6988,(주)케이씨에스,115500,Dec-13,21978884,11111111.11,7.49,
6989,(주)케이씨에스,115500,Dec-14,24899545,11111111.11,13.29,
6990,(주)케이씨에스,115500,Dec-15,22368470,11111111.11,-10.17,
6991,(주)케이씨에스,115500,Dec-16,27451612,11111111.11,22.72,
6992,(주)케이씨에스,115500,Dec-17,28510219,11111111.11,3.86,
6993,(주)케이씨에스,115500,Dec-18,31138899,11111111.11,9.22,
6994,(주)케이씨에스,115500,Dec-19,35524836,11111111.11,14.09,
6995,(주)케이씨텍,281820,Dec-17,266588205,11111111.11,650.43,0
6996,(주)케이씨텍,281820,Dec-18,313520781,11111111.11,17.6,
6997,(주)케이씨텍,281820,Dec-19,337558340,11111111.11,7.67,
6998,(주)케이씨티,89150,Dec-11,47224280,11111111.11,-86.01,0
6999,(주)케이씨티,89150,Dec-12,50940172,11111111.11,7.87,
7000,(주)케이씨티,89150,Dec-13,48036790,11111111.11,-5.7,
7001,(주)케이씨티,89150,Dec-14,46576353,11111111.11,-3.04,
7002,(주)케이씨티,89150,Dec-15,65057969,11111111.11,39.68,
7003,(주)케이씨티,89150,Dec-16,63372429,11111111.11,-2.59,
7004,(주)케이씨티,89150,Dec-17,62835903,11111111.11,-0.85,
7005,(주)케이씨티,89150,Dec-18,64250968,11111111.11,2.25,
7006,(주)케이씨티,89150,Dec-19,58441872,11111111.11,-9.04,
7007,(주)케이씨티시,9070,Dec-11,242779137,272587475,315.42,2353.29
7008,(주)케이씨티시,9070,Dec-12,266554091,295561993,9.79,8.43
7009,(주)케이씨티시,9070,Dec-13,247376071,304139270,-7.19,2.9
7010,(주)케이씨티시,9070,Dec-14,270808971,333591386,9.47,9.68
7011,(주)케이씨티시,9070,Dec-15,307779002,363554474,13.65,8.98
7012,(주)케이씨티시,9070,Dec-16,292244036,342137467,-5.05,-5.89
7013,(주)케이씨티시,9070,Dec-17,323430336,370846592,10.67,8.39
7014,(주)케이씨티시,9070,Dec-18,322395964,376041366,-0.32,1.4
7015,(주)케이씨티시,9070,Dec-19,349952499,424339574,8.55,12.84
7016,(주)케이씨피드,25880,Dec-11,75470549,81240263,-78.43,-80.85
7017,(주)케이씨피드,25880,Dec-12,98008356,110047372,29.86,35.46
7018,(주)케이씨피드,25880,Dec-13,92450674,105049068,-5.67,-4.54
7019,(주)케이씨피드,25880,Dec-14,107568168,123114940,16.35,17.2
7020,(주)케이씨피드,25880,Dec-15,89037755,99714046,-17.23,-19.01
7021,(주)케이씨피드,25880,Dec-16,98361982,106278382,10.47,6.58
7022,(주)케이씨피드,25880,Dec-17,105559310,105511178,7.32,-0.72
7023,(주)케이씨피드,25880,Dec-18,104917586,105192756,-0.61,-0.3
7024,(주)케이씨피드,25880,Dec-19,99506267,101474747,-5.16,-3.53
7025,(주)케이아이엔엑스,93320,Dec-11,32125583,32515059,-67.72,-67.96
7026,(주)케이아이엔엑스,93320,Dec-12,35257017,36721776,9.75,12.94
7027,(주)케이아이엔엑스,93320,Dec-13,39792146,42421760,12.86,15.52
7028,(주)케이아이엔엑스,93320,Dec-14,43419933,47792241,9.12,12.66
7029,(주)케이아이엔엑스,93320,Dec-15,46938461,52405870,8.1,9.65
7030,(주)케이아이엔엑스,93320,Dec-16,53506705,60245919,13.99,14.96
7031,(주)케이아이엔엑스,93320,Dec-17,57901667,65275232,8.21,8.35
7032,(주)케이아이엔엑스,93320,Dec-18,67116092,77159848,15.91,18.21
7033,(주)케이아이엔엑스,93320,Dec-19,92556339,104862166,37.9,35.9
7034,(주)케이에스에스해운,44450,Dec-11,288447810,290211266,211.65,176.75
7035,(주)케이에스에스해운,44450,Dec-12,307046894,309112196,6.45,6.51
7036,(주)케이에스에스해운,44450,Dec-13,337375290,339056173,9.88,9.69
7037,(주)케이에스에스해운,44450,Dec-14,494936208,11111111.11,46.7,-96.72
7038,(주)케이에스에스해운,44450,Dec-15,545682717,545679903,10.25,
7039,(주)케이에스에스해운,44450,Dec-16,646842782,647988184,18.54,18.75
7040,(주)케이에스에스해운,44450,Dec-17,903664233,904763003,39.7,39.63
7041,(주)케이에스에스해운,44450,Dec-18,901452186,902632631,-0.24,-0.24
7042,(주)케이에스에스해운,44450,Dec-19,955828294,957238169,6.03,6.05
7043,(주)케이에스피,73010,Dec-11,86595920,11111111.11,-90.94,-98.84
7044,(주)케이에스피,73010,Dec-12,84401756,11111111.11,-2.53,
7045,(주)케이에스피,73010,Dec-13,86163231,11111111.11,2.09,
7046,(주)케이에스피,73010,Dec-14,112241429,11111111.11,30.27,
7047,(주)케이에스피,73010,Dec-15,111206909,11111111.11,-0.92,
7048,(주)케이에스피,73010,Dec-16,57516617,11111111.11,-48.28,
7049,(주)케이에스피,73010,Dec-17,46288402,11111111.11,-19.52,
7050,(주)케이에스피,73010,Dec-18,40606904,11111111.11,-12.27,
7051,(주)케이에스피,73010,Dec-19,44248244,11111111.11,8.97,
7052,(주)케이에이치바텍,60720,Dec-11,284573031,366215887,543.13,3195.94
7053,(주)케이에이치바텍,60720,Dec-12,284225401,404287963,-0.12,10.4
7054,(주)케이에이치바텍,60720,Dec-13,282564015,444121495,-0.58,9.85
7055,(주)케이에이치바텍,60720,Dec-14,400437091,576287266,41.72,29.76
7056,(주)케이에이치바텍,60720,Dec-15,323737656,455395701,-19.15,-20.98
7057,(주)케이에이치바텍,60720,Dec-16,285263656,414589389,-11.88,-8.96
7058,(주)케이에이치바텍,60720,Dec-17,241234064,320081206,-15.43,-22.8
7059,(주)케이에이치바텍,60720,Dec-18,223197960,298635096,-7.48,-6.7
7060,(주)케이에이치바텍,60720,Dec-19,223517760,283444245,0.14,-5.09
7061,(주)케이에이치필룩스,33180,Dec-11,59958855,89953531,-73.17,-68.26
7062,(주)케이에이치필룩스,33180,Dec-12,57582231,88648355,-3.96,-1.45
7063,(주)케이에이치필룩스,33180,Dec-13,59719170,94998300,3.71,7.16
7064,(주)케이에이치필룩스,33180,Dec-14,58941063,101016572,-1.3,6.34
7065,(주)케이에이치필룩스,33180,Dec-15,59456867,104529556,0.88,3.48
7066,(주)케이에이치필룩스,33180,Dec-16,109978200,165553887,84.97,58.38
7067,(주)케이에이치필룩스,33180,Dec-17,134630586,191797206,22.42,15.85
7068,(주)케이에이치필룩스,33180,Dec-18,269790906,304126673,100.39,58.57
7069,(주)케이에이치필룩스,33180,Dec-19,387706170,416767817,43.71,37.04
7070,(주)케이엑스이노베이션,122450,Dec-11,64105979,71245572,-83.47,-82.91
7071,(주)케이엑스이노베이션,122450,Dec-12,80529038,106403460,25.62,49.35
7072,(주)케이엑스이노베이션,122450,Dec-13,98522258,125097900,22.34,17.57
7073,(주)케이엑스이노베이션,122450,Dec-14,99476339,132580151,0.97,5.98
7074,(주)케이엑스이노베이션,122450,Dec-15,103608106,169539835,4.15,27.88
7075,(주)케이엑스이노베이션,122450,Dec-16,116226209,393379483,12.18,132.03
7076,(주)케이엑스이노베이션,122450,Dec-17,133672142,537109638,15.01,36.54
7077,(주)케이엑스이노베이션,122450,Dec-18,165719272,716153058,23.97,33.33
7078,(주)케이엑스이노베이션,122450,Dec-19,182038882,747993901,9.85,4.45
7079,(주)케이엑스하이텍,52900,Dec-11,81179312,81709778,-55.41,-89.08
7080,(주)케이엑스하이텍,52900,Dec-12,70088941,75673705,-13.66,-7.39
7081,(주)케이엑스하이텍,52900,Dec-13,62372694,68727109,-11.01,-9.18
7082,(주)케이엑스하이텍,52900,Dec-14,51717251,54449238,-17.08,-20.77
7083,(주)케이엑스하이텍,52900,Dec-15,46423861,49704385,-10.24,-8.71
7084,(주)케이엑스하이텍,52900,Dec-16,60039789,63404547,29.33,27.56
7085,(주)케이엑스하이텍,52900,Dec-17,64114674,65717628,6.79,3.65
7086,(주)케이엑스하이텍,52900,Dec-18,75325921,76991502,17.49,17.16
7087,(주)케이엑스하이텍,52900,Dec-19,73508429,75446942,-2.41,-2.01
7088,(주)케이엔더블유,105330,Dec-11,53635062,54713195,-27.04,-27.48
7089,(주)케이엔더블유,105330,Dec-12,49755963,51722344,-7.23,-5.47
7090,(주)케이엔더블유,105330,Dec-13,48376850,51732118,-2.77,0.02
7091,(주)케이엔더블유,105330,Dec-14,53850934,62961813,11.32,21.71
7092,(주)케이엔더블유,105330,Dec-15,49355790,65280726,-8.35,3.68
7093,(주)케이엔더블유,105330,Dec-16,47450585,68208330,-3.86,4.48
7094,(주)케이엔더블유,105330,Dec-17,50251505,68884489,5.9,0.99
7095,(주)케이엔더블유,105330,Dec-18,48910914,69366058,-2.67,0.7
7096,(주)케이엔더블유,105330,Dec-19,39845942,67088750,-18.53,-3.28
7097,(주)케이엔엔,58400,Dec-11,155110929,155674579,289.28,132.04
7098,(주)케이엔엔,58400,Dec-12,188027635,189176353,21.22,21.52
7099,(주)케이엔엔,58400,Dec-13,180659154,181791303,-3.92,-3.9
7100,(주)케이엔엔,58400,Dec-14,183132020,184616133,1.37,1.55
7101,(주)케이엔엔,58400,Dec-15,189007958,189932202,3.21,2.88
7102,(주)케이엔엔,58400,Dec-16,197191548,198501635,4.33,4.51
7103,(주)케이엔엔,58400,Dec-17,201506580,202687243,2.19,2.11
7104,(주)케이엔엔,58400,Dec-18,205389448,206896822,1.93,2.08
7105,(주)케이엔엔,58400,Dec-19,207886867,210159420,1.22,1.58
7106,(주)케이엔제이,272110,Dec-19,57901181,58574248,-72.15,-72.13
7107,(주)케이엘넷,39420,Dec-11,38456056,11111111.11,,
7108,(주)케이엘넷,39420,Dec-12,38280426,11111111.11,-0.46,
7109,(주)케이엘넷,39420,Dec-13,37150813,37150813,-2.95,
7110,(주)케이엘넷,39420,Dec-14,35902241,36796394,-3.36,-0.95
7111,(주)케이엘넷,39420,Dec-15,38139805,38095730,6.23,3.53
7112,(주)케이엘넷,39420,Dec-16,40526173,40441731,6.26,6.16
7113,(주)케이엘넷,39420,Dec-17,39646327,39556614,-2.17,-2.19
7114,(주)케이엘넷,39420,Dec-18,41904273,41961871,5.7,6.08
7115,(주)케이엘넷,39420,Dec-19,44695095,44863627,6.66,6.92
7116,(주)케이엠,83550,Dec-11,83013415,100847188,85.73,124.79
7117,(주)케이엠,83550,Dec-12,80757419,101651897,-2.72,0.8
7118,(주)케이엠,83550,Dec-13,82262579,100995882,1.86,-0.65
7119,(주)케이엠,83550,Dec-14,77619619,97622372,-5.64,-3.34
7120,(주)케이엠,83550,Dec-15,78323891,103097340,0.91,5.61
7121,(주)케이엠,83550,Dec-16,76132210,97539750,-2.8,-5.39
7122,(주)케이엠,83550,Dec-17,81097917,101216849,6.52,3.77
7123,(주)케이엠,83550,Dec-18,93471621,116122560,15.26,14.73
7124,(주)케이엠,83550,Dec-19,108070064,132219693,15.62,13.86
7125,(주)케이엠더블유,32500,Dec-11,197363099,206931142,82.63,56.51
7126,(주)케이엠더블유,32500,Dec-12,224659889,235095722,13.83,13.61
7127,(주)케이엠더블유,32500,Dec-13,211362294,250897784,-5.92,6.72
7128,(주)케이엠더블유,32500,Dec-14,243853724,295509018,15.37,17.78
7129,(주)케이엠더블유,32500,Dec-15,286431394,320605508,17.46,8.49
7130,(주)케이엠더블유,32500,Dec-16,207288970,208300054,-27.63,-35.03
7131,(주)케이엠더블유,32500,Dec-17,214741466,213354657,3.6,2.43
7132,(주)케이엠더블유,32500,Dec-18,278865017,273497774,29.86,28.19
7133,(주)케이엠더블유,32500,Dec-19,394225538,427046658,41.37,56.14
7134,(주)케이이씨,92220,Dec-11,407391747,479025819,3.34,12.17
7135,(주)케이이씨,92220,Dec-12,372922603,409366183,-8.46,-14.54
7136,(주)케이이씨,92220,Dec-13,352338534,376185399,-5.52,-8.11
7137,(주)케이이씨,92220,Dec-14,340155489,346623526,-3.46,-7.86
7138,(주)케이이씨,92220,Dec-15,339887095,340459280,-0.08,-1.78
7139,(주)케이이씨,92220,Dec-16,382440042,383108805,12.52,12.53
7140,(주)케이이씨,92220,Dec-17,365078546,359839158,-4.54,-6.07
7141,(주)케이이씨,92220,Dec-18,360748202,351174343,-1.19,-2.41
7142,(주)케이이씨,92220,Dec-19,357280097,334212514,-0.96,-4.83
7143,(주)케이지모빌리언스,46440,Dec-11,147347619,174478342,-58.76,-47.79
7144,(주)케이지모빌리언스,46440,Dec-12,236634915,262909180,60.6,50.68
7145,(주)케이지모빌리언스,46440,Dec-13,253834062,278793192,7.27,6.04
7146,(주)케이지모빌리언스,46440,Dec-14,312057871,11111111.11,22.94,-96.01
7147,(주)케이지모빌리언스,46440,Dec-15,385867485,11111111.11,23.65,
7148,(주)케이지모빌리언스,46440,Dec-16,378180927,378261974,-1.99,
7149,(주)케이지모빌리언스,46440,Dec-17,380673939,464307883,0.66,22.75
7150,(주)케이지모빌리언스,46440,Dec-18,385925474,476173923,1.38,2.56
7151,(주)케이지모빌리언스,46440,Dec-19,388597400,450696702,0.69,-5.35
7152,(주)케이지이니시스,35600,Dec-11,204513931,212848935,-47.37,-52.77
7153,(주)케이지이니시스,35600,Dec-12,236375465,11111111.11,15.58,-94.78
7154,(주)케이지이니시스,35600,Dec-13,271847473,525262750,15.01,
7155,(주)케이지이니시스,35600,Dec-14,287510796,562283661,5.76,7.05
7156,(주)케이지이니시스,35600,Dec-15,290543116,611193637,1.05,8.7
7157,(주)케이지이니시스,35600,Dec-16,377147949,735955030,29.81,20.41
7158,(주)케이지이니시스,35600,Dec-17,441411124,926244871,17.04,25.86
7159,(주)케이지이니시스,35600,Dec-18,450759135,932316574,2.12,0.66
7160,(주)케이지이니시스,35600,Dec-19,551916069,1278010860,22.44,37.08
7161,(주)케이티,30200,Dec-11,26453607000,32085409000,4693.05,2410.57
7162,(주)케이티,30200,Dec-12,26508776000,34479499000,0.21,7.46
7163,(주)케이티,30200,Dec-13,25693894000,34846533000,-3.07,1.06
7164,(주)케이티,30200,Dec-14,24920296000,33775502000,-3.01,-3.07
7165,(주)케이티,30200,Dec-15,24222495000,29341185000,-2.8,-13.13
7166,(주)케이티,30200,Dec-16,24700337000,30587733000,1.97,4.25
7167,(주)케이티,30200,Dec-17,23334923000,29580628000,-5.53,-3.29
7168,(주)케이티,30200,Dec-18,26010906000,32188830000,11.47,8.82
7169,(주)케이티,30200,Dec-19,27733854000,34061292000,6.62,5.82
7170,(주)케이티서브마린,60370,Dec-11,127062884,11111111.11,-99.54,-99.97
7171,(주)케이티서브마린,60370,Dec-12,109787421,11111111.11,-13.6,
7172,(주)케이티서브마린,60370,Dec-13,115781500,11111111.11,5.46,
7173,(주)케이티서브마린,60370,Dec-14,111876658,11111111.11,-3.37,
7174,(주)케이티서브마린,60370,Dec-15,160313879,11111111.11,43.3,
7175,(주)케이티서브마린,60370,Dec-16,156993480,11111111.11,-2.07,
7176,(주)케이티서브마린,60370,Dec-17,142796539,11111111.11,-9.04,
7177,(주)케이티서브마린,60370,Dec-18,130714616,11111111.11,-8.46,
7178,(주)케이티서브마린,60370,Dec-19,120947251,11111111.11,-7.47,
7179,(주)케이티스카이라이프,53210,Dec-11,522876016,537329655,332.32,4735.97
7180,(주)케이티스카이라이프,53210,Dec-12,622779307,637337095,19.11,18.61
7181,(주)케이티스카이라이프,53210,Dec-13,667562460,684443966,7.19,7.39
7182,(주)케이티스카이라이프,53210,Dec-14,670211420,683008720,0.4,-0.21
7183,(주)케이티스카이라이프,53210,Dec-15,698264524,711294113,4.19,4.14
7184,(주)케이티스카이라이프,53210,Dec-16,762816413,777948019,9.24,9.37
7185,(주)케이티스카이라이프,53210,Dec-17,774826396,792893054,1.57,1.92
7186,(주)케이티스카이라이프,53210,Dec-18,797807232,816001170,2.97,2.91
7187,(주)케이티스카이라이프,53210,Dec-19,820895109,848276023,2.89,3.96
7188,(주)케이티씨에스,58850,Dec-11,170379540,11111111.11,-79.24,-98.69
7189,(주)케이티씨에스,58850,Dec-12,181146569,11111111.11,6.32,
7190,(주)케이티씨에스,58850,Dec-13,180109378,11111111.11,-0.57,
7191,(주)케이티씨에스,58850,Dec-14,201733148,303735131,12.01,
7192,(주)케이티씨에스,58850,Dec-15,206664471,346998300,2.44,14.24
7193,(주)케이티씨에스,58850,Dec-16,207071165,322769885,0.2,-6.98
7194,(주)케이티씨에스,58850,Dec-17,212924815,348333930,2.83,7.92
7195,(주)케이티씨에스,58850,Dec-18,230706882,350279655,8.35,0.56
7196,(주)케이티씨에스,58850,Dec-19,290786415,378104046,26.04,7.94
7197,(주)케이티아이에스,58860,Dec-11,173763860,11111111.11,-40.24,-97.06
7198,(주)케이티아이에스,58860,Dec-12,177525579,11111111.11,2.16,
7199,(주)케이티아이에스,58860,Dec-13,181576207,11111111.11,2.28,
7200,(주)케이티아이에스,58860,Dec-14,216233937,11111111.11,19.09,
7201,(주)케이티아이에스,58860,Dec-15,211279655,11111111.11,-2.29,
7202,(주)케이티아이에스,58860,Dec-16,221406433,11111111.11,4.79,
7203,(주)케이티아이에스,58860,Dec-17,223818296,11111111.11,1.09,
7204,(주)케이티아이에스,58860,Dec-18,229246050,11111111.11,2.43,
7205,(주)케이티아이에스,58860,Dec-19,311822912,11111111.11,36.02,
7206,(주)케이티알파,36030,Dec-11,202345858,249729771,-35.11,2147.57
7207,(주)케이티알파,36030,Dec-12,190518802,249230651,-5.84,-0.2
7208,(주)케이티알파,36030,Dec-13,211037465,293664862,10.77,17.83
7209,(주)케이티알파,36030,Dec-14,226994616,11111111.11,7.56,-96.22
7210,(주)케이티알파,36030,Dec-15,235756960,11111111.11,3.86,
7211,(주)케이티알파,36030,Dec-16,249202154,11111111.11,5.7,
7212,(주)케이티알파,36030,Dec-17,258240378,11111111.11,3.63,
7213,(주)케이티알파,36030,Dec-18,272768636,11111111.11,5.63,
7214,(주)케이티알파,36030,Dec-19,279817890,11111111.11,2.58,
7215,(주)케이티앤지,33780,Dec-11,5417488461,6159204020,1836.08,55332.84
7216,(주)케이티앤지,33780,Dec-12,5917563261,6713312669,9.23,9
7217,(주)케이티앤지,33780,Dec-13,6062645011,7002640648,2.45,4.31
7218,(주)케이티앤지,33780,Dec-14,6272323470,7317144547,3.46,4.49
7219,(주)케이티앤지,33780,Dec-15,7401609376,8586509523,18,17.35
7220,(주)케이티앤지,33780,Dec-16,8439013831,9729918448,14.02,13.32
7221,(주)케이티앤지,33780,Dec-17,8664675098,10020315627,2.67,2.98
7222,(주)케이티앤지,33780,Dec-18,8729915634,10197870417,0.75,1.77
7223,(주)케이티앤지,33780,Dec-19,9112777640,10752439456,4.39,5.44
7224,(주)케이프,64820,Dec-11,169831871,11111111.11,-98.14,-99.9
7225,(주)케이프,64820,Dec-12,183488983,184397072,8.04,
