회사명,거래소코드,회계년도,유형자산(*)(IFRS연결)(천원),유형자산(*)(IFRS)(천원),건설중인자산(IFRS연결)(천원),건설중인자산(IFRS)(천원),합계_기말인원(명),기계장치(IFRS연결)(천원),기계장치(IFRS)(천원),자산(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),부가가치(IFRS연결)(백만원),부가가치(IFRS)(백만원),매출액(수익)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),부가가치(IFRS연결)(천원),부가가치(IFRS)(천원)
미래나노텍(주),95500,Dec-19,71427642,60409118,3622910,1893591,358,61964453,50500933,315964482,278582759,54529.84,28584.25,289734267,188761971,54529840,28584250
미래산업(주),25560,Dec-11,36944602,36944602,0,0,230,165050,165050,126114458,125601400,-1383.42,-1863.29,73769043,73769043,-1383420,-1863290
미래산업(주),25560,Dec-12,37729214,37729214,0,0,123,165050,165050,96187992,95540495,-16754.32,-16888.76,33767221,33767221,-16754320,-16888760
미래산업(주),25560,Dec-13,21813142,21813142,0,0,122,313050,313050,75968359,75652197,1129.06,1328.04,34789441,34789441,1129060,1328040
미래산업(주),25560,Dec-14,20939530,20939530,0,0,142,313050,313050,64768918,64295849,-1680.18,-1837.09,24104427,24104427,-1680180,-1837090
미래산업(주),25560,Dec-15,20730266,20543289,0,0,152,510536,328050,70111792,69871814,9124.99,9680.26,25548220,26065228,9124990,9680260
미래산업(주),25560,Dec-16,20298475,20077032,0,0,179,510536,328050,84503325,84919498,2126.02,1601.47,23311149,22835070,2126020,1601470
미래산업(주),25560,Dec-17,20019935,19762137,0,0,185,681036,419550,84456717,84848948,-900.24,-1378.98,34478511,34325424,-900240,-1378980
미래산업(주),25560,Dec-18,19234680,19024717,0,0,164,706536,445050,68651324,68007413,972.47,-589.5,34499216,33211399,972470,-589500
미래산업(주),25560,Dec-19,18464622,18291532,0,0,114,815736,548050,74810112,74441922,5774.36,3482.04,27691977,28484409,5774360,3482040
미스터블루(주),207760,Dec-14,,,,,3,,,,,,,,,0,0
미스터블루(주),207760,Dec-15,,6908306,,0,39,,0,,30026957,,-3464.02,,17091215,0,-3464020
미스터블루(주),207760,Dec-16,7308486,7282365,0,0,98,0,0,34501122,34038837,8744.74,8371.15,24032241,23351070,8744740,8371150
미스터블루(주),207760,Dec-17,7779600,7422978,108007,108007,123,0,0,37985827,36543288,10312,8668.04,30160717,27377847,10312000,8668040
미스터블루(주),207760,Dec-18,7733447,7293298,0,0,78,0,0,44276627,42399965,10687.48,9031.63,30977078,26137017,10687480,9031630
미스터블루(주),207760,Dec-19,7882492,7217585,0,0,109,0,0,62303334,44816390,25963.65,8368.72,63888589,25917073,25963650,8368720
미원상사(주),2840,Dec-11,57227621,41660012,5416130,5397518,301,59762255,46436889,148263212,124382606,40033.02,37069.13,139680161,132396135,40033020,37069130
미원상사(주),2840,Dec-12,70656857,58402874,11379763,11377263,325,66054077,59330496,181453952,155830789,50820.44,46938.85,182376882,153041657,50820440,46938850
미원상사(주),2840,Dec-13,96100049,65698291,3406611,3412787,349,89414447,67141883,226444664,171064433,56412.44,41850.56,235226498,151511301,56412440,41850560
미원상사(주),2840,Dec-14,97750743,61265581,345539,280539,353,97521700,73161785,228635451,161860081,57779.64,39406.95,247218929,156514385,57779640,39406950
미원상사(주),2840,Dec-15,87944181,60051037,912210,336320,364,104307650,79598804,231194650,165620884,65237.71,43468.72,239436981,152765665,65237710,43468720
미원상사(주),2840,Dec-16,134312769,59712666,8925944,4908134,391,131347509,82174622,329573660,208814456,83836.53,71675.54,301744698,166036055,83836530,71675540
미원상사(주),2840,Dec-17,118419509,62347972,1453316,688827,430,128981414,95110134,290102776,202286503,85171.03,60123.92,318655533,174705015,85171030,60123920
미원상사(주),2840,Dec-18,77879225,77896531,16754986,16754986,495,102306466,102306974,245546856,224734854,82878.74,65027.3,328648414,210677689,82878740,65027300
미원상사(주),2840,Dec-19,109997183,109995950,12515210,12515210,542,138841609,138880751,280693590,259823451,90706,86252.12,249991190,237623261,90706000,86252120
미원스페셜티케미칼(주),268280,Dec-17,,76156874,,20189934,375,,91294604,,220199886,,,,208335668,0,0
미원스페셜티케미칼(주),268280,Dec-18,,88783329,,24027799,411,,109912189,,276673706,,89831.81,,360434685,0,89831810
미원스페셜티케미칼(주),268280,Dec-19,94381933,92582641,7607915,5808622,418,138878281,138878281,311855159,311725639,103119.14,103143.99,377850724,377850724,103119140,103143990
미원홀딩스(주),107590,Dec-11,35516952,35474477,17378194,17378194,206,39362464,39362464,118613059,117655091,37109.44,37250.6,202554886,204395095,37109440,37250600
미원홀딩스(주),107590,Dec-12,51528549,51463674,64000,64000,232,56116987,56116987,147898036,146977503,55864.39,53597.26,238777118,234564135,55864390,53597260
미원홀딩스(주),107590,Dec-13,63347847,63207282,125100,125100,275,71021593,71021593,182542811,178645698,66693.75,61344.67,263342862,255558769,66693750,61344670
미원홀딩스(주),107590,Dec-14,68376140,61144013,10964451,4198688,292,73251639,73251639,203526514,197500917,64729.93,58849.71,273941342,266942325,64729930,58849710
미원홀딩스(주),107590,Dec-15,77685791,69052996,468324,298000,309,84800284,80808814,224340447,217475248,74121.97,67111.88,270442315,256013856,74121970,67111880
미원홀딩스(주),107590,Dec-16,92294124,83718518,21925193,21358042,320,86492390,82387896,254837540,245423890,82225.33,73788.51,287756595,271602052,82225330,73788510
미원홀딩스(주),107590,Dec-17,32605799,24467378,381650,0,11,4732685,0,163827190,122384142,18044.85,3171.24,117568146,981522,18044850,3171240
미원홀딩스(주),107590,Dec-18,32720925,23962800,17896,0,10,6523340,0,222015479,150549656,22169.46,13092.68,141970840,4029185,22169460,13092680
미원홀딩스(주),107590,Dec-19,100422572,23476743,675565,0,11,45774035,0,315171350,177192717,34928.06,15094.27,188376779,2198283,34928060,15094270
미원화학(주),134380,Dec-11,,34731805,,332067,110,,21376701,,73108213,,,,121172921,0,0
미원화학(주),134380,Dec-12,,27808989,,298213,115,,22585852,,73859719,,20493,,121285087,0,20493000
미원화학(주),134380,Dec-13,,28906879,,1246914,131,,25494286,,82110790,,25340.45,,144246654,0,25340450
미원화학(주),134380,Dec-14,,32962332,,349496,154,,25642533,,90882280,,24796.56,,151806783,0,24796560
미원화학(주),134380,Dec-15,,37113800,,548646,153,,29912768,,96403994,,29584.18,,145730165,0,29584180
미원화학(주),134380,Dec-16,,38166231,,1593575,162,,30483916,,98229529,,34506.7,,139901001,0,34506700
미원화학(주),134380,Dec-17,,48725496,,6201239,173,,35586755,,95655842,,33460.67,,151063207,0,33460670
미원화학(주),134380,Dec-18,,56283197,,4040744,177,,44653577,,97808459,,26580.93,,146485072,0,26580930
미원화학(주),134380,Dec-19,,76210315,,23247475,195,,45272876,,119057544,,36107.96,,154724322,0,36107960
미창석유공업(주),3650,Dec-11,,34516115,,18630297,74,,15723516,,194067727,,34840.46,,397739650,0,34840460
미창석유공업(주),3650,Dec-12,,40522749,,23263874,74,,17228964,,203119301,,40012.92,,410608526,0,40012920
미창석유공업(주),3650,Dec-13,,44398934,,126300,79,,17755182,,206853939,,30781.03,,370332622,0,30781030
미창석유공업(주),3650,Dec-14,,45498074,,263000,81,,19559934,,215671275,,28898.78,,355665836,0,28898780
미창석유공업(주),3650,Dec-15,,47696838,,433300,82,,20165000,,251659948,,41478.92,,309317376,0,41478920
미창석유공업(주),3650,Dec-16,,28876056,,638900,85,,22031493,,280205806,,50092.7,,280598373,0,50092700
미창석유공업(주),3650,Dec-17,,31109836,,1487600,87,,23449347,,280843555,,24209.98,,313159052,0,24209980
미창석유공업(주),3650,Dec-18,,36876642,,65400,88,,29133222,,283167976,,23601.56,,316299560,0,23601560
미창석유공업(주),3650,Dec-19,39172823,39172823,36000,36000,87,32568199,32568199,295367498,284061291,33898.24,31196.63,323727562,323727562,33898240,31196630
바디텍메드(주),206640,Dec-14,,,,,1,,,,,,,,,0,0
바디텍메드(주),206640,Dec-15,19748520,19421077,6875015,6875016,249,5005037,4717427,71705073,72490783,9651.62,9975.29,39821415,39833607,9651620,9975290
바디텍메드(주),206640,Dec-16,25448337,22136647,2519726,681414,290,7314884,6653128,90791628,83106647,32026.08,28675.83,54974499,47124743,32026080,28675830
바디텍메드(주),206640,Dec-17,27675016,22692440,91860,91860,287,10418576,7381860,108166357,102705070,19333.08,13980.41,52593957,45622779,19333080,13980410
바디텍메드(주),206640,Dec-18,28754109,24187176,1426167,1426167,322,11488338,8335211,103442304,99394310,22117.51,18565.67,66204377,56588375,22117510,18565670
바디텍메드(주),206640,Dec-19,31361642,25256564,1354966,1144064,321,6285681,9514914,101262190,95067231,39886.76,34158.58,72798657,61615302,39886760,34158580
바이온(주),32980,Jun-11,10614423,8143278,0,0,33,7551715,5531496,21903823,20188275,-425.15,-936.23,16936511,15112472,-425150,-936230
바이온(주),32980,Jun-12,10064556,7743067,0,0,49,7672611,5531496,21531274,20012529,4324.41,3797.86,13977369,12160372,4324410,3797860
바이온(주),32980,Jun-13,8380073,6210220,0,0,56,7680311,5531496,13665432,11963885,-7859.53,-8647.15,13887607,12096928,-7859530,-8647150
바이온(주),32980,Jun-14,7904172,5840355,0,0,47,7680311,5531496,25105101,21562083,-6112.39,-7356.18,12970024,11116152,-6112390,-7356180
바이온(주),32980,Dec-15,7368551,5526986,0,0,29,5261451,3066936,26495245,25188505,1989.91,2843.79,16711899,12517748,1989910,2843790
바이온(주),32980,Dec-16,7353105,5485211,185000,185000,30,5476751,3073736,45692243,42761616,1472.28,-978.77,27926136,19209784,1472280,-978770
바이온(주),32980,Dec-17,9661150,7874652,0,0,27,5406671,3003656,55140410,52735088,-1427.32,-2431.47,19075365,12395740,-1427320,-2431470
바이온(주),32980,Dec-18,12088932,4927271,5227095,0,15,2754188,170000,78212263,66437461,-5716.36,-8924.27,35046599,16509980,-5716360,-8924270
바이온(주),32980,Dec-19,14414962,5387002,0,0,14,4305588,0,61758367,52636731,-13439.71,-14615.76,19624333,10407615,-13439710,-14615760
백광산업(주),1340,Dec-11,283502273,265552024,43298173,42552688,192,163965062,153114913,422390740,406572542,52518.06,45678.42,384403747,373321899,52518060,45678420
백광산업(주),1340,Dec-12,,343047937,,34354067,232,,214267247,,485691345,,53435.18,,403984893,0,53435180
백광산업(주),1340,Dec-13,,359623571,,2094042,230,,252853075,,502627238,,16795.89,,384095759,0,16795890
백광산업(주),1340,Dec-14,,334993664,,3100767,226,,254955894,,449205565,,23572.18,,329755960,0,23572180
백광산업(주),1340,Dec-15,,242787611,,606358,120,,152075317,,309667229,,24533.93,,129196823,0,24533930
백광산업(주),1340,Dec-16,,233756411,,2175831,123,,150723051,,280792568,,30471.82,,134659356,0,30471820
백광산업(주),1340,Dec-17,,231406233,,6072689,125,,156044923,,280019987,,33929.47,,144980616,0,33929470
백광산업(주),1340,Dec-18,,237471091,,16763114,140,,158506217,,297711550,,53688.63,,175487657,0,53688630
백광산업(주),1340,Dec-19,258448120,258416895,23427876,23427876,148,171377660,171377660,328845193,328962738,49382.54,49478.24,168389466,168528542,49382540,49478240
범양건영(주),2410,Dec-11,37445484,35522474,0,0,191,2133294,182634,297418155,302947159,-163991.07,-162731.15,149700353,149700353,-163991070,-162731150
범양건영(주),2410,Dec-12,34020057,34020057,0,0,77,2079160,2079160,180109404,178835795,-66646.18,-74073.06,70088284,70088284,-66646180,-74073060
범양건영(주),2410,Dec-13,,206806,,0,73,,67277,,33682085,,-33697.71,,49243025,0,-33697710
범양건영(주),2410,Dec-14,,210626,,0,87,,67277,,28056093,,2708.07,,48447220,0,2708070
범양건영(주),2410,Dec-15,33265109,814406,0,0,107,67277,67277,79199448,59895159,17838.9,9487.57,65525475,65525475,17838900,9487570
범양건영(주),2410,Dec-16,33295105,869625,3222,3222,124,67277,67277,121941346,92552833,8378.97,6893.44,108950471,104664078,8378970,6893440
범양건영(주),2410,Dec-17,33143326,977532,0,0,148,98277,67277,123980567,94061387,15813.1,12516.47,136834745,130881462,15813100,12516470
범양건영(주),2410,Dec-18,33144362,1325285,0,0,149,98277,67277,118354421,89436364,18590.22,17324.89,155644035,150468452,18590220,17324890
범양건영(주),2410,Dec-19,35508772,2158492,1346956,0,160,191777,67277,138462330,110964761,29120.38,26655.5,276111459,272050582,29120380,26655500
베뉴지(주),19010,Dec-11,379319584,294243819,23330482,23330482,354,0,0,549465775,482047708,28980.74,20432.77,136655742,110895027,28980740,20432770
베뉴지(주),19010,Dec-12,194902314,203256882,23198582,23198582,169,0,0,398070286,385698628,-4443.3,-9301,102638049,88747264,-4443300,-9301000
베뉴지(주),19010,Dec-13,202970171,209256964,31106117,31106117,165,0,0,372267130,368845893,-9181.8,-5837.02,64045595,63028665,-9181800,-5837020
베뉴지(주),19010,Dec-14,190549422,196849816,50000,50000,182,0,0,389728896,393516957,-1490.2,10397.95,67101046,68869863,-1490200,10397950
베뉴지(주),19010,Dec-15,221501360,190963803,326810,0,204,0,0,391768070,363008603,62493.5,52884.94,68375490,68196831,62493500,52884940
베뉴지(주),19010,Dec-16,284784257,187333660,13953886,1477781,184,0,0,413066036,337702252,24558.33,10414.07,69749225,67043799,24558330,10414070
베뉴지(주),19010,Dec-17,294721320,164681679,49252599,6182417,275,0,0,436514528,344904371,18082.86,19292.63,67532565,64328989,18082860,19292630
베뉴지(주),19010,Dec-18,415537650,208945354,11083818,11057819,224,0,0,561297826,388576981,14313.61,9960.06,52390338,46502971,14313610,9960060
베뉴지(주),19010,Dec-19,432020203,211026028,15343753,15211754,204,0,0,578404448,401722903,17581.85,14490.38,58970705,44370185,17581850,14490380
보성파워텍(주),6910,Dec-11,29757243,29445556,504200,504200,191,2251390,1997172,80846089,80786134,7292.2,7406.68,74580019,74783065,7292200,7406680
보성파워텍(주),6910,Dec-12,34893333,34597057,22800,22800,189,11723786,11467006,97602031,97309916,13441.44,13561.5,105001358,104828722,13441440,13561500
보성파워텍(주),6910,Dec-13,34522259,34254279,0,0,172,12506037,12276900,92473550,91785176,12103.8,11854.81,103215659,101569159,12103800,11854810
보성파워텍(주),6910,Dec-14,33706066,33340959,0,0,111,12707277,12810573,84509243,83866353,7044.81,6973.12,89570792,88346084,7044810,6973120
보성파워텍(주),6910,Dec-15,36105387,35801484,2947745,2947745,121,12528399,12528399,93504569,92908043,10536.97,10341.48,76540735,76398955,10536970,10341480
보성파워텍(주),6910,Dec-16,38083753,37892846,2661020,2661020,133,13035426,13035426,128713105,127839773,10764.91,10183.98,72009826,69569604,10764910,10183980
보성파워텍(주),6910,Dec-17,41297641,41129912,0,0,170,14027629,14027629,123621808,120799905,3254.87,3040.2,75923274,75383741,3254870,3040200
보성파워텍(주),6910,Dec-18,41005065,40931075,0,0,157,14723929,14723929,124282591,123827686,7737.41,8460.38,105740259,105639646,7737410,8460380
보성파워텍(주),6910,Dec-19,40278424,39256821,0,0,137,14717929,14717929,125593380,125565648,14343.71,14067.38,111682204,111651303,14343710,14067380
보해양조(주),890,Dec-11,101558568,91751147,333157,147360,386,26163864,21854246,244226095,235698398,4096.4,-10629.59,130260583,126181323,4096400,-10629590
보해양조(주),890,Dec-12,100114756,90131709,324814,97018,370,31573969,26942138,235749476,230490919,31526.12,28776.45,120935397,116109662,31526120,28776450
보해양조(주),890,Dec-13,99455748,89948535,1647224,1427018,367,34655876,29792645,212987533,208134658,39451.11,36150.64,119707496,114926130,39451110,36150640
보해양조(주),890,Dec-14,103193491,99116699,24300,24300,410,39436447,39336588,209895824,210456522,39280.36,37181.65,122447199,118793025,39280360,37181650
보해양조(주),890,Dec-15,110009913,105650467,862588,862588,390,43202033,43051995,218462898,218856563,45758.92,44775.39,123791144,122900603,45758920,44775390
보해양조(주),890,Dec-16,123415797,119013539,7936324,7936324,399,44984833,44805896,218917157,218046465,28774.95,27987.29,115522342,114987352,28774950,27987290
보해양조(주),890,Dec-17,124036376,119657289,0,0,277,61933289,61754352,217823364,217378306,33107.46,32272.87,99566414,98851469,33107460,32272870
보해양조(주),890,Dec-18,98911986,98911986,0,0,220,61869244,61869244,200457249,200517920,8450.6,6906.17,82004392,81442710,8450600,6906170
보해양조(주),890,Dec-19,86407723,86407723,490602,490602,217,62167036,62167036,163069254,162933128,7213.99,7023.81,76011205,76002469,7213990,7023810
부광약품(주),3000,Mar-11,,76605630,,29822089,553,,25386060,,251539303,,79369.01,,180621167,0,79369010
부광약품(주),3000,Dec-12,,68158870,,87673,536,,27228795,,247919262,,57939.64,,147525248,0,57939640
부광약품(주),3000,Dec-13,,64517492,,302521,542,,28988818,,228213314,,64354.76,,130794937,0,64354760
부광약품(주),3000,Dec-14,62747241,62739828,173469,173469,613,30683199,30683199,236817512,234547293,69351.59,69111.79,141687310,141347310,69351590,69111790
부광약품(주),3000,Dec-15,61755250,58041904,395900,395900,617,31298618,30372064,253660191,260531867,77478.12,85478.51,142132090,141567739,77478120,85478510
