회사명,거래소코드,회계년도,유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS)(천원),유동부채(*)(IFRS연결)(천원),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),현금및현금성자산(*)(IFRS)(천원),현금및현금성자산(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출채권(IFRS)(천원),매출채권(IFRS연결)(천원),(대손충당금)(IFRS)(천원),(대손충당금)(IFRS연결)(천원),매입채무 및 기타유동채무(*)(IFRS)(천원),매입채무 및 기타유동채무(*)(IFRS연결)(천원),장기차입금(*)(IFRS)(천원),장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS연결)(천원),회사채(IFRS)(천원),회사채(IFRS연결)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)케이티알파,36030,11-Dec,80691701,130306774,29268959,65428126,135775,1120195,4489516,14379007,31343038,69376442,171002821,180353329,202345858,249729771,43819504,73708217,3876473,3985864,25116836,58938857,0,0,0,0,0,0,-5256277,1543583,130723222,463031685
(주)케이티알파,36030,12-Dec,71257537,132892075,28718237,75727064,0,1539457,2061659,4677869,31641852,79511369,158876950,169719283,190518802,249230651,34498054,84364536,2197028,2311905,23458030,69490115,0,0,0,0,0,0,-8311532,-14954470,126939445,443430601
(주)케이티알파,36030,13-Dec,93142824,178658430,29572006,99348614,90674,1415558,7749281,10729375,32221669,102644201,178815796,191020661,211037465,293664862,36097659,108541112,1546590,1650157,24507191,92824175,0,0,0,0,0,0,10345131,11107514,130337273,579987227
(주)케이티알파,36030,14-Dec,119956959,,29747663,,633727,,31101446,,31429055,,195565561,,226994616,,24264854,,1389011,,24152243,,0,,0,,0,,47915875,,136077573,
(주)케이티알파,36030,15-Dec,157355304,,33655971,,744233,,33707583,,33937688,,201819271,,235756960,,31567460,,1457246,,25541730,,0,,0,,0,,22562308,,160544616,
(주)케이티알파,36030,16-Dec,158209706,,45277097,,2669336,,29460155,,46940735,,202261420,,249202154,,38312986,,1380794,,38629293,,0,,0,,0,,28987149,,198739475,
(주)케이티알파,36030,17-Dec,150368051,,49922196,,4702819,,21647472,,52942956,,205297422,,258240378,,36491598,,1030384,,41201315,,0,,0,,0,,28319937,,227631252,
(주)케이티알파,36030,18-Dec,161162626,,63067130,,6416233,,39185748,,65879153,,206889483,,272768636,,38725064,,2313184,,52774439,,0,,0,,0,,50837055,,278887617,
(주)케이티알파,36030,19-Dec,115693847,,62377428,,2850335,,37042897,,74768524,,205049366,,279817890,,43133173,,3613865,,52099517,,0,,0,,0,,49870561,,322320928,
(주)케이티앤지,33780,11-Dec,2348794854,3383486499,704428908,938132892,901635180,1483346514,639097281,786578245,882037909,1309086696,4535450552,4850117323,5417488461,6159204020,522749015,755300000,3282000,13947000,554672924,701574775,0,25415847,6974600,79549103,0,0,661887908,756854136,2490830816,3722965820
(주)케이티앤지,33780,12-Dec,2720171652,3834121532,856591863,1074349314,868054805,1626013011,266720159,348558592,1039112546,1558557728,4878450715,5154754941,5917563261,6713312669,614333198,800089904,17631000,27945000,666226865,779453105,0,98489005,5477187,91868232,0,0,803281611,765575840,2616190249,3911818275
(주)케이티앤지,33780,13-Dec,2813492141,4104225256,924942956,1170654085,937559524,1837765728,242877824,330049191,1074647861,1678463451,4987997150,5324177197,6062645011,7002640648,640004000,845814000,44395000,50635000,745401965,864952583,0,20279000,4920090,96239578,0,0,628671470,594616223,2510632525,3782629860
(주)케이티앤지,33780,14-Dec,2945091679,4329600235,786069927,1092660137,909011931,1933058471,195362011,275055091,962431800,1663989141,5309891670,5653155406,6272323470,7317144547,732389000,926237000,33611000,37477000,596728435,731245630,0,34728000,5551464,141860806,0,0,750865094,760920773,2763666783,4101425018
(주)케이티앤지,33780,15-Dec,3906366752,5490256719,1429755238,1830700381,886153920,2069634958,208146724,298161642,1553788935,2351662594,5847820441,6234846929,7401609376,8586509523,806071000,1050804000,23905000,35453000,1198932935,1351691373,0,30290528,5030716,206372613,0,0,1318304582,1258912454,2821671433,4134035080
(주)케이티앤지,33780,16-Dec,4782328715,6525832948,1762298786,2132993397,911169455,2214400998,528371808,673472602,1899168902,2675026654,6539844929,7054891794,8439013831,9729918448,908974000,1130086000,19717000,29028000,1583284632,1776008932,0,62850586,3850620,136598681,0,0,1352796920,1488813404,2968174762,4468855746
(주)케이티앤지,33780,17-Dec,4688298706,6585733697,1456484335,1816392343,872391146,2317801932,589765863,715116843,1536861148,2160131492,7127813949,7860184135,8664675098,10020315627,834317793,1063987000,16659000,25600000,1306795826,1445152247,0,100588590,1958662,174656638,0,0,1103557806,1141485071,3000087863,4667193482
(주)케이티앤지,33780,18-Dec,4418631764,6413403864,1289017916,1640707947,954677585,2461319195,748123324,932969110,1364694341,2029666601,7365221293,8168203816,8729915634,10197870417,729627000,977950204,67776000,81731000,949960314,1117924518,0,93475334,1246100,129924101,0,0,658309047,822057209,2624616093,4471515592
(주)케이티앤지,33780,19-Dec,4314192740,6417221472,1251513028,1600094061,968142958,2447243499,656775412,891306146,1332693987,2012853968,7780083652,8739585488,9112777640,10752439456,806529696,1061488659,96165000,120385000,985292808,1232601028,0,90954077,1006814,27066109,0,0,770157457,1042489387,2942618858,4963202297
(주)케이프,64820,11-Dec,51283426,,51158627,,8287696,,11808770,,69137578,,100694294,,169831871,,8601986,,0,,3196623,,16927800,,14000000,,0,,4536332,,36596504,
(주)케이프,64820,12-Dec,59973794,64543261,60071429,60085238,8044868,8044868,24118124,24239374,79398437,79558177,104090547,104838895,183488983,184397072,3803552,3803552,150129,150129,2371572,2385381,18006121,18006121,31000000,31000000,0,0,5063978,4210134,25543690,25761770
(주)케이프,64820,13-Dec,61946078,80400833,62539190,70332944,8109376,8109376,22666240,22876479,97139481,105114001,92248100,90392671,189387581,195506672,3538645,3538645,460256,460256,2769736,2823491,29218274,29218274,45500000,53000000,0,0,-1681133,-2955531,17497020,18065990
(주)케이프,64820,14-Dec,49614970,53220428,67058212,67321325,6845498,6845498,6398208,7443093,68112084,68636248,93242538,91124518,161354622,159760766,3421435,3421435,599714,599714,3771374,3854488,275400,275400,39000000,39000000,0,0,1918105,-698439,21522026,22434042
(주)케이프,64820,15-Dec,40792101,50003445,65183636,65390618,8739924,8739924,2354316,3668552,66079034,66400640,89369160,88983085,155448194,155383724,3655437,3655437,636653,636653,2629835,2716817,0,0,39000000,39000000,0,0,1697736,52188,18685951,19294891
(주)케이프,64820,16-Dec,42133714,32952659,68878635,67318070,7997334,7997334,12142968,15983768,89605929,1307882780,125250851,161908069,214856780,1469790849,4485993,5580105,0,1094113,3763822,3943884,0,66840000,41700000,41700000,0,0,2672337,30121343,22656003,122114121
(주)케이프,64820,17-Dec,25134364,33726773,60355618,61188469,9458052,9458052,6699850,9835477,77690008,1151566672,133383586,171730408,211073594,1323297080,4583022,5656606,0,1073584,2562290,2746685,8000000,75701008,41700000,43025000,0,0,-1148841,-88266499,22104069,230559392
(주)케이프,64820,18-Dec,69846134,36148426,39124684,107230905,10090642,10090642,9499172,12755203,76877350,2036461201,143467282,182706094,220344632,2219167295,6669864,7567544,0,897680,2774425,3237196,20000000,20000000,32000000,32000000,0,0,-1123028,-447103671,28790269,254635658
(주)케이프,64820,19-Dec,72083750,42960199,39940452,47507859,12524214,12524214,17843498,19789809,70698657,1757161258,152770537,192519601,223469194,1949680859,6403925,6736253,0,332327,3081843,3229634,23000000,103015220,16000000,16000000,0,0,7927813,251121264,39001401,351484046
(주)케이피에스,256940,17-Dec,24817252,,5196822,,196238,,829503,,6753338,,25747669,,32501006,,11684646,,68562,,2835789,,920000,,0,,0,,6480062,,24042883,
(주)케이피에스,256940,18-Dec,25412968,25468556,6748567,6747455,3454520,3454520,10671,11174,7316173,7315061,30901165,30913005,38217338,38228065,7170689,7170637,75878,75878,4700091,4698978,460000,460000,0,0,0,0,2414304,2373370,40627706,40627706
(주)케이피에스,256940,19-Dec,26585587,26601441,8215575,8201979,3423578,3423578,4395637,4403485,8366490,8352894,30314804,30297782,38681294,38650675,505511,505511,85903,85903,2471760,2458164,0,0,5000000,5000000,0,0,-729572,-731241,14191010,14191010
(주)케이피에프,24880,11-Dec,129683167,145626325,77554952,89636726,41208795,50139821,1974243,11263977,117179969,131713848,127017099,123694667,244197068,255408515,53074902,56644159,536162,536161,26791868,32588731,23454030,25906134,37360576,43827907,0,0,-14922087,-21301518,247332110,281117065
(주)케이피에프,24880,12-Dec,132237282,162512594,99537960,124420953,43131979,58570569,2625473,17889594,158043523,184221654,156321608,146043838,314365131,330265493,56011806,62960806,565768,565768,26530365,33798468,45895441,48195685,53552585,71326131,0,0,8054710,-8385930,277566720,308344030
(주)케이피에프,24880,13-Dec,165605803,189954619,129367319,157307098,57707636,75111696,2464742,7675874,196711438,223596064,156048109,144057897,352759546,367653962,64474712,66287896,1040683,1040683,35972233,41291241,57247279,57247279,55678646,76208273,0,0,11163286,-1732785,283984138,340776901
(주)케이피에프,24880,14-Dec,159810455,193061564,142400570,185517032,59270913,75302245,9105387,12363846,188226370,242751607,144872751,124097068,333099121,366848675,54477451,56767942,4020135,1216162,27502903,31033173,37534201,48317999,57304429,97199288,0,0,15760744,2120233,279601598,313687726
(주)케이피에프,24880,15-Dec,159633424,196015105,136820755,178676831,62782818,79498415,1321477,5091003,196084610,253678284,164079996,126689831,360164606,380368115,56886806,61944196,3793720,986318,25353813,29832222,48243310,60909822,62189055,99946294,0,0,10351958,4341233,279540742,329085096
(주)케이피에프,24880,16-Dec,197185371,243212125,153355744,198360156,58794894,79339109,23030510,26285961,189838605,263748393,171643977,132147099,361482582,395895492,53319258,72484004,1021369,1021369,26118386,36909683,15999990,41444755,60967953,95782377,0,0,18016256,17815535,268991913,340186800
(주)케이피에프,24880,17-Dec,223518980,276765795,174848525,218245013,60939444,84944820,5695983,9077612,193815470,279529379,173834999,138508119,367650469,418037497,53817424,78530052,1638159,1677541,27352742,37122751,12666560,51832453,100039596,134039828,0,0,-1044401,-3125509,274970804,365411324
(주)케이피에프,24880,18-Dec,214370814,269746976,164722201,197000094,61051202,84312227,1710159,9484083,177187553,260219872,181199055,148362756,358386608,408582628,56024124,75816482,1495778,1555871,28282655,35251488,6333280,55477979,103054300,127738838,0,0,13919122,22727920,269881295,375029991
(주)케이피에프,24880,19-Dec,231069403,280892976,152557157,204553456,65083385,85278491,20737819,28698304,176208520,253966721,193727582,161823122,369936102,415789843,52006544,71380531,901861,1228001,25106873,31664869,0,25509825,98117111,124281040,0,0,21469208,35477037,274798671,376261557
(주)케이피엠테크,42040,11-Dec,39249636,47847022,57716340,68293305,21785333,22837715,1157520,1257116,58604244,70289128,21713984,20566036,80318228,90855164,12084721,20252862,0,1168318,7613939,11841446,0,215720,40984725,46155640,0,0,-5083641,-2412419,75930193,75514436
(주)케이피엠테크,42040,12-Dec,32581637,45226248,60850756,79405425,10533665,12115719,557299,634766,61997742,84648375,2802684,517608,64800425,85165983,12496168,25038969,0,2165476,11105575,21207362,240000,3169280,43895089,52143113,0,0,6072471,8465009,49027935,85417091
(주)케이피엠테크,42040,13-Dec,15789975,16041644,15422466,16338307,5929820,5940629,5601,6568,34071304,35008269,2500267,1975716,36571570,36983986,9803180,10270860,2126681,2498171,7939195,7203103,18310239,19598529,5879226,6250361,0,0,-3272737,-3153222,20917393,20869190
(주)케이피엠테크,42040,14-Dec,31514039,31116355,42506014,43160049,7529482,7575667,4786906,4788015,43213028,43901619,7032928,6598899,50245956,50500518,11777867,11702013,2423746,2795235,11588761,11976951,0,0,1865919,2131764,0,0,10888230,10979919,39989666,39124781
(주)케이피엠테크,42040,15-Dec,18896971,18369454,25634640,25765102,3258618,3273660,617667,901996,26997874,27137524,9119429,8404576,36117303,35542101,7545192,7602915,1465641,1837130,5368052,5498515,0,0,1450542,1450542,0,0,-5441633,-5714211,49097899,48058393
(주)케이피엠테크,42040,16-Dec,28444268,28502839,21079250,21580922,4105352,4141949,11287585,11288189,36365883,36899444,46665793,46371585,83031676,83271028,11813192,12194915,1879420,2246537,5266259,5767931,14687346,14687346,132173,132173,0,0,-5728077,-5640136,22924013,21916246
(주)케이피엠테크,42040,17-Dec,32061947,31552015,12505679,12593365,1780404,1814053,9716244,10275241,45152180,45276677,85249571,76504935,130401752,121781612,9559757,8492069,3746389,2678701,3403027,3490713,14083724,14516972,4631881,4631881,0,0,-4002421,-3975874,29986004,29040534
(주)케이피엠테크,42040,18-Dec,37407154,56785576,22838823,48327347,1982436,2734257,16326564,18049332,32901923,62398882,133051199,136753234,165953122,199152116,9320055,9275622,2055886,2429281,4187906,6567200,7965002,7965002,1766520,21526520,0,0,1401704,-3199902,31397318,29535233
(주)케이피엠테크,42040,19-Dec,39085081,50175595,24761684,42954641,2143261,3401475,8375542,10684435,35202259,55290682,113077895,106814239,148280154,162104920,7344508,6449300,2164578,2266507,2491845,4101730,8009804,8009804,2842582,17072581,0,0,-7706322,-13568641,17385217,17724886
(주)케이피티유,54410,11-Dec,8916461,8916461,15966497,15966497,271679,271679,2392051,2392048,20132586,23159833,32881986,21504588,53014572,44664421,2417936,2417936,70701,70701,1416431,1416431,3749551,3749551,11000000,11000000,0,0,2664812,2664812,16000643,16000643
(주)케이피티유,54410,12-Dec,10719320,10719320,23135337,23135337,165466,165466,1263325,1263325,24967768,28804274,26374912,21272483,51342680,50076757,3526018,3526018,44328,44328,1727616,1727616,1040000,1040000,16819999,16819999,0,0,-157202,-157202,16988809,16988809
(주)케이피티유,54410,13-Dec,13274857,,23833018,,542628,,2612947,,31999077,,21940227,,53939304,,4794639,,265168,,3426843,,3734800,,19101226,,0,,1147288,,22047381,
(주)케이피티유,54410,14-Dec,16408223,,23403442,,1235547,,315300,,35762053,,22246625,,58008678,,6791897,,81353,,4326579,,8201950,,18520000,,0,,762765,,20172039,
(주)케이피티유,54410,15-Dec,11639896,,26474961,,1856751,,139542,,31374769,,25578257,,56953026,,6110783,,58388,,3007152,,975,,15020000,,0,,120580,,22419174,
(주)케이피티유,54410,16-Dec,10321941,,19839126,,1850046,,2578154,,31079897,,28424428,,59504325,,5728785,,65396,,3784674,,5700975,,15150000,,0,,3912818,,21301367,
(주)케이피티유,54410,17-Dec,13646557,14636209,22290784,23319262,1915960,3135614,368235,431841,33559151,36215996,31736851,32031264,65296002,68247260,6624411,7292678,103488,103488,4634338,5199220,5700000,7328366,16500000,16500000,0,0,1967315,1583737,24860037,26423859
(주)케이피티유,54410,18-Dec,14892714,14892714,27460593,27460593,1679960,1679960,1169280,1169280,33388884,33388884,32167232,32167232,65556115,65556115,8997792,8997792,138739,138739,4671225,4671225,0,0,16100000,16100000,0,0,-71806,481635,23757498,25144665
(주)케이피티유,54410,19-Dec,11807177,,17405749,,1542759,,213053,,29344083,,32888826,,62232910,,6590709,,139893,,3333558,,0,,13000000,,0,,2484600,,24269610,
(주)케일럼,258610,17-Dec,18640441,,11449492,,264915,,3332227,,18962826,,22882109,,41844935,,4903004,,0,,4927693,,7050000,,5856472,,0,,-7179522,,24015544,
(주)케일럼,258610,18-Dec,28260328,30888544,11919804,12114254,206374,206374,4490812,6909038,28983566,29148016,24314889,24758945,53298455,53906961,5451450,5451450,0,0,4818265,5012748,7398333,7398333,5780000,5780000,0,0,2652441,2500124,23521557,23521557
(주)케일럼,258610,19-Dec,23321692,23321692,6499766,6499766,430467,430467,3227274,3227274,15522761,15522761,33100021,33100021,48622782,48622782,3525831,3525831,0,0,1617048,1617048,8130000,8130000,4513600,4513600,0,0,79466,-92568,20471120,20471120
(주)켐온,217600,15-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)켐온,217600,16-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)켐온,217600,17-Dec,15621885,,3405082,,15797,,2403064,,6318515,,33144143,,39462658,,6959873,,764920,,1102679,,0,,0,,0,,-1043113,,15549166,
(주)켐온,217600,18-Dec,17696482,,5635396,,17939,,3950713,,8421136,,34051913,,42473049,,6368324,,231131,,1968791,,0,,0,,0,,4969791,,19450820,
(주)켐온,217600,19-Dec,18360768,,5380896,,16761,,2613436,,7500463,,37121560,,44622023,,1989326,,22871,,2055052,,0,,0,,0,,4528301,,20914334,
(주)켐트로닉스,89010,11-Dec,85715156,83934877,56019406,66859096,15128580,27168317,8216632,12938956,102964279,118451234,48299031,50586064,151263310,169037298,59881179,39423675,1911493,1911493,20328586,20587685,30809911,35699911,22708353,32583294,0,0,18724254,20400595,225962461,236418100
(주)켐트로닉스,89010,12-Dec,103514256,100462878,64987273,75427450,21087347,33953646,12528148,15634648,93233745,107943424,75912470,75250903,169146216,183194327,60383229,40851391,2658502,2658502,21614728,20069414,24178057,28612057,28335808,40114647,0,0,15075944,11748707,232682725,249814454
(주)켐트로닉스,89010,13-Dec,98698951,101941022,70756403,93082217,24413814,39342580,878855,5098488,99026750,125051800,99095934,93902205,198122684,218954005,68073049,49944360,639513,639513,24008830,29009012,7988214,11866214,42585076,59714417,0,0,21003847,22163524,292718336,314826741
