회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),매출액(수익)(*)(IFRS연결),매출원가(*)(IFRS),매출원가(*)(IFRS연결),당기순이익(손실)(IFRS),당기순이익(손실)(IFRS연결),자본(*)(IFRS),자본(*)(IFRS연결),자산(*)(IFRS),자산(*)(IFRS연결),영업이익개별,영업이익연결
한국단자공업(주),25540,Dec-16,671580655,714241350,547555223,570559404,61383933,67194973,565077808,614409027,764409929,821786178,77954900,90403517
한국단자공업(주),25540,Dec-17,716851120,744446391,610991218,624227234,43923351,49818087,624219420,675562703,817318864,875170056,60921048,66145012
한국단자공업(주),25540,Dec-18,721901349,746382909,643605894,645934005,33536739,39604509,635269012,690898913,797186604,860534743,36219820,46197831
한국단자공업(주),25540,Dec-19,748119899,772133925,680588019,679051881,23648540,31868435,645259772,710190468,806215017,885601836,28883420,33514450
한국단자공업(주),25540,Dec-20,762699590,802497228,651378171,664762803,46684609,57722621,690788293,764205980,891276856,985178227,67322166,78967748
한국맥널티(주),222980,Dec-15,27131081,,18829651,,2318481,,25493249,,35219911,,2757037,0
한국맥널티(주),222980,Dec-16,32505046,32505046,22023357,22024032,2761662,2746853,27645622,27624577,37803456,37782412,3724796,3707873
한국맥널티(주),222980,Dec-17,32906558,32906558,23113714,23113714,1262760,1261622,28245738,28220733,40588924,40563919,2032690,2031552
한국맥널티(주),222980,Dec-18,32101989,33220129,22914967,23821630,479176,716158,27419154,30093317,41100683,44301261,705204,742067
한국맥널티(주),222980,Dec-19,34791773,42843624,24959867,31388607,-1330327,-776324,27104640,30332805,49056454,52878565,1541132,2098267
한국맥널티(주),222980,Dec-20,37752069,49064656,26135849,35416855,4367772,4713575,33829576,38387123,56399568,66981350,2726406,3337471
한국석유공업(주),4090,Dec-10,167864382,328549765,147867132,297310941,2017861,4070946,92032556,97877091,161655314,199008884,5022163,9685701
한국석유공업(주),4090,Dec-11,197877165,389725652,175719170,354458678,1427771,3282714,92887366,100573058,180704762,236295082,4109095,9238771
한국석유공업(주),4090,Dec-12,192932875,369268390,169900023,336527134,3282281,3775782,95799136,103836511,167749363,215853209,5847790,7663116
한국석유공업(주),4090,Dec-13,218612339,398803860,189390636,359849379,6858375,7687246,102375955,111099778,175346545,230020630,9124181,10864308
한국석유공업(주),4090,Dec-14,202468168,379318454,173255830,339075640,6220280,6700330,108159371,117238238,179156771,231035732,8167195,10357039
한국석유공업(주),4090,Dec-15,183862863,388817022,141904912,332608174,15053465,14505591,121516296,129167879,183723189,240164602,16184259,18155306
한국석유공업(주),4090,Dec-16,188120670,402717351,148488552,345618199,8117310,11815155,127373540,138978752,184870531,262226687,14556308,16887429
한국석유공업(주),4090,Dec-17,196624312,424489452,160407816,370886004,9735492,9869813,147698385,146748696,205954428,284829421,11462935,14199105
한국석유공업(주),4090,Dec-18,234341728,481298175,202971035,433580590,4358644,4299730,148606483,147706017,226406453,307288012,7727772,8278930
한국석유공업(주),4090,Dec-19,247958108,485386597,212105882,433755412,-5397959,-7676790,141870959,138714160,229081816,292834924,10109874,6141381
한국석유공업(주),4090,Dec-20,239033287,484013218,197738005,424012320,5402278,6351446,146591993,144016463,258806519,316488297,11715365,17445000
한국선재(주),25550,Dec-10,206062471,,181008892,,2177511,,55534303,,212367980,,14986993,0
한국선재(주),25550,Dec-11,239363291,,210639208,,11650625,,61494529,,186809418,,16555967,0
한국선재(주),25550,Dec-12,202375133,204695215,183052676,184822145,5574253,5519221,70708615,70398711,155954884,165123321,5815167,5825899
한국선재(주),25550,Dec-13,164232755,169168008,146584079,151152091,4995156,3625013,76612245,74800493,148974276,158668391,5598765,4497509
한국선재(주),25550,Dec-14,147150691,155479605,130436984,137624751,3622772,2823073,80091471,77644479,144492333,156378156,6119151,5665152
한국선재(주),25550,Dec-15,132802191,142182083,118598826,126581194,4940165,4940165,82262127,82262127,136903310,150755671,2984676,2818843
한국선재(주),25550,Dec-16,142921919,153374570,122528141,131785163,2493031,2493031,81950128,81950128,154273366,166355848,7025186,6733688
한국선재(주),25550,Dec-17,151466095,166652792,133816227,145403012,3883074,3926571,83458839,84282739,169792597,182356940,5090965,6836510
한국선재(주),25550,Dec-18,168694586,192671344,151932962,170460730,6633208,6813160,87832078,89522149,182601381,234583248,5159971,7223970
한국선재(주),25550,Dec-19,149106313,185477689,135151040,161658864,2606858,3087715,89039016,91195012,182154763,229003496,2834294,6691765
한국선재(주),25550,Dec-20,152868934,187157908,134730398,163299391,1787335,2096428,88742156,91321202,170348331,221030667,3848160,5238677
한국수출포장공업(주),2200,Dec-10,223234981,224640439,194476379,195111709,7544822,7604281,180412118,180745915,277046658,277494158,10245003,10294440
한국수출포장공업(주),2200,Dec-11,246832655,248243781,214658304,214999376,8370330,8562807,186782448,187308722,286554900,287387803,12046190,12261530
한국수출포장공업(주),2200,Dec-12,258434925,260281725,198954412,199526131,25515166,25969283,210297614,211278005,267944276,269327436,36738009,37298961
한국수출포장공업(주),2200,Dec-13,234309970,236572511,197429313,197938299,10484827,11176041,217782441,219454046,277868796,279964685,14616333,15538683
한국수출포장공업(주),2200,Dec-14,229214008,231514075,192278752,192944046,10626049,11255478,226084780,228353385,289785823,292505708,13292054,14142358
한국수출포장공업(주),2200,Dec-15,228083237,230679365,198994368,200226945,-605610,-240040,223329176,225899466,298075678,301046858,2205801,2695341
한국수출포장공업(주),2200,Dec-16,225028932,228260407,195952857,197741573,-518241,-207518,221261921,224105130,296138557,299682673,2553503,3068932
한국수출포장공업(주),2200,Dec-17,241341645,244383794,224701912,226879876,-5421029,-5272470,213875607,216920407,295880468,299116741,-6904541,-6879064
한국수출포장공업(주),2200,Dec-18,276450973,280201271,228004437,230460840,16999271,17292580,228750979,231971448,294696834,298826766,22685433,23069424
한국수출포장공업(주),2200,Dec-19,267674406,271561779,221567154,224136838,17783551,18020496,244080408,247767937,303353076,308084432,18990150,19270973
한국수출포장공업(주),2200,Dec-20,260487525,264812666,223471256,226303428,7982372,8353901,248442474,252572233,304106927,309083509,10384290,10883824
한국쉘석유(주),2960,Dec-10,257315987,,189074991,,27160406,,74960553,,119029727,,35467107,0
한국쉘석유(주),2960,Dec-11,295622945,,229873864,,26116007,,77283722,,119139746,,33946708,0
한국쉘석유(주),2960,Dec-12,278463040,,203608346,,31169490,,85967716,,116670671,,38666137,0
한국쉘석유(주),2960,Dec-13,246758057,,176095983,,29607314,,90034204,,122825707,,36038341,0
한국쉘석유(주),2960,Dec-14,238682289,,167903503,,26924424,,90582548,,115064149,,33083542,0
한국쉘석유(주),2960,Dec-15,223816848,,146027007,,31213597,,96854045,,126542699,,39077362,0
한국쉘석유(주),2960,Dec-16,210901755,,135833738,,27242382,,97319787,,122973241,,35079730,0
한국쉘석유(주),2960,Dec-17,210536210,,140876506,,24243288,,99442434,,130947310,,30039339,0
한국쉘석유(주),2960,Dec-18,219753603,,144547721,,24960349,,99550961,,144599598,,31022804,0
한국쉘석유(주),2960,Dec-19,211845125,,136520230,,21026587,,97919403,,141114506,,25674571,0
한국쉘석유(주),2960,Dec-20,200334947,,123113844,,21010633,,98115854,,148607731,,30986415,0
한국알콜산업(주),17890,Dec-10,171433520,175825984,148509795,148509795,11491630,12405344,159662598,158111456,216321429,232002324,14771161,14366306
한국알콜산업(주),17890,Dec-11,198105182,202298450,173434205,173434205,10809827,9922153,169825888,167601076,241579378,255849669,15382202,13646555
한국알콜산업(주),17890,Dec-12,201870774,207349244,187019553,187019553,6658844,7487121,175332309,171665845,233239897,240855821,4986048,5943448
한국알콜산업(주),17890,Dec-13,189889105,194292212,174395994,174395994,1818767,5512696,177268933,177174279,231951868,243850038,5869629,6495659
한국알콜산업(주),17890,Dec-14,181800360,186290687,159187683,159187683,9304473,11619256,186439567,190036398,241037371,257918539,11682257,12926678
한국알콜산업(주),17890,Dec-15,186013845,190847845,160822443,160822443,10321160,18193218,195038768,208939453,234459790,265095131,13526047,15228157
한국알콜산업(주),17890,Dec-16,183824399,188568376,152661355,152661355,24073352,30087643,218214026,238823907,266496333,305869191,17800557,19377471
한국알콜산업(주),17890,Dec-17,207028807,212403478,175379985,175379985,16345351,20131507,233051705,253123444,268016147,328626342,17192791,17194450
한국알콜산업(주),17890,Dec-18,249918169,255981311,203295738,203295738,24048369,28673959,266553389,294138683,308443641,376499891,29087829,28504495
한국알콜산업(주),17890,Dec-19,240070314,291435153,190046244,232137865,23388847,32051477,290521607,334447623,324588968,437078589,31702008,33099998
한국알콜산업(주),17890,Dec-20,296324599,371740813,223869570,285217692,40256000,52383907,327110473,380981738,370350324,494425083,50638667,56103774
한국앤컴퍼니(주),240,Dec-10,3354415807,5420068829,2378754174,3792091779,358902169,462787960,2579107318,2903806927,4052697587,6133228670,480359532,623582434
한국앤컴퍼니(주),240,Dec-11,3955397485,6488973253,3036742337,4813903368,267188542,355220940,2767460200,3216698137,4554851566,7436379614,382274736,567278273
한국앤컴퍼니(주),240,Dec-12,39331049,,0,,3277158469,,825252470,,974311229,,13629150,0
한국앤컴퍼니(주),240,Dec-13,153514281,,0,,160151821,,2271331174,,2353168061,,119576096,0
한국앤컴퍼니(주),240,Dec-14,229263916,,0,,183826990,,2415114681,,2506418760,,188230508,0
한국앤컴퍼니(주),240,Dec-15,223646645,,0,,172703147,,2566643963,,2666933001,,181560298,0
한국앤컴퍼니(주),240,Dec-16,90300328,690029633,0,346086829,44758579,269456939,2187561579,2869379769,2269355862,3097491376,44044104,261576955
한국앤컴퍼니(주),240,Dec-17,87426603,824846244,0,527886796,45599877,178960991,2206255387,2996107573,2288702912,3252509953,42425276,199321933
한국앤컴퍼니(주),240,Dec-18,74873650,847957281,0,563849070,49187649,218355604,2226581424,3235872326,2307991836,3498590608,54283035,211461290
한국앤컴퍼니(주),240,Dec-19,82651352,847609750,0,588370004,53195937,163291036,2252292950,3378572141,2333723849,3607086238,58323924,170875981
한국앤컴퍼니(주),240,Dec-20,64144787,820942186,0,578284903,35120267,179614301,2255574054,3500498597,2314696055,3792451107,38775888,156524444
한국유나이티드제약(주),33270,Dec-10,134958313,134978548,49607645,49645629,16676814,17059698,93682239,94124308,143995609,144538943,20069142,20479845
한국유나이티드제약(주),33270,Dec-11,145445762,145453053,56028502,56066649,20725521,20197412,113110316,113042759,169921672,170085610,24059282,23577552
한국유나이티드제약(주),33270,Dec-12,134816216,134829851,59427213,59453088,16795304,16370418,134038653,133477206,187869271,187577461,20242480,19810114
한국유나이티드제약(주),33270,Dec-13,136884560,136891130,64705790,64725776,10534975,12204219,140393040,141437364,192185644,193539435,15214759,14837181
한국유나이티드제약(주),33270,Dec-14,151485470,155189553,70468754,72097342,16845867,18479330,159349262,161834784,214291253,217100751,20976482,21986970
한국유나이티드제약(주),33270,Dec-15,162045985,,74526748,,21721433,,171990874,,230508701,,22914681,0
한국유나이티드제약(주),33270,Dec-16,176905090,,80075247,,19513765,,177387076,,234220477,,27118217,0
한국유나이티드제약(주),33270,Dec-17,197023264,,85161743,,27863651,,201681539,,265796462,,31717078,0
한국유나이티드제약(주),33270,Dec-18,211935530,,86458791,,31672447,,228482237,,301954582,,37750603,0
한국유나이티드제약(주),33270,Dec-19,221310875,,92723060,,30915946,,255098992,,331243656,,34479475,0
한국유나이티드제약(주),33270,Dec-20,215949553,,90757558,,26613257,,276891044,,353433063,,40125939,0
한국유니온제약(주),80720,Dec-18,54662340,54662340,23405116,23405116,5839263,5828233,57822696,57811665,85662982,85701587,7777319,7768137
한국유니온제약(주),80720,Dec-19,51264403,51264403,26937985,26937985,631476,411158,58279770,58048420,95814762,96427861,1281910,791301
한국유니온제약(주),80720,Dec-20,50379269,50379269,31027087,31027087,-8597199,-9322437,69325651,68369064,97160059,97183104,-10249003,-10831763
한국전력공사(주),15760,Dec-10,39291282000,39506582000,39946693000,36187237000,-1478227000,-69167000,48109463000,57276537000,92299168000,1.29518E+11,-1312517000,2259920000
한국전력공사(주),15760,Dec-11,43214858000,43532302000,45576981000,43081979000,-3514130000,-3292997000,44439305000,53803950000,94769898000,1.36468E+11,-2993785000,-684963000
한국전력공사(주),15760,Dec-12,49334873000,49421513000,50784720000,48459262000,-3226597000,-3077969000,41271080000,51064202000,96234698000,1.46153E+11,-2692852000,-817917000
한국전력공사(주),15760,Dec-13,53692406000,54037795000,52164764000,50595638000,238307000,174306000,41659546000,51450736000,98249927000,1.55527E+11,262995000,1518965000
한국전력공사(주),15760,Dec-14,57334440000,57474883000,54438279000,49762952000,1039887000,2798967000,43381068000,54825010000,99719106000,1.63708E+11,1673708000,5787565000
한국전력공사(주),15760,Dec-15,58540389000,58957722000,52763365000,45457729000,10165653000,13416373000,53181368000,67942475000,1.06306E+11,1.75257E+11,4425361000,11346732000
한국전력공사(주),15760,Dec-16,60289581000,60190384000,53707763000,45549553000,4261986000,7148327000,55466708000,73050545000,1.05321E+11,1.77837E+11,4881540000,12001599000
한국전력공사(주),15760,Dec-17,59965739000,59814862000,56728683000,52098855000,1506852000,1441394000,55782356000,72964641000,1.0654E+11,1.81789E+11,1553554000,4953152000
한국전력공사(주),15760,Dec-18,60271500000,60627610000,60773798000,58207721000,-1095213000,-1174498000,54081769000,71092762000,1.07486E+11,1.85249E+11,-2193268000,-208001000
한국전력공사(주),15760,Dec-19,58933180000,59172890000,59907852000,57779835000,-2594957000,-2263535000,51458574000,68889649000,1.09809E+11,1.97598E+11,-2848347000,-1276521000
한국전력공사(주),15760,Dec-20,57989410000,58569314000,53396106000,51804596000,1951498000,2092469000,53331431000,70666846000,1.13103E+11,2.03142E+11,2785145000,4086275000
한국전력기술(주),52690,Dec-10,580153714,,380120253,,96166186,,339893545,,570937971,,113730808,0
한국전력기술(주),52690,Dec-11,663334830,,434902738,,116095118,,379628934,,739893313,,143712530,0
한국전력기술(주),52690,Dec-12,785585937,,528385010,,134310483,,425968698,,861882138,,153128065,0
한국전력기술(주),52690,Dec-13,755483851,,604981184,,34407214,,382049946,,760503659,,33823641,0
한국전력기술(주),52690,Dec-14,841917293,,669739244,,54758999,,407130507,,777612450,,66552126,0
한국전력기술(주),52690,Dec-15,657603285,,516434269,,15012059,,400749872,,839120535,,14263493,0
