,자기자본증가율,0,1
8935,-40.19,1.69,1.78
8936,-21.82,-44.16,-74.34
8937,-39.21,-39.21,11111111.11
8938,91.13,91.13,11111111.11
8939,53.22,53.22,11111111.11
8940,13.13,17.19,13.13
8941,8.12,7.44,8.12
8942,-49.46,-50.99,-49.46
8943,-21.31,-21.31,-58.15
8944,8.23,8.23,11111111.11
8945,72.71,78.44,72.71
8946,18.75,21.74,19.11
8947,6.14,5.97,6.11
8948,14.91,12.28,15.07
8949,56.9,16.52,60.39
8950,-22.69,8.02,-24.06
8951,-12.2,7.99,-12.32
8952,-2.44,4.93,-2.53
8953,7.17,-4.5,7.13
8954,76.18,45.14,76.18
8955,-4.9,-9.59,-6.22
8956,-5.57,-4.82,-8.27
8957,0.63,-0.3,0.3
8958,-3.74,-8.59,-5.28
8959,0.63,0.42,0.06
8960,-0.21,3.56,1.09
8961,-0.63,-0.84,-0.7
8962,4.28,6.06,4.24
8963,5.51,503.03,529.5
8964,14.59,14.82,14.59
8965,-1.54,-0.93,-1.54
8966,7.58,13.2,7.58
8967,1.91,9.88,1.91
8968,-11.08,-7.92,-11.08
8969,0.9,0.98,1.0
8970,14.52,9.73,14.51
8971,20.24,13.58,20.19
8972,16.29,-91.74,-91.03
8973,8.09,8.16,5.38
8974,-0.19,-1.16,-0.19
8975,14.86,15.16,14.86
8976,4.45,2.7,4.45
8977,53.81,50.77,110.85
8978,-34.42,-27.23,-24.55
8979,-23.06,-31.15,-16.7
8980,-1.63,-5.48,3.13
8981,-54.18,-8.61,-54.18
8982,-12.79,-10.92,-12.79
8983,-28.79,-32.33,-29.64
8984,75.31,75.81,76.58
8985,40.1,44.94,41.7
8986,13.92,17.03,13.92
8987,-16.28,-20.24,-16.28
8988,-20.6,-20.39,1.73
8989,-7.73,-7.9,-10.45
8990,206.13,172.82,121.7
8991,34.18,34.19,35.62
8992,8.44,-22.35,8.28
8993,24.61,2.54,29.79
8994,-2.8,-35.99,-62.23
8995,-2.58,1.8,-1.2
8996,-10.3,-8.59,-19.34
8997,6.07,-3.77,6.07
8998,10.27,10.26,10.47
8999,78.29,79.6,121.94
9000,5.04,3.56,8.57
9001,11.18,-30.61,13.38
9002,22.64,8.85,28.04
9003,5.08,22.93,-47.74
9004,0.04,2.38,0.04
9005,-17.62,0.03,-18.2
9006,4.62,-6.74,4.62
9007,31.5,30.62,32.49
9008,20.83,19.96,21.02
9009,-17.02,-19.44,-16.9
9010,-19.23,-18.79,-19.16
9011,20.07,18.29,20.04
9012,9.21,15.74,38.5
9013,1.21,7.07,0.89
9014,-2.17,11.58,-8.69
9015,12.97,18.68,12.86
9016,-3.49,4.15,-3.78
9017,8.35,-0.5,8.39
9018,-10.26,-8.17,-10.44
9019,-16.88,-13.0,-16.89
9020,2.23,-1.59,2.23
9021,-96.29,-78.75,-96.29
9022,0.54,0.54,11111111.11
9023,9.08,9.08,11111111.11
9024,-4.09,-4.09,11111111.11
9025,2.18,2.18,11111111.11
9026,4.09,4.09,11111111.11
9027,-2.35,-2.35,11111111.11
9028,-4.49,-4.49,11111111.11
9029,5.1,5.1,11111111.11
9030,81.69,30.22,0.0
9031,-3.84,-3.84,11111111.11
9032,0.71,0.71,11111111.11
9033,-2.01,-2.01,11111111.11
9034,1.13,1.13,11111111.11
9035,-8.55,-8.55,11111111.11
9036,5.51,60.85,1330.23
9037,2.81,2.23,2.72
9038,3.57,2.65,5.25
9039,4.37,3.02,4.76
9040,2.16,0.81,2.45
9041,15.03,7.12,21.25
9042,9.75,5.85,10.63
9043,6.38,2.17,8.48
9044,8.51,4.73,5.45
9045,-3.31,1369.84,946.18
9046,2.07,6.12,1.81
9047,-11.25,-15.37,-11.28
9048,7.43,5.19,8.27
9049,16.7,9.87,19.92
9050,11.08,14.27,10.63
9051,0.95,1.65,0.57
9052,-33.14,-46.19,-30.06
9053,-0.09,-2.84,0.3
9054,13.36,-93.09,-95.28
9055,15.84,17.93,25.35
9056,-18.95,-18.61,-17.72
9057,-58.66,-57.74,-53.5
9058,74.01,70.7,59.67
9059,75.8,76.47,66.72
9060,16.56,17.63,27.87
9061,17.86,19.85,17.51
9062,2.17,4.34,-1.04
9063,-2.27,36.48,22.91
9064,36.69,11.41,38.68
9065,18.81,4.31,18.81
9066,12.68,4.62,13.86
9067,-15.12,3.74,-14.48
9068,78.7,-4.91,171.79
9069,-6.83,2.78,-5.21
9070,24.12,6.37,22.05
9071,26.01,22.0,19.55
9072,-98.76,-95.48,-98.76
9073,6.9,6.9,7.18
9074,-3.29,192.65,-53.46
9075,-11.91,-11.91,11111111.11
9076,-0.86,-0.86,11111111.11
9077,5.68,5.68,11111111.11
9078,22.39,22.39,11111111.11
9079,25.33,25.33,11111111.11
9080,11.08,11.08,11111111.11
9081,-0.92,-0.92,11111111.11
9082,6.69,6.69,11111111.11
9083,7.05,255.63,3459.56
9084,2.14,1.34,2.14
9085,4.52,0.93,8.74
9086,3.97,6.92,3.37
9087,8.33,6.37,7.91
9088,-1.09,-7.85,-4.0
9089,-8.09,1.71,-4.94
9090,-12.13,-20.94,-10.3
9091,4.88,-5.14,4.67
9092,0.56,-39.34,-46.9
9093,1.2,1.79,1.08
9094,1.56,-1.38,2.09
9095,0.71,0.21,-1.13
9096,-10.57,-18.75,-11.42
9097,-4.34,-6.67,-4.35
9098,-14.51,0.27,-14.54
9099,-4.23,-4.23,-93.25
9100,-4.79,-4.79,11111111.11
9101,122.82,-82.87,-92.74
9102,-15.48,-15.48,11111111.11
9103,-2.99,-2.99,11111111.11
9104,-113.11,-113.11,11111111.11
9105,498.2,498.2,11111111.11
9106,-250.83,-250.83,11111111.11
9107,16.74,17.83,16.74
9108,-36.57,-42.43,-36.57
9109,20.74,39.99,20.74
9110,264.72,138.54,-46.87
9111,104.7,104.7,11111111.11
9112,4.37,4.37,11111111.11
9113,-1.93,-3.54,-0.13
9114,-4.38,-5.7,-2.66
9115,9.56,7.85,10.47
9116,44.25,206.43,195.49
9117,2.2,-0.04,2.3
9118,3.73,0.95,4.78
9119,3.32,3.61,3.26
9120,0.24,1.3,0.22
9121,2.32,0.91,2.39
9122,0.91,-2.92,0.2
9123,-2.88,-0.59,-2.94
9124,24.54,-86.89,-86.95
9125,26.85,25.9,26.4
9126,-1.03,-3.42,-0.02
9127,-0.8,-1.98,-0.26
9128,13.33,11.09,13.93
9129,12.19,13.35,11.42
9130,1.86,1.99,1.79
9131,6.64,6.09,6.71
9132,4.85,3.84,5.16
9133,-88.23,-85.85,-88.23
9134,1254789.63,11111111.11,11111111.11
9135,1254789.63,11111111.11,11111111.11
9136,1254789.63,11111111.11,11111111.11
9137,-17.54,-17.54,11111111.11
9138,10.63,2326.21,3338.76
9139,1.78,2.66,1.78
9140,4.41,4.79,4.41
9141,-2.13,-2.44,-2.13
9142,-0.93,-0.75,-0.93
9143,-1.97,-1.35,-1.97
9144,-2.33,-1.25,-2.33
9145,7.72,5.24,7.72
9146,-2.33,-0.51,-2.33
9147,-97.2,-94.59,-97.2
9148,0.81,0.81,11111111.11
9149,184.56,179.0,184.56
9150,53.33,53.82,53.33
9151,32.91,37.71,32.91
9152,29.75,27.32,31.78
9153,19.14,20.36,18.21
9154,5.85,-58.52,-94.39
9155,11.86,11.86,11111111.11
9156,34.79,22.65,34.79
9157,33.5,20.71,50.42
9158,10.47,9.57,27.05
9159,89.3,100.39,89.65
9160,6.69,2.06,8.34
9161,6.16,1.82,9.53
9162,4.5,0.46,8.01
9163,19.05,-88.41,-93.07
9164,5.52,4.82,5.52
9165,5.72,2.21,5.72
9166,2.05,1.7,2.05
9167,1.97,2.46,1.97
9168,6.18,5.84,6.18
9169,11.12,8.18,11.12
9170,11.59,10.45,11.59
9171,9.46,6.3,9.46
9172,161.66,15.93,-5.13
9173,-13.37,-14.51,-13.37
9174,3.51,2.87,3.51
9175,4.05,4.77,4.05
9176,7.25,6.77,7.25
9177,-14.71,-10.81,-82.66
9178,0.69,0.69,11111111.11
9179,1.56,1.56,11111111.11
9180,-24.57,-24.05,-24.57
9181,10.65,11.12,10.65
9182,2.16,2.97,2.16
9183,5.58,5.05,5.58
9184,0.24,0.13,0.24
9185,3.04,3.39,6.0
9186,134.06,-3.38,-79.73
9187,0.71,0.71,11111111.11
9188,15.62,15.62,11111111.11
9189,62.59,331.66,3482.11
9190,6.54,7.49,7.41
9191,3.13,3.84,4.61
9192,-0.59,-9.09,9.98
9193,10.94,16.62,-29.37
9194,16.9,-52.04,-53.13
9195,4.23,1.17,4.23
9196,4.58,0.86,20.11
9197,7.77,5.43,10.1
9198,7.09,1.82,9.57
9199,4.46,0.38,6.52
9200,1.07,0.32,2.88
9201,1.16,0.59,1.98
9202,3.23,0.7,4.15
9203,3430.24,3139.54,3430.24
9204,3.19,2.54,4.48
9205,3.42,5.74,12.61
9206,-99.54,-99.03,-99.54
9207,3.93,8.45,3.93
9208,4.82,8.06,4.82
9209,4.07,5.3,4.07
9210,5.76,11.18,5.76
9211,17.97,14.58,17.97
9212,11.0,5.56,11.0
9213,11.33,10.03,11.33
9214,8.21,2.03,8.21
9215,-20.73,-78.2,-76.88
9216,-47.26,-70.4,-59.66
9217,-43.19,-2.89,-29.94
9218,108.33,113.96,107.35
9219,22.72,24.48,22.83
9220,129.83,121.55,130.17
9221,0.12,-1.05,3.87
9222,-44.1,-32.57,-43.82
9223,45.82,9.49,42.93
9224,-14.18,5060.19,4448.08
9225,-7.45,-2.79,-2.61
9226,-10.92,-9.67,-8.53
9227,-95.79,-95.71,-94.76
9228,-96.85,-50.59,-95.08
9229,7567.04,397.19,3595.95
9230,31.57,15.08,31.12
9231,-96.28,-90.35,-96.11
9232,14501.35,5833.43,13721.03
9233,-4.62,-45.95,-23.24
9234,4.31,0.87,4.44
9235,2.47,2.34,59.25
9236,-1.03,0.0,-0.55
9237,7.45,5.24,6.43
9238,6.33,1.85,5.98
9239,1.43,1.64,-1.19
9240,2.47,1.4,1.61
9241,4.96,1.5,3.79
9242,-9.87,129.59,-0.2
9243,-4.27,-4.44,-4.27
9244,3.84,-1.42,3.83
9245,28.82,26.26,28.82
9246,4.04,1.25,4.04
9247,0.76,1.78,0.76
9248,9.69,12.88,9.69
9249,8.58,7.23,8.58
9250,4.08,2.82,4.08
9251,5.34,-62.19,-64.78
9252,8.13,9.16,7.86
9253,11.02,10.57,10.68
9254,7.2,5.95,7.17
9255,2.05,1.96,2.14
9256,5.07,3.12,5.06
9257,7.62,7.55,7.7
9258,12.99,12.76,13.01
9259,5.1,5.63,5.03
9260,66.54,160.36,173.0
9261,-4.83,-0.23,-3.45
9262,-10.75,-9.78,-8.86
9263,-1.62,0.54,-0.54
9264,6.05,-6.83,-0.41
9265,8.14,12.22,0.69
9266,4.9,4.91,4.63
9267,2.3,0.56,2.25
9268,-23.14,-22.35,-23.1
9269,27.3,383.74,452.24
9270,5.45,5.4,10.22
9271,3.05,-0.55,3.47
9272,-5.3,-1.36,-5.05
9273,5.93,0.03,6.13
9274,7.64,-6.05,7.38
9275,5.75,7.18,5.49
9276,0.21,-0.66,0.1
9277,-3.62,0.59,-5.79
9278,4.57,-96.58,-97.35
9279,2.95,3.71,1.42
9280,16.4,8.55,34.71
9281,10.2,6.44,0.0
9282,14.37,14.76,16.47
9283,3.13,3.2,2.59
9284,5.86,4.99,5.07
9285,0.98,-0.29,-0.48
9286,1.16,10.31,-10.77
9287,6.94,-12.88,4.7
9288,7.2,5.54,3.11
9289,-4.46,-0.75,-15.33
9290,-2.74,-3.12,-2.74
9291,3.56,3.45,3.56
9292,-3.55,-3.4,-3.55
9293,-7.5,-7.0,-7.5
9294,0.49,-0.09,0.49
9295,1.58,2.06,1.58
9296,20.65,28.58,65.88
9297,-12.47,-8.26,-10.07
9298,-110.71,-109.34,-107.17
9299,-35.74,-39.33,-35.74
9300,-126.18,-400.25,-126.18
9301,-11.38,-11.38,11111111.11
9302,-6.75,-2.38,-6.75
9303,121.17,110.99,121.17
9304,7.35,5.2,7.35
9305,2.47,53.95,53.77
9306,-0.31,-0.26,-0.31
9307,-67.05,-64.4,-67.05
9308,-101.86,-102.32,-101.86
9309,-4875.0,-3628.97,-4875.0
9310,-672.78,-678.09,-672.78
9311,-123.81,-123.9,-123.81
9312,5.71,5.02,5.71
9313,-15.51,-15.5,-15.51
9314,-15.73,-61.12,-61.79
9315,9.37,12.08,10.88
9316,22.93,20.51,22.99
9317,22.03,25.45,21.6
9318,21.92,20.21,21.41
9319,15.99,15.12,15.67
9320,6.91,7.49,6.43
9321,11.56,9.32,11.74
9322,13.28,12.82,13.32
9323,-6.93,66.21,66.78
9324,1.92,2.81,1.79
9325,1.75,2.56,1.98
9326,-2.56,-1.96,-2.35
9327,-0.43,-2.92,-0.38
9328,0.7,0.12,0.76
9329,-1.71,-1.71,-1.69
9330,0.11,0.06,0.11
9331,-0.95,-0.92,-1.41
9332,-28.39,-86.19,-95.67
9333,-1.85,-1.85,11111111.11
9334,-20.71,-20.71,11111111.11
9335,20.7,20.7,11111111.11
9336,-44.04,-44.04,11111111.11
9337,-33.52,-33.52,11111111.11
9338,-21.72,-21.72,11111111.11
9339,9.19,9.19,11111111.11
9340,56.93,69.42,56.58
9341,7.39,1161.3,1759.18
9342,7.92,8.16,7.92
9343,11.72,9.24,11.72
9344,9.17,8.45,9.17
9345,8.83,7.37,8.83
9346,6.71,5.73,6.71
9347,4.46,4.55,4.46
9348,6.69,0.25,13.33
9349,1.79,-1.27,2.12
9350,-44.27,-87.74,-96.55
9351,55.01,1.31,71.6
9352,-25.82,1.2,-38.98
9353,38.21,1.72,122.81
9354,7.02,7.91,4.15
9355,12.52,12.67,13.38
9356,23.49,24.05,20.83
9357,29.57,29.43,29.81
9358,9.22,9.19,9.29
9359,18.09,-41.45,-87.84
9360,11.14,11.14,11111111.11
9361,8.02,8.02,11111111.11
9362,9.29,9.29,11111111.11
9363,9.69,9.69,11111111.11
9364,-1.05,-1.05,11111111.11
9365,5.26,5.26,11111111.11
9366,4.25,4.25,11111111.11
9367,3.17,3.17,11111111.11
9368,-24.92,-78.81,0.0
9369,32.09,32.09,11111111.11
9370,-53.67,-53.67,11111111.11
9371,4.71,4.71,11111111.11
9372,42.28,42.28,11111111.11
9373,-0.14,-0.14,11111111.11
9374,-9.32,-9.32,11111111.11
9375,90.66,90.66,11111111.11
9376,111.66,111.59,111.66
9377,8.49,144.55,146.13
9378,2.18,2.24,2.09
9379,10.11,10.06,9.93
9380,12.29,12.48,12.66
9381,7.81,7.52,7.36
9382,2.34,1.94,2.02
9383,5.25,5.26,5.17
9384,-4.18,-4.23,-0.71
9385,7.08,7.17,7.85
9386,-76.38,-76.49,-76.38
9387,2.71,0.41,2.71
9388,1.77,0.08,1.77
9389,-0.89,0.12,-0.89
9390,3.74,1.74,3.74
9391,0.2,-1.36,0.2
9392,-6.17,0.58,-6.17
9393,-2.52,-1.7,-2.52
9394,-0.33,-0.83,-0.33
9395,31.81,21.86,31.81
9396,21.07,20.36,21.07
9397,17.13,14.41,17.91
9398,19.89,18.84,20.3
9399,2.08,0.5,12.69
9400,5.42,12.67,5.59
9401,33.05,34.52,29.88
9402,-14.52,-28.37,-14.22
9403,-46.43,-50.25,-43.46
9404,1.44,697.7,455.79
9405,-0.87,-0.14,0.51
9406,-18.16,-19.99,-15.66
9407,-31.43,-34.14,-30.71
9408,7.11,4.52,5.38
9409,4.88,6.35,3.61
9410,17.16,15.82,16.07
9411,15.81,10.05,15.04
9412,15.84,21.99,14.29
9413,3.14,-66.7,-72.43
9414,4.14,7.13,4.14
9415,3.35,4.45,3.35
9416,2.51,1.57,2.51
9417,4.92,2.87,4.92
9418,9.84,9.84,11.65
9419,1.84,1.84,0.2
9420,1.77,1.59,1.77
9421,-2.6,-2.59,-2.6
9422,-68.49,-69.27,-68.49
9423,10.69,7.08,10.74
9424,7.16,5.51,7.17
9425,13.97,11.74,14.4
9426,1.81,4.26,4.24
9427,8.31,5.24,7.16
9428,6.41,9.21,4.4
9429,4.35,3.06,4.09
9430,3.44,3.88,3.72
9431,13.98,-86.04,-88.4
9432,-0.16,-0.16,11111111.11
9433,-0.57,2.02,-1.03
9434,2.4,3.69,2.16
9435,22.27,16.4,22.18
9436,10.12,10.62,10.03
9437,3.18,3.18,-33.91
9438,10.66,10.66,11111111.11
9439,19.21,19.21,11111111.11
9440,24.94,14384.83,15468.07
9441,13.84,15.94,13.55
9442,8.38,8.92,8.68
9443,10.79,9.47,10.41
9444,9.57,8.62,9.12
9445,8.65,7.58,8.49
9446,8.05,7.69,7.82
9447,4.86,3.87,4.4
9448,7.45,6.15,7.28
9449,8.2,-85.58,-81.4
9450,-0.8,8.27,-1.0
9451,1.14,2.25,0.94
9452,19.73,0.8,17.12
9453,-2.03,0.22,-2.18
9454,2.13,2.45,1.81
9455,-1.39,1.39,-1.62
9456,-0.12,1.16,-0.08
9457,0.92,0.73,1.7
9458,6.16,-95.66,-99.25
9459,1.29,1.29,11111111.11
9460,-0.32,-0.32,11111111.11
9461,2.88,2.88,11111111.11
9462,1.82,1.82,11111111.11
9463,8.02,8.02,11111111.11
9464,6.17,6.17,11111111.11
9465,10.23,10.23,11111111.11
9466,3.58,3.58,11111111.11
9467,9.81,277.11,2145.66
9468,7.21,6.69,7.11
9469,8.74,8.78,8.81
9470,8.13,7.96,8.11
9471,11.88,11.46,20.14
9472,6.58,6.99,5.81
9473,5.07,4.96,4.16
9474,3.43,3.64,3.49
9475,4.35,5.57,3.86
9476,-18.76,-45.32,-49.17
9477,-6.97,-6.26,-7.97
9478,-0.23,-1.96,-0.14
9479,5.97,4.08,6.05
9480,-8.33,-7.7,-8.32
9481,0.03,0.01,0.05
9482,1.22,1.07,1.4
9483,7.91,9.18,8.85
9484,-0.89,-1.59,-0.88
9485,23.85,-87.05,-95.0
9486,0.88,0.88,11111111.11
9487,-2.56,-2.56,11111111.11
9488,0.66,0.66,11111111.11
9489,1.23,1.23,11111111.11
9490,-0.56,-0.56,11111111.11
9491,1.78,1.78,11111111.11
9492,0.55,0.55,11111111.11
9493,-3.64,-3.64,11111111.11
9494,7.67,952.63,2739.57
9495,7.03,7.35,6.76
9496,7.78,6.96,7.69
9497,4.42,2.77,4.5
9498,13.84,13.1,13.62
9499,3.61,3.11,3.51
9500,4.99,4.46,4.94
9501,6.62,4.75,6.79
9502,5.74,5.31,5.71
9503,20.14,-91.87,-97.9
9504,1.18,1.18,11111111.11
9505,-0.37,-0.37,11111111.11
9506,6.93,6.93,11111111.11
9507,0.28,0.28,11111111.11
9508,14.89,14.89,11111111.11
9509,-10.49,-21.6,326.98
9510,-8.02,-15.94,-17.73
9511,5.42,3.4,-4.48
9512,-16.18,-3.85,-17.5
9513,61.93,61.93,-63.87
9514,9.96,9.96,11111111.11
9515,4.51,4.51,11111111.11
9516,-3.44,-3.44,11111111.11
9517,-21.06,-21.06,11111111.11
9518,67.91,67.1,67.91
9519,-26.14,-25.34,-25.07
9520,6.02,7.26,5.38
9521,-12.86,-13.69,-12.82
9522,34.39,33.94,34.62
9523,-1.11,-1.04,-1.37
9524,0.35,-0.1,0.38
9525,1.37,0.65,1.36
9526,-11.28,-11.77,-11.27
9527,15.5,270.45,-81.77
9528,49.75,49.75,11111111.11
9529,19.34,19.34,11111111.11
9530,9.07,9.07,11111111.11
9531,5.76,5.76,11111111.11
9532,13.7,13.7,11111111.11
9533,2.57,2.57,11111111.11
9534,5.63,5.63,11111111.11
9535,4.11,4.08,4.11
9536,-71.13,-98.1,-71.13
9537,72.59,11111111.11,72.59
9538,17.49,11111111.11,17.49
9539,37.84,11111111.11,48.06
9540,10.78,712.27,-97.81
9541,9.2,9.2,11111111.11
9542,7.77,7.77,11111111.11
9543,9.05,9.05,11111111.11
9544,0.1,0.1,11111111.11
9545,-0.38,-0.38,11111111.11
9546,-4.99,-4.99,11111111.11
9547,-2.28,-2.28,11111111.11
9548,1.17,1.17,11111111.11
9549,11.12,-14.63,0.0
9550,11.54,11.54,11111111.11
9551,9.88,9.88,11111111.11
9552,3.91,3.91,11111111.11
9553,9.06,10.01,9.06
9554,7.18,8.09,7.18
9555,6.08,5.35,6.08
9556,7.75,6.14,7.78
9557,5.22,4.91,5.85
9558,5.23,-93.25,-48.1
9559,-6.69,11111111.11,-7.02
9560,0.89,11111111.11,1.27
9561,-3.7,11111111.11,-3.38
9562,4.91,11111111.11,9.07
9563,2.0,11111111.11,6.61
9564,-3.49,11111111.11,-1.46
9565,-2.37,11111111.11,-2.3
9566,2.9,11111111.11,4.04
9567,-88.06,0.0,-88.06
9568,1254789.63,11111111.11,11111111.11
9569,1254789.63,11111111.11,11111111.11
9570,1254789.63,11111111.11,11111111.11
9571,15.42,12.41,15.42
9572,-1.56,1.82,-1.37
9573,-84.76,-85.83,-84.76
9574,1254789.63,11111111.11,11111111.11
9575,1254789.63,11111111.11,11111111.11
9576,1254789.63,11111111.11,11111111.11
9577,1254789.63,11111111.11,11111111.11
9578,1254789.63,11111111.11,11111111.11
9579,1254789.63,11111111.11,11111111.11
9580,16.95,16.95,11111111.11
9581,-25.86,-25.86,11111111.11
9582,-0.81,739.49,1635.57
9583,4.82,5.52,4.83
9584,5.58,4.22,27.3
9585,6.44,5.19,6.71
9586,-0.26,4.31,-1.69
9587,13.34,13.21,12.91
9588,6.2,7.78,8.63
9589,4.51,3.33,6.99
9590,-4.59,-3.06,-2.34
9591,10.03,-67.32,-76.02
9592,9.49,7.83,9.35
9593,5.86,5.18,5.82
9594,4.12,4.32,4.1
9595,4.87,4.34,4.8
9596,4.08,4.26,4.03
9597,-1.28,-1.31,-1.33
9598,1.48,0.61,1.47
9599,0.95,1.03,0.94
9600,-62.8,-282.96,10.07
9601,-88.02,-90.7,-88.01
9602,955.34,-684.4,954.82
9603,96.45,84.91,96.45
9604,-3.57,1.57,-3.57
9605,7.27,57.98,7.27
9606,26.16,-2.53,26.16
9607,-9.27,11.52,-9.27
9608,5.67,7.99,5.67
9609,75.37,221.1,313.57
9610,6.9,4.8,6.5
9611,-4.72,-7.87,-5.95
9612,5.75,5.87,5.25
9613,-0.19,-2.08,1.35
9614,4.06,2.37,3.86
9615,13.76,11.74,13.25
9616,27.39,9.87,20.0
9617,11.99,16.27,11.98
9618,1.41,-84.76,-89.73
9619,-18.61,-15.38,-19.94
9620,-17.4,-13.49,-14.02
9621,8.85,-0.94,4.68
9622,-25.11,-9.47,-7.0
9623,-19.86,-10.7,-11.53
9624,-39.04,-14.06,-13.66
9625,-20.88,-70.92,-74.91
9626,-35.52,-76.16,-51.42
9627,14.36,7290.7,3279.39
9628,80.57,53.05,63.32
9629,25.53,16.5,22.37
9630,18.85,14.3,16.5
9631,-5.47,-3.49,-4.92
9632,-3.56,1.33,-3.71
9633,-18.77,-17.47,-23.48
9634,49.86,4.92,44.42
9635,-3.66,-2.51,-3.66
9636,12.06,-84.9,-85.54
9637,4.31,6.54,3.2
9638,6.17,2.89,4.57
9639,7.97,8.32,7.23
9640,6.08,6.05,5.77
9641,1.51,2.52,-0.4
9642,-2.54,-0.9,-2.35
9643,2.1,1.86,2.55
9644,4.18,3.84,2.37
9645,35.32,5368.15,5682.21
9646,24.71,14.41,24.71
9647,20.22,15.42,20.22
9648,11.01,6.58,11.01
9649,7.65,8.88,7.65
9650,9.81,8.1,9.81
9651,1.06,2.39,1.06
9652,1.42,-0.63,1.42
9653,6.37,5.24,6.37
9654,1.25,-99.55,-99.64
9655,11.56,11.14,11.56
9656,52.75,53.17,52.75
9657,1.22,1.07,1.22
9658,11.35,11.07,13.05
9659,3.77,3.72,3.2
9660,-10.79,-11.0,-10.69
9661,-7.18,-10.72,-7.15
9662,-7.25,-6.41,-7.0
9663,18.02,-71.77,-73.28
9664,2.49,2.42,2.67
9665,9.72,10.06,11.17
9666,2.05,4.54,0.03
9667,-18.93,-11.37,-16.96
9668,58.96,36.28,54.34
9669,-13.08,-13.38,-13.05
9670,18.46,21.55,19.36
9671,-9.65,-10.36,-10.18
9672,10.24,0.85,13.61
9673,5.34,4.51,5.59
9674,1.31,0.03,1.2
9675,3.04,3.47,2.74
9676,4.0,6.14,3.71
9677,2.06,3.75,1.62
9678,1.24,2.9,0.78
9679,1.91,2.57,1.89
9680,1.02,-0.62,1.06
9681,-86.24,-84.92,-86.24
9682,1254789.63,11111111.11,11111111.11
9683,1254789.63,11111111.11,11111111.11
9684,37.03,29.46,34.98
9685,18.23,152.5,-38.55
9686,20.81,20.81,11111111.11
9687,39.44,39.44,11111111.11
9688,24.83,24.83,11111111.11
9689,29.45,29.45,11111111.11
9690,23.16,23.16,11111111.11
9691,18.42,17.02,19.04
9692,13.44,13.77,14.1
9693,12.85,9.5,12.11
9694,13.5,-59.53,-60.22
9695,6.98,8.53,6.72
9696,9.55,9.96,9.67
9697,9.41,8.9,9.41
9698,13.54,13.53,13.54
9699,16.22,16.89,16.22
9700,10.44,14.91,10.44
9701,15.63,14.37,15.63
9702,13.02,12.09,13.02
9703,-169.28,-129.35,-129.3
9704,-171.45,-177.5,-171.45
9705,-40.12,-43.89,-40.09
9706,-336.4,-329.32,-334.44
9707,-159.83,-158.89,-159.83
9708,3.07,3.07,3.07
9709,6.54,6.54,6.54
9710,13.4,13.4,13.4
9711,7.66,7.66,7.66
9712,5.08,1447.53,1448.94
9713,6.33,5.82,6.33
9714,-5.09,-4.98,-5.09
9715,-0.31,-0.13,-0.31
9716,3.06,2.86,3.06
9717,4.73,4.27,4.73
9718,0.64,0.6,0.64
9719,-0.69,0.11,-0.69
9720,2.63,1.41,2.63
9721,-3.19,-59.2,-98.78
9722,-7.04,-7.04,11111111.11
9723,3.8,3.8,11111111.11
9724,3.93,3.93,11111111.11
9725,4.72,4.72,11111111.11
9726,3.12,3.12,11111111.11
9727,5.92,5.92,5.88
9728,0.83,0.83,-97.36
9729,2.18,2.18,11111111.11
9730,12.73,-69.43,0.0
9731,1.74,1.74,11111111.11
9732,10.49,-28.91,903.68
9733,4.03,1.44,4.11
9734,4.19,2.48,4.14
9735,0.95,-1.1,1.05
9736,4.15,2.57,4.17
9737,5.65,3.8,5.73
9738,-0.16,0.98,-0.23
9739,3.32,3.1,3.29
9740,19.17,1359.29,1037.78
9741,20.21,24.39,20.64
9742,-22.42,-18.66,-22.5
9743,22.07,18.38,21.83
9744,18.29,24.3,26.27
9745,69.2,14.05,81.95
9746,32.48,45.19,28.47
9747,10.04,15.84,12.14
9748,10.78,21.34,9.33
9749,16.9,-89.87,-91.31
9750,19.95,20.54,19.95
9751,16.99,15.29,17.59
9752,17.03,15.19,17.11
9753,10.63,10.59,10.79
9754,16.22,14.32,16.32
9755,11.93,12.88,11.32
9756,6.68,9.68,6.67
9757,9.09,9.99,9.08
9758,255.95,184.17,186.62
9759,1.04,-2.64,1.93
9760,1.77,-1.91,2.13
9761,20.69,-97.01,-97.26
9762,22.06,23.15,22.06
9763,6.25,6.59,6.22
9764,9.55,6.3,9.56
9765,-4.74,-6.65,-7.04
9766,3.57,5.06,4.04
9767,31.04,30.8,30.91
9768,1.36,-0.01,1.36
9769,12.48,-91.62,-91.9
9770,-21.8,-22.23,-21.78
9771,90.83,141.03,-24.34
9772,-3.93,-3.93,11111111.11
9773,11.92,11.92,11111111.11
9774,-15.98,-16.01,-15.98
9775,111.2,117.36,111.2
9776,-33.62,-93.85,-83.45
9777,20.4,20.4,11111111.11
9778,9.55,9.55,11111111.11
9779,12.64,12.64,11111111.11
9780,17.1,17.1,11111111.11
9781,9.03,9.03,11111111.11
9782,-49.53,-49.53,11111111.11
9783,108.44,108.44,11111111.11
9784,149.65,149.65,11111111.11
9785,4.83,166.18,429.28
9786,12.44,12.44,-81.11
9787,11.63,11.63,11111111.11
9788,8.68,8.68,11111111.11
9789,9.83,9.83,11111111.11
9790,23.2,23.2,23.05
