회사명,거래소코드,회계년도,유동자산회전율,총자본투자효율,재고자산_대_유동자산비율,당좌자산구성비율,차입금의존도,총자본영업이익율,자기자본순이익율,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부,회생기업2
다날,64260,2012-12,-1.1426084519975048,-0.8171073146452367,-1.3820577154338942,2.2334849784477475,1.5047351931083677,-0.2141100686553933,-0.0678614329384126,0,0,0,0,0,0,0
다날,64260,2013-12,-1.1591653448180004,-0.1522942930198962,-1.3832371146981828,2.2680688296159217,1.5508079783713873,0.1277703527117948,0.11143348260776,0,0,0,0,0,0,0
다날,64260,2014-12,-1.241949808920478,-0.209408813778087,-1.3832371146981828,2.260131552298636,1.0900801257411916,0.1032530316575742,0.112803755330923,0,0,0,0,0,0,0
다날,64260,2015-12,-1.2005575768692394,-0.369900617108603,-1.365546125733854,2.2680688296159217,0.6087407639143821,-0.0561095551948601,0.0813928882922637,0,0,0,1,0,1,0
다날,64260,2016-12,-1.217114469689735,-0.425301702244048,-1.3331126459659182,2.2680688296159217,0.1783239542203835,0.1087013252251788,0.0759117973996117,0,0,0,0,0,1,0
다날,64260,2017-12,-1.2005575768692394,-0.1642883423791163,-1.357290330883834,2.2680688296159217,0.6281398313935482,0.4505817465923671,0.1779444124782097,0,0,0,0,0,0,0
다날,64260,2018-12,-1.1591653448180004,-0.3476259540129086,-1.3684946238945757,2.2680688296159217,-0.2739168063876767,0.1604601141174224,0.0907739861662257,1,0,0,0,0,0,0
다날,64260,2019-12,-1.217114469689735,-0.0786165612418302,-1.3637770268374214,2.2680688296159217,1.2986201011422274,0.2081326828339626,0.2421364192786913,1,0,0,0,0,0,0
다산네트웍스,39560,2011-12,-0.8942550596900714,-0.1745689561155906,-0.664982962746439,0.4073442470921833,0.6990676718642492,-0.2454377566691198,0.0831847833917845,0,0,0,0,0,0,0
다산네트웍스,39560,2012-12,-0.6210663281518948,-0.0660513666750282,-0.3459554617563787,0.0547023548527669,0.3177547517268901,0.1209599857522891,0.0209954828790027,0,0,0,0,0,0,0
다산네트웍스,39560,2013-12,-0.571395649690408,0.1526972478288423,-0.4815863771495652,0.3778629313422645,0.6208651810888609,0.2462707378071947,0.1337794685547257,0,0,0,0,0,1,1
다산네트웍스,39560,2014-12,-0.612787881741647,0.0099109459333654,-0.5328902451461183,0.5581525161206157,0.8318300399247925,0.0310631418868133,0.0876118183435419,0,0,0,0,0,0,0
다산네트웍스,39560,2015-12,-0.1905871148190102,0.0087686555182016,-0.4249752124637134,0.0887192576411351,0.6639068620582608,-0.0806268762490808,0.0833955945799635,0,0,0,0,0,1,0
다산네트웍스,39560,2016-12,-0.6541801137928859,-0.4652818667747816,-0.0723348324414286,0.4436289433997761,0.4626415369619122,-0.5982147651715173,-0.1965616633216442,0,0,0,0,0,0,0
다산네트웍스,39560,2017-12,-0.4141051678957003,0.2892009524409181,-0.3990284286493646,0.6664396566635875,0.2625886535830115,-0.0969717569518946,0.0918280421071203,0,0,0,0,0,0,0
다산네트웍스,39560,2018-12,-0.3147638109727268,-0.0769031256190844,-0.2816782018526512,0.9844976977348296,0.4311180523082673,0.2925812331318339,-0.0490992371904886,0,0,0,0,0,0,0
다산네트웍스,39560,2019-12,-0.2485362396907447,0.5604949260423242,-0.4727408826674008,0.9697570398598702,-0.229056462842105,-0.1051441973033014,0.0583090631866718,0,0,0,0,0,1,0
다이나믹디자인,145210,2015-12,-0.8114705955875936,0.4656848215837276,0.0686033796410564,-0.5581688437176658,1.2573970827489995,0.248994884590997,0.1159659231536068,0,0,0,0,0,0,0
다이나믹디자인,145210,2016-12,-0.1409164363575235,-0.882789013517156,-0.2451168246597052,-0.5065765411553075,1.5235280397288098,0.1400290132389052,-0.0324451533243538,0,0,0,0,0,0,0
다이나믹디자인,145210,2017-12,-0.157473329178019,-0.1699997944549354,-0.1643279750559376,-0.5927526948858403,1.5999118679280262,-0.3135414262641772,-0.2978564392416159,0,0,0,1,0,0,0
다이나믹디자인,145210,2018-12,-0.3147638109727268,-0.1345887915848571,-0.3795683407886032,-0.229338783430107,1.1616141870706167,-1.873115459990992,-0.853133108904895,0,0,0,0,0,1,0
다이나믹디자인,145210,2019-12,-0.2402577932804969,1.092802259508662,-0.2433477257632725,-0.7078432159864857,1.2107180766272565,-0.9646125075929262,-0.1268885656285106,0,0,0,0,0,1,0
대동,490,2011-12,0.3640687946675911,0.2583591112314952,2.06827483224234,-1.029302947336565,0.7087672056038323,0.2612535451181074,0.1372578531596779,0,0,0,0,0,1,0
대동,490,2012-12,0.1819429736421398,0.3183293580275955,2.2363392274034624,-1.309942395340602,0.9070014264065616,-0.0819889496409819,0.1024740071101558,0,0,0,0,0,0,0
대동,490,2013-12,0.3061196697958564,0.278349193496862,1.998690275649314,-0.971474212596339,0.7172542976259676,0.0446838758058248,0.1041604966155872,0,0,0,0,0,0,0
대동,490,2014-12,-0.1409164363575235,0.1966754288126492,1.3612249733013375,-0.4283376647420608,0.9530742116695812,0.0392355822382202,0.1317767622670259,0,0,0,0,0,1,1
대동,490,2015-12,-0.3809913822547091,0.2732088866286249,2.2363392274034624,-0.938591206567583,1.1300907024169715,0.0079078942244938,0.1248199930571215,0,0,0,0,0,0,0
대동,490,2016-12,-0.3313207037932224,0.0938692914479059,2.009894568660055,-0.8002558018948859,1.0676499539684057,-0.358489848196915,0.0241576507016865,0,1,0,0,0,0,0
대동,490,2017-12,-0.3644344894342136,0.3217562292730869,1.4880103942123597,-0.3977224522325295,1.027033156433902,0.2367362240638867,0.1565470768780492,0,1,0,0,0,1,0
대동,490,2018-12,-0.3892698286649569,0.2863452264030086,1.5015734857516785,-0.4640554126698473,1.364091953884413,-0.0043507663026165,0.1157551119654279,0,0,0,0,0,1,0
대동,490,2019-12,-0.0995242043062845,0.3183293580275955,1.3570970758763274,-0.4192664906651626,1.1458524447437943,0.3211847743617579,0.1231335035516902,0,0,0,0,0,0,0
대동스틸,48470,2011-12,0.1322722951806531,-0.6606135277677939,1.2527202409867886,0.1272717474679524,-0.9880449779644798,-0.0983338303437957,0.1639254684643115,0,0,0,0,0,0,0
대동스틸,48470,2012-12,0.5213592764622988,-0.6606135277677939,0.3139184266130805,0.7401429460383854,-0.9880449779644798,-0.0983338303437957,0.1015253567633507,0,0,0,0,0,0,0
대동스틸,48470,2013-12,0.1819429736421398,-0.6606135277677939,0.5326969901386118,0.3943044343566424,-0.9880449779644798,-0.0983338303437957,0.1192334965703801,0,1,0,0,0,0,0
대동스틸,48470,2014-12,-0.0332966330243024,-0.6606135277677939,0.8416995973822189,0.3648231186067232,-0.9880449779644798,-0.0983338303437957,0.1164929511240541,0,0,0,0,0,0,1
대동스틸,48470,2015-12,-0.0746888650755412,-0.6606135277677939,-0.1313047956558575,0.6222176830387088,-0.9880449779644798,-0.0983338303437957,0.0160414199567981,0,0,0,0,0,0,0
대동스틸,48470,2016-12,-0.082967311485789,-0.6606135277677939,0.6901467919211366,0.0705769094873388,-0.9880449779644798,-0.0983338303437957,0.1911201117393923,0,0,0,0,0,0,0
대동스틸,48470,2017-12,0.0080955990269364,-0.6606135277677939,0.6730455025889522,0.3965722278758669,-0.9880449779644798,-0.0983338303437957,0.2137823144686264,0,0,0,0,0,0,0
대동스틸,48470,2018-12,-0.049853525844798,-0.6606135277677939,0.262024858984383,0.801940319437254,-0.9880449779644798,-0.0983338303437957,0.1094307763200603,0,0,0,0,0,0,0
대동스틸,48470,2019-12,0.0743231703089187,-0.6606135277677939,0.5521570779993732,0.6851489531971898,-0.9880449779644798,-0.0983338303437957,0.1140686224599965,0,1,0,0,0,0,0
대림제지,17650,2011-12,1.2746978997948468,-0.6606135277677939,-0.0906155210379015,-1.096202856153689,-0.9880449779644798,-0.0983338303437957,0.1596038391066436,0,0,0,0,0,0,0
대림제지,17650,2012-12,1.15052120364113,-0.6606135277677939,-0.7204147281680021,-1.0865647336969844,-0.9880449779644798,-0.0983338303437957,0.2863013632021754,0,0,0,0,0,0,0
대림제지,17650,2013-12,0.55447306210329,-0.6606135277677939,-0.6024748017391444,-0.9391581549473892,-0.9880449779644798,-0.0983338303437957,0.1975498529788494,0,0,0,0,0,0,0
대림제지,17650,2014-12,0.1571076344113966,-0.6606135277677939,-0.744592413085918,-0.8490133625582137,-0.9880449779644798,-0.0983338303437957,0.1836363145590406,0,1,0,0,0,0,0
대림제지,17650,2015-12,0.2233352056933789,-0.6606135277677939,-0.6850327502393448,-1.126251120283414,-0.9880449779644798,-0.0983338303437957,-0.0334992092652484,0,0,0,0,0,0,0
대림제지,17650,2016-12,0.7365988831287409,-0.6606135277677939,-0.9468593869114093,-1.0100267024231562,-0.9880449779644798,-0.0983338303437957,0.3073824820200675,0,1,0,0,0,0,0
대림제지,17650,2017-12,0.8359402400517144,-0.1917033123430478,-0.7056722373643949,-1.118313842966128,0.7408969111162014,0.2789604992128224,0.1044767133978556,0,0,0,1,0,0,1
대림제지,17650,2018-12,1.0760151859489,0.0601717242005732,-0.5299417469853968,-1.3643694398019912,0.683305929537427,0.6330995811071211,0.2048228389710222,0,0,0,0,0,0,0
대림제지,17650,2019-12,0.8276617936414667,-0.6606135277677939,-0.8548662442969,-1.1738747841871295,-0.9880449779644798,-0.0983338303437957,0.1264010769684634,0,0,0,0,0,0,0
대명소노시즌,7720,2011-12,-1.3412911658434514,-0.8422377037788406,-1.1709452471262387,1.292350667969561,-0.5576281682704813,-1.4345278277988225,0.0220495388198973,0,0,0,0,0,0,0
대명소노시즌,7720,2012-12,-1.3412911658434514,-1.1700750529308557,-0.9787031670472008,1.118864463748884,-0.3600001683264764,-0.8379396821461194,-0.1146615167141332,0,0,0,0,0,0,0
대명소노시즌,7720,2013-12,0.6289790797955199,1.1139346321891928,-0.86312203914692,1.3121938612627762,-0.9880449779644798,0.6957549571345737,0.1876417271344402,0,0,0,0,0,1,0
대명소노시즌,7720,2014-12,0.5130808300520509,0.482248032603603,-0.881402727743393,1.0961865285566383,-0.9880449779644798,0.7883759477838518,0.2599499646798102,0,0,0,0,0,0,0
대명소노시즌,7720,2015-12,0.7365988831287409,0.6153248659701874,-0.8525074457683228,1.0292866197395143,-0.8807438859703421,-0.6363528201447494,0.0448171471432208,0,0,0,1,0,0,0
대명소노시즌,7720,2016-12,0.3640687946675911,0.5119475833978622,-1.064799313340267,1.9006862795015451,-0.9292415546682574,-0.0724544358976739,0.0900361470075995,0,0,0,0,0,0,0
대명소노시즌,7720,2017-12,0.446853258770069,0.0744503543901209,-0.3660052492492845,-1.2844297182493258,-0.166615714393539,0.27623635242902,0.2674337618601619,0,0,0,0,0,1,0
대명소노시즌,7720,2018-12,0.5793084013340332,-0.0694782379205197,1.0368901756219786,-1.0457444503509428,0.2328838315055384,0.1999602424825557,0.0459766086782049,0,0,0,0,0,0,0
대명소노시즌,7720,2019-12,-0.5465603104596647,-0.0666225118826101,-1.004060251229405,2.2680688296159217,-0.9880449779644798,0.0637529032924409,0.3868582999635209,0,0,0,0,0,0,0
대성미생물연구소,36480,2011-12,-0.3644344894342136,-0.6606135277677939,1.1666240946937223,-0.8212328919477129,-0.9880449779644798,-0.0983338303437957,0.0925658812657466,0,0,0,0,0,0,0
대성미생물연구소,36480,2012-12,-0.3561560430239657,-0.6606135277677939,1.1353700141900749,-0.7923185245776001,-0.9880449779644798,-0.0983338303437957,0.1325146014256522,0,0,0,0,0,0,0
대성미생물연구소,36480,2013-12,-0.0746888650755412,-0.6606135277677939,1.5617228482303955,-0.8949361813225106,-0.9880449779644798,-0.0983338303437957,0.1318821678611154,0,0,0,0,0,0,1
대성미생물연구소,36480,2014-12,0.0908800631294143,-0.6606135277677939,1.530468767726748,-0.9227166519330112,-0.9880449779644798,-0.0983338303437957,0.2140985312508948,0,0,0,0,0,0,0
대성미생물연구소,36480,2015-12,0.1736645272318921,-0.6606135277677939,0.543311583517209,-0.1437295780793806,-0.9880449779644798,-0.0983338303437957,0.3162365519235822,0,0,0,0,0,0,0
대성미생물연구소,36480,2016-12,-0.2568146861009925,-0.6606135277677939,0.470188829131317,0.1040268638959006,-0.9880449779644798,-0.0983338303437957,0.2838770345381178,0,0,0,0,0,0,0
대성미생물연구소,36480,2017-12,-0.612787881741647,-0.6606135277677939,0.7042995830925997,-0.1238863847861657,-0.9880449779644798,-0.0983338303437957,0.1640308740584009,0,0,0,0,0,0,0
대성미생물연구소,36480,2018-12,-0.6293447745621426,-0.6606135277677939,0.6494575173031808,0.100625173617064,-0.9880449779644798,-0.0983338303437957,0.2143093424390737,0,0,0,0,0,0,0
대성미생물연구소,36480,2019-12,-0.7452430243056114,-0.6606135277677939,0.7992412238678301,-0.3897851749152435,-0.9880449779644798,-0.0983338303437957,0.1856390208467404,0,0,0,0,0,0,0
대성엘텍,25440,2011-12,1.2498625605641034,0.2332287220978913,1.1389082119829408,-0.6273365460540146,2.155816395377881,-0.8474741958894274,-0.3198862084063132,0,0,0,0,0,1,0
대성엘텍,25440,2012-12,2.1025425408196248,0.6044731070261311,0.7974721249713972,-0.462354567530429,1.9266649107802307,0.2735122056452178,-0.2320833485297924,0,0,0,0,0,1,0
대성엘텍,25440,2013-12,2.3177821474860667,0.1327071655634756,0.9042077583895136,-0.6386755136501372,0.5250822854104782,-0.3475932610617059,-0.8543979760339686,0,0,0,0,0,1,0
대성엘텍,25440,2014-12,2.3177821474860667,1.2395865778572126,1.0020978973254655,-0.6347068749914943,0.3698897455771491,0.7665827735134334,0.1889065942635137,0,0,0,0,0,0,0
대성엘텍,25440,2015-12,2.3177821474860667,1.1693357173246377,1.021557985186227,-0.4646223610496535,0.3238169603141296,0.3974608843082223,0.1623443845529696,0,0,0,0,0,0,0
대성엘텍,25440,2016-12,2.3177821474860667,1.2498671915936868,0.6636103084746439,-0.282631931131884,0.4117189848291011,0.5663579849039647,0.1507497692031289,0,0,0,0,0,1,0
대성엘텍,25440,2017-12,2.3177821474860667,1.0716698868281314,0.8245983080500345,-0.366540291343192,0.3789830584580083,0.1522876737660155,0.0188873709972135,0,0,0,0,0,0,0
대성엘텍,25440,2018-12,2.3177821474860667,1.153914796719926,0.9708438168218184,-0.4555511869727553,0.5553933283466753,-0.2767654446828462,0.0430252520437,0,0,0,0,0,1,0
대성엘텍,25440,2019-12,2.3177821474860667,0.7735320884703758,1.2910507170761671,-0.6914017129721078,0.7111920890387283,-0.9523538470658158,-0.1498669851400131,0,0,0,0,0,0,0
대성파인텍,104040,2011-12,-0.3644344894342136,0.8512078367015151,-0.1826086636524107,0.4816144848467872,0.3329102731949886,1.5538611940322973,0.2964203002347636,0,0,0,0,0,1,0
대성파인텍,104040,2012-12,-0.3644344894342136,0.8797650970806106,-0.3335717694813486,0.5598533612600338,-0.1126620579671082,1.4571539832073157,0.2684878178010565,0,0,0,0,0,0,0
대성파인텍,104040,2013-12,-0.3975482750752047,0.8946148724777402,-0.4621262892888036,0.7962708356391925,-0.1332735671637223,1.5007403317481525,0.2298039647702244,0,0,0,0,0,0,0
대성파인텍,104040,2014-12,-0.3975482750752047,0.5839118795531825,0.0137613138516375,0.109696347693962,0.402625671948242,1.0703251399073896,0.2236904403130357,0,0,0,1,0,0,0
대성파인텍,104040,2015-12,-0.4141051678957003,0.6947140498240726,-0.2374507294418295,0.4719763623900829,0.0740539665198656,1.2065324790975045,0.232228293434282,0,0,0,0,0,0,0
대성파인텍,104040,2016-12,-0.4720542927674347,0.5879098960062559,-0.4851245749424308,0.3602875315682742,0.4123252056878251,0.954548901595792,0.2152579927858788,0,0,0,0,0,1,0
대성파인텍,104040,2017-12,-0.5548387568699125,0.2377978837585465,-0.2026584511453165,-0.4691579480881025,1.012483855824527,0.4737369942546866,0.15833897197757,0,1,0,0,0,1,0
대성파인텍,104040,2018-12,-0.5962309889211513,0.2018157356808863,0.0845252697089521,-0.7356236865969865,1.0906863465999157,0.0160803345759007,0.1711984544564843,0,0,0,0,0,0,0
대성파인텍,104040,2019-12,-0.5382818640494169,0.0064840746878739,-0.0522850449485228,-0.850714207697632,1.0597690828049946,-0.0520233350191566,0.1352551468719781,0,0,0,0,0,0,0
대양금속,9190,2011-12,-0.985317970202797,-1.4253769607199682,1.04396657120771,-0.2174328674541781,2.155816395377881,-1.2288547456217491,-0.8676790808892405,0,0,0,0,0,0,0
대양금속,9190,2012-12,-0.5962309889211513,-1.464214834835538,1.2975374130297543,-0.7429940155344662,0.0358620524202574,-2.4356517708461665,-0.8708412487119245,0,0,0,0,0,1,0
대양금속,9190,2013-12,0.2730058841548652,-0.1522942930198962,1.5941563279983315,-0.7033076289480368,-0.3381762174124144,-0.6390769669285518,-0.4591269981984908,0,0,0,0,0,0,0
대양금속,9190,2014-12,0.2316136521036265,-0.63548313863419,1.5239820717731611,-0.5615705339965028,0.1722617456331442,-1.484924543299165,-0.8708412487119245,0,0,0,0,0,0,0
대양금속,9190,2015-12,0.140550741590901,-0.6606135277677939,1.2981271126618985,-0.362571652684549,-0.9880449779644798,-0.0983338303437957,-0.8708412487119245,0,0,0,0,0,0,0
대양금속,9190,2016-12,0.4054610267188298,-0.6606135277677939,1.5664404452875502,-0.3580360656461,-0.9880449779644798,-0.0983338303437957,0.3868582999635209,0,0,0,0,0,0,0
대양금속,9190,2017-12,0.6703713118467587,-0.6606135277677939,1.4921382916373696,-0.2588200991800262,-0.9880449779644798,-0.0983338303437957,0.3868582999635209,0,0,0,0,0,0,0
대양금속,9190,2018-12,0.6124221869750244,-0.6606135277677939,1.5870799324126,-0.2939708987280065,-0.9880449779644798,-0.0983338303437957,0.3121257337540933,0,0,0,0,0,0,0
대양금속,9190,2019-12,0.4551317051803166,-0.6606135277677939,1.121806922650756,0.0507337161941239,-0.9880449779644798,-0.0983338303437957,0.1831092865885933,0,0,0,0,0,0,0
대우건설,47040,2011-12,-0.7038507922543724,0.1224265518270012,-0.4167194176136933,0.9601189174031658,-0.5746023523147517,0.3688573430782982,0.1627660069293274,0,0,0,0,0,0,0
대우건설,47040,2012-12,-0.5631172032801602,0.123568842242165,-0.1307150960237133,0.8994554407639093,-0.0593146223994013,0.3892884439568154,0.1621335733647906,0,0,0,0,0,0,0
대우건설,47040,2013-12,-0.5465603104596647,-0.432155444735031,-0.1248180997022704,0.919298634057124,0.0061572303427841,-0.4320418113595771,-0.1409075096424089,0,0,0,1,0,1,0
대우건설,47040,2014-12,-0.4306620607161958,0.1435589245075318,-0.3441863628599458,1.0383577938164128,-0.1599472849475756,0.4723749208627855,0.1487470629154291,0,0,0,0,0,0,0
대우건설,47040,2015-12,-0.4141051678957003,0.2395113193812922,-0.2521932202454368,0.8818800409899193,-0.135698450598618,0.3593228293349901,0.1625551957411485,0,0,0,0,0,1,1
대우건설,47040,2016-12,-0.2071440076395058,-0.332776178615779,-0.2339125316489639,0.7690573134084981,-0.0872007819007027,-0.7303358841859285,-0.2160616982281944,0,0,0,0,0,0,0
대우건설,47040,2017-12,0.0577662774884231,0.5165167450585174,-0.571220721235497,0.7974047323988049,0.0861783836943444,0.5254957831469302,0.2337039717515344,0,0,0,0,0,0,0
대우건설,47040,2018-12,0.0660447238986707,0.4668271119988914,-0.3907726337993447,0.6641718631443629,0.298355684247724,0.8796348650412288,0.2450877759131962,0,0,0,0,0,0,0
대우건설,47040,2019-12,-0.3395991502034702,0.2069560425491235,-0.532300545513974,0.8841478345091438,0.0322247272679136,0.4396851594571579,0.1969174194143126,0,0,0,0,0,0,0
대유에이텍,2880,2011-12,2.3177821474860667,-0.0711916735432653,-0.8701984347326516,-0.5502315664003801,0.725135168789379,0.6058581132690979,0.2347580276924291,0,0,0,0,0,1,0
대유에이텍,2880,2012-12,1.8873029341531824,-0.0374941062959328,-1.0335452328366197,-0.3807140008383454,0.7984878926949757,0.5459268840254474,0.1579173496012122,0,0,0,0,0,0,0
대유에이텍,2880,2013-12,1.4816590600510413,-0.0129348623699108,-1.1402808662547357,-0.0450805599931128,0.8445606779579954,0.3320813614969672,0.1997633704547281,0,0,0,0,0,0,0
대유에이텍,2880,2014-12,1.00150916825667,-0.1060315312057617,-0.1537133816773404,-0.3603038591653245,0.92215694787466,0.2272017103205787,0.250990489182206,0,0,0,0,0,1,0
대유에이텍,2880,2015-12,1.382317703128068,-0.2579561564225491,0.0974986616161264,-0.675527158337536,0.7148294141910718,0.2598914717262063,0.1871146991639928,0,0,0,0,0,0,0
대유에이텍,2880,2016-12,1.2333056677436078,0.3177582128200135,0.2685115549379703,-0.5230180441696856,0.5669115246624301,0.2517190313747994,0.1447416503400296,0,0,0,0,0,1,0
대유에이텍,2880,2017-12,1.0263445074874131,0.2435093358343656,0.5032120085313971,-0.6743932615779238,0.5129578682359994,0.0882702243466616,0.118074035035396,0,1,0,0,0,0,0
대유에이텍,2880,2018-12,0.9435600433849354,-0.0317826542201138,0.3268918185202548,-0.4124631101074889,0.660875757764641,0.0051837474406915,-0.1199317964186062,0,0,0,0,0,0,0
대유에이텍,2880,2019-12,0.7117635438979978,0.2389401741737103,-0.1277665978629918,-0.011630605584551,0.27774417505111,0.3266330679293626,0.2014498599601595,0,1,0,0,0,1,0
대유플러스,300,2011-12,0.3475119018470955,-0.2779462386879159,-0.511661058388924,-0.9873487672309108,-0.2484555303212711,-0.0302301607487383,0.0490333709067993,0,0,0,0,0,0,0
대유플러스,300,2012-12,0.3392334554368476,-0.3973155870725345,-0.5841941131426713,-0.7180482868229962,-0.3157460456396286,-0.5069558479141403,-0.0905236356676466,0,0,0,0,0,1,0
대유플러스,300,2013-12,0.2233352056933789,-0.0991777887147788,-0.6779563546536133,-0.5473968245013494,-0.5727836897385798,0.1046151050494753,0.1822660418358776,0,1,0,0,0,1,0
대유플러스,300,2014-12,0.3392334554368476,-0.1048892407905979,-0.2751915058990641,-0.7038745773278428,-0.373943248077127,-0.0860751698166854,0.0707469232892282,0,0,0,0,0,0,0
대유플러스,300,2015-12,0.3557903482573431,-0.1163121449422361,-0.4674335859781022,-0.946528483884869,-0.3696997020660595,-0.0710923625057727,0.1070064476560027,0,0,0,0,0,0,0
대유플러스,300,2016-12,0.2564489913343697,-0.1494385669819867,-0.3335717694813486,-1.2112933772543344,-0.498218524115535,0.065114976684342,0.1971282306024916,0,0,0,0,0,0,0
대유플러스,300,2017-12,0.3971825803085822,-0.2516735591391482,-0.307624985667,-1.2192306545716205,-0.551565959683242,0.001097527264988,0.0759117973996117,0,0,0,0,0,1,0
대유플러스,300,2018-12,-0.2071440076395058,-0.1357310820000209,-0.8572250428254772,-0.0535847856902048,-0.5424726468023828,0.4124436916191349,0.2770256709223028,0,0,0,1,0,0,0
대유플러스,300,2019-12,-1.0101533094335404,-0.1882764410975564,-1.126128075083273,2.086645348077958,-0.4236533584924902,0.1141496187927834,0.2383418178914707,0,0,0,0,0,1,0
대창,12800,2011-12,0.7448773295389889,-0.2853711263864807,1.6896876684057065,-0.4413774774776019,2.155816395377881,0.4165299117948383,0.0683225946251706,0,0,0,0,0,0,0
대창,12800,2012-12,0.5710299549237856,-0.03064036380495,1.4968558886945242,-0.391486020054662,2.1079249475386894,0.1264082793198937,0.1588659999480174,0,1,0,0,0,1,0
대창,12800,2013-12,0.1157154023601575,-0.518398371079899,1.3960172515978506,-0.1590371843341464,2.155816395377881,-0.0806268762490808,0.0039197766365101,0,0,0,0,0,0,0
대창,12800,2014-12,0.9021678113336966,-0.32706472653996,1.7822705106523598,-0.3943207619536927,2.155816395377881,0.239460370847689,0.0610496086329978,0,1,0,1,0,0,0
대창,12800,2015-12,0.6372575262057679,-0.6269159605204614,0.6618412095782109,-0.0014255347480406,2.155816395377881,-0.8284051684028113,-0.2295536142716454,0,0,0,0,0,0,0
대창,12800,2016-12,0.4965239372315553,0.0801618064659401,1.2474129442974895,-0.3149479887808338,2.155816395377881,0.6467203150261325,0.1856390208467404,0,0,0,0,0,0,0
대창,12800,2017-12,0.8773324721029532,0.1549818286591699,1.3547382773477503,-0.3977224522325295,2.155816395377881,0.8809969384331301,0.1892228110457821,0,0,0,0,0,0,0
대창,12800,2018-12,0.8773324721029532,0.1732584753017909,1.5634919471268285,-0.6086272495204119,2.103075180668898,0.3184606275779557,0.1725687271796472,0,0,0,0,0,1,0
대창,12800,2019-12,0.7448773295389889,0.0944404366554878,1.874853352899013,-0.7169143900633839,2.063064603993117,0.3048398936589442,0.1316713566729365,0,0,0,0,0,0,0
대창솔루션,96350,2011-12,0.2812843305651132,-0.6606135277677939,0.9749717142468284,-1.330919485393429,-0.9880449779644798,-0.0983338303437957,0.1346227133074414,0,0,0,0,0,0,0
대창솔루션,96350,2012-12,0.2647274377446176,-0.3093592251049208,0.6158446382709564,-1.2283018286485183,1.0809868128603326,0.0092699676163949,0.079179370816385,0,0,0,0,0,0,0
대창솔루션,96350,2013-12,0.0743231703089187,-0.060911059806791,0.792754527914243,-1.042909708451912,1.1531270950484815,-0.3680243619402231,0.0994172448815615,0,1,0,0,0,0,0
대창솔루션,96350,2014-12,-0.1823086684087624,-0.3801812308450774,0.7561931507212972,-1.1081087721296177,1.5605075121109702,-0.6881116090369931,-0.0772425308123746,0,0,0,0,0,0,0
대창솔루션,96350,2015-12,-0.3892698286649569,-0.1277350490938742,1.1943399774045038,-1.3779762009173384,1.6405286654625304,-0.1119545642628072,0.0727496295769279,0,0,0,0,0,1,0
대창솔루션,96350,2016-12,-0.3892698286649569,-0.4310131543198671,1.392479053804985,-1.5299183667053826,1.9121156101708563,-0.6458873338880574,-0.0371884050583795,0,0,0,0,0,0,0
대창솔루션,96350,2017-12,-0.2982069181522312,-0.394459861034625,2.0942216160566884,-1.5457929213399546,1.9121156101708563,-0.8651811499841422,-0.0997993279475192,0,1,0,0,0,0,0
대창솔루션,96350,2018-12,-0.3147638109727268,-0.4384380420184319,0.6441502206138824,-1.113211307547873,1.4944294385100607,-0.8583707830246367,-0.1107615097328231,0,0,0,0,0,1,0
대창솔루션,96350,2019-12,-0.4554973999469392,-0.1614326163412067,0.9047974580216578,-1.0100267024231562,1.5417146654905278,-0.0111611332621222,0.0211008884730922,0,0,0,0,0,0,0
대창스틸,140520,2014-12,2.0032011838966515,-0.3373453402764343,1.1430361094079509,-0.850147259317826,1.2361793526936613,0.4369610126733556,0.1294578391970578,0,0,0,0,0,0,0
대창스틸,140520,2015-12,0.4302963659495734,-0.2927960140850455,1.156009501315125,-0.8155634081496517,1.489579671640269,0.1046151050494753,0.1502227412326816,0,0,0,1,0,1,0
대창스틸,140520,2016-12,0.4220179195393254,-0.3893195541663879,0.7721150407891928,-0.6165645268376979,1.5750568127203448,-0.1637133531550508,0.0700090841306019,0,0,0,0,0,0,0
대창스틸,140520,2017-12,0.3806256874880867,-0.2733770770272606,1.28043612369757,-0.7367575833565988,1.561113732969694,0.156373893941719,0.1246091818689426,0,0,0,0,0,1,0
대창스틸,140520,2018-12,-0.1491948827677713,-0.3322050334081971,0.3675810931382108,-0.2900022600693636,1.875136137788696,0.0378735088463191,-0.0703911671965596,0,0,0,0,0,1,0
대창스틸,140520,2019-12,-0.0001828473833113,-0.450432091377652,0.8930034653787723,-0.8966370264619291,1.791477659284792,0.1304944994955972,0.1090091539437024,0,0,0,0,0,0,0
대한과학,131220,2011-12,-0.952204184561806,-0.6606135277677939,1.7881675069738028,-0.7560338282700073,-0.9880449779644798,-0.0983338303437957,0.1520146363322024,0,0,0,0,0,0,0
대한과학,131220,2012-12,0.3889041338983343,0.8317888996437303,2.2363392274034624,-1.1086757205094238,0.6117718682080019,0.853755470595107,0.1992363424842808,0,0,0,0,0,0,0
대한과학,131220,2013-12,0.0826016167191663,0.6712970963132143,2.2363392274034624,-0.9748759028751758,0.2619824327242876,0.3606849027268913,0.15053895801495,0,0,0,0,0,0,0
