회사명,거래소코드,회계년도,이자보상배율,이보배2,부실기업,회생기업1,회생기업2
(주)넥스트아이,137940,14-Dec,102.65,100.62,0.0,0.0,0.0
(주)넥스트아이,137940,15-Dec,100.62,6.38,0.0,0.0,0.0
(주)넥스트아이,137940,16-Dec,6.38,0.84,0.0,0.0,0.0
(주)넥스트아이,137940,17-Dec,0.84,5.06,1.0,0.0,0.0
(주)넥스트아이,137940,18-Dec,5.06,3.95,0.0,1.0,0.0
(주)넥스트아이,137940,19-Dec,3.95,,0.0,0.0,1.0
(주)넥스트엔터테인먼트월드,160550,14-Dec,13.68,-5.5,0.0,0.0,0.0
(주)넥스트엔터테인먼트월드,160550,15-Dec,-5.5,14.66,1.0,0.0,0.0
(주)넥스트엔터테인먼트월드,160550,16-Dec,14.66,-6.92,0.0,1.0,0.0
(주)넥스트엔터테인먼트월드,160550,17-Dec,-6.92,-6.46,1.0,0.0,0.0
(주)넥스트엔터테인먼트월드,160550,18-Dec,-6.46,-3.05,1.0,0.0,0.0
(주)넥스트엔터테인먼트월드,160550,19-Dec,-3.05,,1.0,0.0,0.0
(주)노블엠앤비,106520,12-Dec,11.2,17.99,0.0,0.0,0.0
(주)노블엠앤비,106520,13-Dec,17.99,1.3,0.0,0.0,0.0
(주)노블엠앤비,106520,14-Dec,1.3,-4.2,0.0,0.0,0.0
(주)노블엠앤비,106520,15-Dec,-4.2,-6.13,1.0,0.0,0.0
(주)노블엠앤비,106520,16-Dec,-6.13,-4.91,1.0,0.0,0.0
(주)노블엠앤비,106520,17-Dec,-4.91,-3.67,1.0,0.0,0.0
(주)노블엠앤비,106520,18-Dec,-3.67,-0.29,1.0,0.0,0.0
(주)노블엠앤비,106520,19-Dec,-0.29,,1.0,0.0,0.0
(주)녹십자엠에스,142280,14-Dec,9.68,2.64,0.0,0.0,0.0
(주)녹십자엠에스,142280,15-Dec,2.64,-3.5,0.0,0.0,0.0
(주)녹십자엠에스,142280,16-Dec,-3.5,0.26,1.0,0.0,0.0
(주)녹십자엠에스,142280,17-Dec,0.26,-6.18,1.0,0.0,0.0
(주)녹십자엠에스,142280,18-Dec,-6.18,-5.1,1.0,0.0,0.0
(주)녹십자엠에스,142280,19-Dec,-5.1,,1.0,0.0,0.0
(주)녹원씨엔아이,65560,11-Dec,2.99,-4.75,0.0,0.0,0.0
(주)녹원씨엔아이,65560,12-Dec,-4.75,-10.45,1.0,0.0,0.0
(주)녹원씨엔아이,65560,13-Dec,-10.45,-6.5,1.0,0.0,0.0
(주)녹원씨엔아이,65560,14-Dec,-6.5,1.06,1.0,0.0,0.0
(주)녹원씨엔아이,65560,15-Dec,1.06,-3.27,0.0,0.0,0.0
(주)녹원씨엔아이,65560,16-Dec,-3.27,2.53,1.0,0.0,0.0
(주)녹원씨엔아이,65560,17-Dec,2.53,2.98,0.0,0.0,0.0
(주)녹원씨엔아이,65560,18-Dec,2.98,2.87,0.0,0.0,0.0
(주)녹원씨엔아이,65560,19-Dec,2.87,,0.0,0.0,0.0
(주)누리플랜,69140,11-Dec,5.57,-2.1,0.0,0.0,0.0
(주)누리플랜,69140,12-Dec,-2.1,-3.78,1.0,0.0,0.0
(주)누리플랜,69140,13-Dec,-3.78,-7.07,1.0,0.0,0.0
(주)누리플랜,69140,14-Dec,-7.07,2.97,1.0,0.0,0.0
(주)누리플랜,69140,15-Dec,2.97,2.68,0.0,0.0,0.0
(주)누리플랜,69140,16-Dec,2.68,1.71,0.0,0.0,0.0
(주)누리플랜,69140,17-Dec,1.71,-3.53,0.0,0.0,0.0
(주)누리플랜,69140,18-Dec,-3.53,-0.94,1.0,0.0,0.0
(주)누리플랜,69140,19-Dec,-0.94,,1.0,0.0,0.0
(주)누리플렉스,40160,11-Dec,0.79,-3.57,1.0,0.0,0.0
(주)누리플렉스,40160,12-Dec,-3.57,2.55,1.0,0.0,0.0
(주)누리플렉스,40160,13-Dec,2.55,1.32,0.0,0.0,0.0
(주)누리플렉스,40160,14-Dec,1.32,16.93,0.0,0.0,0.0
(주)누리플렉스,40160,15-Dec,16.93,26.21,0.0,0.0,0.0
(주)누리플렉스,40160,16-Dec,26.21,1.9,0.0,0.0,0.0
(주)누리플렉스,40160,17-Dec,1.9,11.96,0.0,0.0,0.0
(주)누리플렉스,40160,18-Dec,11.96,8.52,0.0,0.0,0.0
(주)누리플렉스,40160,19-Dec,8.52,,0.0,0.0,0.0
(주)뉴로스,126870,12-Dec,5.1,4.27,0.0,0.0,0.0
(주)뉴로스,126870,13-Dec,4.27,-0.05,0.0,0.0,0.0
(주)뉴로스,126870,14-Dec,-0.05,0.61,1.0,0.0,0.0
(주)뉴로스,126870,15-Dec,0.61,1.49,1.0,0.0,0.0
(주)뉴로스,126870,16-Dec,1.49,0.89,0.0,0.0,0.0
(주)뉴로스,126870,17-Dec,0.89,0.47,1.0,0.0,0.0
(주)뉴로스,126870,18-Dec,0.47,-2.37,1.0,0.0,0.0
(주)뉴로스,126870,19-Dec,-2.37,,1.0,0.0,0.0
(주)뉴보텍,60260,11-Dec,-4.5,1.06,1.0,0.0,0.0
(주)뉴보텍,60260,12-Dec,1.06,1.11,0.0,1.0,0.0
(주)뉴보텍,60260,13-Dec,1.11,-0.72,0.0,0.0,1.0
(주)뉴보텍,60260,14-Dec,-0.72,6.79,1.0,0.0,0.0
(주)뉴보텍,60260,15-Dec,6.79,7.02,0.0,0.0,0.0
(주)뉴보텍,60260,16-Dec,7.02,-4.56,0.0,0.0,0.0
(주)뉴보텍,60260,17-Dec,-4.56,0.82,1.0,0.0,0.0
(주)뉴보텍,60260,18-Dec,0.82,4.51,1.0,0.0,0.0
(주)뉴보텍,60260,19-Dec,4.51,,0.0,0.0,0.0
(주)뉴인텍,12340,11-Dec,0.99,-3.18,1.0,0.0,0.0
(주)뉴인텍,12340,12-Dec,-3.18,-1.14,1.0,0.0,0.0
(주)뉴인텍,12340,13-Dec,-1.14,-3.15,1.0,0.0,0.0
(주)뉴인텍,12340,14-Dec,-3.15,-0.66,1.0,0.0,0.0
(주)뉴인텍,12340,15-Dec,-0.66,-9.04,1.0,0.0,0.0
(주)뉴인텍,12340,16-Dec,-9.04,-1.93,1.0,0.0,0.0
(주)뉴인텍,12340,17-Dec,-1.93,-3.18,1.0,0.0,0.0
(주)뉴인텍,12340,18-Dec,-3.18,0.34,1.0,0.0,0.0
(주)뉴인텍,12340,19-Dec,0.34,,1.0,0.0,0.0
(주)뉴프렉스,85670,11-Dec,0.81,3.14,1.0,0.0,0.0
(주)뉴프렉스,85670,12-Dec,3.14,0.97,0.0,1.0,0.0
(주)뉴프렉스,85670,13-Dec,0.97,2.23,1.0,0.0,0.0
(주)뉴프렉스,85670,14-Dec,2.23,-0.8,0.0,0.0,0.0
(주)뉴프렉스,85670,15-Dec,-0.8,0.53,1.0,0.0,0.0
(주)뉴프렉스,85670,16-Dec,0.53,5.58,1.0,0.0,0.0
(주)뉴프렉스,85670,17-Dec,5.58,5.58,0.0,0.0,0.0
(주)뉴프렉스,85670,18-Dec,5.58,-3.81,0.0,0.0,0.0
(주)뉴프렉스,85670,19-Dec,-3.81,,1.0,0.0,0.0
(주)다날,64260,11-Dec,-0.33,-0.31,1.0,0.0,0.0
(주)다날,64260,12-Dec,-0.31,0.79,1.0,0.0,0.0
(주)다날,64260,13-Dec,0.79,1.06,1.0,0.0,0.0
(주)다날,64260,14-Dec,1.06,0.3,0.0,0.0,0.0
(주)다날,64260,15-Dec,0.3,1.74,1.0,0.0,0.0
(주)다날,64260,16-Dec,1.74,6.12,0.0,0.0,0.0
(주)다날,64260,17-Dec,6.12,1.85,0.0,0.0,0.0
(주)다날,64260,18-Dec,1.85,1.85,0.0,0.0,0.0
(주)다날,64260,19-Dec,1.85,,0.0,0.0,0.0
(주)다산네트웍스,39560,11-Dec,-1.06,1.56,1.0,0.0,0.0
(주)다산네트웍스,39560,12-Dec,1.56,2.41,0.0,1.0,0.0
(주)다산네트웍스,39560,13-Dec,2.41,0.98,0.0,0.0,1.0
(주)다산네트웍스,39560,14-Dec,0.98,0.09,1.0,0.0,0.0
(주)다산네트웍스,39560,15-Dec,0.09,-2.88,1.0,0.0,0.0
(주)다산네트웍스,39560,16-Dec,-2.88,0.01,1.0,0.0,0.0
(주)다산네트웍스,39560,17-Dec,0.01,3.2,1.0,0.0,0.0
(주)다산네트웍스,39560,18-Dec,3.2,-0.03,0.0,0.0,0.0
(주)다산네트웍스,39560,19-Dec,-0.03,,1.0,0.0,0.0
(주)다이나믹디자인,145210,15-Dec,2.92,-453.35,0.0,0.0,0.0
(주)다이나믹디자인,145210,16-Dec,-453.35,-0.96,1.0,0.0,0.0
(주)다이나믹디자인,145210,17-Dec,-0.96,-4.73,1.0,0.0,0.0
(주)다이나믹디자인,145210,18-Dec,-4.73,-2.21,1.0,0.0,0.0
(주)다이나믹디자인,145210,19-Dec,-2.21,,1.0,0.0,0.0
(주)대동,490,11-Dec,2.44,0.1,0.0,0.0,0.0
(주)대동,490,12-Dec,0.1,1.04,1.0,0.0,0.0
(주)대동,490,13-Dec,1.04,1.01,0.0,1.0,0.0
(주)대동,490,14-Dec,1.01,0.81,0.0,0.0,1.0
(주)대동,490,15-Dec,0.81,-1.84,1.0,0.0,0.0
(주)대동,490,16-Dec,-1.84,2.22,1.0,0.0,0.0
(주)대동,490,17-Dec,2.22,0.5,0.0,0.0,0.0
(주)대동,490,18-Dec,0.5,2.19,1.0,0.0,0.0
(주)대동,490,19-Dec,2.19,,0.0,0.0,0.0
(주)대동스틸,48470,11-Dec,3.04,-1.39,0.0,0.0,0.0
(주)대동스틸,48470,12-Dec,-1.39,3.27,1.0,0.0,0.0
(주)대동스틸,48470,13-Dec,3.27,2.92,0.0,1.0,0.0
(주)대동스틸,48470,14-Dec,2.92,-5.64,0.0,0.0,1.0
(주)대동스틸,48470,15-Dec,-5.64,510.41,1.0,0.0,0.0
(주)대동스틸,48470,16-Dec,510.41,1421.75,0.0,0.0,0.0
(주)대동스틸,48470,17-Dec,1421.75,-14.84,0.0,0.0,0.0
(주)대동스틸,48470,18-Dec,-14.84,-16.84,1.0,0.0,0.0
(주)대동스틸,48470,19-Dec,-16.84,,1.0,0.0,0.0
(주)대림제지,17650,11-Dec,4.02,23.85,0.0,0.0,0.0
(주)대림제지,17650,12-Dec,23.85,35.98,0.0,0.0,0.0
(주)대림제지,17650,13-Dec,35.98,86.15,0.0,0.0,0.0
(주)대림제지,17650,14-Dec,86.15,-44.32,0.0,0.0,0.0
(주)대림제지,17650,15-Dec,-44.32,239.14,1.0,0.0,0.0
(주)대림제지,17650,16-Dec,239.14,13.52,0.0,1.0,0.0
(주)대림제지,17650,17-Dec,13.52,10.06,0.0,0.0,1.0
(주)대림제지,17650,18-Dec,10.06,4.6,0.0,0.0,0.0
(주)대림제지,17650,19-Dec,4.6,,0.0,0.0,0.0
(주)대명소노시즌,7720,11-Dec,-10.93,-12.1,1.0,0.0,0.0
(주)대명소노시즌,7720,12-Dec,-12.1,194.97,1.0,0.0,0.0
(주)대명소노시즌,7720,13-Dec,194.97,225.92,0.0,0.0,0.0
(주)대명소노시즌,7720,14-Dec,225.92,-21.65,0.0,0.0,0.0
(주)대명소노시즌,7720,15-Dec,-21.65,0.23,1.0,0.0,0.0
(주)대명소노시즌,7720,16-Dec,0.23,1.44,1.0,0.0,0.0
(주)대명소노시즌,7720,17-Dec,1.44,0.9,0.0,0.0,0.0
(주)대명소노시즌,7720,18-Dec,0.9,1.72,1.0,0.0,0.0
(주)대명소노시즌,7720,19-Dec,1.72,,0.0,0.0,0.0
(주)대성미생물연구소,36480,11-Dec,-3.52,1.18,1.0,0.0,0.0
(주)대성미생물연구소,36480,12-Dec,1.18,10.5,0.0,1.0,0.0
(주)대성미생물연구소,36480,13-Dec,10.5,18.57,0.0,0.0,1.0
(주)대성미생물연구소,36480,14-Dec,18.57,94.9,0.0,0.0,0.0
(주)대성미생물연구소,36480,15-Dec,94.9,141.74,0.0,0.0,0.0
(주)대성미생물연구소,36480,16-Dec,141.74,77.35,0.0,0.0,0.0
(주)대성미생물연구소,36480,17-Dec,77.35,136.12,0.0,0.0,0.0
(주)대성미생물연구소,36480,18-Dec,136.12,228.76,0.0,0.0,0.0
(주)대성미생물연구소,36480,19-Dec,228.76,,0.0,0.0,0.0
(주)대성엘텍,25440,11-Dec,-1.38,0.62,1.0,0.0,0.0
(주)대성엘텍,25440,12-Dec,0.62,-0.49,1.0,0.0,0.0
(주)대성엘텍,25440,13-Dec,-0.49,1.98,1.0,0.0,0.0
(주)대성엘텍,25440,14-Dec,1.98,1.25,0.0,0.0,0.0
(주)대성엘텍,25440,15-Dec,1.25,2.04,0.0,0.0,0.0
(주)대성엘텍,25440,16-Dec,2.04,1.5,0.0,0.0,0.0
(주)대성엘텍,25440,17-Dec,1.5,-1.03,0.0,0.0,0.0
(주)대성엘텍,25440,18-Dec,-1.03,-4.24,1.0,0.0,0.0
(주)대성엘텍,25440,19-Dec,-4.24,,1.0,0.0,0.0
(주)대성파인텍,104040,11-Dec,12.61,16.88,0.0,0.0,0.0
(주)대성파인텍,104040,12-Dec,16.88,40.85,0.0,0.0,0.0
(주)대성파인텍,104040,13-Dec,40.85,19.72,0.0,0.0,0.0
(주)대성파인텍,104040,14-Dec,19.72,18.82,0.0,0.0,0.0
(주)대성파인텍,104040,15-Dec,18.82,8.21,0.0,0.0,0.0
(주)대성파인텍,104040,16-Dec,8.21,5.57,0.0,0.0,0.0
(주)대성파인텍,104040,17-Dec,5.57,0.87,0.0,0.0,0.0
(주)대성파인텍,104040,18-Dec,0.87,0.32,1.0,0.0,0.0
(주)대성파인텍,104040,19-Dec,0.32,,1.0,0.0,0.0
(주)대양금속,9190,11-Dec,-1.84,-2.2,1.0,0.0,0.0
(주)대양금속,9190,12-Dec,-2.2,-0.66,1.0,0.0,0.0
(주)대양금속,9190,13-Dec,-0.66,-1.83,1.0,0.0,0.0
(주)대양금속,9190,14-Dec,-1.83,-0.99,1.0,0.0,0.0
(주)대양금속,9190,15-Dec,-0.99,1.66,1.0,0.0,0.0
(주)대양금속,9190,16-Dec,1.66,3.54,0.0,0.0,0.0
(주)대양금속,9190,17-Dec,3.54,2.76,0.0,0.0,0.0
(주)대양금속,9190,18-Dec,2.76,1.16,0.0,0.0,0.0
(주)대양금속,9190,19-Dec,1.16,,0.0,0.0,0.0
(주)대우건설,47040,11-Dec,1.69,2.55,0.0,0.0,0.0
(주)대우건설,47040,12-Dec,2.55,-2.04,0.0,0.0,0.0
(주)대우건설,47040,13-Dec,-2.04,3.46,1.0,0.0,0.0
(주)대우건설,47040,14-Dec,3.46,3.53,0.0,1.0,0.0
(주)대우건설,47040,15-Dec,3.53,-5.02,0.0,0.0,1.0
(주)대우건설,47040,16-Dec,-5.02,4.67,1.0,0.0,0.0
(주)대우건설,47040,17-Dec,4.67,5.68,0.0,0.0,0.0
(주)대우건설,47040,18-Dec,5.68,2.77,0.0,0.0,0.0
(주)대우건설,47040,19-Dec,2.77,,0.0,0.0,0.0
(주)대유에이텍,2880,11-Dec,3.03,2.64,0.0,0.0,0.0
(주)대유에이텍,2880,12-Dec,2.64,2.35,0.0,0.0,0.0
(주)대유에이텍,2880,13-Dec,2.35,2.48,0.0,0.0,0.0
(주)대유에이텍,2880,14-Dec,2.48,2.09,0.0,0.0,0.0
(주)대유에이텍,2880,15-Dec,2.09,1.64,0.0,0.0,0.0
(주)대유에이텍,2880,16-Dec,1.64,0.89,0.0,0.0,0.0
(주)대유에이텍,2880,17-Dec,0.89,0.49,1.0,0.0,0.0
(주)대유에이텍,2880,18-Dec,0.49,1.86,1.0,0.0,0.0
(주)대유에이텍,2880,19-Dec,1.86,,0.0,0.0,0.0
(주)대유플러스,300,11-Dec,0.65,-4.88,1.0,0.0,0.0
(주)대유플러스,300,12-Dec,-4.88,2.74,1.0,0.0,0.0
(주)대유플러스,300,13-Dec,2.74,0.21,0.0,0.0,0.0
(주)대유플러스,300,14-Dec,0.21,0.38,1.0,0.0,0.0
(주)대유플러스,300,15-Dec,0.38,2.6,1.0,0.0,0.0
(주)대유플러스,300,16-Dec,2.6,1.97,0.0,0.0,0.0
(주)대유플러스,300,17-Dec,1.97,6.13,0.0,0.0,0.0
(주)대유플러스,300,18-Dec,6.13,2.6,0.0,0.0,0.0
(주)대유플러스,300,19-Dec,2.6,,0.0,0.0,0.0
(주)대창,12800,11-Dec,1.4,0.57,0.0,0.0,0.0
(주)대창,12800,12-Dec,0.57,0.06,1.0,0.0,0.0
(주)대창,12800,13-Dec,0.06,0.88,1.0,0.0,0.0
(주)대창,12800,14-Dec,0.88,-1.99,1.0,0.0,0.0
(주)대창,12800,15-Dec,-1.99,2.25,1.0,0.0,0.0
(주)대창,12800,16-Dec,2.25,3.03,0.0,0.0,0.0
(주)대창,12800,17-Dec,3.03,1.38,0.0,0.0,0.0
(주)대창,12800,18-Dec,1.38,1.4,0.0,0.0,0.0
(주)대창,12800,19-Dec,1.4,,0.0,0.0,0.0
(주)대창솔루션,96350,11-Dec,2.11,0.62,0.0,0.0,0.0
(주)대창솔루션,96350,12-Dec,0.62,-1.23,1.0,0.0,0.0
(주)대창솔루션,96350,13-Dec,-1.23,-2.46,1.0,0.0,0.0
(주)대창솔루션,96350,14-Dec,-2.46,-0.05,1.0,0.0,0.0
(주)대창솔루션,96350,15-Dec,-0.05,-2.1,1.0,0.0,0.0
(주)대창솔루션,96350,16-Dec,-2.1,-2.64,1.0,0.0,0.0
(주)대창솔루션,96350,17-Dec,-2.64,-2.2,1.0,0.0,0.0
(주)대창솔루션,96350,18-Dec,-2.2,0.26,1.0,0.0,0.0
(주)대창솔루션,96350,19-Dec,0.26,,1.0,0.0,0.0
(주)대창스틸,140520,14-Dec,1.81,1.13,0.0,0.0,0.0
(주)대창스틸,140520,15-Dec,1.13,-0.38,0.0,0.0,0.0
(주)대창스틸,140520,16-Dec,-0.38,1.27,1.0,0.0,0.0
(주)대창스틸,140520,17-Dec,1.27,0.61,0.0,1.0,0.0
(주)대창스틸,140520,18-Dec,0.61,0.95,1.0,0.0,0.0
(주)대창스틸,140520,19-Dec,0.95,,1.0,0.0,0.0
(주)대한과학,131220,11-Dec,5.43,4.77,0.0,0.0,0.0
(주)대한과학,131220,12-Dec,4.77,2.58,0.0,0.0,0.0
(주)대한과학,131220,13-Dec,2.58,2.33,0.0,0.0,0.0
(주)대한과학,131220,14-Dec,2.33,-0.33,0.0,0.0,0.0
(주)대한과학,131220,15-Dec,-0.33,7.1,1.0,0.0,0.0
(주)대한과학,131220,16-Dec,7.1,20.22,0.0,1.0,0.0
(주)대한과학,131220,17-Dec,20.22,93.88,0.0,0.0,1.0
(주)대한과학,131220,18-Dec,93.88,41.33,0.0,0.0,0.0
(주)대한과학,131220,19-Dec,41.33,,0.0,0.0,0.0
(주)대한항공,3490,11-Dec,0.81,0.55,1.0,0.0,0.0
(주)대한항공,3490,12-Dec,0.55,-0.04,1.0,0.0,0.0
(주)대한항공,3490,13-Dec,-0.04,0.86,1.0,0.0,0.0
(주)대한항공,3490,14-Dec,0.86,2.38,1.0,0.0,0.0
(주)대한항공,3490,15-Dec,2.38,2.76,0.0,0.0,0.0
(주)대한항공,3490,16-Dec,2.76,2.05,0.0,0.0,0.0
(주)대한항공,3490,17-Dec,2.05,1.14,0.0,0.0,0.0
(주)대한항공,3490,18-Dec,1.14,0.42,0.0,0.0,0.0
(주)대한항공,3490,19-Dec,0.42,,1.0,0.0,0.0
(주)대호에이엘,69460,11-Dec,2.82,0.82,0.0,0.0,0.0
(주)대호에이엘,69460,12-Dec,0.82,0.34,1.0,0.0,0.0
(주)대호에이엘,69460,13-Dec,0.34,-0.46,1.0,0.0,0.0
(주)대호에이엘,69460,14-Dec,-0.46,1.24,1.0,0.0,0.0
(주)대호에이엘,69460,15-Dec,1.24,-0.05,0.0,0.0,0.0
(주)대호에이엘,69460,16-Dec,-0.05,0.83,1.0,0.0,0.0
(주)대호에이엘,69460,17-Dec,0.83,0.9,1.0,0.0,0.0
(주)대호에이엘,69460,18-Dec,0.9,-0.46,1.0,0.0,0.0
(주)대호에이엘,69460,19-Dec,-0.46,,1.0,0.0,0.0
(주)대호특수강,21040,11-Dec,0.54,-0.45,1.0,0.0,0.0
(주)대호특수강,21040,12-Dec,-0.45,0.83,1.0,0.0,0.0
(주)대호특수강,21040,13-Dec,0.83,2.03,1.0,0.0,0.0
(주)대호특수강,21040,14-Dec,2.03,2.26,0.0,0.0,0.0
(주)대호특수강,21040,15-Dec,2.26,3.91,0.0,0.0,0.0
(주)대호특수강,21040,16-Dec,3.91,4.74,0.0,0.0,0.0
(주)대호특수강,21040,17-Dec,4.74,2.68,0.0,0.0,0.0
(주)대호특수강,21040,18-Dec,2.68,1.93,0.0,0.0,0.0
(주)대호특수강,21040,19-Dec,1.93,,0.0,0.0,0.0
(주)더 미동,161570,13-Dec,449.88,92.13,0.0,0.0,0.0
(주)더 미동,161570,14-Dec,92.13,40.46,0.0,0.0,0.0
(주)더 미동,161570,15-Dec,40.46,-4728.83,0.0,0.0,0.0
(주)더 미동,161570,16-Dec,-4728.83,-171.6,1.0,0.0,0.0
(주)더 미동,161570,17-Dec,-171.6,-23.55,1.0,0.0,0.0
(주)더 미동,161570,18-Dec,-23.55,-22.62,1.0,0.0,0.0
(주)더 미동,161570,19-Dec,-22.62,,1.0,0.0,0.0
(주)더블유아이,73570,11-Dec,0.05,-4.74,1.0,0.0,0.0
(주)더블유아이,73570,12-Dec,-4.74,-1.94,1.0,0.0,0.0
(주)더블유아이,73570,13-Dec,-1.94,-0.44,1.0,0.0,0.0
(주)더블유아이,73570,14-Dec,-0.44,0.18,1.0,0.0,0.0
(주)더블유아이,73570,15-Dec,0.18,-4.46,1.0,0.0,0.0
(주)더블유아이,73570,16-Dec,-4.46,-4.07,1.0,0.0,0.0
(주)더블유아이,73570,17-Dec,-4.07,-4.63,1.0,0.0,0.0
(주)더블유아이,73570,18-Dec,-4.63,0.81,1.0,0.0,0.0
(주)더블유아이,73570,19-Dec,0.81,,1.0,0.0,0.0
(주)덕성,4830,11-Dec,0.56,4.24,1.0,0.0,0.0
(주)덕성,4830,12-Dec,4.24,6.61,0.0,1.0,0.0
(주)덕성,4830,13-Dec,6.61,2.0,0.0,0.0,1.0
(주)덕성,4830,14-Dec,2.0,0.96,0.0,0.0,0.0
(주)덕성,4830,15-Dec,0.96,5.46,1.0,0.0,0.0
(주)덕성,4830,16-Dec,5.46,2.56,0.0,0.0,0.0
(주)덕성,4830,17-Dec,2.56,-2.67,0.0,0.0,0.0
(주)덕성,4830,18-Dec,-2.67,0.54,1.0,0.0,0.0
(주)덕성,4830,19-Dec,0.54,,1.0,0.0,0.0
(주)덕신하우징,90410,14-Dec,21.83,33.43,0.0,0.0,0.0
(주)덕신하우징,90410,15-Dec,33.43,-15.9,0.0,0.0,0.0
(주)덕신하우징,90410,16-Dec,-15.9,9.91,1.0,0.0,0.0
(주)덕신하우징,90410,17-Dec,9.91,10.37,0.0,1.0,0.0
(주)덕신하우징,90410,18-Dec,10.37,2.49,0.0,0.0,1.0
(주)덕신하우징,90410,19-Dec,2.49,,0.0,0.0,0.0
(주)데이타솔루션,263800,17-Dec,2.37,-9.93,0.0,0.0,0.0
(주)데이타솔루션,263800,18-Dec,-9.93,1.04,1.0,0.0,0.0
(주)데이타솔루션,263800,19-Dec,1.04,,0.0,1.0,0.0
(주)덱스터스튜디오,206560,15-Dec,8.42,35.49,0.0,0.0,0.0
(주)덱스터스튜디오,206560,16-Dec,35.49,-8.98,0.0,0.0,0.0
(주)덱스터스튜디오,206560,17-Dec,-8.98,1.37,1.0,0.0,0.0
(주)덱스터스튜디오,206560,18-Dec,1.37,-22.45,0.0,1.0,0.0
(주)덱스터스튜디오,206560,19-Dec,-22.45,,1.0,0.0,0.0
(주)도화엔지니어링,2150,11-Dec,9.27,0.32,0.0,0.0,0.0
(주)도화엔지니어링,2150,12-Dec,0.32,2.52,1.0,0.0,0.0
(주)도화엔지니어링,2150,13-Dec,2.52,0.97,0.0,1.0,0.0
(주)도화엔지니어링,2150,14-Dec,0.97,9.07,1.0,0.0,0.0
(주)도화엔지니어링,2150,15-Dec,9.07,362.4,0.0,0.0,0.0
(주)도화엔지니어링,2150,16-Dec,362.4,79.08,0.0,0.0,0.0
(주)도화엔지니어링,2150,17-Dec,79.08,50.02,0.0,0.0,0.0
(주)도화엔지니어링,2150,18-Dec,50.02,116.83,0.0,0.0,0.0
(주)도화엔지니어링,2150,19-Dec,116.83,,0.0,0.0,0.0
(주)동국알앤에스,75970,11-Dec,1.85,2.77,0.0,0.0,0.0
(주)동국알앤에스,75970,12-Dec,2.77,2.0,0.0,0.0,0.0
(주)동국알앤에스,75970,13-Dec,2.0,1.58,0.0,0.0,0.0
(주)동국알앤에스,75970,14-Dec,1.58,0.41,0.0,0.0,0.0
(주)동국알앤에스,75970,15-Dec,0.41,3.56,1.0,0.0,0.0
(주)동국알앤에스,75970,16-Dec,3.56,4.25,0.0,1.0,0.0
(주)동국알앤에스,75970,17-Dec,4.25,6.54,0.0,0.0,1.0
(주)동국알앤에스,75970,18-Dec,6.54,4.38,0.0,0.0,0.0
(주)동국알앤에스,75970,19-Dec,4.38,,0.0,0.0,0.0
(주)동국에스엔씨,100130,11-Dec,-118.61,21.23,1.0,0.0,0.0
(주)동국에스엔씨,100130,12-Dec,21.23,46.79,0.0,1.0,0.0
(주)동국에스엔씨,100130,13-Dec,46.79,225.15,0.0,0.0,1.0
(주)동국에스엔씨,100130,14-Dec,225.15,354.85,0.0,0.0,0.0
(주)동국에스엔씨,100130,15-Dec,354.85,21.99,0.0,0.0,0.0
(주)동국에스엔씨,100130,16-Dec,21.99,6.91,0.0,0.0,0.0
(주)동국에스엔씨,100130,17-Dec,6.91,-2.8,0.0,0.0,0.0
(주)동국에스엔씨,100130,18-Dec,-2.8,7.46,1.0,0.0,0.0
(주)동국에스엔씨,100130,19-Dec,7.46,,0.0,0.0,0.0
(주)동방,4140,11-Dec,1.24,1.03,0.0,0.0,0.0
(주)동방,4140,12-Dec,1.03,0.15,0.0,0.0,0.0
(주)동방,4140,13-Dec,0.15,-0.03,1.0,0.0,0.0
(주)동방,4140,14-Dec,-0.03,1.46,1.0,0.0,0.0
(주)동방,4140,15-Dec,1.46,2.77,0.0,0.0,0.0
(주)동방,4140,16-Dec,2.77,1.08,0.0,0.0,0.0
(주)동방,4140,17-Dec,1.08,1.02,0.0,0.0,0.0
(주)동방,4140,18-Dec,1.02,1.21,0.0,0.0,0.0
(주)동방,4140,19-Dec,1.21,,0.0,0.0,0.0
(주)동방선기,99410,11-Dec,2.0,-1.33,0.0,0.0,0.0
(주)동방선기,99410,12-Dec,-1.33,-3.39,1.0,0.0,0.0
(주)동방선기,99410,13-Dec,-3.39,-0.86,1.0,0.0,0.0
(주)동방선기,99410,14-Dec,-0.86,0.86,1.0,0.0,0.0
(주)동방선기,99410,15-Dec,0.86,2.64,1.0,0.0,0.0
(주)동방선기,99410,16-Dec,2.64,-4741.58,0.0,0.0,0.0
(주)동방선기,99410,17-Dec,-4741.58,-4741.58,1.0,0.0,0.0
(주)동방선기,99410,18-Dec,-4741.58,-160.58,1.0,0.0,0.0
(주)동방선기,99410,19-Dec,-160.58,,1.0,0.0,0.0
(주)동성케미컬,102260,11-Dec,1.8,3.67,0.0,0.0,0.0
(주)동성케미컬,102260,12-Dec,3.67,3.49,0.0,0.0,0.0
(주)동성케미컬,102260,13-Dec,3.49,4.95,0.0,0.0,0.0
(주)동성케미컬,102260,14-Dec,4.95,9.13,0.0,0.0,0.0
(주)동성케미컬,102260,15-Dec,9.13,10.75,0.0,0.0,0.0
