,회사명,거래소코드,회계년도,차입금비율(IFRS),차입금비율(IFRS연결),당좌자산구성비율(IFRS),당좌자산구성비율(IFRS연결),유동자산구성비율(IFRS),유동자산구성비율(IFRS연결),매출채권 대 매입채무비율(IFRS),매출채권 대 매입채무비율(IFRS연결),단기차입금 대 총차입금비율(IFRS),단기차입금 대 총차입금비율(IFRS연결),유동부채비율(IFRS),유동부채비율(IFRS연결),타인자본구성비율(IFRS),타인자본구성비율(IFRS연결),자기자본구성비율(IFRS),자기자본구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS),재고자산 대 유동자산비율(IFRS연결),재고자산 대 순운전자본비율(IFRS),재고자산 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS),순운전자본비율(IFRS연결),차입금비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,단기차입금_대_총차입금비율,유동부채비율,타인자본구성비율,자기자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율
6540,(주)조비,1550,11-Dec,553.35,1254789.63,9.71,1254789.63,51.35,1254789.63,831.01,1254789.63,0,1254789.63,592.26,1254789.63,86.96,1254789.63,13.04,1254789.63,81.09,1254789.63,0,1254789.63,-25.89,1254789.63,553.35,9.71,51.35,831.01,0,592.26,86.96,13.04,81.09,0,-25.89
6541,(주)조비,1550,12-Dec,373.74,1254789.63,9.43,1254789.63,50.31,1254789.63,903.61,1254789.63,0,1254789.63,398.9,1254789.63,81.97,1254789.63,18.03,1254789.63,81.25,1254789.63,0,1254789.63,-21.61,1254789.63,373.74,9.43,50.31,903.61,0,398.9,81.97,18.03,81.25,0,-21.61
6542,(주)조비,1550,13-Dec,124.62,1254789.63,14.22,1254789.63,50.7,1254789.63,505.58,1254789.63,0,1254789.63,136.9,1254789.63,62.24,1254789.63,37.76,1254789.63,71.95,1254789.63,0,1254789.63,-0.99,1254789.63,124.62,14.22,50.7,505.58,0,136.9,62.24,37.76,71.95,0,-0.99
6543,(주)조비,1550,14-Dec,140,1254789.63,15.19,1254789.63,50.27,1254789.63,380.11,1254789.63,0,1254789.63,157.7,1254789.63,65.84,1254789.63,34.16,1254789.63,69.77,1254789.63,0,1254789.63,-3.6,1254789.63,140,15.19,50.27,380.11,0,157.7,65.84,34.16,69.77,0,-3.6
6544,(주)조비,1550,15-Dec,128.14,1254789.63,15.81,1254789.63,52.68,1254789.63,403.63,1254789.63,0,1254789.63,143.68,1254789.63,63.86,1254789.63,36.14,1254789.63,69.98,1254789.63,4940.11,1254789.63,0.75,1254789.63,128.14,15.81,52.68,403.63,0,143.68,63.86,36.14,69.98,4940.11,0.75
6545,(주)조비,1550,16-Dec,93.92,1254789.63,14.32,1254789.63,44.53,1254789.63,360.88,1254789.63,99.97,1254789.63,109.11,1254789.63,57.63,1254789.63,42.37,1254789.63,67.83,1254789.63,0,1254789.63,-1.69,1254789.63,93.92,14.32,44.53,360.88,99.97,109.11,57.63,42.37,67.83,0,-1.69
6546,(주)조비,1550,17-Dec,62.97,1254789.63,17.66,1254789.63,44.98,1254789.63,261.12,1254789.63,97.25,1254789.63,76.93,1254789.63,50.34,1254789.63,49.66,1254789.63,60.73,1254789.63,403.35,1254789.63,6.77,1254789.63,62.97,17.66,44.98,261.12,97.25,76.93,50.34,49.66,60.73,403.35,6.77
6547,(주)조비,1550,18-Dec,57.68,1254789.63,18,1254789.63,45.74,1254789.63,212.08,1254789.63,0,1254789.63,71.45,1254789.63,48.68,1254789.63,51.32,1254789.63,60.65,1254789.63,305.7,1254789.63,9.07,1254789.63,57.68,18,45.74,212.08,0,71.45,48.68,51.32,60.65,305.7,9.07
6548,(주)조비,1550,19-Dec,48.27,1254789.63,12.36,1254789.63,44.59,1254789.63,175.61,1254789.63,99.36,1254789.63,65.81,1254789.63,47.69,1254789.63,52.31,1254789.63,72.29,1254789.63,317.13,1254789.63,10.17,1254789.63,48.27,12.36,44.59,175.61,99.36,65.81,47.69,52.31,72.29,317.13,10.17
6549,(주)조이시티,67000,11-Dec,0.25,5.86,55.78,57.36,55.78,57.36,0,0,0,0,10.51,17.58,12.65,17.91,87.35,82.09,0,0,0,0,46.61,42.93,5.86,57.36,57.36,0,0,17.58,17.91,82.09,0,0,42.93
6550,(주)조이시티,67000,12-Dec,0,0.8,70.11,73.64,70.11,73.64,0,0,0,0,15.7,17.21,15.98,17.15,84.02,82.85,0,0,0,0,56.92,59.38,0.8,73.64,73.64,0,0,17.21,17.15,82.85,0,0,59.38
6551,(주)조이시티,67000,13-Dec,0,0,77.73,81.02,77.73,81.02,0,0,0,0,23.1,24.21,18.77,19.49,81.23,80.51,0,0,0,0,58.96,61.53,0,81.02,81.02,0,0,24.21,19.49,80.51,0,0,61.53
6552,(주)조이시티,67000,14-Dec,0,0,72.84,76.28,72.84,76.28,0,0,0,0,25.81,27.17,21.59,22.47,78.41,77.53,0,0,0,0,52.6,55.21,0,76.28,76.28,0,0,27.17,22.47,77.53,0,0,55.21
6553,(주)조이시티,67000,15-Dec,0,0,74.48,78.02,74.48,78.02,0,0,0,0,11.49,11.84,10.82,11.12,89.18,88.88,0,0,0,0,64.24,67.5,0,78.02,78.02,0,0,11.84,11.12,88.88,0,0,67.5
6554,(주)조이시티,67000,16-Dec,0,0,66.5,69.85,66.5,69.85,0,0,0,0,24.26,25.3,22.23,22.99,77.77,77.01,0,0,0,0,47.63,50.36,0,69.85,69.85,0,0,25.3,22.99,77.01,0,0,50.36
6555,(주)조이시티,67000,17-Dec,0,0.3,66.85,69.08,66.85,69.08,0,0,0,0,47.64,47.51,32.84,33.05,67.16,66.95,0,0,0,0,34.85,37.28,0.3,69.08,69.08,0,0,47.51,33.05,66.95,0,0,37.28
6556,(주)조이시티,67000,18-Dec,59.67,60.38,66.09,70.18,66.09,70.18,0,0,0,0,107.02,107.97,51.75,51.97,48.25,48.03,0,0,0,0,14.45,18.32,60.38,70.18,70.18,0,0,107.97,51.97,48.03,0,0,18.32
6557,(주)조이시티,67000,19-Dec,81.24,85.57,58.48,60.31,58.48,60.31,0,0,81.37,80.07,135.88,139.95,60.51,61.46,39.49,38.54,0,0,0,0,4.83,6.38,85.57,60.31,60.31,0,80.07,139.95,61.46,38.54,0,0,6.38
6558,(주)조흥,2600,11-Dec,37.19,1254789.63,48.98,1254789.63,67.12,1254789.63,403.94,1254789.63,90.74,1254789.63,45.55,1254789.63,33.81,1254789.63,66.19,1254789.63,27.02,1254789.63,49.05,1254789.63,36.97,1254789.63,37.19,48.98,67.12,403.94,90.74,45.55,33.81,66.19,27.02,49.05,36.97
6559,(주)조흥,2600,12-Dec,27.54,1254789.63,35.73,1254789.63,52.8,1254789.63,881.57,1254789.63,66.33,1254789.63,23.32,1254789.63,25.44,1254789.63,74.56,1254789.63,32.34,1254789.63,48.21,1254789.63,35.42,1254789.63,27.54,35.73,52.8,881.57,66.33,23.32,25.44,74.56,32.34,48.21,35.42
6560,(주)조흥,2600,13-Dec,13.08,1254789.63,38.05,1254789.63,51.5,1254789.63,426.99,1254789.63,45.11,1254789.63,12.03,1254789.63,17.43,1254789.63,82.57,1254789.63,26.11,1254789.63,32.35,1254789.63,41.57,1254789.63,13.08,38.05,51.5,426.99,45.11,12.03,17.43,82.57,26.11,32.35,41.57
6561,(주)조흥,2600,14-Dec,18.16,1254789.63,35.93,1254789.63,55.98,1254789.63,242.45,1254789.63,0,1254789.63,26.99,1254789.63,22.15,1254789.63,77.85,1254789.63,35.81,1254789.63,57.34,1254789.63,34.96,1254789.63,18.16,35.93,55.98,242.45,0,26.99,22.15,77.85,35.81,57.34,34.96
6562,(주)조흥,2600,15-Dec,27.04,1254789.63,42.39,1254789.63,63.91,1254789.63,209.75,1254789.63,0,1254789.63,37.92,1254789.63,28.34,1254789.63,71.66,1254789.63,33.67,1254789.63,58.58,1254789.63,36.74,1254789.63,27.04,42.39,63.91,209.75,0,37.92,28.34,71.66,33.67,58.58,36.74
6563,(주)조흥,2600,16-Dec,32.42,1254789.63,42.56,1254789.63,62.87,1254789.63,393.47,1254789.63,82.29,1254789.63,37.84,1254789.63,30.77,1254789.63,69.23,1254789.63,32.3,1254789.63,55.38,1254789.63,36.67,1254789.63,32.42,42.56,62.87,393.47,82.29,37.84,30.77,69.23,32.3,55.38,36.67
6564,(주)조흥,2600,17-Dec,25.61,1254789.63,35.96,1254789.63,58.1,1254789.63,355.24,1254789.63,59.46,1254789.63,27.49,1254789.63,28.54,1254789.63,71.46,1254789.63,38.1,1254789.63,57.57,1254789.63,38.45,1254789.63,25.61,35.96,58.1,355.24,59.46,27.49,28.54,71.46,38.1,57.57,38.45
6565,(주)조흥,2600,18-Dec,40.81,1254789.63,35.03,1254789.63,54.03,1254789.63,348.55,1254789.63,75.6,1254789.63,44.26,1254789.63,35.73,1254789.63,64.27,1254789.63,35.17,1254789.63,74.27,1254789.63,25.58,1254789.63,40.81,35.03,54.03,348.55,75.6,44.26,35.73,64.27,35.17,74.27,25.58
6566,(주)조흥,2600,19-Dec,54.5,1254789.63,33.08,1254789.63,54.02,1254789.63,333.58,1254789.63,85.26,1254789.63,58.62,1254789.63,40.62,1254789.63,59.38,1254789.63,38.76,1254789.63,108.99,1254789.63,19.21,1254789.63,54.5,33.08,54.02,333.58,85.26,58.62,40.62,59.38,38.76,108.99,19.21
6567,(주)종근당,185750,13-Dec,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,1254789.63,,,,,,,,,,,
6568,(주)종근당,185750,14-Dec,37.58,1254789.63,38.9,1254789.63,52.01,1254789.63,380.5,1254789.63,64.7,1254789.63,48.67,1254789.63,42.23,1254789.63,57.77,1254789.63,25.21,1254789.63,54.87,1254789.63,23.9,1254789.63,37.58,38.9,52.01,380.5,64.7,48.67,42.23,57.77,25.21,54.87,23.9
6569,(주)종근당,185750,15-Dec,39.6,1254789.63,34.42,1254789.63,50.04,1254789.63,334.65,1254789.63,43.32,1254789.63,48.14,1254789.63,45.42,1254789.63,54.58,1254789.63,31.2,1254789.63,65.72,1254789.63,23.76,1254789.63,39.6,34.42,50.04,334.65,43.32,48.14,45.42,54.58,31.2,65.72,23.76
6570,(주)종근당,185750,16-Dec,35.16,1254789.63,37.48,1254789.63,52.79,1254789.63,275.98,1254789.63,67.89,1254789.63,59.69,1254789.63,44.79,1254789.63,55.21,1254789.63,29.01,1254789.63,77.18,1254789.63,19.84,1254789.63,35.16,37.48,52.79,275.98,67.89,59.69,44.79,55.21,29.01,77.18,19.84
6571,(주)종근당,185750,17-Dec,22.94,25.41,39.32,38.77,55.02,54.18,270.34,270.34,88.06,79.15,55.59,55.55,39.6,40.45,60.4,59.55,28.53,28.44,73.21,73.04,21.44,21.1,25.41,38.77,54.18,270.34,79.15,55.55,40.45,59.55,28.44,73.04,21.1
6572,(주)종근당,185750,18-Dec,21.48,24.24,37.58,36.93,55.86,54.86,278.45,278.55,63.08,56.07,47.85,47.46,38.59,39.44,61.41,60.56,32.72,32.69,69.03,68.66,26.48,26.12,24.24,36.93,54.86,278.55,56.07,47.46,39.44,60.56,32.69,68.66,26.12
6573,(주)종근당,185750,19-Dec,20.9,24.86,41.08,40.27,59.97,58.79,170.44,170.65,84.01,78.11,56.53,58.34,39.35,40.73,60.65,59.27,31.51,31.51,73.56,76.5,25.68,24.22,24.86,40.27,58.79,170.65,78.11,58.34,40.73,59.27,31.51,76.5,24.22
6574,(주)종근당바이오,63160,11-Dec,27.33,1254789.63,28.53,1254789.63,43.71,1254789.63,204.33,1254789.63,76.27,1254789.63,48.99,1254789.63,39.99,1254789.63,60.01,1254789.63,34.73,1254789.63,106.04,1254789.63,14.32,1254789.63,27.33,28.53,43.71,204.33,76.27,48.99,39.99,60.01,34.73,106.04,14.32
6575,(주)종근당바이오,63160,12-Dec,23.09,1254789.63,25.68,1254789.63,42.87,1254789.63,295.75,1254789.63,80.52,1254789.63,33.34,1254789.63,33.05,1254789.63,66.95,1254789.63,40.1,1254789.63,83.66,1254789.63,20.55,1254789.63,23.09,25.68,42.87,295.75,80.52,33.34,33.05,66.95,40.1,83.66,20.55
6576,(주)종근당바이오,63160,13-Dec,13.87,1254789.63,22.49,1254789.63,43.65,1254789.63,238.29,1254789.63,79.9,1254789.63,27,1254789.63,29.42,1254789.63,70.58,1254789.63,48.47,1254789.63,86.02,1254789.63,24.6,1254789.63,13.87,22.49,43.65,238.29,79.9,27,29.42,70.58,48.47,86.02,24.6
6577,(주)종근당바이오,63160,14-Dec,8.42,1254789.63,25.35,1254789.63,44.1,1254789.63,299.57,1254789.63,97.25,1254789.63,23.4,1254789.63,26.18,1254789.63,73.82,1254789.63,42.52,1254789.63,69.9,1254789.63,26.83,1254789.63,8.42,25.35,44.1,299.57,97.25,23.4,26.18,73.82,42.52,69.9,26.83
6578,(주)종근당바이오,63160,15-Dec,6.72,1254789.63,24.37,1254789.63,44.92,1254789.63,372.7,1254789.63,97.37,1254789.63,22.17,1254789.63,25.36,1254789.63,74.64,1254789.63,45.76,1254789.63,72.43,1254789.63,28.38,1254789.63,6.72,24.37,44.92,372.7,97.37,22.17,25.36,74.64,45.76,72.43,28.38
6579,(주)종근당바이오,63160,16-Dec,8.16,1254789.63,27.04,1254789.63,48.38,1254789.63,358.86,1254789.63,98.47,1254789.63,25.02,1254789.63,25.29,1254789.63,74.71,1254789.63,44.11,1254789.63,71.88,1254789.63,29.69,1254789.63,8.16,27.04,48.38,358.86,98.47,25.02,25.29,74.71,44.11,71.88,29.69
6580,(주)종근당바이오,63160,17-Dec,4.24,1254789.63,28.4,1254789.63,46.92,1254789.63,282.64,1254789.63,98.13,1254789.63,18.89,1254789.63,20.86,1254789.63,79.14,1254789.63,39.47,1254789.63,57.92,1254789.63,31.98,1254789.63,4.24,28.4,46.92,282.64,98.13,18.89,20.86,79.14,39.47,57.92,31.98
6581,(주)종근당바이오,63160,18-Dec,3.33,1254789.63,27.02,1254789.63,42.41,1254789.63,511.7,1254789.63,58.14,1254789.63,16.01,1254789.63,19.98,1254789.63,80.02,1254789.63,36.29,1254789.63,51.99,1254789.63,29.61,1254789.63,3.33,27.02,42.41,511.7,58.14,16.01,19.98,80.02,36.29,51.99,29.61
6582,(주)종근당바이오,63160,19-Dec,17.8,17.91,20.47,20.83,33.92,34.3,579.97,579.97,28.64,28.67,28.31,28.41,32.01,32.09,67.99,67.91,39.67,39.28,91.72,89.77,14.67,15.01,17.91,20.83,34.3,579.97,28.67,28.41,32.09,67.91,39.28,89.77,15.01
6583,(주)종근당홀딩스,1630,11-Dec,36.67,52.51,42.84,43.54,51.69,54.91,476.45,432.47,63.08,65.43,44.1,59.87,39.7,46.81,60.3,53.19,17.11,20.7,35.24,49.28,25.09,23.07,52.51,43.54,54.91,432.47,65.43,59.87,46.81,53.19,20.7,49.28,23.07
6584,(주)종근당홀딩스,1630,12-Dec,35.24,48.38,37.69,38.28,47.84,51.78,350.19,385.66,47.27,57.38,38.39,53.18,39.39,45.67,60.61,54.33,21.23,26.07,41.33,58.98,24.58,22.89,48.38,38.28,51.78,385.66,57.38,53.18,45.67,54.33,26.07,58.98,22.89
6585,(주)종근당홀딩스,1630,13-Dec,0,19.57,33.38,40.06,33.38,51.66,0,228.04,0,81.38,7.12,40.72,6.68,33.23,93.32,66.77,0,22.46,0,47.41,26.74,24.48,19.57,40.06,51.66,228.04,81.38,40.72,33.23,66.77,22.46,47.41,24.48
6586,(주)종근당홀딩스,1630,14-Dec,0,25.09,26.92,33.74,26.92,47.98,0,237.45,0,78.85,0.9,47.98,0.92,37.73,99.08,62.27,0,29.69,0,78.7,26.03,18.1,25.09,33.74,47.98,237.45,78.85,47.98,37.73,62.27,29.69,78.7,18.1
6587,(주)종근당홀딩스,1630,15-Dec,0,12.92,31.54,31.83,31.54,43.19,0,195.69,0,89.85,6.46,25.61,6.09,23.9,93.91,76.1,0,26.29,0,47.9,25.47,23.7,12.92,31.83,43.19,195.69,89.85,25.61,23.9,76.1,26.29,47.9,23.7
6588,(주)종근당홀딩스,1630,16-Dec,0,11.24,22.26,28.1,22.26,41.86,0,243.53,0,99.73,0.69,24.4,0.69,22.34,99.31,77.66,0,32.87,0,60.06,21.58,22.91,11.24,28.1,41.86,243.53,99.73,24.4,22.34,77.66,32.87,60.06,22.91
6589,(주)종근당홀딩스,1630,17-Dec,0,7.41,11.86,25.52,11.86,36.47,0,243.96,0,96.7,1.23,20.09,1.41,21.82,98.59,78.18,0,30.02,0,52.73,10.65,20.76,7.41,25.52,36.47,243.96,96.7,20.09,21.82,78.18,30.02,52.73,20.76
6590,(주)종근당홀딩스,1630,18-Dec,0,10.35,3.87,22.07,3.87,33.13,0,259.52,0,76.33,0.5,21.36,0.79,23.03,99.21,76.97,0,33.39,0,66.28,3.38,16.69,10.35,22.07,33.13,259.52,76.33,21.36,23.03,76.97,33.39,66.28,16.69
6591,(주)종근당홀딩스,1630,19-Dec,7.4,20.83,4.46,20.34,4.48,31.24,737.97,224.69,98.22,68.4,8.2,32.36,7.7,31.14,92.3,68.86,0.41,34.89,0,121.65,-3.09,8.96,20.83,20.34,31.24,224.69,68.4,32.36,31.14,68.86,34.89,121.65,8.96
6592,(주)좋은사람들,33340,11-Dec,31.91,32.84,35.3,36.68,70.94,73.15,741.43,837.5,79.38,79.38,47.05,47.91,36.18,36.64,63.82,63.36,50.23,49.86,87.1,85.22,40.91,42.8,32.84,36.68,73.15,837.5,79.38,47.91,36.64,63.36,49.86,85.22,42.8
6593,(주)좋은사람들,33340,12-Dec,20.58,22.18,33.83,35.41,71.17,74.18,819.79,916.3,61.11,62.17,33.88,35.74,31.02,32.14,68.98,67.86,52.46,52.27,78.11,77.66,47.8,49.93,22.18,35.41,74.18,916.3,62.17,35.74,32.14,67.86,52.27,77.66,49.93
6594,(주)좋은사람들,33340,13-Dec,18.61,19.31,34.49,35.55,73.07,74.43,749.45,891.34,83.52,81.02,36.72,36.29,29.53,29.62,70.47,70.38,52.8,52.23,81.76,79.52,47.19,48.89,19.31,35.55,74.43,891.34,81.02,36.29,29.62,70.38,52.23,79.52,48.89
6595,(주)좋은사람들,33340,14-Dec,15.16,15.89,40.44,41.33,74.84,76.17,857.02,1095.23,61.21,62.66,29.47,29.36,27.84,27.82,72.16,72.18,45.96,45.75,64.21,63.38,53.57,54.98,15.89,41.33,76.17,1095.23,62.66,29.36,27.82,72.18,45.75,63.38,54.98
6596,(주)좋은사람들,33340,15-Dec,10.4,11.58,39.13,40.05,74.26,75.61,690.76,943.98,65.91,69.39,29.49,28.01,26.71,25.9,73.29,74.1,47.31,47.03,66.74,64.83,52.65,54.86,11.58,40.05,75.61,943.98,69.39,28.01,25.9,74.1,47.03,64.83,54.86
6597,(주)좋은사람들,33340,16-Dec,12.23,12.08,43.98,44.49,76.5,77.51,481.34,769.56,92.86,92.86,38,34.22,29.13,27.15,70.87,72.85,42.51,42.59,65.61,62.78,49.57,52.58,12.08,44.49,77.51,769.56,92.86,34.22,27.15,72.85,42.59,62.78,52.58
6598,(주)좋은사람들,33340,17-Dec,13.27,13.35,43.14,44.26,76.21,78.18,443.93,755.18,96.84,96.84,39.81,37.12,29.56,28.21,70.44,71.79,43.39,43.39,68.65,65.83,48.17,51.53,13.35,44.26,78.18,755.18,96.84,37.12,28.21,71.79,43.39,65.83,51.53
6599,(주)좋은사람들,33340,18-Dec,3.47,3.45,36.56,37.58,78.45,80.47,268.54,592.63,0,0,21.37,17.89,17.86,15.44,82.14,84.56,53.39,53.3,68.78,65.64,60.89,65.35,3.45,37.58,80.47,592.63,0,17.89,15.44,84.56,53.3,65.64,65.35
6600,(주)좋은사람들,33340,19-Dec,21.93,23.47,26.13,26.72,67.15,68.4,306.28,616.77,38.34,36.45,32.02,28.19,31.29,30.12,68.71,69.88,61.09,60.93,90.86,85.57,45.15,48.7,23.47,26.72,68.4,616.77,36.45,28.19,30.12,69.88,60.93,85.57,48.7
6601,(주)주연테크,44380,11-Dec,0,1254789.63,75.79,1254789.63,89.8,1254789.63,147.86,1254789.63,0,1254789.63,23.52,1254789.63,22.41,1254789.63,77.59,1254789.63,15.6,1254789.63,19.58,1254789.63,71.55,1254789.63,0,75.79,89.8,147.86,0,23.52,22.41,77.59,15.6,19.58,71.55
6602,(주)주연테크,44380,12-Dec,0,1254789.63,77.79,1254789.63,94.5,1254789.63,135.85,1254789.63,0,1254789.63,20.32,1254789.63,20.43,1254789.63,79.57,1254789.63,17.69,1254789.63,21.34,1254789.63,78.33,1254789.63,0,77.79,94.5,135.85,0,20.32,20.43,79.57,17.69,21.34,78.33
6603,(주)주연테크,44380,13-Dec,0,1254789.63,78.68,1254789.63,95.92,1254789.63,156.38,1254789.63,0,1254789.63,16.82,1254789.63,18.37,1254789.63,81.63,1254789.63,17.97,1254789.63,20.98,1254789.63,82.18,1254789.63,0,78.68,95.92,156.38,0,16.82,18.37,81.63,17.97,20.98,82.18
6604,(주)주연테크,44380,14-Dec,0,1254789.63,78.23,1254789.63,95.46,1254789.63,169.45,1254789.63,0,1254789.63,14.97,1254789.63,18.15,1254789.63,81.85,1254789.63,18.06,1254789.63,20.72,1254789.63,83.21,1254789.63,0,78.23,95.46,169.45,0,14.97,18.15,81.85,18.06,20.72,83.21
6605,(주)주연테크,44380,15-Dec,0,1254789.63,75.83,1254789.63,95.47,1254789.63,58.02,1254789.63,0,1254789.63,34,1254789.63,30.36,1254789.63,69.64,1254789.63,20.57,1254789.63,27.36,1254789.63,71.78,1254789.63,0,75.83,95.47,58.02,0,34,30.36,69.64,20.57,27.36,71.78
6606,(주)주연테크,44380,16-Dec,33.1,32.98,68.5,69.75,80.91,82.47,33.16,33.04,0,0,49.3,50,34.45,34.78,65.55,65.22,15.33,15.42,25.53,25.51,48.59,49.85,32.98,69.75,82.47,33.04,0,50,34.78,65.22,15.42,25.51,49.85
6607,(주)주연테크,44380,17-Dec,0,0,54.95,50.31,66.55,62.33,243.29,131.77,0,0,9.14,10.55,10.8,11.85,89.2,88.15,17.42,19.28,19.86,22.66,58.39,53.03,0,50.31,62.33,131.77,0,10.55,11.85,88.15,19.28,22.66,53.03
6608,(주)주연테크,44380,18-Dec,23.14,22.63,45.66,41.07,58.18,53.27,269.02,219.1,57.43,57.43,21.48,23.07,25.33,26.43,74.67,73.57,21.52,22.91,29.71,33.61,42.14,36.3,22.63,41.07,53.27,219.1,57.43,23.07,26.43,73.57,22.91,33.61,36.3
6609,(주)주연테크,44380,19-Dec,11.86,17.01,42.14,45.71,61.17,64.49,205.72,172.9,2.17,17.87,14.77,26.64,22.57,30.79,77.43,69.21,31.11,29.12,38.25,40.78,49.74,46.05,17.01,45.71,64.49,172.9,17.87,26.64,30.79,69.21,29.12,40.78,46.05
6610,(주)중앙디앤엠,51980,11-Dec,4.86,13.51,43.11,43.43,59.15,59.38,138.13,137.61,0,0,64.88,78.93,41.77,46.4,58.23,53.6,27.11,26.85,75.04,93.39,21.37,17.07,13.51,43.43,59.38,137.61,0,78.93,46.4,53.6,26.85,93.39,17.07
6611,(주)중앙디앤엠,51980,12-Dec,19.15,27.84,33.44,33.72,55.61,55.65,312.22,304.83,64.12,73.7,24.66,34.22,27.04,32.27,72.96,67.73,39.86,39.41,58.93,67.53,37.62,32.48,27.84,33.72,55.65,304.83,73.7,34.22,32.27,67.73,39.41,67.53,32.48
6612,(주)중앙디앤엠,51980,13-Dec,13.07,14.64,43.41,43.87,56.65,56.09,207.17,263.84,69.93,75.1,33.6,34.73,30.55,30.96,69.45,69.04,23.39,21.78,39.76,38.05,33.32,32.11,14.64,43.87,56.09,263.84,75.1,34.73,30.96,69.04,21.78,38.05,32.11
6613,(주)중앙디앤엠,51980,14-Dec,4.26,7.2,25.05,27.83,39.24,41.51,125.86,190.62,44.44,68.75,9.82,13.89,17.1,20.07,82.9,79.93,36.16,32.97,45.62,45,31.11,30.41,7.2,27.83,41.51,190.62,68.75,13.89,20.07,79.93,32.97,45,30.41
6614,(주)중앙디앤엠,51980,15-Dec,102.74,95.58,52.84,52.39,67.67,67.67,100.3,121.4,98.61,98.61,146.98,149.31,62.1,62.7,37.9,37.3,21.91,22.58,124.02,127.58,11.96,11.98,95.58,52.39,67.67,121.4,98.61,149.31,62.7,37.3,22.58,127.58,11.98
6615,(주)중앙디앤엠,51980,16-Dec,29.89,28.78,51.32,57.05,52.06,57.73,2661.89,2661.89,0,0,49.56,56.91,33.24,36.36,66.76,63.64,1.41,1.17,3.88,3.14,18.97,21.51,28.78,57.05,57.73,2661.89,0,56.91,36.36,63.64,1.17,3.14,21.51
6616,(주)중앙디앤엠,51980,17-Dec,71.66,75.03,41.76,41.16,53.86,53.34,2299.53,1986.65,88.51,88.61,70.54,75.25,44.75,46.41,55.25,53.59,22.46,22.83,81.26,93.61,14.89,13.01,75.03,41.16,53.34,1986.65,88.61,75.25,46.41,53.59,22.83,93.61,13.01
6617,(주)중앙디앤엠,51980,18-Dec,40.47,40.26,28.37,26.92,49.57,47.66,369.33,357.3,79.04,79.04,44.55,46.89,35.5,36.56,64.5,63.44,42.77,43.53,101.76,115.79,20.83,17.92,40.26,26.92,47.66,357.3,79.04,46.89,36.56,63.44,43.53,115.79,17.92
6618,(주)중앙디앤엠,51980,19-Dec,28.78,32.94,53.5,52.68,62.71,63.77,657.02,330.53,94.32,92.33,33.31,38.79,26.64,30.05,73.36,69.95,14.69,17.4,24.07,30.29,38.27,36.64,32.94,52.68,63.77,330.53,92.33,38.79,30.05,69.95,17.4,30.29,36.64
6619,(주)중앙백신연구소,72020,11-Dec,0.44,1254789.63,42.89,1254789.63,53.51,1254789.63,683.27,1254789.63,0,1254789.63,4.82,1254789.63,5.48,1254789.63,94.52,1254789.63,19.84,1254789.63,21.69,1254789.63,48.96,1254789.63,0.44,42.89,53.51,683.27,0,4.82,5.48,94.52,19.84,21.69,48.96
6620,(주)중앙백신연구소,72020,12-Dec,6.03,1254789.63,25.52,1254789.63,37.92,1254789.63,620.15,1254789.63,43.59,1254789.63,10.89,1254789.63,13.18,1254789.63,86.82,1254789.63,32.71,1254789.63,43.58,1254789.63,28.47,1254789.63,6.03,25.52,37.92,620.15,43.59,10.89,13.18,86.82,32.71,43.58,28.47
6621,(주)중앙백신연구소,72020,13-Dec,6.54,1254789.63,18.47,1254789.63,41.33,1254789.63,105.44,1254789.63,84.12,1254789.63,16.29,1254789.63,15.62,1254789.63,84.38,1254789.63,55.32,1254789.63,82.89,1254789.63,27.58,1254789.63,6.54,18.47,41.33,105.44,84.12,16.29,15.62,84.38,55.32,82.89,27.58
6622,(주)중앙백신연구소,72020,14-Dec,6.73,1254789.63,20.98,1254789.63,44.14,1254789.63,118.9,1254789.63,88.57,1254789.63,14.59,1254789.63,14.21,1254789.63,85.79,1254789.63,52.47,1254789.63,73.25,1254789.63,31.62,1254789.63,6.73,20.98,44.14,118.9,88.57,14.59,14.21,85.79,52.47,73.25,31.62
6623,(주)중앙백신연구소,72020,15-Dec,0.73,1254789.63,24.86,1254789.63,46.21,1254789.63,53.51,1254789.63,0,1254789.63,11.84,1254789.63,11.63,1254789.63,88.37,1254789.63,46.2,1254789.63,59.71,1254789.63,35.75,1254789.63,0.73,24.86,46.21,53.51,0,11.84,11.63,88.37,46.2,59.71,35.75
6624,(주)중앙백신연구소,72020,16-Dec,10.92,1254789.63,30.37,1254789.63,49.44,1254789.63,104.19,1254789.63,46.89,1254789.63,15.12,1254789.63,17.92,1254789.63,82.08,1254789.63,38.58,1254789.63,51.52,1254789.63,37.03,1254789.63,10.92,30.37,49.44,104.19,46.89,15.12,17.92,82.08,38.58,51.52,37.03
