,회사명,거래소코드,회계년도,유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),0,1
8513,(주)한국가구,4590,Dec-14,27246353,34350506,-0.3,-0.79
8514,(주)한국가구,4590,Dec-15,27026469,34022359,-0.81,-0.96
8515,(주)한국가구,4590,Dec-16,26906820,34677924,-0.44,1.93
8516,(주)한국가구,4590,Dec-17,33972029,43599883,26.26,25.73
8517,(주)한국가구,4590,Dec-18,33629481,43360359,-1.01,-0.55
8518,(주)한국가구,4590,Dec-19,33423464,49448118,-0.61,14.04
8519,(주)한국경제티브이,39340,Dec-11,6231545,6244811,-87.37,
8520,(주)한국경제티브이,39340,Dec-12,4964678,5069562,-20.33,-18.82
8521,(주)한국경제티브이,39340,Dec-13,4756272,4857258,-4.2,-4.19
8522,(주)한국경제티브이,39340,Dec-14,2846654,2921486,-40.15,-39.85
8523,(주)한국경제티브이,39340,Dec-15,2151307,2203091,-24.43,-24.59
8524,(주)한국경제티브이,39340,Dec-16,2458041,2496039,14.26,13.3
8525,(주)한국경제티브이,39340,Dec-17,2924922,2981720,18.99,19.46
8526,(주)한국경제티브이,39340,Dec-18,1802692,1842220,-38.37,-38.22
8527,(주)한국경제티브이,39340,Dec-19,7694859,7938103,326.85,330.9
8528,(주)한국비엔씨,256840,Dec-16,15975328.46,15975328.46,101.25,
8529,(주)한국비엔씨,256840,Dec-17,15975328.46,15975328.46,,
8530,(주)한국비엔씨,256840,Dec-18,15975328.46,15975328.46,,
8531,(주)한국비엔씨,256840,Dec-19,17135816,15975328.46,,
8532,(주)한국전자홀딩스,6200,Dec-11,49131,29068198,81.96,
8533,(주)한국전자홀딩스,6200,Dec-12,36179,23597827,-26.36,-18.82
8534,(주)한국전자홀딩스,6200,Dec-13,23227,20990571,-35.8,-11.05
8535,(주)한국전자홀딩스,6200,Dec-14,11111,18372527,-52.16,-12.47
8536,(주)한국전자홀딩스,6200,Dec-15,3608,22247720,-67.53,21.09
8537,(주)한국전자홀딩스,6200,Dec-16,1905,229519,-47.2,-98.97
8538,(주)한국전자홀딩스,6200,Dec-17,1424,192195196,-25.25,83638.25
8539,(주)한국전자홀딩스,6200,Dec-18,944,184500103,-33.71,-4
8540,(주)한국전자홀딩스,6200,Dec-19,464,104745930,-50.85,-43.23
8541,(주)한국종합기술,23350,Dec-11,30175634,15975328.46,-84.75,
8542,(주)한국종합기술,23350,Dec-12,40272959,15975328.46,33.46,
8543,(주)한국종합기술,23350,Dec-13,69071451,15975328.46,71.51,
8544,(주)한국종합기술,23350,Dec-14,74048845,15975328.46,7.21,
8545,(주)한국종합기술,23350,Dec-15,72050339,15975328.46,-2.7,
8546,(주)한국종합기술,23350,Dec-16,71715393,15975328.46,-0.46,
8547,(주)한국종합기술,23350,Dec-17,70707473,15975328.46,-1.41,
8548,(주)한국종합기술,23350,Dec-18,63497004,15975328.46,-10.2,
8549,(주)한국종합기술,23350,Dec-19,60938302,15975328.46,-4.03,
8550,(주)한국카본,17960,Dec-11,66480580,66519860,316.39,
8551,(주)한국카본,17960,Dec-12,63511170,64469731,-4.47,-3.08
8552,(주)한국카본,17960,Dec-13,63419468,64056582,-0.14,-0.64
8553,(주)한국카본,17960,Dec-14,71120329,71331536,12.14,11.36
8554,(주)한국카본,17960,Dec-15,72235358,72608462,1.57,1.79
8555,(주)한국카본,17960,Dec-16,79232231,79763437,9.69,9.85
8556,(주)한국카본,17960,Dec-17,83124953,83237888,4.91,4.36
8557,(주)한국카본,17960,Dec-18,96481862,102757497,16.07,23.45
8558,(주)한국카본,17960,Dec-19,116167865,129459284,20.4,25.99
8559,(주)한국코퍼레이션,50540,Dec-11,9072579,9075147,-92.99,
8560,(주)한국코퍼레이션,50540,Dec-12,8533410,15975328.46,-5.94,76.03
8561,(주)한국코퍼레이션,50540,Dec-13,25646278,25646278,200.54,
8562,(주)한국코퍼레이션,50540,Dec-14,10652097,10652097,-58.47,-58.47
8563,(주)한국코퍼레이션,50540,Dec-15,11579158,15525456,8.7,45.75
8564,(주)한국코퍼레이션,50540,Dec-16,6648232,6660619,-42.58,-57.1
8565,(주)한국코퍼레이션,50540,Dec-17,10448144,11447806,57.16,71.87
8566,(주)한국코퍼레이션,50540,Dec-18,9878895,11832814,-5.45,3.36
8567,(주)한국코퍼레이션,50540,Dec-19,10563649,12562189,6.93,6.16
8568,(주)한국큐빅,21650,Dec-11,12535989,28904880,130.09,
8569,(주)한국큐빅,21650,Dec-12,12007961,39256238,-4.21,35.81
8570,(주)한국큐빅,21650,Dec-13,11699347,41714960,-2.57,6.26
8571,(주)한국큐빅,21650,Dec-14,11216133,43663838,-4.13,4.67
8572,(주)한국큐빅,21650,Dec-15,10905630,42620277,-2.77,-2.39
8573,(주)한국큐빅,21650,Dec-16,10587086,42460206,-2.92,-0.38
8574,(주)한국큐빅,21650,Dec-17,9982012,57945757,-5.72,36.47
8575,(주)한국큐빅,21650,Dec-18,9698907,62940379,-2.84,8.62
8576,(주)한국큐빅,21650,Dec-19,4828089,58495563,-50.22,-7.06
8577,(주)한국테크놀로지,53590,Dec-11,1307180,1307180,-97.77,
8578,(주)한국테크놀로지,53590,Dec-12,1382956,15975328.46,5.8,1122.12
8579,(주)한국테크놀로지,53590,Dec-13,1297741,15975328.46,-6.16,
8580,(주)한국테크놀로지,53590,Dec-14,417301,15975328.46,-67.84,
8581,(주)한국테크놀로지,53590,Dec-15,3643986,15975328.46,773.23,
8582,(주)한국테크놀로지,53590,Dec-16,2850584,15975328.46,-21.77,
8583,(주)한국테크놀로지,53590,Dec-17,628016,15975328.46,-77.97,
8584,(주)한국테크놀로지,53590,Dec-18,505594,15975328.46,-19.49,
8585,(주)한국테크놀로지,53590,Dec-19,1730255,3362773,242.22,
8586,(주)한국특강,7280,Dec-11,328283811,15975328.46,375.06,
8587,(주)한국특강,7280,Dec-12,312939785,15975328.46,-4.67,
8588,(주)한국특강,7280,Dec-13,296239956,15975328.46,-5.34,
8589,(주)한국특강,7280,Dec-14,287116343,15975328.46,-3.08,
8590,(주)한국특강,7280,Dec-15,246784085,15975328.46,-14.05,
8591,(주)한국특강,7280,Dec-16,212710378,15975328.46,-13.81,
8592,(주)한국특강,7280,Dec-17,199978389,15975328.46,-5.99,
8593,(주)한국특강,7280,Dec-18,201091486,15975328.46,0.56,
8594,(주)한국특강,7280,Dec-19,187514518,15975328.46,-6.75,
8595,(주)한국팩키지,37230,Dec-11,15078227,15975328.46,0,
8596,(주)한국팩키지,37230,Dec-12,13690967,15975328.46,-9.2,
8597,(주)한국팩키지,37230,Dec-13,12580509,15975328.46,-8.11,
8598,(주)한국팩키지,37230,Dec-14,11958989,15975328.46,-4.94,
8599,(주)한국팩키지,37230,Dec-15,12090743,15975328.46,1.1,
8600,(주)한국팩키지,37230,Dec-16,12885416,15975328.46,6.57,
8601,(주)한국팩키지,37230,Dec-17,13685055,15975328.46,6.21,
8602,(주)한국팩키지,37230,Dec-18,13202450,15975328.46,-3.53,
8603,(주)한국팩키지,37230,Dec-19,13917557,15975328.46,5.42,
8604,(주)한국화장품제조,3350,Dec-11,13022733,15975328.46,0,
8605,(주)한국화장품제조,3350,Dec-12,12274611,15975328.46,-5.74,
8606,(주)한국화장품제조,3350,Dec-13,12195911,15975328.46,-0.64,
8607,(주)한국화장품제조,3350,Dec-14,12545334,15975328.46,2.87,
8608,(주)한국화장품제조,3350,Dec-15,12652075,15975328.46,0.85,
8609,(주)한국화장품제조,3350,Dec-16,15399253,15975328.46,21.71,
8610,(주)한국화장품제조,3350,Dec-17,16144338,15975328.46,4.84,
8611,(주)한국화장품제조,3350,Dec-18,16567222,15975328.46,2.62,
8612,(주)한국화장품제조,3350,Dec-19,22798031,15975328.46,37.61,
8613,(주)한글과컴퓨터,30520,Dec-11,1684453,1848259,-88.43,
8614,(주)한글과컴퓨터,30520,Dec-12,3177956,3258781,88.66,76.32
8615,(주)한글과컴퓨터,30520,Dec-13,3029309,3123887,-4.68,-4.14
8616,(주)한글과컴퓨터,30520,Dec-14,6655597,6681388,119.71,113.88
8617,(주)한글과컴퓨터,30520,Dec-15,3206392,3597447,-51.82,-46.16
8618,(주)한글과컴퓨터,30520,Dec-16,3021354,3356282,-5.77,-6.7
8619,(주)한글과컴퓨터,30520,Dec-17,4405133,71683721,45.8,2035.81
8620,(주)한글과컴퓨터,30520,Dec-18,4534275,86655839,2.93,20.89
8621,(주)한글과컴퓨터,30520,Dec-19,3370674,83659169,-25.66,-3.46
8622,(주)한네트,52600,Dec-11,12098358,15975328.46,-80.9,
8623,(주)한네트,52600,Dec-12,13895845,15975328.46,14.86,
8624,(주)한네트,52600,Dec-13,15569547,15975328.46,12.04,
8625,(주)한네트,52600,Dec-14,15997600,15975328.46,2.75,
8626,(주)한네트,52600,Dec-15,17109305,15975328.46,6.95,
8627,(주)한네트,52600,Dec-16,15709647,15975328.46,-8.18,
8628,(주)한네트,52600,Dec-17,14585899,15975328.46,-7.15,
8629,(주)한네트,52600,Dec-18,13316663,15975328.46,-8.7,
8630,(주)한네트,52600,Dec-19,12105033,15975328.46,-9.1,
8631,(주)한농화성,11500,Dec-11,41096572,15975328.46,0,
8632,(주)한농화성,11500,Dec-12,45737939,15975328.46,11.29,
8633,(주)한농화성,11500,Dec-13,50348776,15975328.46,10.08,
8634,(주)한농화성,11500,Dec-14,63363954,15975328.46,25.85,
8635,(주)한농화성,11500,Dec-15,61537727,15975328.46,-2.88,
8636,(주)한농화성,11500,Dec-16,62323354,15975328.46,1.28,
8637,(주)한농화성,11500,Dec-17,64040097,15975328.46,2.75,
8638,(주)한농화성,11500,Dec-18,67662566,15975328.46,5.66,
8639,(주)한농화성,11500,Dec-19,67750333,15975328.46,0.13,
8640,(주)한독,2390,Dec-11,128709651,128713644,705.7,
8641,(주)한독,2390,Dec-12,133737310,133737310,3.91,3.9
8642,(주)한독,2390,Dec-13,132818716,132818716,-0.69,-0.69
8643,(주)한독,2390,Dec-14,133390257,15975328.46,0.43,-87.97
8644,(주)한독,2390,Dec-15,137683725,138390640,3.22,
8645,(주)한독,2390,Dec-16,153514403,154543486,11.5,11.67
8646,(주)한독,2390,Dec-17,161078348,162092689,4.93,4.88
8647,(주)한독,2390,Dec-18,163568733,164526665,1.55,1.5
8648,(주)한독,2390,Dec-19,167257646,167481779,2.26,1.8
8649,(주)한독크린텍,256150,Dec-19,18727328,15975328.46,-90.46,
8650,(주)한라,14790,Dec-11,12182743,327719333,,
8651,(주)한라,14790,Dec-12,12936599,468806754,6.19,43.05
8652,(주)한라,14790,Dec-13,23491163,275198553,81.59,-41.3
8653,(주)한라,14790,Dec-14,18743128,267354268,-20.21,-2.85
8654,(주)한라,14790,Dec-15,20707834,642117630,10.48,140.17
8655,(주)한라,14790,Dec-16,21729695,670384857,4.93,4.4
8656,(주)한라,14790,Dec-17,12174094,817900567,-43.97,22
8657,(주)한라,14790,Dec-18,10789712,280052347,-11.37,-65.76
8658,(주)한라,14790,Dec-19,97740515,227612051,805.87,-18.73
8659,(주)한라홀딩스,60980,Dec-11,842415417,1374866976,504.04,
8660,(주)한라홀딩스,60980,Dec-12,974112111,1664362637,15.63,21.06
8661,(주)한라홀딩스,60980,Dec-13,1008674517,1784975318,3.55,7.25
8662,(주)한라홀딩스,60980,Dec-14,63201,129676735,-99.99,-92.74
8663,(주)한라홀딩스,60980,Dec-15,55126396,134793608,87123.93,3.95
8664,(주)한라홀딩스,60980,Dec-16,53066590,336771522,-3.74,149.84
8665,(주)한라홀딩스,60980,Dec-17,64158422,253429607,20.9,-24.75
8666,(주)한라홀딩스,60980,Dec-18,63155205,262403196,-1.56,3.54
8667,(주)한라홀딩스,60980,Dec-19,62718759,266675244,-0.69,1.63
8668,(주)한미글로벌건축사사무소,53690,Dec-11,1924683,3280834,-98.77,
8669,(주)한미글로벌건축사사무소,53690,Dec-12,1660817,3117883,-13.71,-4.97
8670,(주)한미글로벌건축사사무소,53690,Dec-13,1590374,3597389,-4.24,15.38
8671,(주)한미글로벌건축사사무소,53690,Dec-14,1952917,4390605,22.8,22.05
8672,(주)한미글로벌건축사사무소,53690,Dec-15,1870225,4068807,-4.23,-7.33
8673,(주)한미글로벌건축사사무소,53690,Dec-16,1579919,4270200,-15.52,4.95
8674,(주)한미글로벌건축사사무소,53690,Dec-17,1471294,7912630,-6.88,85.3
8675,(주)한미글로벌건축사사무소,53690,Dec-18,1429829,11794013,-2.82,49.05
8676,(주)한미글로벌건축사사무소,53690,Dec-19,1605190,9955301,12.26,-15.59
8677,(주)한빛소프트,47080,Dec-11,1939044,2459045,-75.3,
8678,(주)한빛소프트,47080,Dec-12,1600638,1925515,-17.45,-21.7
8679,(주)한빛소프트,47080,Dec-13,826971,1036620,-48.33,-46.16
8680,(주)한빛소프트,47080,Dec-14,344958,487771,-58.29,-52.95
8681,(주)한빛소프트,47080,Dec-15,157911,340142,-54.22,-30.27
8682,(주)한빛소프트,47080,Dec-16,90699,283355,-42.56,-16.7
8683,(주)한빛소프트,47080,Dec-17,305638,406468,236.98,43.45
8684,(주)한빛소프트,47080,Dec-18,232414,360605,-23.96,-11.28
8685,(주)한빛소프트,47080,Dec-19,307889,769223,32.47,113.31
8686,(주)한샘,9240,Dec-11,97307968,108904433,14057.72,
8687,(주)한샘,9240,Dec-12,99112005,110351203,1.85,1.33
8688,(주)한샘,9240,Dec-13,121210875,132421638,22.3,20
8689,(주)한샘,9240,Dec-14,170629473,182093628,40.77,37.51
8690,(주)한샘,9240,Dec-15,194043876,207628950,13.72,14.02
8691,(주)한샘,9240,Dec-16,202229298,220572073,4.22,6.23
8692,(주)한샘,9240,Dec-17,285635925,314725350,41.24,42.69
8693,(주)한샘,9240,Dec-18,226014314,259887147,-20.87,-17.42
8694,(주)한샘,9240,Dec-19,382754334,491349902,69.35,89.06
8695,(주)한섬,20000,Dec-11,77390999,181838430,-62.99,
8696,(주)한섬,20000,Dec-12,97824292,251792071,26.4,38.47
8697,(주)한섬,20000,Dec-13,225617790,433703669,130.64,72.25
8698,(주)한섬,20000,Dec-14,225534853,432273929,-0.04,-0.33
8699,(주)한섬,20000,Dec-15,253854830,254837210,12.56,-41.05
8700,(주)한섬,20000,Dec-16,275981133,277027176,8.72,8.71
8701,(주)한섬,20000,Dec-17,256519436,347520331,-7.05,25.45
8702,(주)한섬,20000,Dec-18,227267644,310876298,-11.4,-10.54
8703,(주)한섬,20000,Dec-19,336479060,337101463,48.05,8.44
8704,(주)한솔케미칼,14680,Dec-11,141504895,149719438,-55.59,
8705,(주)한솔케미칼,14680,Dec-12,183558100,192512456,29.72,28.58
8706,(주)한솔케미칼,14680,Dec-13,188015653,262641908,2.43,36.43
8707,(주)한솔케미칼,14680,Dec-14,211924968,290085605,12.72,10.45
8708,(주)한솔케미칼,14680,Dec-15,250677209,330812504,18.29,14.04
8709,(주)한솔케미칼,14680,Dec-16,262856762,398396523,4.86,20.43
8710,(주)한솔케미칼,14680,Dec-17,276848467,399329848,5.32,0.23
8711,(주)한솔케미칼,14680,Dec-18,383981789,495793017,38.7,24.16
8712,(주)한솔케미칼,14680,Dec-19,415845872,493976560,8.3,-0.37
8713,(주)한솔홈데코,25750,Dec-11,147315862,147339885,-70.17,
8714,(주)한솔홈데코,25750,Dec-12,157909134,157934805,7.19,7.19
8715,(주)한솔홈데코,25750,Dec-13,160841803,160867275,1.86,1.86
8716,(주)한솔홈데코,25750,Dec-14,167485122,167501451,4.13,4.12
8717,(주)한솔홈데코,25750,Dec-15,162935714,162944633,-2.72,-2.72
8718,(주)한솔홈데코,25750,Dec-16,160256993,160265682,-1.64,-1.64
8719,(주)한솔홈데코,25750,Dec-17,166658520,166707201,3.99,4.02
8720,(주)한솔홈데코,25750,Dec-18,159051586,159109154,-4.56,-4.56
8721,(주)한솔홈데코,25750,Dec-19,143151858,143213183,-10,-9.99
8722,(주)한송네오텍,226440,Dec-15,15975328.46,15975328.46,-88.85,
8723,(주)한송네오텍,226440,Dec-16,15975328.46,15975328.46,,
8724,(주)한송네오텍,226440,Dec-17,15975328.46,15975328.46,,
8725,(주)한송네오텍,226440,Dec-18,4445643,15975328.46,,
8726,(주)한송네오텍,226440,Dec-19,4825837,15975328.46,8.55,
8727,(주)한익스프레스,14130,Dec-11,17650908,18197013,13.91,
8728,(주)한익스프레스,14130,Dec-12,23951024,24526584,35.69,34.78
8729,(주)한익스프레스,14130,Dec-13,23727656,24228781,-0.93,-1.21
8730,(주)한익스프레스,14130,Dec-14,24341130,24657180,2.59,1.77
8731,(주)한익스프레스,14130,Dec-15,41852205,44412445,71.94,80.12
8732,(주)한익스프레스,14130,Dec-16,53190996,55596113,27.09,25.18
8733,(주)한익스프레스,14130,Dec-17,77671223,79927249,46.02,43.76
8734,(주)한익스프레스,14130,Dec-18,84821790,86876012,9.21,8.69
8735,(주)한익스프레스,14130,Dec-19,147086841,147298192,73.41,69.55
8736,(주)한일진공,123840,Dec-11,15975328.46,15975328.46,-89.15,
8737,(주)한일진공,123840,Dec-12,15975328.46,15975328.46,,
8738,(주)한일진공,123840,Dec-13,15933968,15935530,,
8739,(주)한일진공,123840,Dec-14,15044358,15045630,-5.58,-5.58
8740,(주)한일진공,123840,Dec-15,15083227,15084199,0.26,0.26
8741,(주)한일진공,123840,Dec-16,16296224,32578136,8.04,115.98
8742,(주)한일진공,123840,Dec-17,14314247,31981887,-12.16,-1.83
8743,(주)한일진공,123840,Dec-18,14810387,34028938,3.47,6.4
8744,(주)한일진공,123840,Dec-19,14138752,29920801,-4.53,-12.07
8745,(주)한진,2320,Dec-11,902250997,958237562,3102.58,
8746,(주)한진,2320,Dec-12,906939762,965825044,0.52,0.79
8747,(주)한진,2320,Dec-13,900122822,957108859,-0.75,-0.9
8748,(주)한진,2320,Dec-14,940062190,1017336999,4.44,6.29
8749,(주)한진,2320,Dec-15,943649322,1287773855,0.38,26.58
8750,(주)한진,2320,Dec-16,945262218,1336607592,0.17,3.79
8751,(주)한진,2320,Dec-17,907191378,1256253532,-4.03,-6.01
8752,(주)한진,2320,Dec-18,1148678408,1505793441,26.62,19.86
8753,(주)한진,2320,Dec-19,1215549305,1448902698,5.82,-3.78
8754,(주)한진중공업홀딩스,3480,Dec-11,167000,758356000,-47.66,
8755,(주)한진중공업홀딩스,3480,Dec-12,165000,1064385000,-1.2,40.35
8756,(주)한진중공업홀딩스,3480,Dec-13,164000,1440711000,-0.61,35.36
8757,(주)한진중공업홀딩스,3480,Dec-14,163000,1638255000,-0.61,13.71
8758,(주)한진중공업홀딩스,3480,Dec-15,163000,1621279000,0,-1.04
8759,(주)한진중공업홀딩스,3480,Dec-16,163000,223649000,0,-86.21
8760,(주)한진중공업홀딩스,3480,Dec-17,163000,1521520000,0,580.32
8761,(주)한진중공업홀딩스,3480,Dec-18,163000,1469407000,0,-3.43
8762,(주)한진중공업홀딩스,3480,Dec-19,163000,1461805000,0,-0.52
8763,(주)한진칼,180640,Dec-13,30961024,509913922,-65.12,
8764,(주)한진칼,180640,Dec-14,35108382,605034355,13.4,18.65
8765,(주)한진칼,180640,Dec-15,30143216,580730955,-14.14,-4.02
8766,(주)한진칼,180640,Dec-16,29775000,596962328,-1.22,2.79
8767,(주)한진칼,180640,Dec-17,29601190,592497465,-0.58,-0.75
8768,(주)한진칼,180640,Dec-18,10277908,640483282,-65.28,8.1
8769,(주)한진칼,180640,Dec-19,10222607,594457066,-0.54,-7.19
8770,(주)한창,5110,Dec-11,0,105230,-99.98,
8771,(주)한창,5110,Dec-12,0,6155385,,5749.46
8772,(주)한창,5110,Dec-13,0,11114669,,80.57
8773,(주)한창,5110,Dec-14,0,9379213,,-15.61
8774,(주)한창,5110,Dec-15,171555,10132411,inf,8.03
8775,(주)한창,5110,Dec-16,107667,373199,-37.24,-96.32
8776,(주)한창,5110,Dec-17,65246,6704667,-39.4,1696.54
8777,(주)한창,5110,Dec-18,65594,2677746,0.53,-60.06
8778,(주)한창,5110,Dec-19,39750,10694881,-39.4,299.4
8779,(주)한창바이오텍,43090,Dec-11,16974525,17882439,67.21,
8780,(주)한창바이오텍,43090,Dec-12,8127549,8280640,-52.12,-53.69
8781,(주)한창바이오텍,43090,Dec-13,6532860,6519990,-19.62,-21.26
8782,(주)한창바이오텍,43090,Dec-14,221691,205068,-96.61,-96.85
8783,(주)한창바이오텍,43090,Dec-15,180744,15975328.46,-18.47,7690.26
8784,(주)한창바이오텍,43090,Dec-16,302597,15975328.46,67.42,
8785,(주)한창바이오텍,43090,Dec-17,222499,15975328.46,-26.47,
8786,(주)한창바이오텍,43090,Dec-18,322839,15975328.46,45.1,
8787,(주)한창바이오텍,43090,Dec-19,377892,15975328.46,17.05,
8788,(주)한창제지,9460,Dec-11,86644005,15975328.46,0,
8789,(주)한창제지,9460,Dec-12,90927946,15975328.46,4.94,
8790,(주)한창제지,9460,Dec-13,86587870,15975328.46,-4.77,
8791,(주)한창제지,9460,Dec-14,87112608,15975328.46,0.61,
8792,(주)한창제지,9460,Dec-15,81990160,15975328.46,-5.88,
8793,(주)한창제지,9460,Dec-16,77604355,15975328.46,-5.35,
8794,(주)한창제지,9460,Dec-17,78112681,15975328.46,0.66,
8795,(주)한창제지,9460,Dec-18,77795162,15975328.46,-0.41,
8796,(주)한창제지,9460,Dec-19,78329653,15975328.46,0.69,
8797,(주)한컴위드,54920,Dec-11,404143,420188,-97.37,
8798,(주)한컴위드,54920,Dec-12,776808,785624,92.21,86.97
8799,(주)한컴위드,54920,Dec-13,665221,15975328.46,-14.36,1933.46
8800,(주)한컴위드,54920,Dec-14,447538,15975328.46,-32.72,
8801,(주)한컴위드,54920,Dec-15,415751,15975328.46,-7.1,
8802,(주)한컴위드,54920,Dec-16,461002,15975328.46,10.88,
8803,(주)한컴위드,54920,Dec-17,399699,15975328.46,-13.3,
8804,(주)한컴위드,54920,Dec-18,313545,319263,-21.55,
8805,(주)한컴위드,54920,Dec-19,10933553,11081242,3387.08,3370.88
8806,(주)한탑,2680,Dec-11,30401097,35816591,223.22,
8807,(주)한탑,2680,Dec-12,31681104,37402358,4.21,4.43
8808,(주)한탑,2680,Dec-13,33658912,35405350,6.24,-5.34
8809,(주)한탑,2680,Dec-14,40124544,41977973,19.21,18.56
8810,(주)한탑,2680,Dec-15,40097015,42459234,-0.07,1.15
8811,(주)한탑,2680,Dec-16,40016793,42637566,-0.2,0.42
8812,(주)한탑,2680,Dec-17,39798893,42224004,-0.54,-0.97
8813,(주)한탑,2680,Dec-18,39849211,42741233,0.13,1.22
8814,(주)한탑,2680,Dec-19,40599723,43608050,1.88,2.03
8815,(주)한화,880,Dec-11,747462747,3055208102,6906.06,
8816,(주)한화,880,Dec-12,742326466,3027252553,-0.69,-0.92
8817,(주)한화,880,Dec-13,771373152,8879905825,3.91,193.33
8818,(주)한화,880,Dec-14,918810974,8960829119,19.11,0.91
8819,(주)한화,880,Dec-15,1012977137,10406370450,10.25,16.13
8820,(주)한화,880,Dec-16,1110349835,10327698000,9.61,-0.76
8821,(주)한화,880,Dec-17,1135253792,10176341000,2.24,-1.47
8822,(주)한화,880,Dec-18,1074373049,11480140000,-5.36,12.81
