,매출액증가율,2,3
8781,-4.93,-4.94,-4.93
8782,-3.55,-3.56,-3.55
8783,-8.7,-8.7,-46.25
8784,-16.72,-16.72,11111111.11
8785,24.65,24.65,11111111.11
8786,-42.61,-42.61,11111111.11
8787,-34.38,-34.38,11111111.11
8788,6.0,2103.55,0.0
8789,0.42,0.42,11111111.11
8790,11.04,11.04,11111111.11
8791,-3.89,-3.89,11111111.11
8792,1.52,1.52,11111111.11
8793,9.97,9.97,11111111.11
8794,3.29,3.29,11111111.11
8795,-0.45,-0.45,11111111.11
8796,-9.3,-9.3,11111111.11
8797,112.37,-87.07,112.37
8798,-14.79,-16.19,-14.79
8799,8.76,8.76,-44.74
8800,-15.15,-15.15,11111111.11
8801,-19.9,-19.9,11111111.11
8802,-0.38,-0.38,11111111.11
8803,13.22,13.22,11111111.11
8804,-4.18,-4.18,11111111.11
8805,0.74,-1.34,0.74
8806,8.56,526.13,525.87
8807,6.49,-0.45,6.49
8808,2.56,-7.34,2.56
8809,2.07,-16.89,2.07
8810,13.37,12.79,13.37
8811,2.3,3.43,2.3
8812,-2.33,-5.15,-2.33
8813,-12.16,-9.61,-12.16
8814,-16.04,-13.5,-16.04
8815,-15.8,8334.25,13109.81
8816,-5.6,-3.41,-5.6
8817,236.65,1.89,236.65
8818,-3.27,-5.31,-3.27
8819,10.46,0.83,10.46
8820,13.88,0.06,13.88
8821,6.97,-9.05,6.97
8822,-3.3,12.59,-3.3
8823,3.43,-15.14,3.43
8824,-99.93,-99.17,-99.93
8825,8.88,9.16,8.88
8826,4.72,3.2,4.72
8827,-17.33,-16.59,-17.33
8828,-68.03,-23.17,-68.03
8829,31.94,31.94,11111111.11
8830,97.79,16.24,97.79
8831,33.36,21.19,33.36
8832,15.29,15.6,15.29
8833,14.69,14.6,-91.02
8834,-18.23,11111111.11,11111111.11
8835,2.18,2.18,2.18
8836,47.78,47.78,47.78
8837,6.83,6.83,93.38
8838,25.37,25.37,11111111.11
8839,-11.06,-11.06,11111111.11
8840,-53.86,-53.86,11111111.11
8841,0.92,0.92,11111111.11
8842,-15.65,39.77,-15.65
8843,43.52,2113.83,3354.83
8844,17.23,18.47,17.23
8845,9.75,13.63,9.75
8846,7.66,4.05,7.66
8847,-17.14,-6.19,-17.14
8848,-10.21,-0.45,-10.21
8849,5.12,14.04,5.12
8850,34.61,440.79,701.97
8851,16.43,46.83,16.43
8852,13.25,9.24,13.25
8853,11.52,6.94,11.52
8854,7.47,8.16,7.47
8855,19.36,5.3,19.36
8856,0.48,-4.94,0.48
8857,28.33,2.52,28.33
8858,-3.92,1.86,-3.92
8859,31.79,-68.03,-83.32
8860,-3.12,-1.63,-3.12
8861,9.83,8.38,9.83
8862,15.92,20.03,15.92
8863,7.99,10.23,7.99
8864,5.97,5.13,5.97
8865,20.77,20.74,20.77
8866,52.15,49.58,52.15
8867,-8.44,-7.88,-8.44
8868,11.74,242.95,273.62
8869,-4.51,-4.08,-4.51
8870,-9.73,-12.9,-9.73
8871,-0.46,-3.49,-0.46
8872,17.26,10.0,17.26
8873,-9.3,-7.01,-9.3
8874,-41.86,-29.08,-41.86
8875,-2.05,-1.49,-2.05
8876,24.6,24.72,24.6
8877,9.45,-97.73,-97.71
8878,6.71,7.19,6.71
8879,-2.73,-2.96,-2.73
8880,8.39,8.56,8.39
8881,5.08,4.79,5.08
8882,20.9,19.02,20.9
8883,4.86,2.87,4.86
8884,-1.92,-4.32,-1.92
8885,5.69,6.86,5.69
8886,13.26,853.36,1253.72
8887,5.62,6.91,5.62
8888,0.91,9.81,0.91
8889,1.18,-0.51,1.18
8890,6.77,8.48,6.77
8891,10.55,12.71,10.55
8892,0.89,0.43,0.89
8893,0.76,-0.03,0.76
8894,18.08,0.67,18.08
8895,6.48,-86.56,-91.5
8896,22.71,27.64,22.71
8897,29.83,13.94,29.83
8898,6.2,7.7,6.2
8899,3.7,2.52,3.7
8900,2.91,0.08,2.91
8901,0.86,5.43,0.86
8902,-8.55,-8.92,-8.55
8903,-20.1,-21.41,-20.1
8904,20.69,-85.57,-95.53
8905,4.26,4.26,11111111.11
8906,20.45,20.45,11111111.11
8907,27.84,23.62,27.84
8908,11.57,7.14,11.57
8909,25.17,25.3,25.17
8910,12.66,12.61,12.66
8911,9.4,-50.09,202.12
8912,10.73,8.98,10.73
8913,9.83,-0.49,9.83
8914,1.25,1.08,1.25
8915,-4.91,0.42,-4.91
8916,0.31,124.78,0.31
8917,-0.64,188.0,-0.64
8918,-0.17,-0.2,-0.17
8919,1.08,-0.58,1.08
8920,22.39,163.74,142.98
8921,6.89,6.89,-98.44
8922,5.18,5.18,11111111.11
8923,8.51,8.51,11111111.11
8924,2.63,2.63,11111111.11
8925,8.2,7.92,8.2
8926,7.6,6.29,7.6
8927,-2.44,-4.74,-2.44
8928,102.45,5.85,102.45
8929,-15.48,-98.54,-99.46
8930,19.79,19.79,11111111.11
8931,7.85,-2.41,7.85
8932,25.35,28.44,25.35
8933,-4.07,-9.98,-4.07
8934,-19.77,-5.15,-19.77
8935,-2.7,-2.48,-2.7
8936,9.6,235.14,-40.82
8937,-2.6,-2.6,11111111.11
8938,5.0,5.0,11111111.11
8939,44.23,44.23,11111111.11
8940,26.85,26.62,26.85
8941,9.19,9.14,9.19
8942,-11.75,-11.49,-11.75
8943,-4.21,-4.21,-90.21
8944,-6.12,-6.12,11111111.11
8945,-14.1,-14.84,-14.1
8946,14.13,13.36,14.13
8947,-0.84,-2.37,-0.84
8948,-7.71,-6.5,-7.71
8949,-6.78,-24.8,-6.78
8950,82.74,14.08,82.74
8951,11.6,-9.01,11.6
8952,-4.57,-6.18,-4.57
8953,-6.97,-3.06,-6.97
8954,26.52,198.86,26.52
8955,1.81,2.84,1.81
8956,14.88,7.49,14.88
8957,13.61,1.55,13.61
8958,2.66,-5.67,2.66
8959,-20.92,3.73,-20.92
8960,12.58,11.92,12.58
8961,-8.76,-8.21,-8.76
8962,20.36,20.71,20.36
8963,23.06,578.65,589.41
8964,23.42,24.11,23.42
8965,3.49,3.9,3.49
8966,26.64,22.87,26.64
8967,11.78,-0.47,11.78
8968,14.26,13.4,14.26
8969,7.97,6.59,7.97
8970,17.5,8.35,17.5
8971,21.29,25.35,21.29
8972,29.84,-98.29,-98.37
8973,6.28,-8.13,6.28
8974,11.24,-1.72,11.24
8975,6.36,-15.98,6.36
8976,2.09,-8.93,2.09
8977,-19.89,-24.35,-19.89
8978,144.82,-20.05,144.82
8979,1.98,-19.69,1.98
8980,11.14,-13.59,11.14
8981,-38.33,612.78,-38.33
8982,-39.86,-40.23,-39.86
8983,-22.98,-22.58,-22.98
8984,-5.77,-3.97,-5.77
8985,35.88,36.49,35.88
8986,25.61,24.64,25.61
8987,-66.47,-66.47,-66.47
8988,-16.23,-33.38,-16.23
8989,54.11,-24.94,54.11
8990,1111.94,75.8,1111.94
8991,19.99,21.85,19.99
8992,14.45,-89.17,14.45
8993,36.66,71.94,36.66
8994,6.12,3113.41,-49.81
8995,-7.16,-11.01,-7.16
8996,6.87,-6.85,6.87
8997,0.02,4.3,0.02
8998,24.78,178.42,24.78
8999,35.39,31.39,35.39
9000,13.92,17.24,13.92
9001,-3.48,-16.79,-3.48
9002,28.24,29.21,28.24
9003,19.97,-39.65,-5.43
9004,6.31,4.81,6.31
9005,13.86,-0.88,13.86
9006,3.94,1.19,3.94
9007,-1.01,2.2,-1.01
9008,-3.78,11.72,-3.78
9009,-10.68,-5.14,-10.68
9010,5.87,1.58,5.87
9011,1.56,2.53,1.56
9012,7.21,-23.65,-3.97
9013,9.11,7.1,9.11
9014,-8.76,8.59,-8.76
9015,-11.46,-9.92,-11.46
9016,-4.71,-0.28,-4.71
9017,-0.16,-7.68,-0.16
9018,-14.63,-10.08,-14.63
9019,0.83,20.93,0.83
9020,8.23,13.64,8.23
9021,-99.05,-83.74,-99.05
9022,68.92,68.92,11111111.11
9023,36.28,36.28,11111111.11
9024,-2.31,-2.31,11111111.11
9025,-6.67,-6.67,11111111.11
9026,-11.76,-11.76,11111111.11
9027,-2.26,-2.26,11111111.11
9028,5.74,5.74,11111111.11
9029,9.05,9.05,11111111.11
9030,14.81,11.44,0.0
9031,-17.01,-17.01,11111111.11
9032,-23.65,-23.65,11111111.11
9033,-21.88,-21.88,11111111.11
9034,13.84,13.84,11111111.11
9035,-7.09,-7.09,11111111.11
9036,15.22,34.04,1829.44
9037,-17.43,-19.24,-17.43
9038,3.52,1.72,3.52
9039,1.92,0.08,1.92
9040,-7.42,-12.3,-7.42
9041,30.3,-9.44,30.3
9042,-0.26,0.73,-0.26
9043,8.92,0.06,8.92
9044,-0.49,4.21,-0.49
9045,11.78,7391.25,4556.36
9046,11.19,0.02,11.19
9047,-0.26,-2.34,-0.26
9048,-3.2,-5.9,-3.2
9049,2.31,-5.85,2.31
9050,-4.25,-0.73,-4.25
9051,5.17,6.72,5.17
9052,-76.16,-95.86,-76.16
9053,12.79,-2.69,12.79
9054,26.01,-30.7,-92.81
9055,-8.14,-9.26,-8.14
9056,-8.65,-10.43,-8.65
9057,-8.06,-9.3,-8.06
9058,15.09,13.78,15.09
9059,-10.76,-6.56,-10.76
9060,29.55,29.54,29.55
9061,10.49,11.46,10.49
9062,-9.45,-10.29,-9.45
9063,24.18,89.73,207.06
9064,-12.29,-7.38,-12.29
9065,9.8,-2.06,9.8
9066,8.33,-4.25,8.33
9067,2.29,-12.75,2.29
9068,18.56,-11.71,18.56
9069,161.63,11.85,161.63
9070,16.77,45.98,16.77
9071,16.78,22.47,16.78
9072,-99.53,-98.07,-99.53
9073,17.29,26.72,17.29
9074,-10.26,216.4,-40.98
9075,-13.38,-13.38,11111111.11
9076,38.55,38.55,11111111.11
9077,-29.1,-29.1,11111111.11
9078,50.23,50.23,11111111.11
9079,195.68,195.68,11111111.11
9080,1.07,1.07,11111111.11
9081,44.48,44.48,11111111.11
9082,-25.5,-25.5,11111111.11
9083,-2.17,345.52,8846.22
9084,3.05,1.27,3.05
9085,11.24,9.86,11.24
9086,26.71,11.15,26.71
9087,-1.18,-3.21,-1.18
9088,-5.34,-11.71,-5.34
9089,19.33,38.17,19.33
9090,-8.49,-20.88,-8.49
9091,-20.41,-23.11,-20.41
9092,0.9,-99.44,-98.39
9093,-28.25,0.41,-28.25
9094,64.83,7.13,64.83
9095,-25.25,11.34,-25.25
9096,-5.54,4.58,-5.54
9097,-64.29,-16.12,-64.29
9098,-27.36,6.8,-27.36
9099,-35.46,-35.46,172.2
9100,-18.27,-18.27,11111111.11
9101,60.5,6319.45,20.07
9102,10.42,10.42,11111111.11
9103,8.31,8.31,11111111.11
9104,-5.85,-5.85,11111111.11
9105,-70.2,-70.2,11111111.11
9106,-24.77,-24.77,11111111.11
9107,71.84,32.35,71.84
9108,-1.89,-27.05,-1.89
9109,-37.31,-4.32,-37.31
9110,23.95,-24.13,-84.27
9111,44.38,44.38,11111111.11
9112,6.95,6.95,11111111.11
9113,16.11,11.58,16.11
9114,18.46,14.52,18.46
9115,21.27,19.9,21.27
9116,-6.39,1759.77,1887.46
9117,-1.89,-2.08,-1.89
9118,-10.52,-10.73,-10.52
9119,-12.15,-18.13,-12.15
9120,-5.11,-6.47,-5.11
9121,12.02,15.6,12.02
9122,-1.44,4.82,-1.44
9123,-18.47,-18.83,-18.47
9124,24.48,-93.33,-94.46
9125,18.06,11.8,18.06
9126,-4.85,-6.06,-4.85
9127,-0.12,0.79,-0.12
9128,13.62,3.77,13.62
9129,-7.95,-2.01,-7.95
9130,5.18,3.6,5.18
9131,12.04,8.17,12.04
9132,11.57,11.93,11.57
9133,-87.37,-85.41,-87.37
9134,1254789.63,11111111.11,11111111.11
9135,1254789.63,11111111.11,11111111.11
9136,1254789.63,11111111.11,11111111.11
9137,-14.38,-14.38,11111111.11
9138,11.36,3092.82,5017.61
9139,3.56,3.89,3.56
9140,-6.99,-9.34,-6.99
9141,1.11,6.97,1.11
9142,-20.83,-37.6,-20.83
9143,-16.98,8.59,-16.98
9144,89.71,68.78,89.71
9145,-14.74,-17.97,-14.74
9146,-8.79,-15.36,-8.79
9147,-97.93,-94.03,-97.93
9148,-13.76,-13.76,11111111.11
9149,6.74,-9.04,6.74
9150,576.83,687.71,576.83
9151,68.58,65.91,68.58
9152,15.36,12.73,15.36
9153,11.08,6.3,11.08
9154,12.15,-66.04,-96.96
9155,7.9,7.9,11111111.11
9156,16.73,7.37,16.73
9157,15.27,19.43,15.27
9158,34.37,37.46,34.37
9159,-33.18,-95.01,-33.18
9160,98.73,140.78,98.73
9161,16.39,7.85,16.39
9162,18.68,6.25,18.68
9163,45.85,192.78,-75.98
9164,-16.39,-11.75,-16.39
9165,-12.69,-17.21,-12.69
9166,-7.33,-1.56,-7.33
9167,-11.91,-6.26,-11.91
9168,-2.51,-5.86,-2.51
9169,46.06,34.84,46.06
9170,28.8,21.51,28.8
9171,-11.47,-19.93,-11.47
9172,13.11,-45.33,-62.06
9173,4.39,1.9,4.39
9174,8.51,8.48,8.51
9175,6.13,1.05,6.13
9176,12.84,17.65,12.84
9177,-15.79,160.17,-79.33
9178,7.63,7.63,11111111.11
9179,2.51,2.51,11111111.11
9180,-9.35,-9.42,-9.35
9181,0.1,0.43,0.1
9182,2.95,2.93,2.95
9183,14.11,13.64,14.11
9184,6.26,6.69,6.26
9185,5.36,5.3,5.36
9186,79.7,-48.68,-93.78
9187,-61.22,-61.22,11111111.11
9188,139.92,139.92,11111111.11
9189,4.39,131.02,9400.23
9190,18.79,24.65,18.79
9191,14.13,14.41,14.13
9192,-26.16,21.24,-26.16
9193,13.83,15.3,13.83
9194,30.53,-99.3,-90.93
9195,-5.22,-27.1,-5.22
9196,41.38,-0.51,41.38
9197,-3.12,-0.41,-3.12
9198,-1.83,0.49,-1.83
9199,-11.39,-9.57,-11.39
9200,-1.77,45.33,-1.77
9201,1.32,16.71,1.32
9202,10.14,9.4,10.14
9203,10494.47,13913.54,10494.47
9204,90.61,24.52,90.61
9205,-2.3,-14.96,-2.3
9206,-99.57,-77.34,-99.57
9207,13.09,7.38,13.09
9208,0.29,0.07,0.29
9209,-10.36,-11.33,-10.36
9210,12.16,14.22,12.16
9211,29.22,29.79,29.22
9212,-1.86,-3.82,-1.86
9213,-7.55,-6.12,-7.55
9214,-2.68,-4.51,-2.68
9215,2.83,-89.35,-57.03
9216,-80.24,-18.79,-80.24
9217,78.91,72.53,78.91
9218,0.57,6.54,0.57
9219,32.95,18.56,32.95
9220,19.13,19.71,19.13
9221,-37.34,-44.12,-37.34
9222,84.92,8.3,84.92
9223,103.6,299.89,103.6
9224,16.02,5155.05,4950.4
9225,-7.64,-8.57,-7.64
9226,-3.89,-6.53,-3.89
9227,-20.01,-20.82,-20.01
9228,-23.27,-39.22,-23.27
9229,0.31,-3.81,0.31
9230,11.52,12.35,11.52
9231,-1.97,1.01,-1.97
9232,-4.59,-3.57,-4.59
9233,5.37,-99.28,-73.36
9234,-8.05,-4.58,-8.05
9235,123.2,18.4,123.2
9236,-12.67,-1.64,-12.67
9237,-6.21,1.81,-6.21
9238,-2.7,4.63,-2.7
9239,15.42,-6.06,15.42
9240,7.66,-1.87,7.66
9241,-10.02,6.73,-10.02
9242,10.95,30268.16,284.87
9243,16.76,17.66,16.76
9244,16.85,8.52,16.85
9245,4.1,6.11,4.1
9246,-5.07,-2.55,-5.07
9247,-6.25,-6.49,-6.25
9248,32.79,34.35,32.79
9249,4.46,6.4,4.46
9250,4.01,5.72,4.01
9251,12.87,-82.57,-75.06
9252,7.8,17.77,7.8
9253,5.35,6.95,5.35
9254,-2.46,3.5,-2.46
9255,-4.02,-4.08,-4.02
9256,0.54,-2.32,0.54
9257,5.88,5.55,5.88
9258,6.03,5.4,6.03
9259,-5.56,-4.99,-5.56
9260,28.71,88.22,82.2
9261,-24.73,-29.29,-24.73
9262,-8.17,-8.88,-8.17
9263,6.23,5.14,6.23
9264,-26.7,-5.77,-26.7
9265,19.02,3.25,19.02
9266,32.57,11.09,32.57
9267,-14.3,-8.74,-14.3
9268,-16.29,-22.39,-16.29
9269,27.27,-13.61,2524.47
9270,7.25,53.96,7.25
9271,-9.08,-36.43,-9.08
9272,-1.21,6.42,-1.21
9273,-26.58,4.87,-26.58
9274,-18.27,-28.04,-18.27
9275,17.06,158.67,17.06
9276,17.83,18.57,17.83
9277,-8.5,-18.31,-8.5
9278,33.62,-74.6,-98.17
9279,-0.59,-0.69,-0.59
9280,6.1,-1.6,6.1
9281,14.47,4.77,14.47
9282,10.12,11.86,10.12
9283,-4.69,-7.1,-4.69
9284,-1.42,4.91,-1.42
9285,-6.95,-3.53,-6.95
9286,-7.76,8.27,-7.76
9287,28.02,-31.34,-23.77
9288,8.54,-4.86,8.54
9289,-27.7,-7.39,-27.7
9290,-4.38,-6.29,-4.38
9291,-9.67,-12.16,-9.67
9292,-7.22,-9.97,-7.22
9293,-6.78,-7.15,-6.78
9294,-9.17,-10.47,-9.17
9295,-5.34,-10.8,-5.34
9296,9.1,337.88,456.97
9297,-41.93,-17.02,-41.93
9298,-41.89,-34.42,-41.89
9299,0.84,0.81,0.84
9300,-10.9,-10.9,-98.44
9301,-16.34,-16.34,11111111.11
9302,-11.27,-13.8,-11.27
9303,22.8,24.03,22.8
9304,5.76,1.94,5.76
9305,17.67,92.77,85.72
9306,-19.97,-20.17,-19.97
9307,21.14,22.07,21.14
9308,-7.89,-7.59,-7.89
9309,4.39,4.59,4.39
9310,-60.6,-61.07,-60.6
9311,-39.39,-39.55,-39.39
9312,-14.91,-12.94,-14.91
9313,18.24,18.24,18.24
9314,-42.92,-51.51,-49.89
9315,50.8,57.44,50.8
9316,50.72,46.0,50.72
9317,18.71,20.46,18.71
9318,9.43,4.42,9.43
9319,16.26,19.94,16.26
9320,20.94,21.6,20.94
9321,15.41,13.55,15.41
9322,-1.44,0.3,-1.44
9323,31.52,74.58,71.81
9324,-2.59,-2.59,-2.59
9325,-10.79,-12.34,-10.79
9326,-0.97,-6.19,-0.97
9327,-12.12,-13.39,-12.12
9328,-4.03,-3.22,-4.03
9329,11.68,8.71,11.68
9330,0.44,-0.16,0.44
9331,-1.24,0.61,-1.24
9332,51.54,-97.81,-98.66
9333,-49.05,-49.05,11111111.11
9334,-1.12,-1.12,11111111.11
9335,37.6,37.6,11111111.11
9336,47.99,47.99,11111111.11
9337,-29.49,-29.49,11111111.11
9338,23.55,23.55,11111111.11
9339,-38.48,-38.48,11111111.11
9340,-17.13,-18.01,-17.13
9341,15.4,3953.82,4049.65
9342,7.99,6.81,7.99
9343,4.15,-1.04,4.15
9344,-2.33,-2.59,-2.33
9345,-12.79,-13.52,-12.79
9346,-1.22,-2.5,-1.22
9347,3.35,3.47,3.35
9348,2.33,-4.86,2.33
9349,8.31,-1.61,8.31
9350,-9.42,-84.7,-41.8
9351,-37.43,-4.78,-37.43
9352,3.84,-3.52,3.84
9353,-21.81,-11.09,-21.81
9354,-59.74,17.96,-59.74
9355,36.05,41.69,36.05
9356,28.37,29.83,28.37
9357,17.73,17.74,17.73
9358,5.13,5.13,5.13
9359,29.75,294.92,-87.01
9360,-7.32,-7.32,11111111.11
9361,-2.39,-2.39,11111111.11
9362,-5.29,-5.29,11111111.11
9363,0.61,0.61,11111111.11
9364,-8.83,-8.83,11111111.11
9365,8.08,8.08,11111111.11
9366,-4.19,-4.19,11111111.11
9367,15.74,15.74,11111111.11
9368,-15.31,-86.04,0.0
9369,-9.25,-9.25,11111111.11
9370,-18.72,-18.72,11111111.11
9371,9.94,9.94,11111111.11
9372,8.53,8.53,11111111.11
9373,1.72,1.72,11111111.11
9374,1.04,1.04,11111111.11
9375,3.23,3.23,11111111.11
9376,8.14,8.41,8.14
9377,1.93,183.58,184.15
9378,-2.07,-3.75,-2.07
9379,6.74,7.94,6.74
9380,15.17,14.95,15.17
9381,-0.89,-1.91,-0.89
9382,4.41,5.15,4.41
9383,12.09,11.82,12.09
9384,0.87,-0.19,0.87
9385,-1.57,0.43,-1.57
9386,-81.35,-92.66,-81.35
9387,34.26,65.91,34.26
9388,5.4,4.44,5.4
9389,-26.95,-8.52,-26.95
9390,-16.72,-23.54,-16.72
9391,-6.22,-2.86,-6.22
9392,-17.14,-42.55,-17.14
9393,-16.13,-10.38,-16.13
9394,-27.92,-33.42,-27.92
9395,2903.82,7249.36,2903.82
9396,5.82,4.88,5.82
9397,24.48,24.14,24.48
9398,4.96,4.37,4.96
9399,8.36,-1.42,8.36
9400,7.82,4.83,7.82
9401,-14.79,-12.93,-14.79
9402,8.4,6.87,8.4
9403,-10.92,-10.0,-10.92
9404,8.53,183.63,227.93
9405,-11.34,-17.35,-11.34
9406,2.6,-0.57,2.6
9407,3.04,2.28,3.04
9408,-6.8,4.63,-6.8
9409,28.67,26.14,28.67
9410,14.41,4.45,14.41
9411,2.31,3.51,2.31
9412,-0.74,7.56,-0.74
9413,21.23,-86.66,-89.69
9414,5.44,4.86,5.44
9415,5.44,5.06,5.44
9416,9.83,12.07,9.83
9417,2.46,3.57,2.46
9418,15.77,12.74,15.77
9419,0.01,1.98,0.01
9420,7.4,9.25,7.4
9421,2.73,3.41,2.73
9422,-52.84,-51.66,-52.84
9423,8.05,5.73,8.05
9424,5.9,6.49,5.9
9425,-8.55,-9.17,-8.55
9426,0.18,0.46,0.18
9427,-7.09,-8.99,-7.09
9428,1.3,1.58,1.3
9429,-9.22,-10.04,-9.22
9430,21.48,23.28,21.48
9431,17.94,-56.7,-94.23
9432,1.79,1.79,11111111.11
9433,-1.12,-3.48,-1.12
9434,-0.94,1.7,-0.94
9435,1.46,2.25,1.46
9436,2.45,2.61,2.45
9437,3.9,3.9,-86.91
9438,17.91,17.91,11111111.11
9439,12.32,12.32,11111111.11
9440,44.77,4078.22,4671.23
9441,-1.06,1.42,-1.06
9442,-12.37,-14.09,-12.37
9443,2.51,-0.41,2.51
9444,-3.38,-3.03,-3.38
9445,22.55,23.44,22.55
9446,12.81,8.08,12.81
9447,4.35,1.38,4.35
9448,-2.74,-5.59,-2.74
9449,8.42,-89.93,-83.27
9450,-0.13,4.11,-0.13
9451,-3.4,-0.67,-3.4
9452,24.12,2.53,24.12
9453,9.84,-8.51,9.84
9454,-3.78,-11.8,-3.78
9455,9.38,2.13,9.38
9456,1.73,1.74,1.73
9457,3.96,6.1,3.96
9458,1.38,-90.61,-99.32
9459,-5.68,-5.68,11111111.11
9460,-5.34,-5.34,11111111.11
9461,9.23,9.23,11111111.11
9462,4.4,4.4,11111111.11
9463,16.71,16.71,11111111.11
9464,0.17,0.17,11111111.11
9465,-6.09,-6.09,11111111.11
9466,6.73,6.73,11111111.11
9467,8.39,464.19,2725.88
9468,5.94,5.91,5.94
9469,40.81,40.87,40.81
9470,11.51,11.46,11.51
9471,82.94,9.84,82.94
9472,10.57,11.19,10.57
9473,8.06,8.21,8.06
9474,3.39,1.24,3.39
9475,4.92,7.43,4.92
9476,15.28,-56.85,-68.52
9477,-18.29,-23.43,-18.29
9478,-3.42,-1.46,-3.42
9479,-23.42,-30.36,-23.42
9480,-12.47,4.88,-12.47
9481,-17.12,-6.17,-17.12
9482,3.78,5.04,3.78
9483,-0.26,-1.95,-0.26
9484,-6.07,-7.55,-6.07
9485,22.75,-51.35,-93.31
9486,-5.3,-5.3,11111111.11
9487,-23.27,-23.27,11111111.11
9488,-16.92,-16.92,11111111.11
9489,-9.89,-9.89,11111111.11
9490,-9.19,-9.19,11111111.11
9491,11.14,11.14,11111111.11
9492,2.71,2.71,11111111.11
9493,-1.52,-1.52,11111111.11
9494,9.39,1407.37,7773.44
9495,-3.82,-4.25,-3.82
9496,8.39,5.69,8.39
9497,7.24,1.96,7.24
9498,3.47,5.6,3.47
9499,-5.85,-11.03,-5.85
9500,12.95,11.62,12.95
9501,19.02,19.01,19.02
9502,-12.43,2.35,-12.43
9503,-5.1,-96.06,-99.01
9504,-10.7,-10.7,11111111.11
9505,-7.9,-7.9,11111111.11
9506,20.24,20.24,11111111.11
9507,-12.15,-12.15,11111111.11
9508,-2.2,-2.2,11111111.11
9509,-2.76,100.05,1969.09
9510,-38.84,-1.36,-38.84
9511,-23.61,-6.82,-23.61
9512,-9.78,-7.47,-9.78
9513,-14.86,-14.86,-88.53
9514,-2.44,-2.44,11111111.11
9515,8.77,8.77,11111111.11
9516,10.72,10.72,11111111.11
9517,72.16,72.16,11111111.11
9518,57.47,56.59,57.47
9519,20.9,-6.91,-4.0
9520,-4.98,-4.05,-4.98
9521,1.63,0.2,1.63
9522,-3.91,-4.99,-3.91
9523,2.59,2.99,2.59
9524,2.18,6.35,2.18
9525,-12.67,-13.07,-12.67
9526,3.2,2.26,3.2
9527,8.81,382.86,-90.0
9528,-4.29,-4.29,11111111.11
9529,11.73,11.73,11111111.11
9530,-3.68,-3.68,11111111.11
9531,-6.48,-6.48,11111111.11
9532,8.42,8.42,11111111.11
9533,-8.56,-8.56,11111111.11
9534,-4.18,-4.18,11111111.11
9535,2.17,2.17,2.17
9536,-66.49,-97.74,-66.49
9537,45.14,11111111.11,45.14
9538,27.95,11111111.11,27.95
9539,20.49,11111111.11,20.49
9540,4.89,1496.6,-96.98
9541,22.41,22.41,11111111.11
9542,11.9,11.9,11111111.11
9543,3.55,3.55,11111111.11
9544,-12.61,-12.61,11111111.11
9545,10.79,10.79,11111111.11
9546,4.12,4.12,11111111.11
9547,0.18,0.18,11111111.11
9548,-8.75,-8.75,11111111.11
9549,27.49,36.1,0.0
9550,5.58,5.58,11111111.11
9551,-8.15,-8.15,11111111.11
9552,-6.42,-6.42,11111111.11
9553,-10.14,-10.59,-10.14
9554,-8.49,-8.34,-8.49
9555,104.38,54.05,104.38
9556,69.54,129.38,69.54
9557,-4.25,-4.46,-4.25
9558,-9.05,-98.6,-88.76
9559,-7.35,11111111.11,-7.35
9560,-2.53,11111111.11,-2.53
9561,-14.4,11111111.11,-14.4
9562,17.2,11111111.11,17.2
9563,35.22,11111111.11,35.22
9564,-4.4,11111111.11,-4.4
9565,-1.17,11111111.11,-1.17
9566,5.63,11111111.11,5.63
9567,-89.83,0.0,-89.83
9568,1254789.63,11111111.11,11111111.11
9569,1254789.63,11111111.11,11111111.11
9570,1254789.63,11111111.11,11111111.11
9571,26.01,18.7,26.01
9572,43.89,44.96,43.89
9573,-81.41,-77.04,-81.41
9574,1254789.63,11111111.11,11111111.11
9575,1254789.63,11111111.11,11111111.11
9576,1254789.63,11111111.11,11111111.11
9577,1254789.63,11111111.11,11111111.11
9578,1254789.63,11111111.11,11111111.11
9579,1254789.63,11111111.11,11111111.11
9580,319.34,319.34,11111111.11
9581,-65.43,-65.43,11111111.11
9582,8.13,2703.89,2647.06
9583,28.88,30.41,28.88
9584,76.49,12.76,76.49
9585,2.5,6.47,2.5
9586,-20.47,-21.9,-20.47
9587,6.57,17.43,6.57
9588,1.67,5.16,1.67
9589,-7.39,-10.07,-7.39
9590,-3.2,-18.08,-3.2
9591,14.4,-10.08,-47.3
9592,-11.49,-11.38,-11.49
9593,-3.77,-3.78,-3.77
9594,-18.72,-18.82,-18.72
9595,-20.48,-20.58,-20.48
9596,2.01,1.96,2.01
9597,21.2,21.23,21.2
9598,-1.1,-1.27,-1.1
9599,-12.16,-12.2,-12.16
9600,-9.32,890.97,915.22
9601,-13.77,-11.15,-13.77
9602,-4.36,-4.4,-4.36
9603,6.21,6.21,6.21
9604,0.49,0.49,0.49
9605,-11.58,-11.58,-11.58
9606,-4.12,-4.11,-4.12
9607,6.07,6.08,6.07
9608,16.05,16.06,16.05
9609,30.27,231.32,304.16
9610,-8.88,-7.92,-8.88
9611,-12.77,-13.95,-12.77
9612,-7.14,-10.16,-7.14
9613,-17.44,-16.13,-17.44
9614,0.91,-0.66,0.91
9615,27.56,25.09,27.56
9616,10.27,-0.67,10.27
