회사명,거래소코드,회계년도,총자산증가율(개별),총자산증가율(연결),유형자산증가율(연결),유형자산증가율(개별),유동자산증가율(연결),유동자산증가율(개별),재고자산증가율(개별),재고자산증가율(연결),자기자본증가율(연결),자기자본증가율(개별),순이익증가률(개별),순이익증가률(연결),매출액총이익률(IFRS),매출액총이익률(IFRS연결),매출액순이익률(IFRS),매출액순이익률(IFRS연결),자기자본순이익률(IFRS),자기자본순이익률(IFRS연결),총자본정상영업이익률(IFRS),총자본정상영업이익률(IFRS연결),매출액정상영업이익률(IFRS),매출액정상영업이익률(IFRS연결),총자본순이익률(IFRS),총자본순이익률(IFRS연결)
(주)파커스,65690,13-Dec,0.289649158,-3.507056851,-7.545285642,-0.545387802,-1.07848094,1.361503719,-16.53150832,-44.69302872,-6.092915049,2.888324246,-5.05,-745.26,15.38,10.39,3.55,-6.35,2.85,-6.32,3.43,0.38,5.17,0.49,2.35,-5.01
(주)파커스,65690,14-Dec,0.439926131,-1.434974362,-2.871489863,-4.552859971,-1.890498689,3.342701969,42.74095281,35.84530653,4.39344805,2.433064129,-13.33,,14.14,12.67,3.59,4.84,2.4,4.25,1.64,1.41,2.92,1.99,2.03,3.43
(주)파커스,65690,15-Dec,2.091172093,1.066135736,-8.370499455,-7.522646318,0.773802354,2.208951302,-18.42690117,-15.52841204,7.776231464,7.496385046,92.16,9.98,17.21,15.71,6.37,5.01,4.4,4.41,2.97,2.98,4.91,3.96,3.85,3.78
(주)파커스,65690,16-Dec,2.10850872,8.090881972,-17.76943468,-17.81523713,27.18506479,26.01129858,5.856445808,3.997389208,6.571897626,0.163253682,-27.84,-27.61,21.6,18.37,4.97,3.97,3.06,2.98,5.07,4.32,9.26,6.57,2.72,2.61
(주)파커스,65690,17-Dec,10.08839578,17.89392693,-22.73298656,-38.05011084,36.45899876,14.33917133,12.42097373,22.48995208,1.710128382,2.33662602,-156.12,-202.01,17.97,15.8,-2.68,-4.01,-1.7,-2.97,0.2,-0.75,0.38,-1.27,-1.44,-2.35
(주)파커스,65690,18-Dec,1.769928604,1.042052415,-5.427188986,-4.185110645,-10.23178338,-15.31182944,-10.1797223,-5.436388214,4.760028548,3.538328251,,,19.28,11.61,9.36,4.52,4.92,4.99,1.89,1.85,4.36,2.2,4.06,3.79
(주)파커스,65690,19-Dec,-12.77956089,-1.813435021,20.33036007,-5.701091651,-19.90735387,-26.4840246,-43.67661329,-22.80414268,-11.64493324,-11.44374202,-179.03,-183.69,11.26,5.56,-8.16,-3.76,-4.06,-4.06,-4.78,-3.47,-11.46,-4.1,-3.4,-3.18
(주)파크시스템스,140860,15-Dec,-73.27731635,-78.36787454,-97.69728333,-96.95316463,-64.34261113,-57.11620074,32.31579142,-29.26561076,-72.66987352,-71.55458125,,,55.97,60.28,20.04,18.05,22.74,25.15,12.46,10.83,16.21,11.83,15.4,16.53
(주)파크시스템스,140860,16-Dec,19.12037633,26.31117373,164.8224113,215.3966984,26.59520841,21.48501506,-12.49375751,-14.05025611,16.91587504,14.88231814,3.46,3.31,58.84,63.98,17.05,15.24,14.08,15.2,11.42,12,15.67,14.16,12.42,12.91
(주)파크시스템스,140860,17-Dec,19.98635921,15.0413669,22.81908426,4.645320839,16.24187082,22.68092038,77.95206457,80.44400609,15.64130303,16.83270998,31.79,21.93,63.06,67.92,16.64,13.82,16.01,15.95,17.72,17.41,21.54,18.34,13.69,13.12
(주)파크시스템스,140860,18-Dec,17.73954251,16.59244451,18.3179428,18.8957576,16.41463794,19.93265886,37.2758879,36.9848425,18.17742228,18.04041975,26.46,23.12,58.79,63.06,16.24,13.38,17.23,16.78,14.81,14.16,16.51,13.6,14.58,13.94
(주)파크시스템스,140860,19-Dec,25.4392314,39.9812908,121.9033878,66.21902771,35.4228523,27.30718035,28.72035,30.50667354,22.84110136,20.54390342,35.8,52.02,59.77,65.8,18.29,16.37,19.6,21.14,16.91,15.49,19.05,15.46,16.24,16.4
(주)파트론,91700,11-Dec,378.6922617,391.4301251,2533.210934,1127.695759,177.1496861,140.5620631,99.49736217,182.8372295,220.6051237,241.0623379,301.41,185.4,19.09,16.96,8.97,5.7,23.25,20.64,17.16,12.63,10.42,7.52,14.77,9.57
(주)파트론,91700,12-Dec,50.26790752,46.50958865,48.20814591,32.16503305,47.96222833,54.03627174,23.90762738,31.07682082,39.06120607,40.65168499,110.64,193.64,16.56,16.84,8.7,8.16,36.94,43.29,26.21,24.87,11.07,10.44,20.6,19.45
(주)파트론,91700,13-Dec,16.22416388,29.01405247,57.45355355,4.284136687,9.919637648,-1.631949139,64.42729904,36.85828829,53.45248399,39.24343476,46.49,54.82,17.65,19.43,9.84,10.04,38.7,44.19,28.16,27.04,11.92,12.27,23.24,22.12
(주)파트론,91700,14-Dec,-4.431974356,-8.42062641,-6.916258084,-14.75612997,-14.99390592,-24.12843588,-28.3000955,-26.34562257,10.69353672,12.36319703,-40.27,-55.23,17.19,17.92,8.13,6.42,18.7,16.27,16.05,12.3,9.88,8.6,13.21,9.18
(주)파트론,91700,15-Dec,6.552882147,-1.000223477,8.75662197,-10.2352881,-12.0263905,-10.60927883,-6.036204185,-0.00481865,7.925253378,7.902983595,-19.04,-7.64,13.43,15.75,6.21,5.66,13.76,12.52,12.8,11.48,7.5,7.3,10.59,8.91
(주)파트론,91700,16-Dec,1.767064226,-0.666447683,-4.060829123,-14.44618127,5.082705287,7.874366149,-1.86500061,1.916043171,6.213084273,1.70767542,-59.84,-38.06,8.66,13.42,2.53,3.57,5.28,6.56,4.25,7.53,2.63,4.83,4.09,5.57
(주)파트론,91700,17-Dec,-3.208526149,0.967782088,-7.52294491,-18.12464138,5.13505593,15.97128557,38.73586594,24.73895188,-6.833364968,-10.8066821,-85.03,-84.2,7.52,10.03,0.38,0.56,0.83,0.38,2.32,2.17,1.44,1.4,0.62,0.88
(주)파트론,91700,18-Dec,-6.04509596,-9.269765349,-9.408562321,-8.141632263,-12.83764436,-8.02793831,-13.95730349,-18.10412101,-3.86146992,-3.3136661,207.47,150.79,11.16,12.42,1.19,1.41,2.75,3.06,8.03,6.2,4.82,3.79,1.99,2.3
(주)파트론,91700,19-Dec,9.772894475,12.31204534,9.11668,12.28216669,22.21980436,31.83034254,21.44566038,12.44549938,16.57289872,16.435192,537.52,472.91,13.18,14.99,4.71,5.11,16.46,18.71,21.52,21.37,8.14,8.38,12.46,13.03
(주)판타지오,32800,11-Dec,-95.69391618,-100,-100,-97.42732559,-100,-92.08263896,-99.87368466,-100,-100,-95.08087001,-99.09,-82.68,31.67,,6.06,,2.88,,1.35,,3.24,,2.53,
(주)판타지오,32800,12-Dec,-6.109670289,,,-14.75586994,,-9.308021912,21.07136191,,,-6.781562654,-299.49,-114.6,26.89,19.92,-12.51,-16.49,-5.86,-7.92,-0.86,-2.75,-2.08,-7.1,-5.19,-6.39
(주)판타지오,32800,13-Dec,-16.12854086,-19.68743186,11.59043578,17.61059521,-23.11273684,-15.492571,-43.16899454,-32.07294274,-24.83684361,-18.62046492,,,16.85,6.37,-36.68,-41.95,-18.61,-22.25,-6.69,-9.58,-15.13,-21.58,-16.21,-18.62
(주)판타지오,32800,14-Dec,121.290326,89.64644112,21.2263685,109.9880633,-41.10286082,-31.74228242,-6.242766204,-63.66971359,83.54590735,110.8502629,,,6.36,-0.27,-277.91,-216.16,-116.07,-136.23,-10.68,-14.08,-30.85,-33.08,-96.18,-92
(주)판타지오,32800,15-Dec,10.20675598,6.999292559,-25.63593983,-26.0926057,56.46378235,63.78190721,-6.147288018,-34.90688389,6.062369026,9.431708488,,,25.66,21.23,10.9,4.29,7.22,5.74,4.99,2.21,9.26,3.83,5.87,2.48
(주)판타지오,32800,16-Dec,-13.11704916,-13.85424436,62.97162424,187.0018004,-51.87225466,-44.60365079,3.717861767,-15.95493543,-12.93148355,-5.813875414,-206.59,-479.54,17.33,7.09,-12.07,-17.34,-7.58,-12.15,-1.89,-9.48,-3.57,-16.81,-6.39,-9.78
(주)판타지오,32800,17-Dec,65.50854032,59.12061426,-24.82843925,-0.921562519,409.1756793,350.0049054,-100,-100,111.909972,77.83379269,,,4.25,-15.25,-113.91,-66.42,-20.53,-24.08,-7.19,-13.95,-43.39,-48.37,-18.87,-19.15
(주)판타지오,32800,18-Dec,-11.43328526,-17.8650208,-6.203835208,-4.781516993,-28.57366358,-23.19073448,,,-19.34249524,-13.41059642,,,18.17,18.38,-99.1,-67.57,-14.37,-19.62,-0.68,0.68,-5.02,2.59,-13.43,-17.83
(주)판타지오,32800,19-Dec,-27.54377741,-28.82235417,54.68572031,47.2452366,-40.66293959,-32.99055395,,,-41.82667987,-37.64003656,,,22.27,16.3,-164.02,-85.53,-46.37,-50.53,0.97,1.25,3.96,2.68,-40.28,-39.75
(주)팜스빌,318010,19-Dec,86.82911642,104.7164099,183.2343403,220.6582031,235.1132925,184.1582765,,94426.57607,154.2980494,92.68383329,,,74.4,74.42,24.59,24.16,17.74,17.63,14.22,14.03,24.17,23.73,14.47,14.29
(주)팜스코,36580,11-Dec,624.1442616,632.8816059,1121.00897,929.5209439,592.2799763,613.1207663,1775.860346,1795.080848,263.0016067,263.6231409,163.24,178.49,15.79,15.81,3.63,3.76,10.7,11.38,5.57,5.6,4.7,4.75,4.31,4.44
(주)팜스코,36580,12-Dec,13.82823112,13.32933664,1.422529059,-6.765435981,8.103461901,9.326204911,68.66779697,66.77859216,12.59147254,13.95254644,51.9,28.08,13.62,13.75,4.41,3.88,13.56,12.4,3.8,3.57,3.01,2.84,5.58,4.87
(주)팜스코,36580,13-Dec,-0.036283025,0.27474137,19.59994909,24.94320378,-9.506861951,-9.20294107,4.883793622,5.348445973,4.596331991,6.58437707,-54.07,-65.1,11.77,11.97,1.81,1.21,5.66,4.16,1.11,0.92,0.83,0.7,2.41,1.6
(주)팜스코,36580,14-Dec,26.3533018,28.80339953,21.9129126,-22.73717097,44.99819306,55.63459849,-19.62283728,-19.26677526,11.77517171,14.68565958,36.79,16.54,13.81,14.27,2.2,1.26,6.99,4.63,4.58,4.37,3.46,3.37,2.91,1.62
(주)팜스코,36580,15-Dec,7.852761811,6.692274737,16.00729076,-2.414355783,-6.28519038,-12.33001165,-2.682657171,-1.553572283,0.205379886,8.849854146,-9.02,1.46,15.31,15.94,1.92,1.23,5.7,4.12,4.98,4.73,4.19,4.1,2.28,1.42
(주)팜스코,36580,16-Dec,-17.63868636,-14.56806706,12.1517673,3.347921433,-30.61494747,-27.84107903,0.280431582,4.708686494,10.62516306,8.502543972,70.39,148.49,14.45,15.84,3.09,2.79,8.94,9.56,5.48,5.88,4.12,4.47,4.11,3.68
(주)팜스코,36580,17-Dec,5.173784011,9.386656282,16.44661554,6.38860624,7.503341242,6.326513636,-2.349741111,1.013208416,9.014030767,6.745628207,13.29,48.71,13.15,15.31,3.28,3.85,9.41,13.07,4.83,6.01,3.16,4.08,5.02,5.67
(주)팜스코,36580,18-Dec,20.65830338,21.76135714,8.438977085,16.49701099,33.65614995,3.622487012,52.02204608,60.29138009,-3.337213639,-0.694204144,-67.65,-91.23,13.43,13.71,1.12,0.34,2.96,1.2,4.03,2.95,3.15,2.34,1.44,0.43
(주)팜스코,36580,19-Dec,5.403438888,10.87945919,12.59328223,3.117493648,7.64338914,-2.549183307,-5.150120736,-0.993909676,-3.179640755,-10.06103606,-375.31,-330.45,12.39,12.7,-3.01,-0.68,-8.6,-2.77,1.96,2.17,1.67,1.73,-3.52,-0.85
(주)팜스토리,27710,11-Dec,-63.5973388,-30.4066081,-55.40579243,-67.50357313,-11.71652912,-55.27473337,-46.26366286,15.87011613,-58.99184264,-68.99840053,,,10.84,9.28,1.45,-0.62,7.37,-2.1,6.62,2.05,3.45,1.32,2.78,-0.96
(주)팜스토리,27710,12-Dec,19.25367146,10.11874081,14.17123469,8.47655052,10.70231186,33.93237808,12.38343202,14.87645548,13.10637415,14.98092937,129.04,,12.63,10.03,3.27,1.56,14.3,15.31,5.95,3.29,4.32,2.22,4.51,2.31
(주)팜스토리,27710,13-Dec,-0.249595547,-3.758267098,2.988231559,-1.910279184,-8.009127886,-1.81002515,-22.76788375,-26.04298492,1.817487712,9.988205252,-26.15,-66.49,12.82,9.33,2.47,0.53,9.4,7.18,5.08,2.18,4.09,1.54,3.07,0.75
(주)팜스토리,27710,14-Dec,8.450350624,5.707756359,1.699498777,-0.089805243,8.825042893,-2.441589584,17.51041033,36.03447955,-26.7710574,8.215504445,51.41,-159.64,14.47,10.3,4.18,-0.32,13.06,0.19,5.97,2.83,5.59,2.05,4.46,-0.45
(주)팜스토리,27710,15-Dec,6.659640817,-0.064272706,-13.90697276,-1.504146099,1.312427096,3.627804412,-6.47956945,-8.598971003,31.88269098,7.953330013,-86.85,,13.46,10.65,0.55,0.17,1.59,2.81,4.64,3.13,4.69,2.25,0.55,0.24
(주)팜스토리,27710,16-Dec,-4.843211838,-12.97538396,-4.250239405,0.434356458,-19.97666721,-7.467801672,-11.0562174,-18.96000198,22.00307579,13.86221338,410.97,617.06,14.2,11.55,2.97,1.43,7.31,12.82,4.76,3.3,5.11,2.62,2.77,1.81
(주)팜스토리,27710,17-Dec,-0.899453265,-14.54952865,-26.64589886,-1.253839125,-8.716660322,-0.099463308,5.890938635,-2.160769937,1.632724269,5.605236575,-17.2,-0.64,13.16,11.61,2.29,1.53,5.53,9.46,4.19,3.34,4.08,2.46,2.36,2.08
(주)팜스토리,27710,18-Dec,10.40708131,16.04992259,6.264800651,0.155935526,22.61811005,2.94518993,26.375584,29.73885518,-0.045207516,3.075200757,-27.24,-169.96,11.88,10.82,1.49,-0.97,3.86,-3.93,3.39,3.14,3.08,2.09,1.64,-1.46
(주)팜스토리,27710,19-Dec,24.48500665,-2.601134678,3.907881691,91.45789569,6.015099764,91.99515999,93.25287816,-11.46802177,-0.41408552,-14.09599874,27.51,,12.58,10.69,1.62,-1.42,5.21,-3.3,3.78,2.27,3.46,1.52,1.77,-2.12
(주)팬스타엔터프라이즈,54300,11-Dec,-94.17842205,-94.98597183,-98.08252966,-97.1554565,-94.90008075,-94.14512248,-95.68438263,-96.00300392,-96.69892649,-96.14993451,-124.73,,4.7,5.67,-6.66,-15.78,-38.36,-40.75,-10.96,-8.3,-12.3,-12.34,-5.93,-10.61
(주)팬스타엔터프라이즈,54300,12-Dec,-18.42333651,-17.5853556,-11.82879434,-11.80452687,-0.608468105,-0.98365086,-18.21641656,-18.29926868,8.258433074,5.344512825,,,17.66,18.82,-8.57,-2.43,-45.32,-14.1,4.66,4.39,4.15,3.83,-9.61,-2.79
(주)팬스타엔터프라이즈,54300,13-Dec,-9.70651395,-100,-100,-23.79651786,-100,-5.886597213,10.89362911,-100,-100,-14.91517186,,,12.25,,-19.17,,-82.79,,-6.36,,-6.25,,-19.51,
(주)팬스타엔터프라이즈,54300,14-Dec,-17.51214175,,,24.46173666,,-23.65389797,-17.77956435,,,5.438499631,,0,16.2,,-3.24,,-14.51,,1.6,,1.39,,-3.73,
(주)팬스타엔터프라이즈,54300,15-Dec,102.6626563,,,-0.255770487,,129.783666,-16.58550912,,,312.7783662,,0,17.3,,-3.14,,-5.26,,-0.66,,-0.8,,-2.6,
(주)팬스타엔터프라이즈,54300,16-Dec,7.639773155,,,258.1396559,,-49.43887736,-15.76309296,,,-12.23197284,,0,13.92,,-11.98,,-15.42,,-5.87,,-8.49,,-8.29,
(주)팬스타엔터프라이즈,54300,17-Dec,0.281231831,,,62.09993231,,-27.79620333,35.42548784,,,39.53170582,,0,19.06,,5.36,,7.35,,6.47,,8.14,,4.26,
(주)팬스타엔터프라이즈,54300,18-Dec,6.887127841,,,-3.570839092,,26.22654153,-8.83888982,,,9.139853191,-152.69,0,15.15,,-3.34,,-3.18,,1.67,,2.58,,-2.17,
(주)팬스타엔터프라이즈,54300,19-Dec,49.42731637,,,75.45585257,,57.6632843,27.55251032,,,32.20384243,,0,16.02,,2.47,,2.55,,2.83,,4.28,,1.63,
(주)팬엔터테인먼트,68050,11-Dec,-30.36168047,,,36.8584504,,-61.63783004,-47.5475736,,,-25.27068616,-58.54,-97.45,8.05,8.9,1.2,0.87,1.27,1.07,0.81,0.93,1.12,1.25,0.88,0.64
(주)팬엔터테인먼트,68050,12-Dec,43.72382003,40.87929082,36.87862717,36.96822644,93.59159277,117.0570526,88.32304404,88.32304404,28.89283475,28.78854603,-65.44,-53.1,11.97,12.33,0.35,0.35,0.38,0.39,2.92,2.9,4.45,4.44,0.23,0.23
(주)팬엔터테인먼트,68050,13-Dec,2.218293058,1.039897145,-0.592668962,-0.591366903,-26.52375685,-25.99534828,-80.49491505,-80.49491505,5.832805393,7.488514642,-1372.6,-1854.8,9.59,9.42,-6.24,-8.61,-4.09,-5.55,-0.02,-0.25,-0.06,-0.62,-2.46,-3.44
(주)팬엔터테인먼트,68050,14-Dec,1.585680976,2.975986055,-1.918919611,-1.918919611,41.97325787,41.83186972,168.2677529,168.2677529,0.684535535,-0.868739561,,,8.53,8.38,-1.15,0.76,-0.93,0.63,1.38,1.1,2.82,2.21,-0.57,0.38
(주)팬엔터테인먼트,68050,15-Dec,-4.742099545,-5.184929119,2.399204827,2.395574555,-26.69871892,-26.67527592,-48.95513852,-48.95513852,-11.15330348,-10.85269107,,-2780.49,-9,-8.48,-33.45,-33.53,-17.34,-17.68,-6.04,-6.24,-20.01,-20.38,-10.1,-10.27
(주)팬엔터테인먼트,68050,16-Dec,4.830805881,5.057056509,-1.640108426,-1.638293342,2.487047668,3.076722417,-26.93944176,-26.93944176,7.581382102,7.10607987,,,11.95,12.17,1.34,1.73,1.21,1.7,3,2.94,5.85,5.69,0.69,0.89
(주)팬엔터테인먼트,68050,17-Dec,14.53068318,14.5160163,-1.495960809,-1.495089897,35.42572803,35.57267542,-30.64092197,-30.64092197,17.64660365,17.63136642,-460.41,-377.01,3.22,3.28,-4.03,-3.99,-3.88,-3.86,-0.79,-0.99,-1.41,-1.76,-2.26,-2.25
(주)팬엔터테인먼트,68050,18-Dec,-17.49986206,-17.51389885,-1.556723346,-1.556304002,-50.78414638,-50.95304302,345.0515293,345.0515293,-1.880087253,-1.908582123,,,15.71,14.88,-8.07,-7.85,-2.24,-2.21,-0.58,-0.95,-3.26,-5.25,-1.44,-1.42
(주)팬엔터테인먼트,68050,19-Dec,17.13979789,17.13729481,-1.433393876,-1.435265291,79.35252763,80.23913212,-28.92410942,-28.92410942,2.891060637,2.927284856,,,8.28,8.57,2.9,2.82,2.44,2.4,1.62,1.5,2.94,2.67,1.6,1.58
