,회사명,거래소코드,회계년도,부실징후기업,한계기업
10428,(주)엘에스네트웍스,680,2015/12,1.0,1
10429,(주)엘에스네트웍스,680,2016/12,1.0,1
10430,(주)엘에스네트웍스,680,2017/12,1.0,1
10431,(주)엘에스네트웍스,680,2018/12,1.0,1
10432,(주)엘에스네트웍스,680,2019/12,1.0,1
10634,(주)엠게임,58630,2011/12,1.0,1
10636,(주)엠게임,58630,2013/12,1.0,1
10774,(주)엠플러스,259630,2011/12,1.0,1
10776,(주)엠플러스,259630,2013/12,1.0,1
10791,(주)엠피대산,65150,2015/12,1.0,1
10792,(주)엠피대산,65150,2016/12,1.0,1
10793,(주)엠피대산,65150,2017/12,1.0,1
10794,(주)엠피대산,65150,2018/12,1.0,1
10795,(주)엠피대산,65150,2019/12,1.0,1
10892,(주)영풍,670,2001/12,1.0,1
10894,(주)영풍,670,2003/12,1.0,1
10905,(주)영풍,670,2014/12,1.0,1
10907,(주)영풍,670,2016/12,1.0,1
10925,(주)영흥,12160,2016/12,1.0,1
10927,(주)영흥,12160,2018/12,1.0,1
10933,(주)예림당,36000,2004/12,1.0,1
10934,(주)예림당,36000,2005/12,1.0,1
10935,(주)예림당,36000,2006/12,1.0,1
10936,(주)예림당,36000,2007/12,1.0,1
10937,(주)예림당,36000,2008/12,1.0,1
11080,(주)오리엔탈정공,14940,2010/12,1.0,1
11081,(주)오리엔탈정공,14940,2011/12,1.0,1
11082,(주)오리엔탈정공,14940,2012/12,1.0,1
11083,(주)오리엔탈정공,14940,2013/12,1.0,1
11084,(주)오리엔탈정공,14940,2014/12,1.0,1
11085,(주)오리엔탈정공,14940,2015/12,1.0,1
11086,(주)오리엔탈정공,14940,2016/12,1.0,1
11087,(주)오리엔탈정공,14940,2017/12,1.0,1
11088,(주)오리엔탈정공,14940,2018/12,1.0,1
11090,(주)오리엔트바이오,2630,2000/03,1.0,1
11091,(주)오리엔트바이오,2630,2001/03,1.0,1
11092,(주)오리엔트바이오,2630,2002/03,1.0,1
11093,(주)오리엔트바이오,2630,2003/03,1.0,1
11094,(주)오리엔트바이오,2630,2004/03,1.0,1
11095,(주)오리엔트바이오,2630,2005/03,1.0,1
11096,(주)오리엔트바이오,2630,2006/03,1.0,1
11097,(주)오리엔트바이오,2630,2007/03,1.0,1
11098,(주)오리엔트바이오,2630,2008/03,1.0,1
11099,(주)오리엔트바이오,2630,2009/03,1.0,1
11100,(주)오리엔트바이오,2630,2010/03,1.0,1
11102,(주)오리엔트바이오,2630,2012/03,1.0,1
11103,(주)오리엔트바이오,2630,2013/03,1.0,1
11104,(주)오리엔트바이오,2630,2014/03,1.0,1
11105,(주)오리엔트바이오,2630,2015/03,1.0,1
11106,(주)오리엔트바이오,2630,2016/03,1.0,1
11107,(주)오리엔트바이오,2630,2017/03,1.0,1
11108,(주)오리엔트바이오,2630,2018/03,1.0,1
11109,(주)오리엔트바이오,2630,2019/03,1.0,1
11120,(주)오리엔트정공,65500,2010/12,1.0,1
11121,(주)오리엔트정공,65500,2011/12,1.0,1
11122,(주)오리엔트정공,65500,2012/12,1.0,1
11123,(주)오리엔트정공,65500,2013/12,1.0,1
11126,(주)오리엔트정공,65500,2016/12,1.0,1
11127,(주)오리엔트정공,65500,2017/12,1.0,1
11128,(주)오리엔트정공,65500,2018/12,1.0,1
11129,(주)오리엔트정공,65500,2019/12,1.0,1
11181,(주)오비고,352910,2013/12,1.0,1
11182,(주)오비고,352910,2014/12,1.0,1
11183,(주)오비고,352910,2015/12,1.0,1
11184,(주)오비고,352910,2016/12,1.0,1
11197,(주)오스코텍,39200,2011/12,1.0,1
11198,(주)오스코텍,39200,2012/12,1.0,1
11199,(주)오스코텍,39200,2013/12,1.0,1
11200,(주)오스코텍,39200,2014/12,1.0,1
11255,(주)오킨스전자,80580,2015/12,1.0,1
11257,(주)오킨스전자,80580,2017/12,1.0,1
11341,(주)옵티팜,153710,2014/12,1.0,1
11342,(주)옵티팜,153710,2015/12,1.0,1
11343,(주)옵티팜,153710,2016/12,1.0,1
11344,(주)옵티팜,153710,2017/12,1.0,1
11345,(주)옵티팜,153710,2018/12,1.0,1
11346,(주)옵티팜,153710,2019/12,1.0,1
11430,(주)와이오엠,66430,2003/12,1.0,1
11431,(주)와이오엠,66430,2004/12,1.0,1
11432,(주)와이오엠,66430,2005/12,1.0,1
11433,(주)와이오엠,66430,2007/06,1.0,1
11434,(주)와이오엠,66430,2008/06,1.0,1
11435,(주)와이오엠,66430,2009/06,1.0,1
11436,(주)와이오엠,66430,2010/06,1.0,1
11437,(주)와이오엠,66430,2011/06,1.0,1
11438,(주)와이오엠,66430,2012/06,1.0,1
11501,(주)와이지플러스,37270,2012/12,1.0,1
11502,(주)와이지플러스,37270,2013/12,1.0,1
11503,(주)와이지플러스,37270,2014/12,1.0,1
11504,(주)와이지플러스,37270,2015/12,1.0,1
11505,(주)와이지플러스,37270,2016/12,1.0,1
11506,(주)와이지플러스,37270,2017/12,1.0,1
11510,(주)와이투솔루션,11690,2001/12,1.0,1
11511,(주)와이투솔루션,11690,2002/12,1.0,1
11512,(주)와이투솔루션,11690,2003/12,1.0,1
11513,(주)와이투솔루션,11690,2004/12,1.0,1
11514,(주)와이투솔루션,11690,2005/12,1.0,1
11515,(주)와이투솔루션,11690,2006/12,1.0,1
11520,(주)와이투솔루션,11690,2011/12,1.0,1
11522,(주)와이투솔루션,11690,2013/12,1.0,1
11525,(주)와이투솔루션,11690,2016/12,1.0,1
11526,(주)와이투솔루션,11690,2017/12,1.0,1
11527,(주)와이투솔루션,11690,2018/12,1.0,1
11528,(주)와이투솔루션,11690,2019/12,1.0,1
11543,(주)와이티엔,40300,2014/12,1.0,1
11545,(주)와이티엔,40300,2016/12,1.0,1
11557,(주)용평리조트,70960,2002/06,1.0,1
11558,(주)용평리조트,70960,2003/06,1.0,1
11559,(주)용평리조트,70960,2004/06,1.0,1
11560,(주)용평리조트,70960,2005/06,1.0,1
11578,(주)우리기술,32820,2003/12,1.0,1
11579,(주)우리기술,32820,2004/12,1.0,1
11580,(주)우리기술,32820,2005/12,1.0,1
11581,(주)우리기술,32820,2006/12,1.0,1
11582,(주)우리기술,32820,2007/12,1.0,1
11583,(주)우리기술,32820,2008/12,1.0,1
11584,(주)우리기술,32820,2009/12,1.0,1
11587,(주)우리기술,32820,2012/12,1.0,1
11589,(주)우리기술,32820,2014/12,1.0,1
11609,(주)우리로,46970,2002/12,1.0,1
11610,(주)우리로,46970,2003/12,1.0,1
11611,(주)우리로,46970,2004/12,1.0,1
11612,(주)우리로,46970,2005/12,1.0,1
11613,(주)우리로,46970,2006/12,1.0,1
11631,(주)우성,6980,2004/12,1.0,1
11633,(주)우성,6980,2006/12,1.0,1
11644,(주)우성,6980,2017/12,1.0,1
11646,(주)우성,6980,2019/12,1.0,1
11724,(주)우진,105840,2016/12,1.0,1
11725,(주)우진,105840,2017/12,1.0,1
11726,(주)우진,105840,2018/12,1.0,1
11727,(주)우진,105840,2019/12,1.0,1
11754,(주)우진플라임,49800,2006/12,1.0,1
11756,(주)우진플라임,49800,2008/12,1.0,1
11779,(주)웅진,16880,2011/12,1.0,1
11780,(주)웅진,16880,2012/12,1.0,1
11781,(주)웅진,16880,2013/12,1.0,1
11782,(주)웅진,16880,2014/12,1.0,1
11850,(주)원익,32940,2007/12,1.0,1
11852,(주)원익,32940,2009/12,1.0,1
11854,(주)원익,32940,2011/12,1.0,1
11855,(주)원익,32940,2012/12,1.0,1
11856,(주)원익,32940,2013/12,1.0,1
11857,(주)원익,32940,2014/12,1.0,1
11858,(주)원익,32940,2015/12,1.0,1
11996,(주)월덱스,101160,2012/12,1.0,1
11997,(주)월덱스,101160,2013/12,1.0,1
11998,(주)월덱스,101160,2014/12,1.0,1
11999,(주)월덱스,101160,2015/12,1.0,1
12012,(주)웨이브일렉트로닉스,95270,2011/12,1.0,1
12013,(주)웨이브일렉트로닉스,95270,2012/12,1.0,1
12014,(주)웨이브일렉트로닉스,95270,2013/12,1.0,1
12015,(주)웨이브일렉트로닉스,95270,2014/12,1.0,1
12016,(주)웨이브일렉트로닉스,95270,2015/12,1.0,1
12017,(주)웨이브일렉트로닉스,95270,2016/12,1.0,1
12026,(주)웰크론,65950,2005/12,1.0,1
12027,(주)웰크론,65950,2006/12,1.0,1
12028,(주)웰크론,65950,2007/12,1.0,1
12029,(주)웰크론,65950,2008/12,1.0,1
12074,(주)웹젠,69080,2007/12,1.0,1
12076,(주)웹젠,69080,2009/12,1.0,1
12094,(주)위니아,71460,2007/12,1.0,1
12096,(주)위니아,71460,2009/12,1.0,1
12167,(주)위메이드맥스,101730,2015/12,1.0,1
12168,(주)위메이드맥스,101730,2016/12,1.0,1
12169,(주)위메이드맥스,101730,2017/12,1.0,1
12170,(주)위메이드맥스,101730,2018/12,1.0,1
12171,(주)위메이드맥스,101730,2019/12,1.0,1
12223,(주)위지트,36090,2001/12,1.0,1
12225,(주)위지트,36090,2003/12,1.0,1
12229,(주)위지트,36090,2007/12,1.0,1
12231,(주)위지트,36090,2009/12,1.0,1
12259,(주)윈팩,97800,2013/12,1.0,1
12260,(주)윈팩,97800,2014/12,1.0,1
12261,(주)윈팩,97800,2015/12,1.0,1
12262,(주)윈팩,97800,2016/12,1.0,1
12263,(주)윈팩,97800,2017/12,1.0,1
12361,(주)유니켐,11330,2000/12,1.0,1
12362,(주)유니켐,11330,2001/12,1.0,1
12363,(주)유니켐,11330,2002/12,1.0,1
12364,(주)유니켐,11330,2003/12,1.0,1
12368,(주)유니켐,11330,2007/12,1.0,1
12369,(주)유니켐,11330,2008/12,1.0,1
12370,(주)유니켐,11330,2009/12,1.0,1
12371,(주)유니켐,11330,2010/12,1.0,1
12372,(주)유니켐,11330,2011/12,1.0,1
12373,(주)유니켐,11330,2012/12,1.0,1
12374,(주)유니켐,11330,2013/12,1.0,1
12375,(주)유니켐,11330,2015/06,1.0,1
12380,(주)유니크,11320,2000/06,1.0,1
12381,(주)유니크,11320,2001/06,1.0,1
12382,(주)유니크,11320,2002/06,1.0,1
12383,(주)유니크,11320,2003/06,1.0,1
12404,(주)유니테스트,86390,2007/12,1.0,1
12406,(주)유니테스트,86390,2009/12,1.0,1
12463,(주)유바이오로직스,206650,2012/12,1.0,1
12464,(주)유바이오로직스,206650,2015/12,1.0,1
12465,(주)유바이오로직스,206650,2016/12,1.0,1
12466,(주)유바이오로직스,206650,2017/12,1.0,1
12469,(주)유비케어,32620,2000/12,1.0,1
12470,(주)유비케어,32620,2001/12,1.0,1
12471,(주)유비케어,32620,2002/12,1.0,1
12472,(주)유비케어,32620,2003/12,1.0,1
12473,(주)유비케어,32620,2004/12,1.0,1
12515,(주)유성티엔에스,24800,2005/12,1.0,1
12517,(주)유성티엔에스,24800,2007/12,1.0,1
12581,(주)유씨아이,38340,2011/12,1.0,1
12582,(주)유씨아이,38340,2012/12,1.0,1
12583,(주)유씨아이,38340,2013/12,1.0,1
12584,(주)유씨아이,38340,2014/12,1.0,1
12585,(주)유씨아이,38340,2015/12,1.0,1
12586,(주)유씨아이,38340,2016/12,1.0,1
12587,(주)유씨아이,38340,2017/12,1.0,1
12588,(주)유씨아이,38340,2018/12,1.0,1
12589,(주)유씨아이,38340,2019/12,1.0,1
12597,(주)유아이디,69330,2007/12,1.0,1
12599,(주)유아이디,69330,2009/12,1.0,1
12605,(주)유아이디,69330,2015/12,1.0,1
12606,(주)유아이디,69330,2016/12,1.0,1
12607,(주)유아이디,69330,2017/12,1.0,1
12608,(주)유아이디,69330,2018/12,1.0,1
12609,(주)유아이디,69330,2019/12,1.0,1
12640,(주)유진로봇,56080,2002/12,1.0,1
12641,(주)유진로봇,56080,2003/12,1.0,1
12642,(주)유진로봇,56080,2004/12,1.0,1
12643,(주)유진로봇,56080,2005/12,1.0,1
12644,(주)유진로봇,56080,2006/12,1.0,1
12645,(주)유진로봇,56080,2007/12,1.0,1
12646,(주)유진로봇,56080,2008/12,1.0,1
12647,(주)유진로봇,56080,2009/12,1.0,1
12648,(주)유진로봇,56080,2010/12,1.0,1
12649,(주)유진로봇,56080,2011/12,1.0,1
12650,(주)유진로봇,56080,2012/12,1.0,1
12651,(주)유진로봇,56080,2013/12,1.0,1
12652,(주)유진로봇,56080,2014/12,1.0,1
12654,(주)유진로봇,56080,2016/12,1.0,1
12655,(주)유진로봇,56080,2017/12,1.0,1
12656,(주)유진로봇,56080,2018/12,1.0,1
12657,(주)유진로봇,56080,2019/12,1.0,1
12681,(주)유테크,178780,2016/12,1.0,1
12682,(주)유테크,178780,2017/12,1.0,1
12683,(주)유테크,178780,2018/12,1.0,1
12684,(주)유테크,178780,2019/12,1.0,1
12693,(주)유틸렉스,263050,2016/12,1.0,1
12694,(주)유틸렉스,263050,2017/12,1.0,1
12695,(주)유틸렉스,263050,2018/12,1.0,1
12696,(주)유틸렉스,263050,2019/12,1.0,1
12753,(주)이건홀딩스,39020,2010/12,1.0,1
12754,(주)이건홀딩스,39020,2011/12,1.0,1
12755,(주)이건홀딩스,39020,2012/12,1.0,1
12756,(주)이건홀딩스,39020,2013/12,1.0,1
12757,(주)이건홀딩스,39020,2014/12,1.0,1
12758,(주)이건홀딩스,39020,2015/12,1.0,1
12775,(주)이글루코퍼레이션,67920,2013/12,1.0,1
12777,(주)이글루코퍼레이션,67920,2015/12,1.0,1
12829,(주)이노와이어리스,73490,2014/12,1.0,1
12831,(주)이노와이어리스,73490,2016/12,1.0,1
12841,(주)이노테라피,246960,2016/12,1.0,1
12842,(주)이노테라피,246960,2017/12,1.0,1
12843,(주)이노테라피,246960,2018/12,1.0,1
12844,(주)이노테라피,246960,2019/12,1.0,1
12969,(주)이브이수성,84180,2017/12,1.0,1
12971,(주)이브이수성,84180,2019/12,1.0,1
12981,(주)이브이첨단소재,131400,2014/12,1.0,1
12983,(주)이브이첨단소재,131400,2016/12,1.0,1
13006,(주)이수앱지스,86890,2006/12,1.0,1
13007,(주)이수앱지스,86890,2007/12,1.0,1
13008,(주)이수앱지스,86890,2008/12,1.0,1
13009,(주)이수앱지스,86890,2009/12,1.0,1
13010,(주)이수앱지스,86890,2010/12,1.0,1
13011,(주)이수앱지스,86890,2011/12,1.0,1
13012,(주)이수앱지스,86890,2012/12,1.0,1
13013,(주)이수앱지스,86890,2013/12,1.0,1
13014,(주)이수앱지스,86890,2014/12,1.0,1
13015,(주)이수앱지스,86890,2015/12,1.0,1
13016,(주)이수앱지스,86890,2016/12,1.0,1
13017,(주)이수앱지스,86890,2017/12,1.0,1
13018,(주)이수앱지스,86890,2018/12,1.0,1
13019,(주)이수앱지스,86890,2019/12,1.0,1
13025,(주)이수페타시스,7660,2005/12,1.0,1
13027,(주)이수페타시스,7660,2007/12,1.0,1
13037,(주)이수페타시스,7660,2017/12,1.0,1
13039,(주)이수페타시스,7660,2019/12,1.0,1
13044,(주)이수화학,5950,2004/12,1.0,1
13045,(주)이수화학,5950,2005/12,1.0,1
13046,(주)이수화학,5950,2006/12,1.0,1
13047,(주)이수화학,5950,2007/12,1.0,1
13053,(주)이수화학,5950,2013/12,1.0,1
13055,(주)이수화학,5950,2015/12,1.0,1
13058,(주)이수화학,5950,2018/12,1.0,1
13060,(주)이스타코,15020,2000/12,1.0,1
13070,(주)이스타코,15020,2010/12,1.0,1
13072,(주)이스타코,15020,2012/12,1.0,1
13074,(주)이스타코,15020,2014/12,1.0,1
13075,(주)이스타코,15020,2015/12,1.0,1
13076,(주)이스타코,15020,2016/12,1.0,1
13077,(주)이스타코,15020,2017/12,1.0,1
13078,(주)이스타코,15020,2018/12,1.0,1
13087,(주)이스트소프트,47560,2012/12,1.0,1
13088,(주)이스트소프트,47560,2013/12,1.0,1
13089,(주)이스트소프트,47560,2014/12,1.0,1
13090,(주)이스트소프트,47560,2015/12,1.0,1
13091,(주)이스트소프트,47560,2016/12,1.0,1
13092,(주)이스트소프트,47560,2017/12,1.0,1
13118,(주)이아이디,93230,2010/12,1.0,1
13119,(주)이아이디,93230,2011/12,1.0,1
13120,(주)이아이디,93230,2012/12,1.0,1
13121,(주)이아이디,93230,2013/12,1.0,1
13122,(주)이아이디,93230,2014/12,1.0,1
13123,(주)이아이디,93230,2015/12,1.0,1
13124,(주)이아이디,93230,2016/12,1.0,1
13125,(주)이아이디,93230,2017/12,1.0,1
13126,(주)이아이디,93230,2018/12,1.0,1
13127,(주)이아이디,93230,2019/12,1.0,1
13136,(주)이엔드디,101360,2014/12,1.0,1
13137,(주)이엔드디,101360,2015/12,1.0,1
13138,(주)이엔드디,101360,2016/12,1.0,1
13139,(주)이엔드디,101360,2017/12,1.0,1
13140,(주)이엔드디,101360,2018/12,1.0,1
13163,(주)이엔코퍼레이션,66980,2006/12,1.0,1
13164,(주)이엔코퍼레이션,66980,2007/12,1.0,1
13165,(주)이엔코퍼레이션,66980,2008/12,1.0,1
13166,(주)이엔코퍼레이션,66980,2009/12,1.0,1
13167,(주)이엔코퍼레이션,66980,2010/12,1.0,1
13168,(주)이엔코퍼레이션,66980,2011/12,1.0,1
13169,(주)이엔코퍼레이션,66980,2012/12,1.0,1
13170,(주)이엔코퍼레이션,66980,2013/12,1.0,1
13171,(주)이엔코퍼레이션,66980,2014/12,1.0,1
13172,(주)이엔코퍼레이션,66980,2015/12,1.0,1
13179,(주)이엔플러스,74610,2005/12,1.0,1
13180,(주)이엔플러스,74610,2006/12,1.0,1
13181,(주)이엔플러스,74610,2007/12,1.0,1
13182,(주)이엔플러스,74610,2008/12,1.0,1
13183,(주)이엔플러스,74610,2009/12,1.0,1
13184,(주)이엔플러스,74610,2010/12,1.0,1
13185,(주)이엔플러스,74610,2011/12,1.0,1
13186,(주)이엔플러스,74610,2012/12,1.0,1
13191,(주)이엔플러스,74610,2017/12,1.0,1
13193,(주)이엔플러스,74610,2019/12,1.0,1
13220,(주)이엠앤아이,83470,2009/12,1.0,1
13222,(주)이엠앤아이,83470,2011/12,1.0,1
13227,(주)이엠앤아이,83470,2016/12,1.0,1
13228,(주)이엠앤아이,83470,2017/12,1.0,1
13229,(주)이엠앤아이,83470,2018/12,1.0,1
13230,(주)이엠앤아이,83470,2019/12,1.0,1
13288,(주)이월드,84680,2006/12,1.0,1
13289,(주)이월드,84680,2007/12,1.0,1
13290,(주)이월드,84680,2008/12,1.0,1
13291,(주)이월드,84680,2009/12,1.0,1
13292,(주)이월드,84680,2010/12,1.0,1
13293,(주)이월드,84680,2011/12,1.0,1
13294,(주)이월드,84680,2012/12,1.0,1
13295,(주)이월드,84680,2013/12,1.0,1
13296,(주)이월드,84680,2014/12,1.0,1
13297,(주)이월드,84680,2015/12,1.0,1
13405,(주)인디에프,14990,2011/12,1.0,1
13406,(주)인디에프,14990,2012/12,1.0,1
13407,(주)인디에프,14990,2013/12,1.0,1
13408,(주)인디에프,14990,2014/12,1.0,1
13409,(주)인디에프,14990,2015/12,1.0,1
13410,(주)인디에프,14990,2016/12,1.0,1
13438,(주)인바이오젠,101140,2012/12,1.0,1
13439,(주)인바이오젠,101140,2013/12,1.0,1
13440,(주)인바이오젠,101140,2014/12,1.0,1
13441,(주)인바이오젠,101140,2015/12,1.0,1
13442,(주)인바이오젠,101140,2016/12,1.0,1
13443,(주)인바이오젠,101140,2017/12,1.0,1
13450,(주)인성정보,33230,2001/12,1.0,1
13451,(주)인성정보,33230,2002/12,1.0,1
13452,(주)인성정보,33230,2003/12,1.0,1
13453,(주)인성정보,33230,2004/12,1.0,1
13455,(주)인성정보,33230,2006/12,1.0,1
13456,(주)인성정보,33230,2007/12,1.0,1
13457,(주)인성정보,33230,2008/12,1.0,1
13458,(주)인성정보,33230,2009/12,1.0,1
13469,(주)인스코비,6490,2000/12,1.0,1
13470,(주)인스코비,6490,2001/12,1.0,1
13471,(주)인스코비,6490,2002/12,1.0,1
13472,(주)인스코비,6490,2003/12,1.0,1
13473,(주)인스코비,6490,2004/12,1.0,1
13474,(주)인스코비,6490,2005/12,1.0,1
13475,(주)인스코비,6490,2006/12,1.0,1
13476,(주)인스코비,6490,2007/12,1.0,1
13477,(주)인스코비,6490,2008/12,1.0,1
13478,(주)인스코비,6490,2009/12,1.0,1
13479,(주)인스코비,6490,2010/12,1.0,1
13480,(주)인스코비,6490,2011/12,1.0,1
13481,(주)인스코비,6490,2012/12,1.0,1
13482,(주)인스코비,6490,2013/12,1.0,1
13483,(주)인스코비,6490,2014/12,1.0,1
13484,(주)인스코비,6490,2015/12,1.0,1
13485,(주)인스코비,6490,2016/12,1.0,1
13486,(주)인스코비,6490,2017/12,1.0,1
13566,(주)인터플렉스,51370,2006/12,1.0,1
13568,(주)인터플렉스,51370,2008/12,1.0,1
13573,(주)인터플렉스,51370,2013/12,1.0,1
13574,(주)인터플렉스,51370,2014/12,1.0,1
13575,(주)인터플렉스,51370,2015/12,1.0,1
13576,(주)인터플렉스,51370,2016/12,1.0,1
13589,(주)인텍플러스,64290,2013/12,1.0,1
13590,(주)인텍플러스,64290,2014/12,1.0,1
13591,(주)인텍플러스,64290,2015/12,1.0,1
13592,(주)인텍플러스,64290,2016/12,1.0,1
13593,(주)인텍플러스,64290,2017/12,1.0,1
13594,(주)인텍플러스,64290,2018/12,1.0,1
13617,(주)인트로메딕,150840,2015/12,1.0,1
13618,(주)인트로메딕,150840,2016/12,1.0,1
13619,(주)인트로메딕,150840,2017/12,1.0,1
13620,(주)인트로메딕,150840,2018/12,1.0,1
13621,(주)인트로메딕,150840,2019/12,1.0,1
13622,(주)인트론바이오테크놀로지,48530,2000/12,1.0,1
13623,(주)인트론바이오테크놀로지,48530,2001/12,1.0,1
13624,(주)인트론바이오테크놀로지,48530,2002/12,1.0,1
13625,(주)인트론바이오테크놀로지,48530,2003/12,1.0,1
13626,(주)인트론바이오테크놀로지,48530,2004/12,1.0,1
13633,(주)인트론바이오테크놀로지,48530,2011/12,1.0,1
13635,(주)인트론바이오테크놀로지,48530,2013/12,1.0,1
13669,(주)인포마크,175140,2017/12,1.0,1
13671,(주)인포마크,175140,2019/12,1.0,1
13737,(주)일신석재,7110,2014/12,1.0,1
13739,(주)일신석재,7110,2016/12,1.0,1
13746,(주)일야,58450,2003/12,1.0,1
13748,(주)일야,58450,2005/12,1.0,1
13753,(주)일야,58450,2010/12,1.0,1
13755,(주)일야,58450,2012/12,1.0,1
13760,(주)일야,58450,2017/12,1.0,1
13762,(주)일야,58450,2019/12,1.0,1
13780,(주)일지테크,19540,2017/12,1.0,1
13782,(주)일지테크,19540,2019/12,1.0,1
13820,(주)잉크테크,49550,2013/12,1.0,1
13821,(주)잉크테크,49550,2014/12,1.0,1
13822,(주)잉크테크,49550,2015/12,1.0,1
13823,(주)잉크테크,49550,2016/12,1.0,1
13824,(주)잉크테크,49550,2017/12,1.0,1
13825,(주)잉크테크,49550,2018/12,1.0,1
13826,(주)잉크테크,49550,2019/12,1.0,1
13840,(주)자연과환경,43910,2011/12,1.0,1
13842,(주)자연과환경,43910,2013/12,1.0,1
13844,(주)자연과환경,43910,2015/12,1.0,1
13846,(주)자연과환경,43910,2017/12,1.0,1
13900,(주)정원엔시스,45510,2009/12,1.0,1
13902,(주)정원엔시스,45510,2011/12,1.0,1
13913,(주)제넥신,95700,2007/12,1.0,1
13915,(주)제넥신,95700,2009/12,1.0,1
13917,(주)제넥신,95700,2011/12,1.0,1
13918,(주)제넥신,95700,2012/12,1.0,1
13919,(주)제넥신,95700,2013/12,1.0,1
13920,(주)제넥신,95700,2014/12,1.0,1
13922,(주)제넥신,95700,2016/12,1.0,1
13923,(주)제넥신,95700,2017/12,1.0,1
13924,(주)제넥신,95700,2018/12,1.0,1
13925,(주)제넥신,95700,2019/12,1.0,1
13933,(주)제넨바이오,72520,2008/12,1.0,1
13935,(주)제넨바이오,72520,2010/12,1.0,1
13938,(주)제넨바이오,72520,2013/12,1.0,1
13939,(주)제넨바이오,72520,2014/12,1.0,1
13940,(주)제넨바이오,72520,2015/12,1.0,1
13941,(주)제넨바이오,72520,2016/12,1.0,1
13987,(주)제닉,123330,2017/12,1.0,1
13989,(주)제닉,123330,2019/12,1.0,1
13998,(주)제로투세븐,159580,2014/12,1.0,1
