회사명,거래소코드,회계년도,총자산증가율,유형자산증가율,유동자산증가율,재고자산증가율,자기자본증가율,순이익증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본정상영업이익율,매출액정상영업이익율,총자본순이익율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율
(주)이수앱지스,86890,15-Dec,42.88,-3.33,70.36,8.56,167.63,0,53.06,-85.2,-30.54,-8.56,-44.39,-16.43,283.65,207.51,37.91,50.26,26.14,-32.82,-66.99,-42,66.55,0.36,0.44,4.65,1.01,91.47,0.36,0.42,
(주)이수앱지스,86890,16-Dec,-17.85,1.07,-26.08,8.76,-7.16,0,61.07,-22.92,-9.72,-4.89,-16.38,-6.85,410.79,248.55,146.88,32.96,14.55,-23.1,-17.28,-39.36,75.21,0.42,0.56,6.49,1.69,36.34,0.42,1.01,
(주)이수앱지스,86890,17-Dec,35.23,11.31,51.66,19.03,43.47,0,52.41,-44.86,-16.58,-11.9,-41.36,-12.91,505.99,349.14,159.76,25.33,9.83,-30.53,-24.66,-62.74,79.79,0.37,0.61,5.93,1.63,15.29,0.37,1.3,
(주)이수앱지스,86890,18-Dec,-10.19,40.54,-24.69,16.25,-3.73,0,45.43,-77.57,-21.33,-17.04,-75.08,-17.6,664.85,346.71,201.37,16.92,2.58,-100.28,-60.51,-562.98,85.53,0.28,0.51,4.32,1.1,9.43,0.28,1.3,
(주)이수앱지스,86890,19-Dec,32.82,0.01,50.2,-0.03,-7.62,0,35.74,-84.76,-31.01,-19.47,-75.31,-21.91,1165.75,794.47,196.38,68.1,26.47,-35.29,-63.1,-54,59.49,0.37,0.71,3.75,1.19,12.67,0.37,0.88,
(주)이수페타시스,7660,11-Dec,164.52,101.82,116.73,117.81,177.19,-24.61,10.33,2.17,4.95,5.39,4.39,2.66,178.27,128.47,24.81,103.35,32,15.17,6.58,24.09,49.18,2.39,6.37,6.07,5.42,20.77,2.39,2.52,1.85
(주)이수페타시스,7660,12-Dec,3.31,9.76,1.81,2.75,3.94,140.1,14.77,4.81,12.45,9.08,7.28,5.99,181.39,130.25,25.38,102.11,30.01,14.36,5.91,24.17,49.48,2.53,5.93,5.15,4.97,20.22,2.53,2.46,1.95
(주)이수페타시스,7660,13-Dec,37.13,70.77,23.98,14.74,22.89,66.08,15.59,6.24,18.15,11.66,8.81,8.26,158.02,116.79,24.78,125.53,32.23,13.6,6.61,23.48,44.34,2.85,6.92,5.74,4.5,14.34,2.85,2.48,2.21
(주)이수페타시스,7660,14-Dec,11.56,33.54,0,-4.52,-4.19,-92.34,10.38,0.51,4.84,2.08,2.04,0.52,110.66,83.09,23.66,162.61,40.34,10.85,6.94,16.66,38.08,2.49,6.63,4.73,2.88,9.57,2.49,1.73,1.89
(주)이수페타시스,7660,15-Dec,-2.94,2.33,-8.84,-8.75,-0.26,153.25,11.79,1.24,7.92,3.93,3.87,1.26,104.28,78.27,26.45,155.55,40.09,12.54,7.42,19.05,39.13,2.63,7.21,5.22,2.57,10.71,2.63,1.65,2.04
(주)이수페타시스,7660,16-Dec,8.85,-24.88,39.54,17.16,-0.02,-96.35,10.33,0.04,1.89,2.09,2,0.04,129.68,102.53,23.02,178.24,40.74,6.9,4.4,10.85,35.94,2.8,7.52,5.09,3.08,10.43,2.8,1.68,1.9
(주)이수페타시스,7660,17-Dec,-12.31,5.24,-20.32,2.68,-12.6,-6391.23,7.23,-2.8,-7.59,-1.55,-1.51,-2.88,106.37,77.67,25.65,179.16,44.58,1.06,0.62,1.52,35.82,2.86,6.82,4.78,3.36,10.06,2.86,1.6,1.74
(주)이수페타시스,7660,18-Dec,4.61,15.15,-0.91,19.67,2.62,,10.13,-1.32,-3.87,1.52,1.34,-1.49,100.21,67.56,9.48,184.59,43.28,-3.04,-1.78,-4.56,35.14,3.19,6.26,4.93,3.21,12.25,3.19,1.76,2.07
(주)이수페타시스,7660,19-Dec,-17.58,-23.02,-16.41,-6.6,-57.21,,5.14,-17.72,-71.84,-5.2,-4.66,-19.75,74.27,47.23,8.93,448.13,56.32,-1.64,-1.09,-2.38,18.24,4.05,5.76,4.46,3.11,13.05,4.05,1.54,2.08
(주)이수화학,5950,11-Dec,185.59,37.76,170.92,63.93,500.12,,7.27,0.94,4.36,6.6,3.61,1.72,127.3,99.26,16.51,160.85,38.69,4.17,1.49,6.64,38.34,4.57,15.86,16.95,10.42,21.37,4.57,3.05,3.48
(주)이수화학,5950,12-Dec,8.25,-9.55,5.58,-10.74,2.63,1.78,5.9,0.88,5.08,5.62,3.12,1.58,117.92,95.96,22.01,175.14,44.41,1.42,0.52,2.03,36.34,4.83,16.54,17.26,11.83,22.28,4.83,2.87,3.57
(주)이수화학,5950,13-Dec,0.23,7.42,4.19,18.53,-13.79,-408.12,4.32,-2.92,-13.14,-0.01,0,-4.69,124.85,98.4,28.69,219.89,52.05,-3.29,-1.41,-4.34,31.26,4.75,15.16,15.45,11.15,21.95,4.75,2.43,3.16
(주)이수화학,5950,14-Dec,-15.29,1.64,-14.6,35.26,-7.41,-107.61,2.1,-4.67,-16.06,-3,-1.93,-7.25,118.94,79.02,12.8,192.64,49.73,-3.61,-1.4,-4.78,34.17,4.76,10.86,13.05,9.54,22.06,4.76,2.3,2.98
(주)이수화학,5950,15-Dec,-5.96,-2.23,-6.77,-30.42,-6.14,,5.43,-3.71,-13.77,0.01,0,-5.15,110.26,82.64,7.53,193.19,43.85,3.59,1.65,5.39,34.11,4.06,8.55,11.14,7.6,18.57,4.06,2.11,2.66
(주)이수화학,5950,16-Dec,6.74,4.83,10.87,-1.36,-1.91,,8.69,0.52,3.62,5.89,4.13,0.74,97.72,75.94,13.95,219.04,39.95,9.22,4.59,15.85,31.34,4.36,10.43,11.31,7.73,14.06,4.36,2.12,2.7
(주)이수화학,5950,17-Dec,-8.96,6.28,-16.77,-16.8,0.01,-111.79,7.15,-0.06,1.21,2.97,2.06,-0.09,83.73,65.08,15.07,190.43,46.94,7.07,3.07,9.87,34.43,4.38,11.6,11.71,7.29,16.5,4.38,2.14,2.78
(주)이수화학,5950,18-Dec,-6.39,3.13,-5.42,8.24,16.93,766.18,5.64,-0.11,2.31,0.67,0.42,-0.17,112.12,83.54,11.64,132.51,36.68,-2.71,-0.94,-4.21,43.01,4.1,12.66,13.28,7.07,38.44,4.1,2.58,3.2
(주)이수화학,5950,19-Dec,14.15,13.94,20.71,5.22,-5.26,-115.64,6.36,-1.25,-2.4,0.94,0.62,-1.89,117.75,91.58,12.4,180.13,42.45,-3.24,-1.47,-4.91,35.7,3.87,11.66,13.15,6.45,33.97,3.87,2.49,2.95
(주)이스타코,15020,11-Dec,-100,-100,-100,-100,-100,,31.39,-37.32,-6.59,-1.33,-14.05,-3.54,32.09,32.09,0.97,89.82,26.08,1.56,7.68,2.83,52.68,0.18,,0.9,0.18,,0.18,0.2,
(주)이스타코,15020,12-Dec,2.51,-2.27,52.95,,-12.76,-150.89,19.52,-51.84,-16.77,-2.68,-18.96,-7.33,36.13,34.91,0.18,131.43,35.06,-9.1,-36.53,-14.74,43.21,0.16,16.81,0.8,0.15,,0.16,0.15,
(주)이스타코,15020,13-Dec,19.74,0.47,70.56,0,55.66,,63.47,37.95,42.94,28.94,50.95,21.55,82.7,81.06,68.92,78.02,13.02,53.3,44.83,179.39,56.17,1.13,35.23,9.61,1.22,247.69,1.13,1.14,2.42
(주)이스타코,15020,14-Dec,-23.61,-1.95,-70.24,0,-6.12,-117.07,13.47,-13.2,-6.1,-3.32,-11.44,-3.83,38.61,36.03,6.33,44.85,13.52,69.7,64.44,159.62,69.04,0.47,40.96,13.47,0.6,72.95,0.47,0.76,1.45
(주)이스타코,15020,15-Dec,63.64,-1.22,673.43,10457.22,6.08,,19.87,5.08,2.36,-2,-7.77,1.31,94.87,8.31,2.94,123.44,45.35,-56.45,-150.37,-68.78,44.75,0.48,0.72,15.07,0.62,49.48,0.48,0.56,0.73
(주)이스타코,15020,16-Dec,1.64,-1.02,8.24,-0.91,-18.23,-885.34,17.97,-69.57,-17.31,-3.82,-32.41,-8.2,91.32,15.04,2.07,177.72,49.23,-37.54,-205.37,-48.79,36.01,0.29,0.21,10.53,0.36,22.44,0.29,0.2,0.23
(주)이스타코,15020,17-Dec,-24.87,-0.05,-44.54,-56.22,-6.95,,13.8,-5.54,-4.42,0.02,0.05,-2.9,86.99,29.64,12.55,124.25,40.16,23.66,21.45,32.65,44.59,1.32,1.24,31.95,1.42,64.47,1.32,0.87,1.11
(주)이스타코,15020,18-Dec,-8.85,-0.89,-13.5,-2.87,-12.47,,12.8,-19.66,-10.62,-3.18,-10.09,-6.2,90.8,23.57,1,133.53,41.47,23.28,40.26,32.1,42.82,0.72,1.03,14.71,0.7,34.26,0.72,0.56,0.82
(주)이스타코,15020,19-Dec,-100,-100,-100,-100,-100,,31.46,45.99,25.56,5,16.51,13.93,103.93,66.62,48.89,61.39,21.05,24.19,30.48,43.72,61.96,0.56,1.06,33.58,1.22,,0.56,0.67,
(주)이스트소프트,47560,11-Dec,3.78,2114.5,10.21,-100,-12.1,-39.9,48.45,20.69,22.43,15.73,31.64,10.29,229.97,229.97,102.58,108.42,30.94,12.53,15.69,21.07,47.98,0.94,,6.13,1.22,,0.94,1.06,1.15
(주)이스트소프트,47560,12-Dec,5.89,2.25,-0.59,,-22.92,-217.18,31.7,-24.98,-19.36,-6.89,-17.59,-9.78,207.7,207.7,50.82,186.31,41.05,-0.65,-1.11,-1.03,34.93,0.95,,5.44,0.79,,0.95,0.67,1.12
(주)이스트소프트,47560,13-Dec,-5.49,6.61,-23.27,,-12.84,,35.42,-11.84,-13.39,-4.48,-9.82,-5.41,163.71,163.71,53.22,210.45,42.49,0.25,0.36,0.39,32.21,1.36,,5.66,0.88,,1.36,0.69,1.48
(주)이스트소프트,47560,14-Dec,-1.54,-5.26,9.84,,6.95,,35.29,-4.73,-6.26,-2.09,-3.76,-2.63,79.4,79.4,29.78,185.79,35.65,1.73,2.01,3.16,34.99,1.65,,5.78,1.03,,1.65,0.84,1.91
(주)이스트소프트,47560,15-Dec,-7.43,-3.22,-10.97,,4.81,-260.29,28.73,-4.88,-7.72,-2.11,-3.53,-2.91,157.97,157.97,41.04,152.41,35.28,-1.63,-1.58,-2.79,39.62,1.61,,5.04,1.11,,1.61,0.95,1.98
(주)이스트소프트,47560,16-Dec,16.04,7.81,55.59,,13.97,,44.16,-4.61,-9.36,-3.41,-5.17,-3.04,380.35,377.51,210.01,156.99,35.66,1.36,1.35,2.33,38.91,1.68,232,5.79,1.24,,1.68,1.09,1.89
(주)이스트소프트,47560,17-Dec,-6.48,-2.78,-8.8,175.08,-21.66,,0,-5.02,-12.67,-1.08,-1.47,-3.69,98.29,96.08,33.24,206.75,39.11,3,2.66,5.18,32.6,2.05,0,6.34,1.41,,2.05,1.15,1.88
(주)이스트소프트,47560,18-Dec,21.08,-1.58,43.8,139.79,6.8,,0,3.07,6.96,2.39,3.15,2.34,145.18,139.73,57.42,247.78,38.89,3.37,3.45,6.17,28.75,2.5,0,6.59,1.59,,2.5,1.09,1.79
(주)이스트소프트,47560,19-Dec,44.51,66.92,39.35,104.32,103.53,-910.28,0,-23.35,-36.66,-2.49,-4.12,-14.14,137.39,129.83,69.65,146.93,29.54,4.88,5.67,9.83,40.5,1.7,0,7.2,1.28,,1.7,0.94,1.35
(주)이씨에스텔레콤,67010,11-Mar,-100,-100,-100,-100,-100,,23.95,6.45,10.87,6.11,4.54,8.69,347.86,329.07,13.09,35.96,5.36,23.66,5.21,116.79,73.55,1.68,16.99,4.08,46.52,10.3,1.68,6.73,
(주)이씨에스텔레콤,67010,12-Mar,8.39,14.45,8.46,-22.87,8.72,0,27.8,6.6,11.59,7.06,5.46,8.54,348.61,335.22,2.9,35.55,7.53,19.42,4.09,67.63,73.77,1.76,23.96,3.3,36.4,8.39,1.76,4.91,
(주)이씨에스텔레콤,67010,13-Mar,23.15,-11.41,27.18,-43.96,12.44,0,24.25,6.34,12.25,7.24,5.34,8.6,283.52,278.72,28.8,48.46,10.16,18.37,4.88,59.03,67.36,1.93,45,3.34,43.99,8.63,1.93,4.56,
(주)이씨에스텔레콤,67010,14-Mar,7.55,-14.52,8.75,194.87,11.23,0,26.07,7.54,13.86,8.51,6.75,9.5,334.6,319.24,46.29,43.55,3.65,29.45,7.35,244.84,69.66,1.84,32.97,3.33,53.74,6.71,1.84,4.01,
(주)이씨에스텔레콤,67010,15-Mar,6.4,-16.23,8.17,31.67,10.43,0,24.56,7.46,13.28,9.65,7.63,9.43,410.38,387.45,47.61,38.31,1.56,26.06,5.89,462.77,72.3,1.78,20.86,3.36,68.06,7.06,1.78,4.36,
(주)이씨에스텔레콤,67010,16-Mar,24.31,67.71,23.62,-56.24,9.42,0,21.38,6.61,13,9.02,6.79,8.77,276.72,271.25,11.17,57.13,2.73,12.5,3.79,166.32,63.64,1.97,32.3,2.92,67.72,6.14,1.97,4.08,
(주)이씨에스텔레콤,67010,17-Mar,-16.43,-20.64,-17.81,-20.38,2.91,0,25.07,4.83,6.59,4.4,4.58,4.64,516.74,506.84,122.87,27.61,0.91,74.82,15.35,1776.54,78.36,1.37,41.44,2.54,44.36,4.79,1.37,3.24,
(주)이씨에스텔레콤,67010,18-Mar,10.31,-21.17,12.38,-0.68,4.45,0,22.04,4.76,6.97,4.6,4.13,5.31,391.38,384.75,47.67,34.77,2.13,35.76,8.68,433.58,74.2,1.46,54.25,3.6,62.33,7.7,1.46,4.68,
(주)이씨에스텔레콤,67010,19-Mar,2.28,-32.99,3.83,90.13,1.29,0,20.16,2.97,4.33,2.4,2.23,3.19,363.66,352.38,17.82,36.09,1.12,-2.19,-0.55,-52.03,73.48,1.46,39.35,3.86,86.69,5.93,1.46,4.11,
(주)이아이디,93230,11-Dec,28.37,2822.97,-33.13,-54.84,41.44,-341.28,-25.59,-66.63,-35.94,-22.97,-65.96,-23.2,104.33,97.1,10.82,59.09,30.96,-36.15,-31.41,-43.37,62.86,0.54,4.58,4.93,1.01,6.19,0.54,0.97,0.71
(주)이아이디,93230,12-Dec,-48.67,-61.32,-32.44,-65.46,-47.55,,-37.24,-171.13,-60.36,-13.42,-59.98,-38.27,293.02,282.64,175.31,55.67,26.18,-28.31,-30.71,-38.67,64.24,0.35,12.93,1.05,0.65,4.35,0.35,0.61,0.52
(주)이아이디,93230,13-Dec,-100,-100,-100,-100,-100,,-3.15,-261.72,-62.75,-8.57,-66.42,-33.77,52.57,51.52,0.06,134.35,47.88,-21.25,-91.61,-25.45,42.67,0.24,11.47,0.52,0.47,3.99,0.24,0.28,
(주)이아이디,93230,14-Dec,-31.7,2.61,-48.28,-100,-15.04,-304.68,1.26,-88.97,-140.25,-16.07,-29.07,-49.18,42.17,42.17,7.75,180.6,59.38,-15.65,-18.22,-16.96,35.64,0.51,78.82,13.74,0.75,1238.05,0.51,0.45,
(주)이아이디,93230,15-Dec,70.68,14.38,71.48,,129.01,,-3.35,-6.12,-5.09,-11.71,-22.46,-3.19,68.56,66.04,9.58,109.13,45.49,-9.75,-9.76,-11.18,47.82,1.52,131.43,13.74,1.32,36.04,1.52,1.16,2.96
(주)이아이디,93230,16-Dec,-50.98,-50.41,-39.67,-100,-24.93,,1.42,-39.07,-42.25,-4.74,-7.73,-23.95,104.11,104.11,66.67,36.54,22,-30.72,-8.82,-37.38,73.24,1.09,109.78,12.7,1.44,34.53,1.09,1.4,2.56
(주)이아이디,93230,17-Dec,158.04,-1.37,471.02,,143.79,,1.09,0.84,1.49,-6.5,-5.33,1.02,199.98,145.25,31.03,44.52,29.04,-35.87,-13.07,-38.05,69.19,1.73,10.07,54.5,5.13,1030.63,1.73,4.1,2.37
(주)이아이디,93230,18-Dec,-19.87,17.3,-42.82,-8.96,6.93,-1045.42,1.05,-5.53,-9.43,-3.83,-2.84,-7.46,606.14,342.03,68.01,8.3,5.94,-223.14,-11.27,-288.07,92.34,1.7,7.59,50.88,6.84,884.23,1.7,6.58,2.55
(주)이아이디,93230,19-Dec,156.56,66.36,253.52,72.01,86.72,,7.59,0.33,0.44,1.04,1.05,0.33,189.2,149.09,29.5,48.81,22.34,-10.66,-5.09,-15.65,67.2,1.33,6.35,10.28,5.53,20.41,1.33,3.84,1.8
(주)이엔에프테크놀로지,102710,11-Dec,-40.59,24.89,-41.34,-40.32,-43.96,2593.43,22.97,7.63,17.65,16.13,10.97,11.23,212.44,166.61,50.42,57.76,14.81,35.47,9.64,87.66,63.39,2.3,9.82,8.58,4.84,12.14,2.3,4.09,2.46
(주)이엔에프테크놀로지,102710,12-Dec,29.12,105.63,-10.83,22.56,30.54,5.7,19.67,5.71,17.33,14.03,8.44,9.49,125.67,88.41,25.62,56.03,17.19,23.48,5.71,49.05,64.09,2.61,10.83,10.11,3.82,15.09,2.61,4.59,3.42
(주)이엔에프테크놀로지,102710,13-Dec,7.67,19.37,-9.2,-0.23,8.27,-49.29,19.51,3.05,9.28,7.34,5.45,4.11,121.08,81.63,16.94,55.17,18.85,24.16,6.61,45.57,64.45,2.1,9.35,8.72,2.45,13.5,2.1,3.77,3.61
(주)이엔에프테크놀로지,102710,14-Dec,9.88,1.49,31.37,17.15,6.62,16.06,19.69,3.14,9.74,7.78,5.57,4.39,127.09,90.17,14.12,59.92,19.15,20.71,5.81,40.52,62.53,2.2,9.71,7.74,2.53,13.02,2.2,3.82,3.7
(주)이엔에프테크놀로지,102710,15-Dec,18.94,13.22,28.09,31,25.08,272.21,24.48,9.31,24.17,18.57,12.14,14.25,140.82,98.98,13.53,52.07,14.21,33.45,8.14,80.6,65.76,2.38,9.19,7.16,2.95,14.5,2.38,4.28,3.58
(주)이엔에프테크놀로지,102710,16-Dec,15.36,3.92,26.43,-8.2,14.13,-25.53,23.98,6.47,16.41,17.32,12.36,9.07,155.75,122.15,40.32,53.7,14.03,46.93,12.54,116.84,65.06,2.14,9.12,6.08,2.92,11.46,2.14,4.05,3.02
(주)이엔에프테크놀로지,102710,17-Dec,3.77,8.91,-6.33,-1.91,14.77,20.24,21.36,6.72,15.9,17.42,11.72,9.99,169.86,131.49,23.14,38.97,9.26,52.46,10.08,158.83,71.96,2.17,11.52,5.87,3.18,11.41,2.17,4.73,3.23
(주)이엔에프테크놀로지,102710,18-Dec,17.14,22.05,10.11,18.8,17.49,11.55,17.82,6.82,14.05,12.37,8.37,10.08,154.08,116.52,15.26,38.56,12.5,36.79,7.48,81.94,72.17,2.05,12.21,5.76,3.02,12.88,2.05,5.29,3.5
(주)이엔에프테크놀로지,102710,19-Dec,24.32,18.8,22.17,32.71,19.99,61.07,22.28,9.72,18.9,17.12,12.4,13.41,172.4,126.75,26.25,43.57,13.37,39.24,9.56,89.06,69.65,1.95,10.34,5.99,2.84,13.87,1.95,4.72,3.4
(주)이엔코퍼레이션,66980,11-Dec,-84.85,-91.12,-86.37,-92.54,-88.38,-115.17,5.93,-15.36,-22.59,-3.29,-6.22,-8.12,108.85,93.08,3.98,87.24,20.47,-28.87,-17.06,-65.7,53.41,1.23,6.1,2.68,1.63,3.89,1.23,0.92,1.18
(주)이엔코퍼레이션,66980,12-Dec,-32.37,14.42,-7.4,2.11,-46.2,,-2.21,-17.78,-32.14,-12.02,-13.71,-15.58,114.3,96.05,5.21,135.41,34.82,-23.95,-12.68,-39.57,42.48,1.79,14.14,4.4,2.45,6.13,1.79,1.72,2.1
(주)이엔코퍼레이션,66980,13-Dec,73.95,18.24,89.55,30.15,133.64,,13.64,4.48,9.42,2.7,2.48,4.88,307.25,273.56,116.37,75.27,31.09,-20.48,-10.26,-28.29,57.06,2.1,14.1,6.12,2.89,14.54,2.1,2.25,2.07
(주)이엔코퍼레이션,66980,14-Dec,-2.12,18.87,-20.49,-57.71,12.43,-1067.78,4.31,-50.42,-66.71,-20.16,-27.07,-37.55,136.75,128.78,67.22,52.58,16.66,-21.79,-9.98,-45.07,65.54,1.22,16.7,5.86,2.1,17.32,1.22,1.92,1.52
(주)이엔코퍼레이션,66980,15-Dec,11.04,-8.43,35.01,-95.19,18.88,,45.03,-15.94,-21.26,-7.76,-10.44,-11.84,275.63,275.06,66.68,42.52,19.06,-29.8,-12.6,-46.64,70.16,1.09,32.05,14.76,2.1,28.22,1.09,2.32,1.52
(주)이엔코퍼레이션,66980,16-Dec,168.35,-16.61,129.31,58.35,166.1,,0,6.93,1.34,3.54,20.8,1.18,178.33,178.07,124.05,43.73,12.19,0.71,1.85,1.77,69.58,0.24,0,6.06,1.06,20.17,0.24,0.56,0.36
(주)이엔코퍼레이션,66980,17-Dec,-4.47,-7.26,-7.88,13.29,8.61,-427.92,0,-7,-2.6,2.41,6.21,-2.72,267.74,267.27,199.19,26.42,7.09,6.95,3.66,20.49,79.1,0.52,0,12.08,3.94,62.86,0.52,1.51,0.86
(주)이엔코퍼레이션,66980,18-Dec,31.67,-72.72,78.9,1832.34,5.68,-1907.72,0,-10.49,-13.18,-0.17,-0.46,-3.87,419.99,411.99,327.94,57.5,17.04,-0.41,-0.46,-0.87,63.49,0.53,0,15.45,6.92,72.37,0.53,1.24,0.7
(주)이엔코퍼레이션,66980,19-Dec,3.89,169.32,1.36,28.15,-1.35,,0,3.65,0.85,3.54,8.25,1.57,361.92,353.21,250.53,65.87,19.91,4.96,4.68,9.9,60.29,0.69,0,22.01,11.79,85.24,0.69,1.13,0.73
(주)이엔플러스,74610,11-Dec,-92.45,-16.41,-96.01,-61.52,-92.79,-231.03,3.35,-38.29,-38.76,-14.28,-22.38,-24.44,73.65,56.55,23.39,73.52,22.89,-12.27,-7.46,-22.72,57.63,1.02,9.31,9.64,1.17,6.32,1.02,1.71,1.98
(주)이엔플러스,74610,12-Dec,-37.04,-36.71,-31.67,-11.55,-30.05,,6.53,-23.18,-37.46,-11.09,-11.23,-22.87,96.59,67.57,2.63,56.19,18.37,-20.63,-5.81,-40.41,64.03,1.64,11.12,54.53,1.71,7.73,1.64,2.47,3.09
(주)이엔플러스,74610,13-Dec,-21.47,-8,-47.22,-59.73,-23.29,,16.17,-8.3,-17.59,3.56,2.51,-11.77,66.53,51.28,20.82,59.9,21.03,-15.98,-3.71,-28.47,62.54,2.24,15.03,95.62,2.27,14.28,2.24,3.87,4.94
(주)이엔플러스,74610,14-Dec,25.39,-3.37,109.47,401.94,26.29,,21.2,4.5,10.79,11.27,7.43,6.82,114.68,51.69,13.46,58.77,6.22,11.35,3.08,67.55,62.98,2.41,8.66,25.81,2.56,9.02,2.41,4.07,4.9
(주)이엔플러스,74610,15-Dec,15.51,-11.15,38.76,27.48,9.17,-8.9,21.85,3.79,8.65,11.92,8.72,5.18,120.09,59.48,53.38,67.99,18.53,4.6,1.46,10.04,59.53,2.24,4.89,28.91,2.98,6.95,2.24,3.52,3.28
(주)이엔플러스,74610,16-Dec,53.97,2.49,118.74,80.64,63.97,201.9,22.5,5.4,18.37,22.95,10.78,11.5,187.84,109.55,79.04,57.74,9.75,14.3,2.98,53.7,63.39,3.44,6.55,247.66,6.63,15.46,3.44,5.59,3.75
(주)이엔플러스,74610,17-Dec,137.39,230.52,69.29,27.26,-3.58,-668.43,15.93,-26.34,-85.82,-1.27,-1.05,-31.95,77.81,53.43,28.39,288.37,52.78,-25.34,-21.83,-35.65,25.75,3.29,5.65,27.61,3.54,13.65,3.29,1.92,2.37
(주)이엔플러스,74610,18-Dec,76.1,50.33,59.96,-43.04,188.39,,9.33,-20.96,-29.34,-15.99,-28.77,-11.65,73.45,65.26,31.98,137.16,43.91,-26.41,-35.06,-34.79,42.17,1.53,6.18,17.69,1.64,16.82,1.53,0.87,1.29
(주)이엔플러스,74610,19-Dec,28.44,8.26,16.36,73.62,19.08,,2.33,-85.1,-87.65,-14.77,-38.15,-32.94,116.32,96.96,54.86,155.81,24.21,-18.37,-32.51,-46.22,39.09,0.96,6.8,8.98,1.33,27.77,0.96,0.65,0.98
(주)이엘피,63760,17-Dec,-48.69,-61.54,-1.48,-42.7,16.97,,53,35.24,40.41,37.41,39.81,33.11,714.35,645.19,337.66,12.21,0,147.95,21.23,0,89.12,,,,,,,,
(주)이엘피,63760,18-Dec,28.05,-47.43,35.3,35.71,23.96,-7.79,46.28,29.17,24.7,22.09,29.81,21.61,579.9,523.58,162.45,15.92,0,150.82,31.38,0,86.27,0.85,5.5,3.71,5.5,20.55,0.85,5.94,0.99
(주)이엘피,63760,19-Dec,-1.08,-2.01,-1.67,-19.92,5.1,-72.53,28.05,10.91,5.98,4.06,8.32,5.32,1056.22,972.69,459.75,9.1,1.23,152.86,26.02,1039.26,91.66,0.55,5.22,2.92,5.92,15.21,0.55,4.41,0.64
(주)이엠넷,123570,11-Dec,-37.93,-24.81,-33.58,-100,-60.73,7.91,0,16.05,21.29,15.34,22,11.2,224.04,224.04,32.41,72.43,3.59,19.53,14.17,228.44,57.99,,,,,,,,
(주)이엠넷,123570,12-Dec,15.81,105.38,11.33,,14.79,17.88,0,16.15,17.59,12.61,20.06,10.15,216.01,216.01,38.17,73.96,0,24.72,17.94,0,57.48,1.09,,8.32,4.48,,1.09,1.49,0.79
(주)이엠넷,123570,13-Dec,7.31,-3.2,9.61,,-0.2,-52.47,0,8.61,7.83,5.83,11.56,4.34,285.87,285.87,67.35,87.06,8.62,19.9,19.02,107.41,53.46,0.91,,7.42,3.02,,0.91,1.13,0.64
(주)이엠넷,123570,14-Dec,9.1,-1.85,11.59,,1.62,-10.75,0,8.23,6.94,3.51,8.07,3.58,205.45,205.45,57.2,100.82,11.96,10.14,12.23,42.56,49.8,0.84,,8.17,2.89,,0.84,0.9,0.54
(주)이엠넷,123570,15-Dec,-3.51,11.6,-20.41,,8.18,21.26,0,10.25,8.02,4.41,10.69,4.23,194.84,194.84,39.41,79.11,2.22,8.33,8.75,165.46,55.83,0.78,,8.49,2.68,,0.78,0.87,0.55
(주)이엠넷,123570,16-Dec,4.01,-2.95,4.77,,12.91,-15.8,0,8.22,6.1,5.16,11.93,3.56,229.21,229.21,63.78,65,0.67,2.59,2.4,152.65,60.61,0.74,,7.12,2.71,,0.74,1.04,0.64
(주)이엠넷,123570,17-Dec,8.72,2.78,12.41,,11.79,71.47,0,13.36,9.32,6.23,14.52,5.73,231.13,231.13,75.73,60.46,0.05,11.13,10.18,8891.53,62.32,0.7,,6.01,2.86,,0.7,1.11,0.62
(주)이엠넷,123570,18-Dec,23.01,-4.43,31.22,,26.28,16.93,0,14.24,8.88,7.11,17.54,5.77,249.45,249.45,54.03,56.3,0.03,17.87,17.53,22245.91,63.98,0.64,,6.78,3.17,,0.64,1.1,0.56
(주)이엠넷,123570,19-Dec,13.03,11.8,8,,13.17,79.89,0,22.06,13.02,8.42,21.02,8.83,244.94,244.94,57.46,56.11,0.89,13.53,12.89,547.02,64.06,0.63,,6.78,3.55,,0.63,1.11,0.55
(주)이엠앤아이,83470,11-Dec,-36.54,152.82,-54.53,,-78.31,-198.01,12.86,-8.05,-57.52,0.38,0.25,-12.16,66.69,53.56,12.74,356.65,50.28,-0.29,-0.14,-0.45,21.9,7.15,10.36,5.89,3.6,6.94,7.15,1.92,2.9
(주)이엠앤아이,83470,12-Dec,-3.07,-13.07,5.5,-0.71,78.33,,19.37,3.12,14.9,9.58,6.48,4.61,95.83,78.06,9.2,148.23,32.74,7.42,2.95,13.53,40.29,4.77,11.65,5.12,3.49,7.86,4.77,2.14,2.76
