회사명,거래소코드,회계년도,이자보상배율
농심,4370,Dec-13,35.3
농심,4370,Dec-14,37.19
농심,4370,Dec-15,61.58
농심,4370,Dec-16,26.87
농심,4370,Dec-17,33.49
농심,4370,Dec-18,24.29
농심,4370,Dec-19,13.82
농심홀딩스,72710,Dec-11,10.47
농심홀딩스,72710,Dec-12,4.41
농심홀딩스,72710,Dec-13,13.92
농심홀딩스,72710,Dec-14,7.37
농심홀딩스,72710,Dec-15,14.63
농심홀딩스,72710,Dec-16,23.61
농심홀딩스,72710,Dec-17,16.58
농심홀딩스,72710,Dec-18,13.34
농심홀딩스,72710,Dec-19,12.06
누리플랜,69140,Dec-11,5.57
누리플랜,69140,Dec-12,-2.1
누리플랜,69140,Dec-13,-3.78
누리플랜,69140,Dec-14,-7.07
누리플랜,69140,Dec-15,2.97
누리플랜,69140,Dec-16,2.68
누리플랜,69140,Dec-17,1.71
누리플랜,69140,Dec-18,-3.53
누리플랜,69140,Dec-19,-0.94
누리플렉스,40160,Dec-11,0.79
누리플렉스,40160,Dec-12,-3.57
누리플렉스,40160,Dec-13,2.55
누리플렉스,40160,Dec-14,1.32
누리플렉스,40160,Dec-15,16.93
누리플렉스,40160,Dec-16,26.21
누리플렉스,40160,Dec-17,1.9
누리플렉스,40160,Dec-18,11.96
누리플렉스,40160,Dec-19,8.52
누보,332290,Dec-19,
뉴로스,126870,Dec-12,5.1
뉴로스,126870,Dec-13,4.27
뉴로스,126870,Dec-14,-0.05
뉴로스,126870,Dec-15,0.61
뉴로스,126870,Dec-16,1.49
뉴로스,126870,Dec-17,0.89
뉴로스,126870,Dec-18,0.47
뉴로스,126870,Dec-19,-2.37
뉴보텍,60260,Dec-11,-4.5
뉴보텍,60260,Dec-12,1.06
뉴보텍,60260,Dec-13,1.11
뉴보텍,60260,Dec-14,-0.72
뉴보텍,60260,Dec-15,6.79
뉴보텍,60260,Dec-16,7.02
뉴보텍,60260,Dec-17,-4.56
뉴보텍,60260,Dec-18,0.82
뉴보텍,60260,Dec-19,4.51
뉴인텍,12340,Dec-11,0.99
뉴인텍,12340,Dec-12,-3.18
뉴인텍,12340,Dec-13,-1.14
뉴인텍,12340,Dec-14,-3.15
뉴인텍,12340,Dec-15,-0.66
뉴인텍,12340,Dec-16,-9.04
뉴인텍,12340,Dec-17,-1.93
뉴인텍,12340,Dec-18,-3.18
뉴인텍,12340,Dec-19,0.34
뉴트리,270870,Dec-18,22.73
뉴트리,270870,Dec-19,771.28
뉴파워프라즈마,144960,Dec-16,14.13
뉴파워프라즈마,144960,Dec-17,135.62
뉴파워프라즈마,144960,Dec-18,119.31
뉴파워프라즈마,144960,Dec-19,33.39
뉴프렉스,85670,Dec-11,0.81
뉴프렉스,85670,Dec-12,3.14
뉴프렉스,85670,Dec-13,0.97
뉴프렉스,85670,Dec-14,2.23
뉴프렉스,85670,Dec-15,-0.8
뉴프렉스,85670,Dec-16,0.53
뉴프렉스,85670,Dec-17,5.58
뉴프렉스,85670,Dec-18,5.58
뉴프렉스,85670,Dec-19,-3.81
다나와,119860,Dec-11,534.52
다나와,119860,Dec-12,444.5
다나와,119860,Dec-13,284.09
다나와,119860,Dec-14,257.4
다나와,119860,Dec-15,410.67
다나와,119860,Dec-16,1436.78
다나와,119860,Dec-17,188.63
다나와,119860,Dec-18,279.23
다나와,119860,Dec-19,161.11
다날,64260,Dec-11,-0.33
다날,64260,Dec-12,-0.31
다날,64260,Dec-13,0.79
다날,64260,Dec-14,1.06
다날,64260,Dec-15,0.3
다날,64260,Dec-16,1.74
다날,64260,Dec-17,6.12
다날,64260,Dec-18,1.85
다날,64260,Dec-19,1.85
다보링크,340360,Dec-19,
다산네트웍스,39560,Dec-11,-1.06
다산네트웍스,39560,Dec-12,1.56
다산네트웍스,39560,Dec-13,2.41
다산네트웍스,39560,Dec-14,0.98
다산네트웍스,39560,Dec-15,0.09
다산네트웍스,39560,Dec-16,-2.88
다산네트웍스,39560,Dec-17,0.01
다산네트웍스,39560,Dec-18,3.2
다산네트웍스,39560,Dec-19,-0.03
다우기술,23590,Dec-11,32.6
다우기술,23590,Dec-12,20.52
다우기술,23590,Dec-13,14.73
다우기술,23590,Dec-14,22.7
다우기술,23590,Dec-15,49.84
다우기술,23590,Dec-16,45.33
다우기술,23590,Dec-17,62.97
다우기술,23590,Dec-18,48.62
다우기술,23590,Dec-19,89.36
다우데이타,32190,Dec-11,22.2
다우데이타,32190,Dec-12,13.72
다우데이타,32190,Dec-13,11.33
다우데이타,32190,Dec-14,17.11
다우데이타,32190,Dec-15,36.46
다우데이타,32190,Dec-16,35.65
다우데이타,32190,Dec-17,49.39
다우데이타,32190,Dec-18,45.41
다우데이타,32190,Dec-19,62.94
다원시스,68240,Dec-11,3.68
다원시스,68240,Dec-12,3.51
다원시스,68240,Dec-13,7.05
다원시스,68240,Dec-14,16.44
다원시스,68240,Dec-15,7.13
다원시스,68240,Dec-16,5.01
다원시스,68240,Dec-17,2.55
다원시스,68240,Dec-18,1.83
다원시스,68240,Dec-19,1.89
다이나믹디자인,145210,Dec-15,2.92
다이나믹디자인,145210,Dec-16,-453.35
다이나믹디자인,145210,Dec-17,-0.96
다이나믹디자인,145210,Dec-18,-4.73
다이나믹디자인,145210,Dec-19,-2.21
대교,19680,Dec-11,52.86
대교,19680,Dec-12,36.69
대교,19680,Dec-13,30.71
대교,19680,Dec-14,17.32
대교,19680,Dec-15,25.48
대교,19680,Dec-16,31.09
대교,19680,Dec-17,31.54
대교,19680,Dec-18,13.18
대교,19680,Dec-19,5.67
대구백화점,6370,Mar-11,2.42
대구백화점,6370,Mar-12,2.42
대구백화점,6370,Mar-13,2.42
대구백화점,6370,Mar-14,2.42
대구백화점,6370,Mar-15,2.42
대구백화점,6370,Mar-16,0.98
대구백화점,6370,Mar-17,-9.26
대구백화점,6370,Dec-18,-3.05
대구백화점,6370,Dec-19,-2.12
대덕,8060,Dec-11,747.67
대덕,8060,Dec-12,701.38
대덕,8060,Dec-13,1447.51
대덕,8060,Dec-14,153319.46
대덕,8060,Dec-15,153319.46
대덕,8060,Dec-16,153319.46
대덕,8060,Dec-17,1308.77
대덕,8060,Dec-18,1479.16
대덕,8060,Dec-19,71.06
대동,490,Dec-11,2.44
대동,490,Dec-12,0.1
대동,490,Dec-13,1.04
대동,490,Dec-14,1.01
대동,490,Dec-15,0.81
대동,490,Dec-16,-1.84
대동,490,Dec-17,2.22
대동,490,Dec-18,0.5
대동,490,Dec-19,2.19
대동스틸,48470,Dec-11,3.04
대동스틸,48470,Dec-12,-1.39
대동스틸,48470,Dec-13,3.27
대동스틸,48470,Dec-14,2.92
대동스틸,48470,Dec-15,-5.64
대동스틸,48470,Dec-16,510.41
대동스틸,48470,Dec-17,1421.75
대동스틸,48470,Dec-18,-14.84
대동스틸,48470,Dec-19,-16.84
대륙제관,4780,Dec-11,4.72
대륙제관,4780,Dec-12,4.01
대륙제관,4780,Dec-13,5.99
대륙제관,4780,Dec-14,7.12
대륙제관,4780,Dec-15,18.05
대륙제관,4780,Dec-16,28.12
대륙제관,4780,Dec-17,25.39
대륙제관,4780,Dec-18,14.39
대륙제관,4780,Dec-19,19.49
대림제지,17650,Dec-11,4.02
대림제지,17650,Dec-12,23.85
대림제지,17650,Dec-13,35.98
대림제지,17650,Dec-14,86.15
대림제지,17650,Dec-15,-44.32
대림제지,17650,Dec-16,239.14
대림제지,17650,Dec-17,13.52
대림제지,17650,Dec-18,10.06
대림제지,17650,Dec-19,4.6
대명소노시즌,7720,Dec-11,-10.93
대명소노시즌,7720,Dec-12,-12.1
대명소노시즌,7720,Dec-13,194.97
대명소노시즌,7720,Dec-14,225.92
대명소노시즌,7720,Dec-15,-21.65
대명소노시즌,7720,Dec-16,0.23
대명소노시즌,7720,Dec-17,1.44
대명소노시즌,7720,Dec-18,0.9
대명소노시즌,7720,Dec-19,1.72
대성미생물연구소,36480,Dec-11,-3.52
대성미생물연구소,36480,Dec-12,1.18
대성미생물연구소,36480,Dec-13,10.5
대성미생물연구소,36480,Dec-14,18.57
대성미생물연구소,36480,Dec-15,94.9
대성미생물연구소,36480,Dec-16,141.74
대성미생물연구소,36480,Dec-17,77.35
대성미생물연구소,36480,Dec-18,136.12
대성미생물연구소,36480,Dec-19,228.76
대성엘텍,25440,Dec-11,-1.38
대성엘텍,25440,Dec-12,0.62
대성엘텍,25440,Dec-13,-0.49
대성엘텍,25440,Dec-14,1.98
대성엘텍,25440,Dec-15,1.25
대성엘텍,25440,Dec-16,2.04
대성엘텍,25440,Dec-17,1.5
대성엘텍,25440,Dec-18,-1.03
대성엘텍,25440,Dec-19,-4.24
대성파인텍,104040,Dec-11,12.61
대성파인텍,104040,Dec-12,16.88
대성파인텍,104040,Dec-13,40.85
대성파인텍,104040,Dec-14,19.72
대성파인텍,104040,Dec-15,18.82
대성파인텍,104040,Dec-16,8.21
대성파인텍,104040,Dec-17,5.57
대성파인텍,104040,Dec-18,0.87
대성파인텍,104040,Dec-19,0.32
대양금속,9190,Dec-11,-1.84
대양금속,9190,Dec-12,-2.2
대양금속,9190,Dec-13,-0.66
대양금속,9190,Dec-14,-1.83
대양금속,9190,Dec-15,-0.99
대양금속,9190,Dec-16,1.66
대양금속,9190,Dec-17,3.54
대양금속,9190,Dec-18,2.76
대양금속,9190,Dec-19,1.16
대우건설,47040,Dec-11,1.69
대우건설,47040,Dec-12,2.55
대우건설,47040,Dec-13,-2.04
대우건설,47040,Dec-14,3.46
대우건설,47040,Dec-15,3.53
대우건설,47040,Dec-16,-5.02
대우건설,47040,Dec-17,4.67
대우건설,47040,Dec-18,5.68
대우건설,47040,Dec-19,2.77
대웅,3090,Dec-11,39.18
대웅,3090,Dec-12,20.9
대웅,3090,Dec-13,50.36
대웅,3090,Dec-14,34.63
대웅,3090,Dec-15,20.96
대웅,3090,Dec-16,12.3
대웅,3090,Dec-17,9.96
대웅,3090,Dec-18,8.94
대웅,3090,Dec-19,10.65
대웅제약,69620,Dec-11,19.83
대웅제약,69620,Dec-12,50.15
대웅제약,69620,Dec-13,119.09
대웅제약,69620,Dec-14,32.75
대웅제약,69620,Dec-15,12.82
대웅제약,69620,Dec-16,5.49
대웅제약,69620,Dec-17,4.71
대웅제약,69620,Dec-18,2.56
대웅제약,69620,Dec-19,4.43
대원,7680,Dec-17,82.37
대원,7680,Dec-18,286.36
대원,7680,Dec-19,4.63
대유,290380,Dec-18,303.7
대유,290380,Dec-19,303.7
대유에이텍,2880,Dec-11,3.03
대유에이텍,2880,Dec-12,2.64
대유에이텍,2880,Dec-13,2.35
대유에이텍,2880,Dec-14,2.48
대유에이텍,2880,Dec-15,2.09
대유에이텍,2880,Dec-16,1.64
대유에이텍,2880,Dec-17,0.89
대유에이텍,2880,Dec-18,0.49
대유에이텍,2880,Dec-19,1.86
대유에이피,290120,Dec-18,10.99
대유에이피,290120,Dec-19,10.99
대유플러스,300,Dec-11,0.65
대유플러스,300,Dec-12,-4.88
대유플러스,300,Dec-13,2.74
대유플러스,300,Dec-14,0.21
대유플러스,300,Dec-15,0.38
대유플러스,300,Dec-16,2.6
대유플러스,300,Dec-17,1.97
대유플러스,300,Dec-18,6.13
대유플러스,300,Dec-19,2.6
대창,12800,Dec-11,1.4
대창,12800,Dec-12,0.57
대창,12800,Dec-13,0.06
대창,12800,Dec-14,0.88
대창,12800,Dec-15,-1.99
대창,12800,Dec-16,2.25
대창,12800,Dec-17,3.03
대창,12800,Dec-18,1.38
대창,12800,Dec-19,1.4
대창솔루션,96350,Dec-11,2.11
대창솔루션,96350,Dec-12,0.62
대창솔루션,96350,Dec-13,-1.23
대창솔루션,96350,Dec-14,-2.46
대창솔루션,96350,Dec-15,-0.05
대창솔루션,96350,Dec-16,-2.1
대창솔루션,96350,Dec-17,-2.64
대창솔루션,96350,Dec-18,-2.2
대창솔루션,96350,Dec-19,0.26
대창스틸,140520,Dec-14,1.81
대창스틸,140520,Dec-15,1.13
대창스틸,140520,Dec-16,-0.38
대창스틸,140520,Dec-17,1.27
대창스틸,140520,Dec-18,0.61
대창스틸,140520,Dec-19,0.95
대한과학,131220,Dec-11,5.43
대한과학,131220,Dec-12,4.77
대한과학,131220,Dec-13,2.58
대한과학,131220,Dec-14,2.33
대한과학,131220,Dec-15,-0.33
대한과학,131220,Dec-16,7.1
대한과학,131220,Dec-17,20.22
대한과학,131220,Dec-18,93.88
대한과학,131220,Dec-19,41.33
대한항공,3490,Dec-11,0.81
대한항공,3490,Dec-12,0.55
대한항공,3490,Dec-13,-0.04
대한항공,3490,Dec-14,0.86
대한항공,3490,Dec-15,2.38
대한항공,3490,Dec-16,2.76
대한항공,3490,Dec-17,2.05
대한항공,3490,Dec-18,1.14
대한항공,3490,Dec-19,0.42
대현,16090,Dec-11,15.95
대현,16090,Dec-12,9.68
대현,16090,Dec-13,10.19
대현,16090,Dec-14,5.64
대현,16090,Dec-15,8.66
대현,16090,Dec-16,67.76
대현,16090,Dec-17,4656.83
대현,16090,Dec-18,1868.31
대현,16090,Dec-19,285.65
대호에이엘,69460,Dec-11,2.82
대호에이엘,69460,Dec-12,0.82
대호에이엘,69460,Dec-13,0.34
대호에이엘,69460,Dec-14,-0.46
대호에이엘,69460,Dec-15,1.24
대호에이엘,69460,Dec-16,-0.05
대호에이엘,69460,Dec-17,0.83
대호에이엘,69460,Dec-18,0.9
대호에이엘,69460,Dec-19,-0.46
대호특수강,21040,Dec-11,0.54
대호특수강,21040,Dec-12,-0.45
대호특수강,21040,Dec-13,0.83
대호특수강,21040,Dec-14,2.03
대호특수강,21040,Dec-15,2.26
대호특수강,21040,Dec-16,3.91
대호특수강,21040,Dec-17,4.74
대호특수강,21040,Dec-18,2.68
대호특수강,21040,Dec-19,1.93
더 미동,161570,Dec-13,449.88
더 미동,161570,Dec-14,92.13
더 미동,161570,Dec-15,40.46
더 미동,161570,Dec-16,-4728.83
더 미동,161570,Dec-17,-171.6
더 미동,161570,Dec-18,-23.55
더 미동,161570,Dec-19,-22.62
더블유게임즈,192080,Dec-19,5.61
더블유아이,73570,Dec-11,0.05
더블유아이,73570,Dec-12,-4.74
더블유아이,73570,Dec-13,-1.94
더블유아이,73570,Dec-14,-0.44
더블유아이,73570,Dec-15,0.18
더블유아이,73570,Dec-16,-4.46
더블유아이,73570,Dec-17,-4.07
더블유아이,73570,Dec-18,-4.63
더블유아이,73570,Dec-19,0.81
더블유에스아이,299170,Dec-18,-1.61
더블유에스아이,299170,Dec-19,-0.87
더존비즈온,12510,Dec-11,4.72
더존비즈온,12510,Dec-12,6.34
더존비즈온,12510,Dec-13,5.05
더존비즈온,12510,Dec-14,7.54
더존비즈온,12510,Dec-15,16.59
더존비즈온,12510,Dec-16,35.55
더존비즈온,12510,Dec-17,62.1
더존비즈온,12510,Dec-18,74.68
더존비즈온,12510,Dec-19,24.23
덕산테코피아,317330,Dec-19,67.11
덕성,4830,Dec-11,0.56
덕성,4830,Dec-12,4.24
덕성,4830,Dec-13,6.61
덕성,4830,Dec-14,2
덕성,4830,Dec-15,0.96
덕성,4830,Dec-16,5.46
덕성,4830,Dec-17,2.56
덕성,4830,Dec-18,-2.67
덕성,4830,Dec-19,0.54
덕신하우징,90410,Dec-14,21.83
덕신하우징,90410,Dec-15,33.43
덕신하우징,90410,Dec-16,-15.9
덕신하우징,90410,Dec-17,9.91
덕신하우징,90410,Dec-18,10.37
덕신하우징,90410,Dec-19,2.49
데이타솔루션,263800,Dec-17,2.37
데이타솔루션,263800,Dec-18,-9.93
데이타솔루션,263800,Dec-19,1.04
덱스터스튜디오,206560,Dec-15,8.42
덱스터스튜디오,206560,Dec-16,35.49
덱스터스튜디오,206560,Dec-17,-8.98
덱스터스튜디오,206560,Dec-18,1.37
덱스터스튜디오,206560,Dec-19,-22.45
덴티스,261200,Dec-17,-2.33
덴티스,261200,Dec-18,-1.55
덴티스,261200,Dec-19,-3.08
덴티움,145720,Dec-17,96.99
덴티움,145720,Dec-18,30.42
덴티움,145720,Dec-19,8.65
도화엔지니어링,2150,Dec-11,9.27
도화엔지니어링,2150,Dec-12,0.32
도화엔지니어링,2150,Dec-13,2.52
도화엔지니어링,2150,Dec-14,0.97
도화엔지니어링,2150,Dec-15,9.07
도화엔지니어링,2150,Dec-16,362.4
도화엔지니어링,2150,Dec-17,79.08
도화엔지니어링,2150,Dec-18,50.02
도화엔지니어링,2150,Dec-19,116.83
동구바이오제약,6620,Dec-18,15.6
동구바이오제약,6620,Dec-19,16.2
동국알앤에스,75970,Dec-11,1.85
동국알앤에스,75970,Dec-12,2.77
동국알앤에스,75970,Dec-13,2
동국알앤에스,75970,Dec-14,1.58
동국알앤에스,75970,Dec-15,0.41
동국알앤에스,75970,Dec-16,3.56
동국알앤에스,75970,Dec-17,4.25
동국알앤에스,75970,Dec-18,6.54
동국알앤에스,75970,Dec-19,4.38
동국에스엔씨,100130,Dec-11,-118.61
동국에스엔씨,100130,Dec-12,21.23
동국에스엔씨,100130,Dec-13,46.79
동국에스엔씨,100130,Dec-14,225.15
동국에스엔씨,100130,Dec-15,354.85
동국에스엔씨,100130,Dec-16,21.99
동국에스엔씨,100130,Dec-17,6.91
동국에스엔씨,100130,Dec-18,-2.8
동국에스엔씨,100130,Dec-19,7.46
동남합성,23450,Dec-11,5.57
동남합성,23450,Dec-12,3.41
동남합성,23450,Dec-13,4030.16
동남합성,23450,Dec-14,12.09
동남합성,23450,Dec-15,14.32
동남합성,23450,Dec-16,39.29
동남합성,23450,Dec-17,1.79
동남합성,23450,Dec-18,12.08
동남합성,23450,Dec-19,21.94
동방,4140,Dec-11,1.24
동방,4140,Dec-12,1.03
동방,4140,Dec-13,0.15
동방,4140,Dec-14,-0.03
동방,4140,Dec-15,1.46
동방,4140,Dec-16,2.77
동방,4140,Dec-17,1.08
동방,4140,Dec-18,1.02
동방,4140,Dec-19,1.21
동방선기,99410,Dec-11,2
동방선기,99410,Dec-12,-1.33
동방선기,99410,Dec-13,-3.39
동방선기,99410,Dec-14,-0.86
동방선기,99410,Dec-15,0.86
동방선기,99410,Dec-16,2.64
동방선기,99410,Dec-17,-4741.58
동방선기,99410,Dec-18,-4741.58
동방선기,99410,Dec-19,-160.58
동방아그로,7590,Dec-11,75.46
동방아그로,7590,Dec-12,57.01
동방아그로,7590,Dec-13,39.86
동방아그로,7590,Dec-14,1069.33
동방아그로,7590,Dec-15,229.73
동방아그로,7590,Dec-16,109.99
동방아그로,7590,Dec-17,154.95
동방아그로,7590,Dec-18,127.52
동방아그로,7590,Dec-19,20.22
동서,26960,Dec-16,4106.49
동서,26960,Dec-17,6292.7
동서,26960,Dec-18,1737.39
동서,26960,Dec-19,643
동성케미컬,102260,Dec-11,1.8
동성케미컬,102260,Dec-12,3.67
동성케미컬,102260,Dec-13,3.49
동성케미컬,102260,Dec-14,4.95
동성케미컬,102260,Dec-15,9.13
동성케미컬,102260,Dec-16,10.75
동성케미컬,102260,Dec-17,0.59
동성케미컬,102260,Dec-18,1.09
동성케미컬,102260,Dec-19,6.51
동성화인텍,33500,Dec-11,0.66
동성화인텍,33500,Dec-12,1.89
동성화인텍,33500,Dec-13,2.86
동성화인텍,33500,Dec-14,5.39
동성화인텍,33500,Dec-15,6.46
동성화인텍,33500,Dec-16,5.1
동성화인텍,33500,Dec-17,-8.98
동성화인텍,33500,Dec-18,-2.75
동성화인텍,33500,Dec-19,7.3
동아엘텍,88130,Dec-11,22.14
동아엘텍,88130,Dec-12,12.46
동아엘텍,88130,Dec-13,11.13
동아엘텍,88130,Dec-14,10.14
동아엘텍,88130,Dec-15,15.95
동아엘텍,88130,Dec-16,91.56
동아엘텍,88130,Dec-17,97.43
동아엘텍,88130,Dec-18,339.56
동아엘텍,88130,Dec-19,151.86
동아지질,28100,Dec-11,9.15
동아지질,28100,Dec-12,13.09
동아지질,28100,Dec-13,3.14
동아지질,28100,Dec-14,1.96
동아지질,28100,Dec-15,3.36
동아지질,28100,Dec-16,15.5
동아지질,28100,Dec-17,21.39
동아지질,28100,Dec-18,31.14
동아지질,28100,Dec-19,16.69
동양,1520,Dec-11,-0.13
동양,1520,Dec-12,0.34
동양,1520,Dec-13,-0.12
동양,1520,Dec-14,0.48
동양,1520,Dec-15,2.07
동양,1520,Dec-16,20.89
동양,1520,Dec-17,16.77
동양,1520,Dec-18,2.17
동양,1520,Dec-19,-21.49
동양고속,84670,Dec-11,0.07
동양고속,84670,Dec-12,2.32
동양고속,84670,Dec-13,2.57
동양고속,84670,Dec-14,6.01
동양고속,84670,Dec-15,5.39
동양고속,84670,Dec-16,7.92
동양고속,84670,Dec-17,2.68
동양고속,84670,Dec-18,2.03
동양고속,84670,Dec-19,7.01
동양에스텍,60380,Dec-11,1.35
동양에스텍,60380,Dec-12,-0.48
동양에스텍,60380,Dec-13,1.57
동양에스텍,60380,Dec-14,1.02
동양에스텍,60380,Dec-15,1.58
동양에스텍,60380,Dec-16,2.96
동양에스텍,60380,Dec-17,1.37
동양에스텍,60380,Dec-18,0.95
동양에스텍,60380,Dec-19,1.16
동우팜투테이블,88910,Dec-11,39.53
동우팜투테이블,88910,Dec-12,-5.55
동우팜투테이블,88910,Dec-13,17.81
동우팜투테이블,88910,Dec-14,8.22
동우팜투테이블,88910,Dec-15,39.84
동우팜투테이블,88910,Dec-16,140.63
동우팜투테이블,88910,Dec-17,220.07
동우팜투테이블,88910,Dec-18,633.74
동우팜투테이블,88910,Dec-19,124.27
동운아나텍,94170,Dec-15,41.32
동운아나텍,94170,Dec-16,45.4
동운아나텍,94170,Dec-17,-13.85
동운아나텍,94170,Dec-18,-10.17
동운아나텍,94170,Dec-19,-1.77
동원개발,13120,Dec-11,59.43
동원개발,13120,Dec-12,215.17
동원개발,13120,Dec-13,143.7
동원개발,13120,Dec-14,126.03
동원개발,13120,Dec-15,425.92
동원개발,13120,Dec-16,66776.64
동원개발,13120,Dec-17,66776.64
동원개발,13120,Dec-18,35453.8
동원개발,13120,Dec-19,522.81
동원에프앤비,49770,Dec-11,5.53
동원에프앤비,49770,Dec-12,2.77
동원에프앤비,49770,Dec-13,5
동원에프앤비,49770,Dec-14,10.48
동원에프앤비,49770,Dec-15,14.56
동원에프앤비,49770,Dec-16,11.86
동원에프앤비,49770,Dec-17,7.54
동원에프앤비,49770,Dec-18,6.6
동원에프앤비,49770,Dec-19,6.96
동일기연,32960,Dec-11,362.85
동일기연,32960,Dec-12,839.85
동일기연,32960,Dec-13,839.85
동일기연,32960,Dec-14,839.85
동일기연,32960,Dec-15,839.85
동일기연,32960,Dec-16,839.85
동일기연,32960,Dec-17,839.85
동일기연,32960,Dec-18,-2538.84
동일기연,32960,Dec-19,26.51
동진쎄미켐,5290,Dec-11,0.74
동진쎄미켐,5290,Dec-12,1.32
동진쎄미켐,5290,Dec-13,1.16
동진쎄미켐,5290,Dec-14,1.95
동진쎄미켐,5290,Dec-15,3.59
동진쎄미켐,5290,Dec-16,3.28
동진쎄미켐,5290,Dec-17,5.59
동진쎄미켐,5290,Dec-18,5.44
동진쎄미켐,5290,Dec-19,7.93
두산,150,Dec-11,6.95
두산,150,Dec-12,2.8
두산,150,Dec-13,1.48
두산,150,Dec-14,1.43
두산,150,Dec-15,0.38
두산,150,Dec-16,1.57
두산,150,Dec-17,2.08
두산,150,Dec-18,2.08
두산,150,Dec-19,2.11
두산테스나,131970,Dec-13,6.54
두산테스나,131970,Dec-14,5.14
두산테스나,131970,Dec-15,-3.66
두산테스나,131970,Dec-16,-2.43
두산테스나,131970,Dec-17,22.88
두산테스나,131970,Dec-18,41.15
두산테스나,131970,Dec-19,12.14
두올,16740,Dec-16,8.73
두올,16740,Dec-17,10.6
두올,16740,Dec-18,11.83
두올,16740,Dec-19,11.51
듀오백,73190,Dec-11,10.84
듀오백,73190,Dec-12,-13.05
듀오백,73190,Dec-13,2.85
듀오백,73190,Dec-14,-63.35
듀오백,73190,Dec-15,-123.36
듀오백,73190,Dec-16,-157.57
듀오백,73190,Dec-17,108.72
듀오백,73190,Dec-18,-157.57
듀오백,73190,Dec-19,-119.78
드래곤플라이,30350,Dec-11,2.65
드래곤플라이,30350,Dec-12,2.54
드래곤플라이,30350,Dec-13,0.18
드래곤플라이,30350,Dec-14,1.63
드래곤플라이,30350,Dec-15,2.65
드래곤플라이,30350,Dec-16,1.34
드래곤플라이,30350,Dec-17,-4.35
드래곤플라이,30350,Dec-18,-4.25
드래곤플라이,30350,Dec-19,-73.66
드림시큐리티,203650,Dec-14,-1.48
드림시큐리티,203650,Dec-15,-1.55
드림시큐리티,203650,Dec-16,-2.78
드림시큐리티,203650,Dec-17,6.86
드림시큐리티,203650,Dec-18,122.53
드림시큐리티,203650,Dec-19,28.48
드림어스컴퍼니,60570,Dec-11,-30.53
드림어스컴퍼니,60570,Dec-12,-19.73
드림어스컴퍼니,60570,Dec-13,-44.51
드림어스컴퍼니,60570,Dec-14,11.17
드림어스컴퍼니,60570,Dec-15,0.83
드림어스컴퍼니,60570,Dec-16,-24.34
드림어스컴퍼니,60570,Dec-17,-19.57
드림어스컴퍼니,60570,Dec-18,-7.4
드림어스컴퍼니,60570,Dec-19,-50.17
드림텍,192650,Dec-19,8.67
디딤,217620,Dec-15,-1.21
디딤,217620,Dec-16,-1.45
디딤,217620,Dec-17,1.66
디딤,217620,Dec-18,4.06
디딤,217620,Dec-19,1.3
디모아,16670,Dec-11,50.45
디모아,16670,Dec-12,21.46
디모아,16670,Dec-13,53.74
디모아,16670,Dec-14,177.62
디모아,16670,Dec-15,372.62
디모아,16670,Dec-16,24.56
디모아,16670,Dec-17,13.98
디모아,16670,Dec-18,17.19
디모아,16670,Dec-19,44.68
디바이스이엔지,187870,Dec-17,75.5
디바이스이엔지,187870,Dec-18,213.19
디바이스이엔지,187870,Dec-19,276.74
디비아이엔씨,12030,Dec-11,0.7
디비아이엔씨,12030,Dec-12,1.13
디비아이엔씨,12030,Dec-13,1.03
