회사명,거래소코드,회계년도,상장일,설립일
디젠스(주),113810,2018/12,2012/11/22,2006/02/01
디젠스(주),113810,2019/12,2012/11/22,2006/02/01
디케이락(주),105740,2011/12,2010/11/12,1992/01/20
디케이락(주),105740,2012/12,2010/11/12,1992/01/20
디케이락(주),105740,2013/12,2010/11/12,1992/01/20
디케이락(주),105740,2014/12,2010/11/12,1992/01/20
디케이락(주),105740,2015/12,2010/11/12,1992/01/20
디케이락(주),105740,2016/12,2010/11/12,1992/01/20
디케이락(주),105740,2017/12,2010/11/12,1992/01/20
디케이락(주),105740,2018/12,2010/11/12,1992/01/20
디케이락(주),105740,2019/12,2010/11/12,1992/01/20
라온시큐어(주),042510,2011/12,2001/01/03,1998/04/16
라온시큐어(주),042510,2012/12,2001/01/03,1998/04/16
라온시큐어(주),042510,2013/12,2001/01/03,1998/04/16
라온시큐어(주),042510,2014/12,2001/01/03,1998/04/16
라온시큐어(주),042510,2015/12,2001/01/03,1998/04/16
라온시큐어(주),042510,2016/12,2001/01/03,1998/04/16
라온시큐어(주),042510,2017/12,2001/01/03,1998/04/16
라온시큐어(주),042510,2018/12,2001/01/03,1998/04/16
라온시큐어(주),042510,2019/12,2001/01/03,1998/04/16
라온피플(주),300120,2019/12,2019/10/18,2010/01/18
램테크놀러지(주),171010,2013/12,2013/11/18,2001/10/25
램테크놀러지(주),171010,2014/12,2013/11/18,2001/10/25
램테크놀러지(주),171010,2015/12,2013/11/18,2001/10/25
램테크놀러지(주),171010,2016/12,2013/11/18,2001/10/25
램테크놀러지(주),171010,2017/12,2013/11/18,2001/10/25
램테크놀러지(주),171010,2018/12,2013/11/18,2001/10/25
램테크놀러지(주),171010,2019/12,2013/11/18,2001/10/25
로스웰인터내셔널유한회사,900260,2015/12,2016/06/30,2014/02/05
로스웰인터내셔널유한회사,900260,2016/12,2016/06/30,2014/02/05
로스웰인터내셔널유한회사,900260,2017/12,2016/06/30,2014/02/05
로스웰인터내셔널유한회사,900260,2018/12,2016/06/30,2014/02/05
로스웰인터내셔널유한회사,900260,2019/12,2016/06/30,2014/02/05
로체시스템즈(주),071280,2011/12,2003/11/14,1997/11/01
로체시스템즈(주),071280,2012/12,2003/11/14,1997/11/01
로체시스템즈(주),071280,2013/12,2003/11/14,1997/11/01
로체시스템즈(주),071280,2014/12,2003/11/14,1997/11/01
로체시스템즈(주),071280,2015/12,2003/11/14,1997/11/01
로체시스템즈(주),071280,2016/12,2003/11/14,1997/11/01
로체시스템즈(주),071280,2017/12,2003/11/14,1997/11/01
로체시스템즈(주),071280,2018/12,2003/11/14,1997/11/01
로체시스템즈(주),071280,2019/12,2003/11/14,1997/11/01
롯데관광개발(주),032350,2011/12,2006/06/08,1971/05/24
롯데관광개발(주),032350,2012/12,2006/06/08,1971/05/24
롯데관광개발(주),032350,2013/12,2006/06/08,1971/05/24
롯데관광개발(주),032350,2014/12,2006/06/08,1971/05/24
롯데관광개발(주),032350,2015/12,2006/06/08,1971/05/24
롯데관광개발(주),032350,2016/12,2006/06/08,1971/05/24
롯데관광개발(주),032350,2017/12,2006/06/08,1971/05/24
롯데관광개발(주),032350,2018/12,2006/06/08,1971/05/24
롯데관광개발(주),032350,2019/12,2006/06/08,1971/05/24
롯데쇼핑(주),023530,2011/12,2006/02/09,1970/07/02
롯데쇼핑(주),023530,2012/12,2006/02/09,1970/07/02
롯데쇼핑(주),023530,2013/12,2006/02/09,1970/07/02
롯데쇼핑(주),023530,2014/12,2006/02/09,1970/07/02
롯데쇼핑(주),023530,2015/12,2006/02/09,1970/07/02
롯데쇼핑(주),023530,2016/12,2006/02/09,1970/07/02
롯데쇼핑(주),023530,2017/12,2006/02/09,1970/07/02
롯데쇼핑(주),023530,2018/12,2006/02/09,1970/07/02
롯데쇼핑(주),023530,2019/12,2006/02/09,1970/07/02
롯데정밀화학(주),004000,2011/12,1976/04/15,1964/08/27
롯데정밀화학(주),004000,2012/12,1976/04/15,1964/08/27
롯데정밀화학(주),004000,2013/12,1976/04/15,1964/08/27
롯데정밀화학(주),004000,2014/12,1976/04/15,1964/08/27
롯데정밀화학(주),004000,2015/12,1976/04/15,1964/08/27
롯데정밀화학(주),004000,2016/12,1976/04/15,1964/08/27
롯데정밀화학(주),004000,2017/12,1976/04/15,1964/08/27
롯데정밀화학(주),004000,2018/12,1976/04/15,1964/08/27
롯데정밀화학(주),004000,2019/12,1976/04/15,1964/08/27
롯데정보통신(주),286940,2018/12,2018/07/27,2017/11/02
롯데정보통신(주),286940,2019/12,2018/07/27,2017/11/02
롯데제과(주),280360,2017/12,2017/10/30,2017/10/12
롯데제과(주),280360,2018/12,2017/10/30,2017/10/12
롯데제과(주),280360,2019/12,2017/10/30,2017/10/12
롯데지주(주),004990,2011/12,1974/02/16,1967/03/24
롯데지주(주),004990,2012/12,1974/02/16,1967/03/24
롯데지주(주),004990,2013/12,1974/02/16,1967/03/24
롯데지주(주),004990,2014/12,1974/02/16,1967/03/24
롯데지주(주),004990,2015/12,1974/02/16,1967/03/24
롯데지주(주),004990,2016/12,1974/02/16,1967/03/24
롯데지주(주),004990,2017/12,1974/02/16,1967/03/24
롯데지주(주),004990,2018/12,1974/02/16,1967/03/24
롯데지주(주),004990,2019/12,1974/02/16,1967/03/24
롯데칠성음료(주),005300,2011/12,1973/06/21,1967/11/29
롯데칠성음료(주),005300,2012/12,1973/06/21,1967/11/29
롯데칠성음료(주),005300,2013/12,1973/06/21,1967/11/29
롯데칠성음료(주),005300,2014/12,1973/06/21,1967/11/29
롯데칠성음료(주),005300,2015/12,1973/06/21,1967/11/29
롯데칠성음료(주),005300,2016/12,1973/06/21,1967/11/29
롯데칠성음료(주),005300,2017/12,1973/06/21,1967/11/29
롯데칠성음료(주),005300,2018/12,1973/06/21,1967/11/29
롯데칠성음료(주),005300,2019/12,1973/06/21,1967/11/29
롯데케미칼(주),011170,2011/12,1991/05/30,1976/03/16
롯데케미칼(주),011170,2012/12,1991/05/30,1976/03/16
롯데케미칼(주),011170,2013/12,1991/05/30,1976/03/16
롯데케미칼(주),011170,2014/12,1991/05/30,1976/03/16
롯데케미칼(주),011170,2015/12,1991/05/30,1976/03/16
롯데케미칼(주),011170,2016/12,1991/05/30,1976/03/16
롯데케미칼(주),011170,2017/12,1991/05/30,1976/03/16
롯데케미칼(주),011170,2018/12,1991/05/30,1976/03/16
롯데케미칼(주),011170,2019/12,1991/05/30,1976/03/16
롯데하이마트(주),071840,2011/12,2011/06/29,1987/07/01
롯데하이마트(주),071840,2012/12,2011/06/29,1987/07/01
롯데하이마트(주),071840,2013/12,2011/06/29,1987/07/01
롯데하이마트(주),071840,2014/12,2011/06/29,1987/07/01
롯데하이마트(주),071840,2015/12,2011/06/29,1987/07/01
롯데하이마트(주),071840,2016/12,2011/06/29,1987/07/01
롯데하이마트(주),071840,2017/12,2011/06/29,1987/07/01
롯데하이마트(주),071840,2018/12,2011/06/29,1987/07/01
롯데하이마트(주),071840,2019/12,2011/06/29,1987/07/01
리노공업(주),058470,2011/12,2001/12/18,1996/12/20
리노공업(주),058470,2012/12,2001/12/18,1996/12/20
리노공업(주),058470,2013/12,2001/12/18,1996/12/20
리노공업(주),058470,2014/12,2001/12/18,1996/12/20
리노공업(주),058470,2015/12,2001/12/18,1996/12/20
리노공업(주),058470,2016/12,2001/12/18,1996/12/20
리노공업(주),058470,2017/12,2001/12/18,1996/12/20
리노공업(주),058470,2018/12,2001/12/18,1996/12/20
리노공업(주),058470,2019/12,2001/12/18,1996/12/20
마이크로로봇(주),182690,2014/12,2014/10/30,2000/06/30
마이크로로봇(주),182690,2015/12,2014/10/30,2000/06/30
마이크로로봇(주),182690,2016/12,2014/10/30,2000/06/30
마이크로로봇(주),182690,2017/12,2014/10/30,2000/06/30
마이크로로봇(주),182690,2018/12,2014/10/30,2000/06/30
마이크로로봇(주),182690,2019/12,2014/10/30,2000/06/30
만호제강(주),001080,2011/06,1977/06/18,1953/09/04
만호제강(주),001080,2012/06,1977/06/18,1953/09/04
만호제강(주),001080,2013/06,1977/06/18,1953/09/04
만호제강(주),001080,2014/06,1977/06/18,1953/09/04
만호제강(주),001080,2015/06,1977/06/18,1953/09/04
만호제강(주),001080,2016/06,1977/06/18,1953/09/04
만호제강(주),001080,2017/06,1977/06/18,1953/09/04
만호제강(주),001080,2018/06,1977/06/18,1953/09/04
만호제강(주),001080,2019/06,1977/06/18,1953/09/04
매일유업(주),267980,2017/12,2017/06/05,2017/05/01
매일유업(주),267980,2018/12,2017/06/05,2017/05/01
매일유업(주),267980,2019/12,2017/06/05,2017/05/01
매일홀딩스(주),005990,2011/12,1999/05/14,1969/02/14
매일홀딩스(주),005990,2012/12,1999/05/14,1969/02/14
매일홀딩스(주),005990,2013/12,1999/05/14,1969/02/14
매일홀딩스(주),005990,2014/12,1999/05/14,1969/02/14
매일홀딩스(주),005990,2015/12,1999/05/14,1969/02/14
매일홀딩스(주),005990,2016/12,1999/05/14,1969/02/14
매일홀딩스(주),005990,2017/12,1999/05/14,1969/02/14
매일홀딩스(주),005990,2018/12,1999/05/14,1969/02/14
매일홀딩스(주),005990,2019/12,1999/05/14,1969/02/14
메가스터디(주),072870,2011/12,2004/12/21,2000/07/12
메가스터디(주),072870,2012/12,2004/12/21,2000/07/12
메가스터디(주),072870,2013/12,2004/12/21,2000/07/12
메가스터디(주),072870,2014/12,2004/12/21,2000/07/12
메가스터디(주),072870,2015/12,2004/12/21,2000/07/12
메가스터디(주),072870,2016/12,2004/12/21,2000/07/12
메가스터디(주),072870,2017/12,2004/12/21,2000/07/12
메가스터디(주),072870,2018/12,2004/12/21,2000/07/12
메가스터디(주),072870,2019/12,2004/12/21,2000/07/12
메가스터디교육(주),215200,2015/12,2015/05/04,2015/04/03
메가스터디교육(주),215200,2016/12,2015/05/04,2015/04/03
메가스터디교육(주),215200,2017/12,2015/05/04,2015/04/03
메가스터디교육(주),215200,2018/12,2015/05/04,2015/04/03
메가스터디교육(주),215200,2019/12,2015/05/04,2015/04/03
메가엠디(주),133750,2015/12,2015/12/18,2004/01/19
메가엠디(주),133750,2016/12,2015/12/18,2004/01/19
메가엠디(주),133750,2017/12,2015/12/18,2004/01/19
메가엠디(주),133750,2018/12,2015/12/18,2004/01/19
메가엠디(주),133750,2019/12,2015/12/18,2004/01/19
메디앙스(주),014100,2011/12,1995/01/03,1979/04/28
메디앙스(주),014100,2012/12,1995/01/03,1979/04/28
메디앙스(주),014100,2013/12,1995/01/03,1979/04/28
메디앙스(주),014100,2014/12,1995/01/03,1979/04/28
메디앙스(주),014100,2015/12,1995/01/03,1979/04/28
메디앙스(주),014100,2016/12,1995/01/03,1979/04/28
메디앙스(주),014100,2017/12,1995/01/03,1979/04/28
메디앙스(주),014100,2018/12,1995/01/03,1979/04/28
메디앙스(주),014100,2019/12,1995/01/03,1979/04/28
메디포스트(주),078160,2011/12,2005/07/29,2000/06/26
메디포스트(주),078160,2012/12,2005/07/29,2000/06/26
메디포스트(주),078160,2013/12,2005/07/29,2000/06/26
메디포스트(주),078160,2014/12,2005/07/29,2000/06/26
메디포스트(주),078160,2015/12,2005/07/29,2000/06/26
메디포스트(주),078160,2016/12,2005/07/29,2000/06/26
메디포스트(주),078160,2017/12,2005/07/29,2000/06/26
메디포스트(주),078160,2018/12,2005/07/29,2000/06/26
메디포스트(주),078160,2019/12,2005/07/29,2000/06/26
명문제약(주),017180,2011/12,2008/07/10,1983/09/01
명문제약(주),017180,2012/12,2008/07/10,1983/09/01
명문제약(주),017180,2013/12,2008/07/10,1983/09/01
명문제약(주),017180,2014/12,2008/07/10,1983/09/01
명문제약(주),017180,2015/12,2008/07/10,1983/09/01
명문제약(주),017180,2016/12,2008/07/10,1983/09/01
명문제약(주),017180,2017/12,2008/07/10,1983/09/01
명문제약(주),017180,2018/12,2008/07/10,1983/09/01
명문제약(주),017180,2019/12,2008/07/10,1983/09/01
명성티엔에스(주),257370,2018/12,2018/09/13,2001/10/15
명성티엔에스(주),257370,2019/12,2018/09/13,2001/10/15
모바일어플라이언스(주),087260,2017/12,2017/02/24,2004/04/16
모바일어플라이언스(주),087260,2018/12,2017/02/24,2004/04/16
모바일어플라이언스(주),087260,2019/12,2017/02/24,2004/04/16
모트렉스(주),118990,2017/12,2017/08/04,2001/10/01
모트렉스(주),118990,2018/12,2017/08/04,2001/10/01
모트렉스(주),118990,2019/12,2017/08/04,2001/10/01
무림에스피(주),001810,2011/12,2000/01/04,1956/07/26
무림에스피(주),001810,2012/12,2000/01/04,1956/07/26
무림에스피(주),001810,2013/12,2000/01/04,1956/07/26
무림에스피(주),001810,2014/12,2000/01/04,1956/07/26
무림에스피(주),001810,2015/12,2000/01/04,1956/07/26
무림에스피(주),001810,2016/12,2000/01/04,1956/07/26
무림에스피(주),001810,2017/12,2000/01/04,1956/07/26
무림에스피(주),001810,2018/12,2000/01/04,1956/07/26
무림에스피(주),001810,2019/12,2000/01/04,1956/07/26
무림페이퍼(주),009200,2011/12,1990/06/09,1973/08/29
무림페이퍼(주),009200,2012/12,1990/06/09,1973/08/29
무림페이퍼(주),009200,2013/12,1990/06/09,1973/08/29
무림페이퍼(주),009200,2014/12,1990/06/09,1973/08/29
무림페이퍼(주),009200,2015/12,1990/06/09,1973/08/29
무림페이퍼(주),009200,2016/12,1990/06/09,1973/08/29
무림페이퍼(주),009200,2017/12,1990/06/09,1973/08/29
무림페이퍼(주),009200,2018/12,1990/06/09,1973/08/29
무림페이퍼(주),009200,2019/12,1990/06/09,1973/08/29
무림피앤피(주),009580,2011/12,1989/06/20,1974/01/14
무림피앤피(주),009580,2012/12,1989/06/20,1974/01/14
무림피앤피(주),009580,2013/12,1989/06/20,1974/01/14
무림피앤피(주),009580,2014/12,1989/06/20,1974/01/14
무림피앤피(주),009580,2015/12,1989/06/20,1974/01/14
무림피앤피(주),009580,2016/12,1989/06/20,1974/01/14
무림피앤피(주),009580,2017/12,1989/06/20,1974/01/14
무림피앤피(주),009580,2018/12,1989/06/20,1974/01/14
무림피앤피(주),009580,2019/12,1989/06/20,1974/01/14
문배철강(주),008420,2011/12,1994/11/05,1973/01/22
문배철강(주),008420,2012/12,1994/11/05,1973/01/22
문배철강(주),008420,2013/12,1994/11/05,1973/01/22
문배철강(주),008420,2014/12,1994/11/05,1973/01/22
문배철강(주),008420,2015/12,1994/11/05,1973/01/22
문배철강(주),008420,2016/12,1994/11/05,1973/01/22
문배철강(주),008420,2017/12,1994/11/05,1973/01/22
문배철강(주),008420,2018/12,1994/11/05,1973/01/22
문배철강(주),008420,2019/12,1994/11/05,1973/01/22
미디어젠(주),279600,2019/12,2019/11/05,2000/06/20
미래나노텍(주),095500,2011/12,2007/10/01,2002/08/01
미래나노텍(주),095500,2012/12,2007/10/01,2002/08/01
미래나노텍(주),095500,2013/12,2007/10/01,2002/08/01
미래나노텍(주),095500,2014/12,2007/10/01,2002/08/01
미래나노텍(주),095500,2015/12,2007/10/01,2002/08/01
미래나노텍(주),095500,2016/12,2007/10/01,2002/08/01
미래나노텍(주),095500,2017/12,2007/10/01,2002/08/01
미래나노텍(주),095500,2018/12,2007/10/01,2002/08/01
미래나노텍(주),095500,2019/12,2007/10/01,2002/08/01
미래산업(주),025560,2011/12,1996/11/22,1991/01/01
미래산업(주),025560,2012/12,1996/11/22,1991/01/01
미래산업(주),025560,2013/12,1996/11/22,1991/01/01
미래산업(주),025560,2014/12,1996/11/22,1991/01/01
미래산업(주),025560,2015/12,1996/11/22,1991/01/01
미래산업(주),025560,2016/12,1996/11/22,1991/01/01
미래산업(주),025560,2017/12,1996/11/22,1991/01/01
미래산업(주),025560,2018/12,1996/11/22,1991/01/01
미래산업(주),025560,2019/12,1996/11/22,1991/01/01
미스터블루(주),207760,2014/12,2014/12/12,2014/10/10
미스터블루(주),207760,2015/12,2014/12/12,2014/10/10
미스터블루(주),207760,2016/12,2014/12/12,2014/10/10
미스터블루(주),207760,2017/12,2014/12/12,2014/10/10
미스터블루(주),207760,2018/12,2014/12/12,2014/10/10
미스터블루(주),207760,2019/12,2014/12/12,2014/10/10
미원상사(주),002840,2011/12,1989/09/25,1959/11/03
미원상사(주),002840,2012/12,1989/09/25,1959/11/03
미원상사(주),002840,2013/12,1989/09/25,1959/11/03
미원상사(주),002840,2014/12,1989/09/25,1959/11/03
미원상사(주),002840,2015/12,1989/09/25,1959/11/03
미원상사(주),002840,2016/12,1989/09/25,1959/11/03
미원상사(주),002840,2017/12,1989/09/25,1959/11/03
미원상사(주),002840,2018/12,1989/09/25,1959/11/03
미원상사(주),002840,2019/12,1989/09/25,1959/11/03
미원스페셜티케미칼(주),268280,2017/12,2017/05/22,2017/05/01
미원스페셜티케미칼(주),268280,2018/12,2017/05/22,2017/05/01
미원스페셜티케미칼(주),268280,2019/12,2017/05/22,2017/05/01
미원홀딩스(주),107590,2011/12,2009/03/02,2009/02/02
미원홀딩스(주),107590,2012/12,2009/03/02,2009/02/02
미원홀딩스(주),107590,2013/12,2009/03/02,2009/02/02
미원홀딩스(주),107590,2014/12,2009/03/02,2009/02/02
미원홀딩스(주),107590,2015/12,2009/03/02,2009/02/02
미원홀딩스(주),107590,2016/12,2009/03/02,2009/02/02
미원홀딩스(주),107590,2017/12,2009/03/02,2009/02/02
미원홀딩스(주),107590,2018/12,2009/03/02,2009/02/02
미원홀딩스(주),107590,2019/12,2009/03/02,2009/02/02
미원화학(주),134380,2011/12,2011/02/15,2011/01/03
미원화학(주),134380,2012/12,2011/02/15,2011/01/03
미원화학(주),134380,2013/12,2011/02/15,2011/01/03
미원화학(주),134380,2014/12,2011/02/15,2011/01/03
미원화학(주),134380,2015/12,2011/02/15,2011/01/03
미원화학(주),134380,2016/12,2011/02/15,2011/01/03
미원화학(주),134380,2017/12,2011/02/15,2011/01/03
미원화학(주),134380,2018/12,2011/02/15,2011/01/03
미원화학(주),134380,2019/12,2011/02/15,2011/01/03
미창석유공업(주),003650,2011/12,1989/09/27,1962/12/27
미창석유공업(주),003650,2012/12,1989/09/27,1962/12/27
미창석유공업(주),003650,2013/12,1989/09/27,1962/12/27
미창석유공업(주),003650,2014/12,1989/09/27,1962/12/27
미창석유공업(주),003650,2015/12,1989/09/27,1962/12/27
미창석유공업(주),003650,2016/12,1989/09/27,1962/12/27
미창석유공업(주),003650,2017/12,1989/09/27,1962/12/27
미창석유공업(주),003650,2018/12,1989/09/27,1962/12/27
미창석유공업(주),003650,2019/12,1989/09/27,1962/12/27
바디텍메드(주),206640,2014/12,2014/12/29,2014/09/30
바디텍메드(주),206640,2015/12,2014/12/29,2014/09/30
바디텍메드(주),206640,2016/12,2014/12/29,2014/09/30
바디텍메드(주),206640,2017/12,2014/12/29,2014/09/30
바디텍메드(주),206640,2018/12,2014/12/29,2014/09/30
바디텍메드(주),206640,2019/12,2014/12/29,2014/09/30
바이온(주),032980,2011/06,1997/08/06,1983/11/01
바이온(주),032980,2012/06,1997/08/06,1983/11/01
바이온(주),032980,2013/06,1997/08/06,1983/11/01
바이온(주),032980,2014/06,1997/08/06,1983/11/01
바이온(주),032980,2015/12,1997/08/06,1983/11/01
바이온(주),032980,2016/12,1997/08/06,1983/11/01
바이온(주),032980,2017/12,1997/08/06,1983/11/01
바이온(주),032980,2018/12,1997/08/06,1983/11/01
바이온(주),032980,2019/12,1997/08/06,1983/11/01
백광산업(주),001340,2011/12,1976/06/10,1954/11/25
백광산업(주),001340,2012/12,1976/06/10,1954/11/25
백광산업(주),001340,2013/12,1976/06/10,1954/11/25
백광산업(주),001340,2014/12,1976/06/10,1954/11/25
백광산업(주),001340,2015/12,1976/06/10,1954/11/25
백광산업(주),001340,2016/12,1976/06/10,1954/11/25
백광산업(주),001340,2017/12,1976/06/10,1954/11/25
백광산업(주),001340,2018/12,1976/06/10,1954/11/25
백광산업(주),001340,2019/12,1976/06/10,1954/11/25
범양건영(주),002410,2011/12,1988/05/25,1958/08/21
범양건영(주),002410,2012/12,1988/05/25,1958/08/21
범양건영(주),002410,2013/12,1988/05/25,1958/08/21
범양건영(주),002410,2014/12,1988/05/25,1958/08/21
범양건영(주),002410,2015/12,1988/05/25,1958/08/21
범양건영(주),002410,2016/12,1988/05/25,1958/08/21
범양건영(주),002410,2017/12,1988/05/25,1958/08/21
범양건영(주),002410,2018/12,1988/05/25,1958/08/21
범양건영(주),002410,2019/12,1988/05/25,1958/08/21
베뉴지(주),019010,2011/12,1993/11/05,1979/04/27
베뉴지(주),019010,2012/12,1993/11/05,1979/04/27
베뉴지(주),019010,2013/12,1993/11/05,1979/04/27
베뉴지(주),019010,2014/12,1993/11/05,1979/04/27
베뉴지(주),019010,2015/12,1993/11/05,1979/04/27
베뉴지(주),019010,2016/12,1993/11/05,1979/04/27
베뉴지(주),019010,2017/12,1993/11/05,1979/04/27
베뉴지(주),019010,2018/12,1993/11/05,1979/04/27
베뉴지(주),019010,2019/12,1993/11/05,1979/04/27
보성파워텍(주),006910,2011/12,1994/09/07,1970/11/21
보성파워텍(주),006910,2012/12,1994/09/07,1970/11/21
보성파워텍(주),006910,2013/12,1994/09/07,1970/11/21
보성파워텍(주),006910,2014/12,1994/09/07,1970/11/21
보성파워텍(주),006910,2015/12,1994/09/07,1970/11/21
보성파워텍(주),006910,2016/12,1994/09/07,1970/11/21
보성파워텍(주),006910,2017/12,1994/09/07,1970/11/21
보성파워텍(주),006910,2018/12,1994/09/07,1970/11/21
보성파워텍(주),006910,2019/12,1994/09/07,1970/11/21
보해양조(주),000890,2011/12,1988/09/23,1952/11/11
보해양조(주),000890,2012/12,1988/09/23,1952/11/11
보해양조(주),000890,2013/12,1988/09/23,1952/11/11
보해양조(주),000890,2014/12,1988/09/23,1952/11/11
보해양조(주),000890,2015/12,1988/09/23,1952/11/11
보해양조(주),000890,2016/12,1988/09/23,1952/11/11
보해양조(주),000890,2017/12,1988/09/23,1952/11/11
보해양조(주),000890,2018/12,1988/09/23,1952/11/11
보해양조(주),000890,2019/12,1988/09/23,1952/11/11
부광약품(주),003000,2011/03,1988/08/05,1960/10/17
부광약품(주),003000,2012/12,1988/08/05,1960/10/17
부광약품(주),003000,2013/12,1988/08/05,1960/10/17
부광약품(주),003000,2014/12,1988/08/05,1960/10/17
부광약품(주),003000,2015/12,1988/08/05,1960/10/17
부광약품(주),003000,2016/12,1988/08/05,1960/10/17
부광약품(주),003000,2017/12,1988/08/05,1960/10/17
부광약품(주),003000,2018/12,1988/08/05,1960/10/17
부광약품(주),003000,2019/12,1988/08/05,1960/10/17
부국철강(주),026940,2011/12,2008/10/14,1976/08/23
부국철강(주),026940,2012/12,2008/10/14,1976/08/23
부국철강(주),026940,2013/12,2008/10/14,1976/08/23
부국철강(주),026940,2014/12,2008/10/14,1976/08/23
부국철강(주),026940,2015/12,2008/10/14,1976/08/23
부국철강(주),026940,2016/12,2008/10/14,1976/08/23
부국철강(주),026940,2017/12,2008/10/14,1976/08/23
부국철강(주),026940,2018/12,2008/10/14,1976/08/23
부국철강(주),026940,2019/12,2008/10/14,1976/08/23
부산산업(주),011390,2011/12,1990/09/14,1976/05/15
부산산업(주),011390,2012/12,1990/09/14,1976/05/15
부산산업(주),011390,2013/12,1990/09/14,1976/05/15
부산산업(주),011390,2014/12,1990/09/14,1976/05/15
부산산업(주),011390,2015/12,1990/09/14,1976/05/15
부산산업(주),011390,2016/12,1990/09/14,1976/05/15
부산산업(주),011390,2017/12,1990/09/14,1976/05/15
부산산업(주),011390,2018/12,1990/09/14,1976/05/15
부산산업(주),011390,2019/12,1990/09/14,1976/05/15
부산주공(주),005030,2011/12,1975/12/26,1967/04/27
부산주공(주),005030,2012/12,1975/12/26,1967/04/27
부산주공(주),005030,2013/12,1975/12/26,1967/04/27
부산주공(주),005030,2014/12,1975/12/26,1967/04/27
부산주공(주),005030,2015/12,1975/12/26,1967/04/27
부산주공(주),005030,2016/12,1975/12/26,1967/04/27
부산주공(주),005030,2017/12,1975/12/26,1967/04/27
부산주공(주),005030,2018/12,1975/12/26,1967/04/27
부산주공(주),005030,2019/12,1975/12/26,1967/04/27
브릿지바이오테라퓨틱스(주),288330,2019/12,2019/12/20,2015/09/17
비디아이(주),148140,2017/12,2017/11/09,1992/06/18
비디아이(주),148140,2018/12,2017/11/09,1992/06/18
비디아이(주),148140,2019/12,2017/11/09,1992/06/18
비에이치아이(주),083650,2011/12,2005/12/02,1998/06/12
비에이치아이(주),083650,2012/12,2005/12/02,1998/06/12
비에이치아이(주),083650,2013/12,2005/12/02,1998/06/12
비에이치아이(주),083650,2014/12,2005/12/02,1998/06/12
비에이치아이(주),083650,2015/12,2005/12/02,1998/06/12
비에이치아이(주),083650,2016/12,2005/12/02,1998/06/12
비에이치아이(주),083650,2017/12,2005/12/02,1998/06/12
비에이치아이(주),083650,2018/12,2005/12/02,1998/06/12
비에이치아이(주),083650,2019/12,2005/12/02,1998/06/12
비케이탑스(주),030790,2011/12,2010/11/02,1991/03/30
비케이탑스(주),030790,2012/12,2010/11/02,1991/03/30
비케이탑스(주),030790,2013/12,2010/11/02,1991/03/30
비케이탑스(주),030790,2014/12,2010/11/02,1991/03/30
비케이탑스(주),030790,2015/12,2010/11/02,1991/03/30
비케이탑스(주),030790,2016/12,2010/11/02,1991/03/30
비케이탑스(주),030790,2017/12,2010/11/02,1991/03/30
비케이탑스(주),030790,2018/12,2010/11/02,1991/03/30
비케이탑스(주),030790,2019/12,2010/11/02,1991/03/30
비플라이소프트(주),148780,2016/12,2022/06/20,1998/08/25
비플라이소프트(주),148780,2017/12,2022/06/20,1998/08/25
비플라이소프트(주),148780,2018/12,2022/06/20,1998/08/25
비플라이소프트(주),148780,2019/12,2022/06/20,1998/08/25
빛샘전자(주),072950,2012/12,2012/03/21,1998/11/03
빛샘전자(주),072950,2013/12,2012/03/21,1998/11/03
빛샘전자(주),072950,2014/12,2012/03/21,1998/11/03
빛샘전자(주),072950,2015/12,2012/03/21,1998/11/03
빛샘전자(주),072950,2016/12,2012/03/21,1998/11/03
빛샘전자(주),072950,2017/12,2012/03/21,1998/11/03
빛샘전자(주),072950,2018/12,2012/03/21,1998/11/03
빛샘전자(주),072950,2019/12,2012/03/21,1998/11/03
사조동아원(주),008040,2011/12,1989/06/24,1972/07/26
사조동아원(주),008040,2012/12,1989/06/24,1972/07/26
사조동아원(주),008040,2013/12,1989/06/24,1972/07/26
사조동아원(주),008040,2014/12,1989/06/24,1972/07/26
사조동아원(주),008040,2015/12,1989/06/24,1972/07/26
사조동아원(주),008040,2016/12,1989/06/24,1972/07/26
사조동아원(주),008040,2017/12,1989/06/24,1972/07/26
사조동아원(주),008040,2018/12,1989/06/24,1972/07/26
사조동아원(주),008040,2019/12,1989/06/24,1972/07/26
사조산업(주),007160,2011/12,1989/07/25,1971/03/19
사조산업(주),007160,2012/12,1989/07/25,1971/03/19
사조산업(주),007160,2013/12,1989/07/25,1971/03/19
사조산업(주),007160,2014/12,1989/07/25,1971/03/19
사조산업(주),007160,2015/12,1989/07/25,1971/03/19
사조산업(주),007160,2016/12,1989/07/25,1971/03/19
사조산업(주),007160,2017/12,1989/07/25,1971/03/19
사조산업(주),007160,2018/12,1989/07/25,1971/03/19
사조산업(주),007160,2019/12,1989/07/25,1971/03/19
사조씨푸드(주),014710,2012/12,2012/06/29,1980/03/27
사조씨푸드(주),014710,2013/12,2012/06/29,1980/03/27
사조씨푸드(주),014710,2014/12,2012/06/29,1980/03/27
사조씨푸드(주),014710,2015/12,2012/06/29,1980/03/27
사조씨푸드(주),014710,2016/12,2012/06/29,1980/03/27
사조씨푸드(주),014710,2017/12,2012/06/29,1980/03/27
사조씨푸드(주),014710,2018/12,2012/06/29,1980/03/27
사조씨푸드(주),014710,2019/12,2012/06/29,1980/03/27
삼강엠앤티(주),100090,2011/12,2008/01/01,1996/11/01
