,회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원),이자비용(*)(IFRS)(천원),이자비용(*)(IFRS연결)(천원),이자지급(-)(IFRS)(천원),이자지급(-)(IFRS연결)(천원),이보배개별,이보배연결,이보배개별지급,이보배연결지급,이보배그냥,이보배지급,이자보상배율
3636,(주)세운메디칼,100700,2018-12,14785861.0,13767800.0,0.0,9114.0,0.0,-9114.0,58887.53424657534,1510.6210226025894,56.304613291156016,1622.3240070221636,1510.6210226025894,1622.3240070221636,1510.6210226025894
3637,(주)세운메디칼,100700,2019-12,12896370.0,16907878.0,219.0,58117.0,0.0,-34635.0,58887.53424657534,290.9282653956674,56.304613291156016,372.35080121264616,290.9282653956674,372.35080121264616,290.9282653956674
3638,(주)세운메디칼,100700,2020-12,12582975.0,14394540.0,8373.0,31629.0,0.0,-31629.0,1502.8036546040846,455.10575737456134,56.304613291156016,397.8303139523855,455.10575737456134,397.8303139523855,455.10575737456134
3639,(주)세원물산,24830,2010-12,11265446.0,,1269012.0,,0.0,,8.87733606932007,,,,8.87733606932007,,8.87733606932007
3640,(주)세원물산,24830,2011-12,10559427.0,,1446569.0,,0.0,,7.299635897077844,,,,7.299635897077844,,7.299635897077844
3641,(주)세원물산,24830,2012-12,-1264671.0,,1478915.0,,0.0,,-0.855134338349398,,,,-0.855134338349398,,-0.855134338349398
3642,(주)세원물산,24830,2013-12,-5887724.0,,626516.0,,0.0,,-9.397563669563107,,,,-9.397563669563107,,-9.397563669563107
3643,(주)세원물산,24830,2014-12,-5307135.0,,1523.0,,0.0,,-3484.6585686145763,,,,-3484.6585686145763,,-3484.6585686145763
3644,(주)세원물산,24830,2015-12,4523492.0,,10407.0,,0.0,,434.6585951763236,,,,434.6585951763236,,434.6585951763236
3645,(주)세원물산,24830,2016-12,2781782.0,,16388.0,,0.0,,169.74505735904322,,,,169.74505735904322,,169.74505735904322
3646,(주)세원물산,24830,2017-12,4909434.0,,32338.0,,0.0,,151.81625332426248,,,,151.81625332426248,,151.81625332426248
3647,(주)세원물산,24830,2018-12,3054678.0,,283565.0,,0.0,,10.772408442508771,,,,10.772408442508771,,10.772408442508771
3648,(주)세원물산,24830,2019-12,12606493.0,,161214.0,,0.0,,78.19725954321585,,,,78.19725954321585,,78.19725954321585
3649,(주)세원물산,24830,2020-12,13960836.0,,122078.0,,0.0,,114.35996657874473,,,,114.35996657874473,,114.35996657874473
3650,(주)세원정공,21820,2010-06,12654547.0,48723541.0,0.0,0.0,0.0,0.0,1136.82472549817,327069.8313253012,7251.554263565891,1136.82472549817,327069.8313253012,1136.82472549817,327069.8313253012
3651,(주)세원정공,21820,2011-06,13630942.0,53018046.0,0.0,0.0,-357079.0,-1205272.0,1136.82472549817,327069.8313253012,38.17346301518712,11.309432227746102,327069.8313253012,11.309432227746102,327069.8313253012
3652,(주)세원정공,21820,2012-06,10751958.0,72849218.0,0.0,0.0,-334086.0,-1119744.0,1136.82472549817,327069.8313253012,32.18320432463497,9.602157278806585,327069.8313253012,9.602157278806585,327069.8313253012
3653,(주)세원정공,21820,2013-06,1590597.0,71083140.0,0.0,0.0,-228143.0,-716403.0,1136.82472549817,327069.8313253012,6.971929886080222,2.2202545215472296,327069.8313253012,2.2202545215472296,327069.8313253012
3654,(주)세원정공,21820,2014-06,-788169.0,65006974.0,3332.0,129673.0,-3332.0,-129673.0,-236.5453181272509,501.314645300101,-236.5453181272509,-6.078127289412599,501.314645300101,-6.078127289412599,501.314645300101
3655,(주)세원정공,21820,2015-06,-5107076.0,60125567.0,0.0,27199.0,0.0,-27199.0,1136.82472549817,2210.580058090371,7251.554263565891,-187.76705025920072,2210.580058090371,-187.76705025920072,2210.580058090371
3656,(주)세원정공,21820,2016-06,-2070989.0,54293592.0,56.0,166.0,-56.0,-166.0,-36981.94642857143,327069.8313253012,-36981.94642857143,-12475.83734939759,327069.8313253012,-12475.83734939759,327069.8313253012
3657,(주)세원정공,21820,2017-06,2795452.0,-9514034.0,2459.0,2459.0,-2459.0,-2459.0,1136.82472549817,-3869.0662871085806,1136.82472549817,1136.82472549817,-3869.0662871085806,1136.82472549817,-3869.0662871085806
3658,(주)세원정공,21820,2018-06,-1280514.0,-21986851.0,383.0,91855.0,-383.0,-91855.0,-3343.378590078329,-239.36477056229927,-3343.378590078329,-13.94060203581732,-239.36477056229927,-13.94060203581732,-239.36477056229927
3659,(주)세원정공,21820,2019-06,681140.0,-26153002.0,3869.0,1279050.0,-3869.0,-1279050.0,176.05065908503488,-20.447208475040068,176.05065908503488,0.5325358664633908,-20.447208475040068,0.5325358664633908,-20.447208475040068
3660,(주)세원정공,21820,2020-06,3741802.0,-8519248.0,14384.0,160917.0,-516.0,-147049.0,260.13640155728586,-52.94187686819913,7251.554263565891,25.44595338968643,-52.94187686819913,25.44595338968643,-52.94187686819913
3661,(주)세이브존아이앤씨,67830,2010-12,24800655.0,23043151.0,8857097.0,8857097.0,-15353656.0,-15353986.0,2.8000884488450337,2.601659550527673,1.6152931262755919,1.6152584091192996,2.601659550527673,1.6152584091192996,2.601659550527673
3662,(주)세이브존아이앤씨,67830,2011-12,29852802.0,29827057.0,10324553.0,10324553.0,-10463144.0,-10463144.0,2.891437721323141,2.8889441508993174,2.85313878887646,2.85313878887646,2.8889441508993174,2.85313878887646,2.8889441508993174
3663,(주)세이브존아이앤씨,67830,2012-12,29972626.0,29945909.0,9252187.0,9252187.0,-9075592.0,-9075592.0,3.2395179647795707,3.236630323187372,3.3025532659467283,3.3025532659467283,3.236630323187372,3.3025532659467283,3.236630323187372
3664,(주)세이브존아이앤씨,67830,2013-12,32346503.0,32324659.0,5605443.0,5605443.0,-5620953.0,-5620953.0,5.770552479081493,5.7666555524692695,5.754629686460641,5.754629686460641,5.7666555524692695,5.754629686460641,5.7666555524692695
3665,(주)세이브존아이앤씨,67830,2014-12,35913671.0,35884605.0,4349583.0,4349583.0,-4444167.0,-4444167.0,8.25680783652134,8.250125356844553,8.081080436446245,8.081080436446245,8.250125356844553,8.081080436446245,8.250125356844553
3666,(주)세이브존아이앤씨,67830,2015-12,35063032.0,35458956.0,3169057.0,3169057.0,-3196352.0,-3196755.0,11.06418470857419,11.189119034463564,10.969702961375969,10.968320062062936,11.189119034463564,10.968320062062936,11.189119034463564
3667,(주)세이브존아이앤씨,67830,2016-12,36886611.0,36876512.0,2271465.0,2271465.0,-2335926.0,-2335926.0,16.239128051719927,16.234682022395237,15.791001512890391,15.791001512890391,16.234682022395237,15.791001512890391,16.234682022395237
3668,(주)세이브존아이앤씨,67830,2017-12,35974430.0,36205371.0,1625129.0,1625129.0,-1622700.0,-1622700.0,22.13635348332348,22.278459740734426,22.169489123066494,22.169489123066494,22.278459740734426,22.169489123066494,22.278459740734426
3669,(주)세이브존아이앤씨,67830,2018-12,33694012.0,33912125.0,1381287.0,1381287.0,-1400956.0,-1400956.0,24.39320141288523,24.551107047268236,24.05072821701752,24.05072821701752,24.551107047268236,24.05072821701752,24.551107047268236
3670,(주)세이브존아이앤씨,67830,2019-12,29634272.0,29537829.0,1100427.0,1100427.0,-1109299.0,-1109299.0,26.929793616477966,26.842152182743607,26.71441333671084,26.71441333671084,26.842152182743607,26.71441333671084,26.842152182743607
3671,(주)세이브존아이앤씨,67830,2020-12,14599171.0,,728362.0,,-737952.0,,20.043839464442133,,19.783361248428083,,20.043839464442133,19.783361248428083,20.043839464442133
3672,(주)세종메디칼,258830,2018-12,4324202.0,3195311.0,10368.0,56162.0,-10368.0,-12197.0,417.0719521604938,56.894537231580074,417.0719521604938,354.5299663851767,56.894537231580074,354.5299663851767,56.894537231580074
3673,(주)세종메디칼,258830,2019-12,4218481.0,3764308.0,14351.0,70636.0,-14351.0,-14351.0,293.9503170510766,53.29163599297809,293.9503170510766,293.9503170510766,53.29163599297809,293.9503170510766,53.29163599297809
3674,(주)세종메디칼,258830,2020-12,1086759.0,-478302.0,0.0,0.0,-19651.0,-38514.0,417.0719521604938,56.894537231580074,55.30298712533713,28.217245676896713,56.894537231580074,28.217245676896713,56.894537231580074
3675,(주)세중,39310,2010-12,7701988.0,11346109.0,0.0,0.0,-1638245.0,-1658391.0,11.230230062553982,30.074856927026808,4.701365180421732,4.6442533757117594,30.074856927026808,4.6442533757117594,30.074856927026808
3676,(주)세중,39310,2011-12,9746088.0,14716046.0,0.0,0.0,-1863420.0,-1868147.0,11.230230062553982,30.074856927026808,5.2302154103744725,5.2169813189219045,30.074856927026808,5.2169813189219045,30.074856927026808
3677,(주)세중,39310,2012-12,10650150.0,17840079.0,0.0,0.0,-1731066.0,-1805408.0,11.230230062553982,30.074856927026808,6.152365074468564,5.899026701997554,30.074856927026808,5.899026701997554,30.074856927026808
3678,(주)세중,39310,2013-12,8113369.0,14842888.0,0.0,0.0,-912096.0,-995190.0,11.230230062553982,30.074856927026808,8.89530159106059,8.152582923863784,30.074856927026808,8.152582923863784,30.074856927026808
3679,(주)세중,39310,2014-12,4174727.0,11741030.0,0.0,0.0,-510863.0,-612835.0,11.230230062553982,30.074856927026808,8.171911060303838,6.812154984620657,30.074856927026808,6.812154984620657,30.074856927026808
3680,(주)세중,39310,2015-12,3934190.0,11590601.0,502800.0,558427.0,-503756.0,-559383.0,7.8245624502784406,20.755803354780483,7.809713432693606,7.033088241866485,20.755803354780483,7.033088241866485,20.755803354780483
3681,(주)세중,39310,2016-12,4290734.0,12580854.0,382070.0,418318.0,-394684.0,-420211.0,11.230230062553982,30.074856927026808,10.871314773337657,10.21090356987323,30.074856927026808,10.21090356987323,30.074856927026808
3682,(주)세중,39310,2017-12,1734745.0,7972016.0,304709.0,359723.0,-341091.0,-447016.0,5.693120321355785,22.161540963463555,5.085871512294373,3.8807223902500136,22.161540963463555,3.8807223902500136,22.161540963463555
3683,(주)세중,39310,2018-12,-2245759.0,659790.0,25288.0,25308.0,-63854.0,-64021.0,-88.80729990509333,26.070412517780937,-35.170216431233754,-35.07847425063651,26.070412517780937,-35.07847425063651,26.070412517780937
3684,(주)세중,39310,2019-12,-233058.0,3935149.0,12085.0,195655.0,-12085.0,-175351.0,-19.28489863467108,20.11269326109734,-19.28489863467108,-1.3290942167424196,20.11269326109734,-1.3290942167424196,20.11269326109734
3685,(주)세중,39310,2020-12,-1696592.0,1605582.0,19677.0,356031.0,-19677.0,-294370.0,-86.22208670020837,4.509669101847873,-86.22208670020837,-5.763467744675069,4.509669101847873,-5.763467744675069,4.509669101847873
3686,(주)세진중공업,75580,2015-12,36228828.0,43026207.0,8902617.0,10994687.0,-9692266.0,-11773164.0,4.069458227844689,3.913363518215662,3.737911031331579,3.077238030490359,3.913363518215662,3.077238030490359,3.913363518215662
3687,(주)세진중공업,75580,2016-12,19205937.0,19733657.0,6304664.0,7549733.0,-6701091.0,-7927844.0,3.0463061949058665,2.613821839792215,2.866091058903692,2.4225926998563545,2.613821839792215,2.4225926998563545,2.613821839792215
3688,(주)세진중공업,75580,2017-12,6987423.0,7133313.0,4884801.0,4899841.0,-5212213.0,-5223147.0,1.430441690459857,1.4558254033141076,1.3405866183903075,1.3377802692514684,1.4558254033141076,1.3377802692514684,1.4558254033141076
3689,(주)세진중공업,75580,2018-12,7280554.0,8379608.0,5293364.0,5472949.0,-5876170.0,-6028548.0,1.375411553031305,1.5310955757124725,1.2389964892098084,1.207679527474941,1.5310955757124725,1.207679527474941,1.5310955757124725
3690,(주)세진중공업,75580,2019-12,7054365.0,9354575.0,5734383.0,6196560.0,-5595634.0,-6055332.0,1.2301872755970433,1.5096400260789857,1.26069092438855,1.1649840173916146,1.5096400260789857,1.1649840173916146,1.5096400260789857
3691,(주)세진중공업,75580,2020-12,-3648497.0,1183330.0,5290997.0,5559361.0,-5710599.0,-5975607.0,-0.6895670135515103,0.21285359954138613,-0.6388991767763768,-0.6105650856892028,0.21285359954138613,-0.6105650856892028,0.21285359954138613
3692,(주)세진티에스,67770,2010-12,977676.0,2530692.0,0.0,0.0,0.0,0.0,15997.272727272728,164.57897543460484,15997.272727272728,15997.272727272728,164.57897543460484,15997.272727272728,164.57897543460484
3693,(주)세진티에스,67770,2011-12,946358.0,1680479.0,0.0,0.0,0.0,0.0,15997.272727272728,164.57897543460484,15997.272727272728,15997.272727272728,164.57897543460484,15997.272727272728,164.57897543460484
3694,(주)세진티에스,67770,2012-12,-3449912.0,-1303435.0,0.0,0.0,0.0,0.0,15997.272727272728,164.57897543460484,15997.272727272728,15997.272727272728,164.57897543460484,15997.272727272728,164.57897543460484
3695,(주)세진티에스,67770,2013-12,-2988071.0,-4887299.0,0.0,0.0,0.0,0.0,15997.272727272728,164.57897543460484,15997.272727272728,15997.272727272728,164.57897543460484,15997.272727272728,164.57897543460484
3696,(주)세진티에스,67770,2014-12,115510.0,374765.0,0.0,0.0,0.0,0.0,15997.272727272728,164.57897543460484,15997.272727272728,15997.272727272728,164.57897543460484,15997.272727272728,164.57897543460484
3697,(주)세진티에스,67770,2015-12,-3062867.0,-3580360.0,0.0,0.0,0.0,0.0,15997.272727272728,164.57897543460484,15997.272727272728,15997.272727272728,164.57897543460484,15997.272727272728,164.57897543460484
3698,(주)세진티에스,67770,2016-12,175970.0,-723245.0,11.0,11.0,-11.0,-11.0,15997.272727272728,-65749.54545454546,15997.272727272728,15997.272727272728,-65749.54545454546,15997.272727272728,-65749.54545454546
3699,(주)세진티에스,67770,2017-12,-1924867.0,-2428928.0,93.0,93.0,-93.0,-12437.0,-20697.494623655915,-26117.505376344085,-20697.494623655915,-154.76939776473426,-26117.505376344085,-154.76939776473426,-26117.505376344085
3700,(주)세진티에스,67770,2018-12,-1555888.0,-1435741.0,0.0,0.0,0.0,-11013.0,15997.272727272728,164.57897543460484,15997.272727272728,-141.27739943702898,164.57897543460484,-141.27739943702898,164.57897543460484
3701,(주)세진티에스,67770,2019-12,-557312.0,-252119.0,2060.0,37627.0,-2060.0,-37627.0,-270.5398058252427,-6.700481037552821,-270.5398058252427,-14.811491747946953,-6.700481037552821,-14.811491747946953,-6.700481037552821
3702,(주)세진티에스,67770,2020-12,1936157.0,4629442.0,2196.0,28129.0,-2196.0,-28129.0,881.6744080145719,164.57897543460484,881.6744080145719,68.83134843044544,164.57897543460484,68.83134843044544,164.57897543460484
3703,(주)세코닉스,53450,2010-12,8476441.0,11009668.0,649508.0,841956.0,-664749.0,-857197.0,13.050556729093406,13.076298523913364,12.751340731614489,9.88855653951192,13.076298523913364,9.88855653951192,13.076298523913364
3704,(주)세코닉스,53450,2011-12,3212786.0,4112013.0,945695.0,1125674.0,-728773.0,-908752.0,3.397275019958866,3.652934153227311,4.408486593219013,3.5353825906297867,3.652934153227311,3.5353825906297867,3.652934153227311
3705,(주)세코닉스,53450,2012-12,14766587.0,15363716.0,1594531.0,1827364.0,-1140064.0,-1372898.0,9.260771349067532,8.40758382019127,12.952419337861734,10.755778652164983,8.40758382019127,10.755778652164983,8.40758382019127
3706,(주)세코닉스,53450,2013-12,24827540.0,25707003.0,1877008.0,2075036.0,-1466579.0,-1664607.0,13.22718922881522,12.388702171914126,16.928880067149468,14.914955902504316,12.388702171914126,14.914955902504316,12.388702171914126
3707,(주)세코닉스,53450,2014-12,15582514.0,18039835.0,1479787.0,1650716.0,-1475350.0,-1646280.0,10.530241176601768,10.928491030558861,10.56191005524113,9.465287800374178,10.928491030558861,9.465287800374178,10.928491030558861
3708,(주)세코닉스,53450,2015-12,13304013.0,12784102.0,1238512.0,1593453.0,-995833.0,-1197742.0,10.741933061609416,8.02289242293309,13.359682798220183,11.10757825975878,8.02289242293309,11.10757825975878,8.02289242293309
3709,(주)세코닉스,53450,2016-12,12828729.0,13966524.0,1700357.0,2110869.0,-1642198.0,-1910814.0,7.544726783845981,6.6164807006024535,7.811925845726277,6.713750788930791,6.6164807006024535,6.713750788930791,6.6164807006024535
3710,(주)세코닉스,53450,2017-12,4045624.0,1642502.0,2102367.0,2949999.0,-2045460.0,-2893686.0,1.9243186370410115,0.5567805277222128,1.9778553479412944,1.3980867309030767,0.5567805277222128,1.3980867309030767,0.5567805277222128
3711,(주)세코닉스,53450,2018-12,12785527.0,8366993.0,3373064.0,4744856.0,-3422771.0,-4785683.0,3.790478627147306,1.7633818602714182,3.735431613742199,2.6716201219345286,1.7633818602714182,2.6716201219345286,1.7633818602714182
3712,(주)세코닉스,53450,2019-12,5902830.0,1077836.0,4326867.0,5481485.0,-3868013.0,-5008696.0,1.3642272803855537,0.19663211702668165,1.5260626063045806,1.1785163244085886,0.19663211702668165,1.1785163244085886,0.19663211702668165
3713,(주)세코닉스,53450,2020-12,-18777258.0,-17636875.0,4251906.0,5247405.0,-3254498.0,-4323723.0,-4.416197818107926,-3.361066088857254,-5.769632674532294,-4.342844812213919,-3.361066088857254,-4.342844812213919,-3.361066088857254
3714,(주)세토피아,222810,2015-12,,,,,,,,,,,,,
3715,(주)세토피아,222810,2016-12,-3137630.0,,84762.0,,-72341.0,,-37.01694155399825,,-43.372776157365806,,-37.01694155399825,-43.372776157365806,-37.01694155399825
3716,(주)세토피아,222810,2017-12,-953150.0,,87577.0,,-99676.0,,-10.883565319661555,,-9.562482443115695,,-10.883565319661555,-9.562482443115695,-10.883565319661555
3717,(주)세토피아,222810,2018-12,-4964479.0,,1643490.0,,-432822.0,,-3.020693159070028,,-11.470024629062294,,-3.020693159070028,-11.470024629062294,-3.020693159070028
3718,(주)세토피아,222810,2019-12,-3966398.0,-6117681.0,4103139.0,4196930.0,-4271082.0,-4246894.0,-0.9666740512568548,-1.4576561915495374,-0.9286635096212155,-0.9339526722352853,-1.4576561915495374,-0.9339526722352853,-1.4576561915495374
3719,(주)세토피아,222810,2020-12,-3629035.0,-3972735.0,1474989.0,1480323.0,-2041382.0,-2055305.0,-2.4603810604689254,-2.6836947071686383,-1.7777343975796789,-1.7656917099895149,-2.6836947071686383,-1.7656917099895149,-2.6836947071686383
3720,(주)세화피앤씨,252500,2016-12,,,,,,,,,,,,,
3721,(주)세화피앤씨,252500,2017-12,1435910.0,,178988.0,,-131540.0,,8.022381388696449,,10.91614717956515,,8.022381388696449,10.91614717956515,8.022381388696449
3722,(주)세화피앤씨,252500,2018-12,682138.0,,8940.0,,-8140.0,,76.30178970917225,,83.8007371007371,,76.30178970917225,83.8007371007371,76.30178970917225
3723,(주)세화피앤씨,252500,2019-12,512086.0,,43623.0,,-2116.0,,11.73889920454806,,242.00661625708884,,11.73889920454806,242.00661625708884,11.73889920454806
3724,(주)세화피앤씨,252500,2020-12,5216775.0,,862.0,,-862.0,,6051.943155452436,,6051.943155452436,,6051.943155452436,6051.943155452436,6051.943155452436
3725,(주)센코,347000,2020-12,1176100.0,,53415.0,,0.0,,22.01815969297014,,,,22.01815969297014,,22.01815969297014
3726,(주)센트랄모텍,308170,2019-12,4194188.0,10298111.0,2761834.0,3521588.0,-2493977.0,-3399721.0,1.5186242185446337,2.924280466653112,1.681726816245699,1.2336859406992515,2.924280466653112,1.2336859406992515,2.924280466653112
3727,(주)센트랄모텍,308170,2020-12,413763.0,6277958.0,2009093.0,2517209.0,-1734084.0,-2224589.0,0.20594517028330694,2.4940153956226916,0.23860608828638058,0.1859952557528604,2.4940153956226916,0.1859952557528604,2.4940153956226916
3728,(주)센트럴인사이트,12600,2010-12,-14460307.0,-13416187.0,1271383.0,1356678.0,-1146928.0,-1243204.0,-11.37368283200263,-9.888998715981243,-12.607859429711368,-11.631483650310006,-9.888998715981243,-11.631483650310006,-9.888998715981243
3729,(주)센트럴인사이트,12600,2011-12,-34317847.0,-36375431.0,2165182.0,2413515.0,-2084916.0,-2227555.0,-15.849867124334121,-15.07155787306066,-16.460062179963124,-15.406060456419707,-15.07155787306066,-15.406060456419707,-15.07155787306066
3730,(주)센트럴인사이트,12600,2012-12,-11154093.0,-11905825.0,1807652.0,2029907.0,-1958235.0,-2179737.0,-6.170486907878287,-5.865207125252536,-5.695993075396977,-5.117173769129028,-5.865207125252536,-5.117173769129028,-5.865207125252536
3731,(주)센트럴인사이트,12600,2013-12,-19659925.0,-20142799.0,2268084.0,3099976.0,-1394959.0,-2955864.0,-8.668076226453694,-6.49772740176053,-14.09355041976144,-6.651160202228519,-6.49772740176053,-6.651160202228519,-6.49772740176053
3732,(주)센트럴인사이트,12600,2014-12,-11119589.0,-11269693.0,2414556.0,3485923.0,-1448919.0,-2326921.0,-4.605231355164262,-3.232915070126334,-7.674403469069009,-4.778670612367158,-3.232915070126334,-4.778670612367158,-3.232915070126334
3733,(주)센트럴인사이트,12600,2015-12,-10452564.0,-5835869.0,1987907.0,3038021.0,-946998.0,-1807200.0,-5.258074950186302,-1.9209442594373114,-11.037577692877916,-5.7838446215139445,-1.9209442594373114,-5.7838446215139445,-1.9209442594373114
3734,(주)센트럴인사이트,12600,2016-12,-7849042.0,-5665793.0,2298152.0,3059158.0,-1122094.0,-1664137.0,-3.41537113297989,-1.8520759633860036,-6.9949950717141345,-4.71658403124262,-1.8520759633860036,-4.71658403124262,-1.8520759633860036
3735,(주)센트럴인사이트,12600,2017-12,-5723632.0,-7005772.0,2426956.0,2851191.0,-686405.0,-1715456.0,-2.3583583715567977,-2.457138788667613,-8.338563967337068,-3.3365076108043574,-2.457138788667613,-3.3365076108043574,-2.457138788667613
3736,(주)센트럴인사이트,12600,2018-12,-6237917.0,-6037761.0,2619814.0,2940305.0,-1494103.0,-1898844.0,-2.381053387759589,-2.053447176398367,-4.175024747289846,-3.285112942400745,-2.053447176398367,-3.285112942400745,-2.053447176398367
3737,(주)센트럴인사이트,12600,2019-12,-7564779.0,-7953240.0,3842342.0,4333487.0,-4012804.0,-4379420.0,-1.9687937721316842,-1.835297994432659,-1.885160351714163,-1.7273472286284486,-1.835297994432659,-1.7273472286284486,-1.835297994432659
3738,(주)센트럴인사이트,12600,2020-12,-3638204.0,-5629776.0,790248.0,852252.0,-276777.0,-276777.0,-4.603876251505857,-6.60576449219245,-13.14489281985136,-13.14489281985136,-6.60576449219245,-13.14489281985136,-6.60576449219245
3739,(주)셀레믹스,331920,2020-12,-4893985.0,,33929.0,,-13036.0,,-144.24194641751893,,-375.4207579011967,,-144.24194641751893,-375.4207579011967,-144.24194641751893
3740,(주)셀루메드,49180,2010-12,3489283.0,-2999555.0,2878416.0,3184988.0,-1168565.0,-1477705.0,1.2122233200482488,-0.9417790585082267,2.9859554239601565,2.361285236227799,-0.9417790585082267,2.361285236227799,-0.9417790585082267
3741,(주)셀루메드,49180,2011-12,-8855113.0,-12527743.0,2243318.0,2331491.0,-796659.0,-893828.0,-3.9473284661381043,-5.373275298939606,-11.115311569943978,-9.906954134352471,-5.373275298939606,-9.906954134352471,-5.373275298939606
3742,(주)셀루메드,49180,2012-12,2641756.0,1582679.0,1523920.0,1561983.0,-901369.0,-949124.0,1.733526694314662,1.0132498241017989,2.930826331946184,2.783362342539015,1.0132498241017989,2.783362342539015,1.0132498241017989
3743,(주)셀루메드,49180,2013-12,1669941.0,863610.0,1442823.0,1464569.0,-918021.0,-940344.0,1.1574122397549804,0.5896683597700074,1.8190662305110668,1.77588308108522,0.5896683597700074,1.77588308108522,0.5896683597700074
3744,(주)셀루메드,49180,2014-12,-9680006.0,-10783862.0,2321064.0,2321064.0,-1988971.0,-1988971.0,-4.170503700027229,-4.6460855883336265,-4.8668411957740965,-4.8668411957740965,-4.6460855883336265,-4.8668411957740965,-4.6460855883336265
3745,(주)셀루메드,49180,2015-12,-5747225.0,-7175039.0,2792537.0,2792537.0,-1216470.0,-1216470.0,-2.0580658376236376,-2.5693621964543354,-4.724510263302835,-4.724510263302835,-2.5693621964543354,-4.724510263302835,-2.5693621964543354
3746,(주)셀루메드,49180,2016-12,-12328170.0,-15174751.0,1918185.0,1955345.0,-1108757.0,-1146052.0,-6.426997395975883,-7.760651445141394,-11.118910635964419,-10.757077340295204,-7.760651445141394,-10.757077340295204,-7.760651445141394
3747,(주)셀루메드,49180,2017-12,962871.0,-1017018.0,1819625.0,1823670.0,-772983.0,-776728.0,0.5291590300199217,-0.5576765533237922,1.2456561140413178,1.2396501735485266,-0.5576765533237922,1.2396501735485266,-0.5576765533237922
3748,(주)셀루메드,49180,2018-12,-11797912.0,-12122711.0,1602309.0,1604943.0,-580959.0,-592352.0,-7.363069170802885,-7.553359215872464,-20.30764993743104,-19.91706282750797,-7.553359215872464,-19.91706282750797,-7.553359215872464
3749,(주)셀루메드,49180,2019-12,-9591929.0,-8048176.0,1988334.0,1993994.0,-441748.0,-436284.0,-4.824103495690362,-4.036208734830697,-21.713576518739192,-21.98551631506083,-4.036208734830697,-21.98551631506083,-4.036208734830697
3750,(주)셀루메드,49180,2020-12,-1674182.0,2377533.0,508280.0,440830.0,-383399.0,-532762.0,-3.293818367828756,5.393310346392033,-4.3666832725176645,-3.1424576077122617,5.393310346392033,-3.1424576077122617,5.393310346392033
3751,(주)셀리드,299660,2017-12,,,,,,,,,,,,,
3752,(주)셀리드,299660,2019-12,-3530763.0,,5624.0,,0.0,,-627.8028093883357,,,,-627.8028093883357,,-627.8028093883357
3753,(주)셀리드,299660,2020-12,-5286616.0,,12553.0,,0.0,,-421.14363100454074,,,,-421.14363100454074,,-421.14363100454074
3754,(주)셀리버리,268600,2018-12,-4102498.0,-4102498.0,1795036.0,1795036.0,0.0,0.0,-2.285468369436602,-2.285468369436602,-303.7905404239905,,-2.285468369436602,-303.7905404239905,-2.285468369436602
3755,(주)셀리버리,268600,2019-12,-14584399.0,,6999.0,,0.0,,-2083.7832547506787,,-303.7905404239905,,-2083.7832547506787,-303.7905404239905,-2083.7832547506787
3756,(주)셀리버리,268600,2020-12,-17611649.0,,764940.0,,-57973.0,,-23.0235691688237,,-303.7905404239905,,-23.0235691688237,-303.7905404239905,-23.0235691688237
3757,(주)셀바스에이아이,108860,2010-12,3245199.0,3333039.0,21914.0,25813.0,-21914.0,-25813.0,148.08793465364607,129.12249641653432,148.08793465364607,125.71955991167242,129.12249641653432,125.71955991167242,129.12249641653432
3758,(주)셀바스에이아이,108860,2011-12,165506.0,379375.0,43133.0,51559.0,-43133.0,-53705.0,3.8371084784271905,7.35807521480246,3.8371084784271905,3.0817614747230238,7.35807521480246,3.0817614747230238,7.35807521480246
3759,(주)셀바스에이아이,108860,2012-12,2073430.0,,14133.0,,-15256.0,,146.70841293426733,,135.90915049816465,,146.70841293426733,135.90915049816465,146.70841293426733
3760,(주)셀바스에이아이,108860,2013-12,6460323.0,,0.0,,0.0,,148.08793465364607,,148.08793465364607,,148.08793465364607,148.08793465364607,148.08793465364607
3761,(주)셀바스에이아이,108860,2014-12,561195.0,-135206.0,53425.0,54722.0,-53425.0,-54726.0,10.504351895180159,-2.470779576769855,10.504351895180159,10.254632167525491,-2.470779576769855,10.254632167525491,-2.470779576769855
3762,(주)셀바스에이아이,108860,2015-12,-2134268.0,-671123.0,0.0,584452.0,0.0,-200279.0,148.08793465364607,-1.148294470717869,148.08793465364607,-10.656474218465242,-1.148294470717869,-10.656474218465242,-1.148294470717869
3763,(주)셀바스에이아이,108860,2016-12,-1156225.0,-8415579.0,129007.0,623837.0,-93035.0,-917390.0,-8.962498159014627,-13.49002864530318,-12.427849733971087,-1.2603418393485868,-13.49002864530318,-1.2603418393485868,-13.49002864530318
3764,(주)셀바스에이아이,108860,2017-12,917804.0,561995.0,556407.0,1114020.0,-556407.0,-1063276.0,1.6495191469553763,0.5044747850128364,1.6495191469553763,0.8631850996354662,0.5044747850128364,0.8631850996354662,0.5044747850128364
3765,(주)셀바스에이아이,108860,2018-12,-3328286.0,-17058781.0,555799.0,1369214.0,-555799.0,-1371106.0,-5.988290731001675,-12.458812866359825,-5.988290731001675,-2.4274461638998006,-12.458812866359825,-2.4274461638998006,-12.458812866359825
