회사명,거래소코드,회계년도,이자보상배율,총자산증가율,유형자산증가율,유동자산증가율,자기자본증가율,매출액증가율,매출액총이익율,매출액순이익율,자기자본순이익율,총자본영업이익율,매출액영업이익률,총자본순이익률,총자본회전율,재고자산회전율,매출채권회전율,유형자산회전율,매입채무회전율,자기자본회전율,타인자본회전율,유동자산회전율,순운전자본회전율,유동비율,당좌비율,현금비율,부채비율,차입금의존도,CASH_FLOW_대_부채비율,CASH_FLOW_대_매출액비율,CASH_FLOW_대_차입금비율,자기자본구성비율,당좌자산구성비율,유동자산구성비율,매출채권_대_매입채무비율,유동부채비율,타인자본구성비율,재고자산_대_유동자산비율,재고자산_대_순운전자본비율,순운전자본비율,노동장비율,기계장비율,자본집약도,설비투자효율,총자본투자효율,부가가치율,종업원1인당부가가치,R & D 투자효율,통계청 한국표준산업분류 10차(소분류),매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
세보엠이씨,11560,2017-12,104.18,23.84,4.25,28.87,16.69,55.38,7.14,3.58,16.99,12.49,4.83,9.27,2.59,83.79,4.54,20.32,13.72,4.74,5.7,3.28,13.55,175.45,168.33,19.38,88.23,1.55,-2.99,-0.6,-90.19,53.13,76.99,80.24,139.68,86.09,46.87,4.06,9.43,34.51,66356.44,20649.91,612.15,1106.507921,119.94,51.3,734239.31,0.0,  건물설비 설치 공사업,0.0,0.0,0.0,0.0,0.0,0.0
세보엠이씨,11560,2018-12,71.15,-4.39,3.81,-7.73,16.06,-21.36,8.75,4.46,14.3,11.1,5.91,8.39,1.88,39.95,3.04,15.36,10.88,3.2,4.55,2.38,9.02,222.67,207.2,22.39,55.07,4.72,-5.19,-0.96,-39.09,64.49,72.05,77.43,110.44,53.93,35.51,6.95,12.61,42.66,69517.38,20980.12,565.15,798.8251964,98.26,51.1,555322.32,0.0,  건물설비 설치 공사업,0.0,0.0,0.0,0.0,0.0,0.0
세보엠이씨,11560,2019-12,-10.75,17.31,-10.35,22.82,-6.62,29.94,0.27,-1.23,-4.94,-3.34,-1.45,-2.83,2.3,62.82,3.34,20.67,15.89,4.01,5.4,2.9,12.53,172.22,167.6,4.36,94.8,17.6,-20.41,-4.66,-56.42,51.33,78.89,81.07,46.11,91.7,48.67,2.68,6.4,34.0,61312.48,20476.19,631.13,1151.372723,111.85,52.51,705935.17,0.0,  건물설비 설치 공사업,0.0,0.0,0.0,0.0,0.0,0.0
세원물산,24830,2011-12,7.3,14.8,17.39,14.09,9.12,0.66,13.91,9.6,6.93,0.0,0.0,3.79,0.39,12.79,3.82,1.64,4.66,0.72,0.87,0.71,4.94,136.93,130.32,4.8,87.25,0.0,12.07,15.23,0.0,53.4,52.81,55.49,107.94,75.88,46.6,4.82,17.89,14.96,141637.26,168358.36,665.58,0,0.0,0.0,0.0,0.0,  자동차 신품 부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
세진티에스,67770,2011-12,7777.0,6.58,31.58,-4.0,2.38,43.22,7.71,1.74,2.4,2.38,2.02,2.05,1.18,20.19,5.55,3.7,9.8,1.38,8.1,1.82,5.03,383.13,348.9,47.33,19.32,0.0,3.73,0.53,0.0,83.81,55.93,61.42,194.9,19.13,16.19,8.94,12.09,45.39,243119.05,110268.2,693.47,0,16.11,14.12,111697.33,0.51,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
세진티에스,67770,2012-12,-7777.0,-9.82,-10.2,-7.59,-4.45,-24.8,4.58,-2.32,-2.43,-1.88,-2.09,-2.09,0.9,17.75,3.82,2.58,10.22,1.05,6.53,1.45,3.67,569.11,531.66,83.85,12.62,0.0,16.48,1.94,0.0,88.8,58.8,62.94,388.39,12.46,11.2,6.58,7.98,51.88,279565.16,116816.3,800.74,0,15.68,16.48,125547.68,0.69,  전자부품 제조업,0.0,1.0,0.0,0.0,0.0,0.0
세진티에스,67770,2013-12,-7777.0,-18.74,-8.55,-24.3,-14.78,-42.27,-3.37,-14.07,-9.4,-8.21,-13.55,-8.53,0.61,17.21,3.91,1.64,17.02,0.67,6.54,0.99,2.58,933.56,885.38,140.32,7.38,0.0,126.19,12.84,0.0,93.12,55.61,58.64,261.5,6.74,6.88,5.16,5.78,52.36,262044.31,256703.65,666.94,0,12.58,18.61,83900.88,0.78,  전자부품 제조업,0.0,1.0,0.0,0.0,0.0,0.0
세진티에스,67770,2014-12,7777.0,1.84,-7.85,6.97,2.01,5.12,9.63,2.12,1.6,0.7,0.99,1.49,0.7,22.47,6.67,1.88,19.29,0.76,10.36,1.17,2.5,1058.6,1013.22,136.5,7.2,0.0,99.91,9.62,0.0,93.28,58.95,61.6,292.41,6.24,6.72,4.29,4.73,55.78,261063.78,280176.68,734.25,0,23.73,34.0,174215.14,0.56,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
세진티에스,67770,2015-12,-7777.0,-10.53,-30.38,-1.45,-10.86,-23.44,-1.28,-19.18,-11.61,-6.96,-12.34,-10.81,0.56,17.46,4.94,1.77,14.86,0.61,8.19,0.87,1.96,997.85,939.36,112.52,7.61,0.0,54.85,6.49,0.0,92.93,63.86,67.84,292.25,7.32,7.07,5.86,6.52,61.04,200253.1,315149.79,725.6,37.11027492,10.24,17.15,74314.48,0.0,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
세진티에스,67770,2016-12,-65749.58,-1.4,7.54,-5.78,-1.52,12.43,7.68,-1.38,-1.0,-1.5,-2.22,-0.93,0.68,14.98,5.99,2.34,18.31,0.73,9.49,1.02,2.34,966.42,901.46,92.06,7.73,0.04,26.77,2.82,4602.98,92.83,60.47,64.83,297.46,7.23,7.17,6.72,7.5,58.12,245337.81,369726.98,840.92,65.1726531,19.01,27.93,159893.16,0.0,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
셀리드,299660,2019-12,-627.75,1254789.63,1254789.63,1254789.63,1254789.63,0.0,0.0,0.0,1254789.63,0.0,0.0,1254789.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4523.33,4523.33,280.48,2.31,0.0,0.0,0.0,0.0,97.74,51.49,51.49,0.0,1.16,2.26,0.0,0.0,50.35,314868.59,0.0,1641.11,0,0.0,0.0,0.0,0.0,  자연과학 및 공학 연구개발업,0.0,0.0,0.0,0.0,0.0,0.0
셀리버리,268600,2018-12,-2.29,-19.08,-93.38,128.27,-24.3,0.0,33.61,-148.45,-16.18,-9.18,-90.92,-15.04,0.1,102.15,12.9,0.39,inf,0.11,1.44,0.21,0.26,1109.47,1107.74,28.97,11.64,0.0,-76.78,-70.94,0.0,89.58,93.97,94.11,0.0,9.47,10.42,0.16,0.17,85.63,20231.01,28174.86,563.31,0,0.36,3.2,2030.7,9.09,  자연과학 및 공학 연구개발업,0.0,0.0,0.0,0.0,0.0,0.0
셀리버리,268600,2019-12,-2083.78,-22.8,-1.03,-4.23,-23.79,-54.04,-91.73,-947.58,-62.3,0.0,0.0,-55.48,0.06,135.57,2.84,1.45,inf,0.07,0.54,0.07,0.16,1361.22,1361.22,59.75,13.1,0.0,-198.89,-342.86,0.0,88.42,91.92,91.92,0.0,7.64,11.58,0.0,0.0,85.17,15973.07,27731.33,346.72,0,0.0,0.0,0.0,191.67,  자연과학 및 공학 연구개발업,0.0,0.0,0.0,0.0,0.0,0.0
셀바스에이아이,108860,2011-12,7.36,19.83,-1.93,-26.63,46.85,-8.89,61.78,4.95,3.56,1.19,2.15,2.75,0.55,23.35,2.58,2.77,1063.51,0.72,2.42,1.46,5.55,265.95,264.57,35.81,18.86,1.26,20.04,6.25,252.32,84.13,29.26,29.42,0.0,13.15,15.87,0.52,0.83,18.36,49268.14,0.0,270.94,0,30.47,59.86,82555.94,0.0,  소프트웨어 개발 및 공급업,0.0,0.0,0.0,0.0,0.0,0.0
셀바스에이아이,108860,2012-12,146.71,36.61,-20.04,257.44,36.74,32.0,64.11,-26.26,-15.71,0.0,0.0,-13.39,0.51,249.5,3.78,3.93,inf,0.6,3.46,1.11,1.69,620.16,620.16,107.94,17.27,0.0,46.89,15.63,0.0,85.28,62.36,62.36,inf,11.79,14.72,0.0,0.0,52.31,26887.37,0.0,269.28,0,0.0,0.0,0.0,16.89,  소프트웨어 개발 및 공급업,0.0,0.0,0.0,0.0,0.0,0.0
셀바스에이아이,108860,2013-12,156.7,48.35,-5.98,87.03,53.11,57.42,100.0,22.21,14.31,0.0,0.0,12.43,0.56,0.0,7.29,7.18,inf,0.64,4.28,0.78,1.36,797.16,797.16,84.6,13.62,0.0,94.22,24.1,0.0,88.01,78.62,78.62,inf,11.21,11.99,0.0,0.0,68.76,26297.54,0.0,415.56,0,0.0,0.0,0.0,16.34,  소프트웨어 개발 및 공급업,0.0,0.0,0.0,0.0,0.0,0.0
셀바스에이아이,108860,2014-12,-2.47,-1.22,-4.29,-55.25,2.35,-33.02,100.0,-18.71,-6.87,0.91,-0.57,-6.15,0.32,0.0,5.49,5.07,inf,0.35,3.03,0.55,1.94,568.1,504.41,122.36,12.13,0.2,83.14,23.04,0.0,89.18,40.55,45.67,2014.51,9.01,10.82,11.21,13.61,37.63,39857.94,19671.69,440.96,99.74677072,9.02,24.72,39757.01,18.61,  소프트웨어 개발 및 공급업,0.0,0.0,0.0,0.0,0.0,0.0
셀바스에이아이,108860,2015-12,-1.15,38.2,34.35,41.29,-1.44,40.73,70.11,-1.97,-1.14,-0.87,-2.02,-0.85,0.43,1.93,5.12,2.58,60.46,0.58,1.68,0.93,2.24,344.55,286.8,95.97,57.24,20.25,-6.24,-6.11,-11.21,63.6,38.86,46.69,927.83,21.31,36.4,16.76,23.61,33.14,105577.57,32729.96,653.89,108.4180193,17.51,47.13,114465.11,24.81,  소프트웨어 개발 및 공급업,0.0,0.0,1.0,0.0,0.0,1.0
셀바스에이아이,108860,2016-12,-13.49,12.35,130.19,-28.62,-0.14,6.52,100.0,-54.43,-33.88,-8.85,-23.75,-20.28,0.37,0.0,3.87,1.45,69.1,0.62,0.93,0.99,4.09,238.65,177.6,53.19,76.92,31.65,-16.26,-20.07,-22.33,56.52,22.07,29.66,6867.87,21.99,43.48,25.58,44.03,17.23,252327.49,45297.74,780.22,6.131044294,1.98,5.63,15470.31,20.17,  소프트웨어 개발 및 공급업,0.0,0.0,1.0,0.0,0.0,0.0
셀트리온제약,68760,2011-12,9.86,20.86,91.24,18.12,3.71,11.16,68.12,7.39,2.73,3.55,15.09,1.74,0.24,0.44,1.9,1.24,2.12,0.37,0.65,0.5,1.98,186.42,94.73,6.79,68.46,1.44,-4.42,-8.35,-124.93,59.36,23.81,46.86,72.98,42.34,40.64,49.18,106.1,21.72,124691.96,32667.44,1054.05,82.04714588,9.71,45.11,102306.2,5.63,  의약품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
셀트리온제약,68760,2012-12,5.73,53.2,135.77,41.29,22.59,1.02,67.71,7.56,2.49,1.86,10.81,1.3,0.17,0.23,1.64,0.57,0.94,0.33,0.36,0.38,2.74,131.47,53.92,5.04,110.53,22.25,-2.38,-8.82,-5.62,47.5,17.72,43.21,46.23,69.2,52.5,58.98,246.44,10.34,88581.37,30722.15,1018.6,74.00972582,6.44,45.36,65558.83,4.77,  의약품 제조업,0.0,0.0,0.0,1.0,0.0,0.0
셀트리온제약,68760,2013-12,5.19,9.16,25.81,-1.5,7.1,12.11,67.56,4.96,1.6,2.16,14.23,0.75,0.15,0.2,1.63,0.4,1.61,0.32,0.29,0.37,0.92,529.24,220.04,43.65,114.56,33.03,-19.65,-71.98,-31.76,46.61,16.21,38.99,3703.89,15.81,53.39,58.42,72.03,31.62,97237.27,32319.89,1111.86,72.43857626,6.34,43.47,70437.29,2.88,  의약품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
셀트리온제약,68760,2014-12,2.71,13.78,34.68,3.92,27.32,26.75,64.8,8.79,3.07,2.16,12.51,1.52,0.17,0.3,1.48,0.39,74.14,0.35,0.34,0.46,3.83,131.25,63.19,3.19,91.75,34.04,-13.99,-41.24,-19.67,52.15,17.15,35.61,4590.24,52.03,47.85,51.85,217.78,8.48,384240.71,30658.05,1181.51,20.56617586,6.69,41.2,79023.62,1.22,  의약품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
셀트리온제약,68760,2015-12,0.95,13.52,11.75,2.0,10.17,11.97,64.08,9.01,2.99,1.45,8.53,1.53,0.17,0.36,1.5,0.36,48.19,0.33,0.35,0.51,4.05,132.77,67.21,8.62,97.59,24.7,6.66,20.53,13.31,50.61,16.2,32.0,1912.44,47.62,49.39,49.38,200.06,7.9,470565.85,181012.14,1114.01,14.58850967,6.16,38.49,68648.54,1.34,  의약품 제조업,0.0,0.0,0.0,1.0,0.0,1.0
셀트리온제약,68760,2016-12,-1.77,-5.29,-4.26,15.06,17.13,40.25,40.03,-20.14,-8.23,-3.3,-14.32,-4.64,0.23,0.9,1.67,0.49,13.97,0.41,0.53,0.65,2.11,237.39,146.39,14.08,59.77,31.38,-3.88,-6.13,-4.63,62.59,23.97,38.87,632.24,26.16,37.41,38.33,66.23,22.5,405872.0,192088.79,855.09,0,5.74,24.2,49054.14,12.36,  의약품 제조업,0.0,1.0,0.0,1.0,0.0,0.0
셀트리온제약,68760,2017-12,1.58,6.38,-4.75,22.85,6.11,29.62,42.9,11.57,5.51,1.9,6.38,3.44,0.3,1.18,1.31,0.66,10.48,0.48,0.79,0.71,3.13,169.85,117.36,4.54,60.16,30.67,-10.3,-13.39,-12.61,62.44,31.02,44.89,937.58,42.33,37.56,30.91,75.15,18.46,336688.08,168887.59,793.03,36.75485265,15.6,54.01,123749.21,0.44,  의약품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
셀트리온제약,68760,2018-12,0.6,-3.79,-2.16,-5.28,-8.03,8.11,27.63,-6.39,-3.33,0.77,2.43,-2.04,0.32,1.98,1.13,0.74,11.5,0.52,0.82,0.71,5.35,137.87,108.9,6.29,67.55,32.49,1.14,1.41,1.41,59.68,34.91,44.2,1072.43,53.71,40.32,21.01,76.5,12.14,294446.62,157235.22,696.07,31.05388782,13.14,40.46,91437.12,0.97,  의약품 제조업,0.0,1.0,0.0,0.0,0.0,1.0
셀트리온제약,68760,2019-12,2.81,4.1,10.45,-5.55,3.7,18.13,36.0,4.96,3.13,3.19,8.49,1.86,0.38,2.96,1.27,0.84,18.09,0.63,0.93,0.89,8.74,126.63,104.44,7.22,68.19,34.25,11.04,12.15,13.07,59.46,33.07,40.1,2037.92,53.26,40.54,17.53,83.34,8.43,284310.29,153849.28,705.06,39.60117792,15.97,43.35,112590.22,1.02,  의약품 제조업,0.0,1.0,0.0,0.0,0.0,1.0
셀트리온헬스케어,91990,2017-12,6.83,424.56,-99.87,1112.01,466.97,294.53,25.53,17.98,16.53,9.63,17.89,9.68,0.54,0.84,3.28,7.45,2.71,0.92,1.3,0.61,1.02,281.8,123.36,25.31,68.71,0.39,-6.75,-8.58,-701.28,59.27,42.62,97.36,62.88,58.29,40.73,56.22,87.15,62.81,2300.96,0.0,20985.43,0,8.86,27.64,1858935.33,1.3,  기타 전문 도매업,0.0,0.0,0.0,0.0,0.0,1.0
셀트리온헬스케어,91990,2018-12,-56.39,2.56,14.73,-0.21,-4.03,-24.57,7.41,2.13,0.88,-1.46,-6.13,0.51,0.24,0.39,1.69,2053.72,1.06,0.42,0.56,0.25,0.92,218.38,85.72,18.79,80.29,0.57,-14.41,-27.23,-1124.93,55.47,37.19,94.74,62.44,78.21,44.53,60.75,112.06,51.36,2782.05,0.0,22681.3,0,1.8,7.64,408680.54,1.13,  기타 전문 도매업,0.0,0.0,0.0,0.0,0.0,0.0
셀트리온헬스케어,91990,2019-12,12.1,-3.38,561.94,-4.55,1.86,58.38,19.01,5.9,3.94,2.86,7.52,2.24,0.38,0.54,2.77,798.99,1.81,0.67,0.88,0.4,1.38,248.93,97.35,27.73,71.01,4.02,-14.71,-15.81,-152.09,58.47,36.6,93.59,64.59,64.29,41.53,60.89,101.78,55.99,20637.98,0.0,24559.52,0,4.14,10.71,1016626.21,0.94,  기타 전문 도매업,0.0,0.0,0.0,0.0,0.0,0.0
셀피글로벌,68940,2011-12,20.86,23.65,27.3,20.59,28.02,12.98,31.4,15.42,28.11,0.0,0.0,18.98,1.23,4.3,10.86,5.68,76.09,1.82,3.79,1.86,5.26,284.19,199.67,87.77,45.79,0.0,57.38,16.18,0.0,68.59,45.9,65.33,869.32,33.52,31.41,29.74,45.89,42.35,67420.69,116381.4,306.82,0,0.0,0.0,0.0,0.52,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
셀피글로벌,68940,2012-12,27.17,13.09,-0.25,15.41,23.08,17.53,24.69,11.48,19.64,0.0,0.0,14.1,1.23,4.43,13.99,5.96,80.83,1.71,4.36,1.86,4.82,357.56,238.79,107.38,33.96,0.0,56.89,12.46,0.0,74.65,44.53,66.67,422.6,24.98,25.35,33.22,46.11,48.03,51665.56,96171.46,266.56,0,0.0,0.0,0.0,0.31,  전자부품 제조업,0.0,0.0,0.0,1.0,0.0,0.0
셀피글로벌,68940,2013-12,1.78,0.76,1.56,7.07,1.25,-27.73,14.73,1.35,1.5,0.0,0.0,1.12,0.83,3.71,9.39,4.28,49.4,1.11,3.31,1.21,3.24,362.09,279.33,67.88,33.32,0.0,27.62,8.32,0.0,75.01,54.65,70.85,612.09,26.09,24.99,22.86,31.58,51.28,72028.71,135928.49,368.72,0,0.0,0.0,0.0,0.41,  전자부품 제조업,0.0,1.0,0.0,0.0,0.0,0.0
셀피글로벌,68940,2014-12,-9.29,-4.37,-7.46,-11.51,-7.11,-24.92,12.95,-6.54,-5.64,0.0,0.0,-4.17,0.64,3.02,7.02,3.31,26.94,0.86,2.45,0.93,2.86,327.3,224.28,44.86,37.24,0.0,3.3,1.37,0.0,72.86,44.93,65.56,231.13,27.49,27.14,31.48,45.32,45.53,67268.13,138559.06,355.82,0,0.0,0.0,0.0,0.46,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
셀피글로벌,68940,2015-12,0.59,1.47,-4.65,1.0,2.55,18.4,18.99,2.11,2.21,0.73,0.45,1.62,0.77,3.65,4.5,4.18,40.18,1.05,2.86,1.17,3.3,314.56,252.24,21.67,36.08,14.48,-18.24,-6.32,-33.14,73.49,54.14,67.52,4940.93,29.21,26.51,19.81,29.04,46.05,67967.19,148694.94,375.61,0,17.08,22.51,64152.0,0.81,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
셀피글로벌,68940,2016-12,0.76,5.34,-5.27,18.62,-2.66,-17.61,25.4,1.01,0.87,0.4,0.66,0.62,0.61,3.55,2.66,3.55,95.0,0.86,2.07,0.85,2.31,307.91,258.45,91.58,47.25,24.37,-5.46,-2.95,-7.18,67.91,63.82,76.03,2656.13,36.36,32.09,16.06,23.79,51.34,67602.81,161056.92,415.43,0,15.68,26.41,65120.5,0.83,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
셀피글로벌,68940,2017-12,-25.4,-28.22,1.23,-35.61,-38.83,10.28,22.69,-35.81,-42.83,-20.33,-26.68,-27.29,0.76,3.69,4.01,4.0,103.61,1.2,2.1,1.05,5.19,206.18,142.02,48.6,72.82,33.96,-6.24,-2.88,-7.75,57.86,46.98,68.2,1746.3,57.16,42.14,31.12,60.43,35.12,72035.4,178031.49,313.91,0,-9.4,-10.31,-29503.68,5.35,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,0.0
셀피글로벌,68940,2018-12,-7.34,-7.85,-9.76,-4.0,-19.11,-11.41,19.51,-11.27,-17.39,-7.95,-9.45,-9.47,0.84,3.19,5.46,3.7,81.45,1.54,1.85,1.21,6.58,159.96,112.25,30.46,96.87,38.66,-12.99,-7.29,-16.54,50.8,49.85,71.05,973.21,87.44,49.2,29.83,79.58,26.63,67128.11,184396.39,298.7,0,17.45,19.91,52127.72,1.98,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
셀피글로벌,68940,2019-12,-0.36,30.79,7.91,41.31,6.15,2.63,23.93,0.03,0.05,-0.5,-0.65,0.02,0.78,3.16,6.06,3.85,71.77,1.72,1.43,1.05,4.39,168.89,131.57,17.18,142.57,29.97,-0.66,-0.56,-1.29,41.23,59.8,76.76,1378.66,110.25,58.77,22.1,54.17,31.31,73233.82,186656.9,394.96,0,19.46,28.29,76852.42,0.64,  전자부품 제조업,0.0,0.0,0.0,0.0,0.0,1.0
소프트센,32680,2013-12,1.13,166.01,43.63,160.21,70.07,146.43,13.55,3.38,7.25,0.0,0.0,3.07,0.91,5.62,2.12,11.82,2.38,2.14,1.58,1.3,7.14,133.76,100.49,6.66,172.04,0.0,-5.97,-6.03,0.0,36.76,52.18,69.46,109.13,141.27,63.24,24.87,98.55,17.53,27595.8,1008.2,442.38,0,0.0,0.0,0.0,0.0,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,1.0,0.0,0.0
소프트센,32680,2014-12,4.09,66.29,-80.79,104.89,112.12,221.6,12.0,3.63,12.74,3.91,2.59,5.49,1.51,12.33,3.0,54.1,3.63,3.51,2.65,1.9,7.4,161.71,148.72,40.36,113.27,5.43,-2.61,-1.15,-25.54,46.89,78.77,85.65,126.63,112.96,53.11,8.03,21.05,32.68,2609.04,496.1,361.98,0,16.93,14.0,61291.32,0.7,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,1.0,0.0,0.0
소프트센,32680,2015-12,-37.73,-35.05,0.81,-42.86,-4.67,-12.65,9.86,-4.4,-10.15,0.0,0.0,-5.63,1.28,14.38,2.42,146.01,3.49,2.31,2.88,1.57,7.25,247.75,215.51,49.71,45.3,0.0,-14.88,-2.85,0.0,68.82,65.49,75.29,182.83,44.15,31.18,13.02,21.82,44.9,2249.26,0.0,201.07,0,0.0,0.0,0.0,1.37,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
소프트센,32680,2016-12,5.07,48.28,-4.36,50.89,3.86,60.11,12.61,-0.76,-2.83,0.0,0.0,-1.6,2.1,20.21,3.86,238.04,7.24,3.71,4.82,2.76,13.73,150.18,133.35,13.11,107.45,0.0,-23.0,-6.78,0.0,48.2,68.03,76.61,180.62,105.83,51.8,11.2,33.52,25.6,2103.51,0.0,291.56,0,0.0,0.0,0.0,0.55,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
소프트센,32680,2017-12,0.34,21.77,17.31,29.94,7.76,23.13,9.61,-0.55,-2.35,0.0,0.0,-1.06,1.95,21.51,4.04,275.91,5.74,4.32,3.56,2.46,9.09,191.55,173.07,60.26,134.42,0.0,3.21,1.04,0.0,42.66,73.86,81.75,107.54,100.05,57.34,9.64,20.18,39.07,3132.94,0.0,450.78,0,0.0,0.0,0.0,0.36,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
소프트센,32680,2018-12,1.09,1.55,1.08,-10.43,5.41,-6.25,10.9,-0.43,-1.64,0.0,0.0,-0.71,1.65,14.41,3.81,238.29,5.28,3.8,2.92,2.15,13.21,152.52,126.07,8.52,125.84,0.0,-3.08,-1.05,0.0,44.28,59.59,72.1,168.05,106.76,55.72,17.35,50.37,24.83,2379.26,0.0,509.26,0,0.0,0.0,0.0,0.7,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
소프트센,32680,2019-12,0.5,-27.15,-3.94,-5.33,-8.84,-28.9,8.52,-3.55,-9.79,0.0,0.0,-4.79,1.35,14.04,3.74,171.92,4.28,2.75,2.64,1.66,6.51,210.56,202.28,152.27,80.47,0.0,36.85,10.27,0.0,55.41,90.02,93.7,52.86,80.31,44.59,3.93,7.49,49.2,2542.62,0.0,723.88,0,0.0,0.0,0.0,0.67,  기계장비 및 관련 물품 도매업,0.0,0.0,0.0,0.0,0.0,0.0
손오공,66910,2011-12,1.07,12.18,-4.67,23.1,0.63,-1.83,27.43,0.02,0.04,2.94,3.14,0.02,0.94,2.52,3.25,4.14,12.42,2.3,1.58,1.47,9.84,137.07,82.94,17.1,158.41,33.81,6.38,4.41,11.57,38.7,40.32,66.64,342.39,125.63,61.3,39.49,146.03,18.02,128006.12,4013.26,613.67,78.24275632,16.32,18.4,100155.51,0.0,  기타 전문 도매업,0.0,0.0,0.0,0.0,0.0,0.0
손오공,66910,2012-12,0.93,-15.1,4.83,-21.3,0.13,8.57,27.14,-0.07,-0.18,2.47,2.37,-0.08,1.04,2.92,3.85,4.5,13.16,2.49,1.79,1.62,30.08,113.9,66.72,10.77,119.09,24.65,20.01,9.59,44.12,45.64,36.19,61.78,326.34,118.82,54.36,41.42,339.39,7.54,142035.58,8563.02,600.46,88.25646999,20.88,18.41,125355.59,0.0,  기타 전문 도매업,0.0,0.0,0.0,0.0,0.0,1.0
손오공,66910,2013-12,-5.71,-7.89,-5.23,-11.94,-31.11,-27.52,16.56,-17.27,-36.84,-12.87,-15.04,-14.78,0.86,3.0,3.51,3.27,7.9,2.13,1.43,1.42,9.1,149.7,94.14,14.2,192.96,38.43,20.69,15.27,35.46,34.13,37.14,59.06,165.97,115.58,65.87,37.12,111.79,19.61,157449.45,15180.77,593.34,0,4.87,5.46,28887.45,0.0,  기타 전문 도매업,0.0,0.0,0.0,0.0,0.0,0.0
손오공,66910,2014-12,-3.04,-16.89,-5.46,-21.06,-8.87,-8.91,23.33,-9.36,-23.33,-5.86,-6.6,-8.31,0.89,2.89,3.63,3.15,6.54,2.49,1.38,1.54,11.62,142.88,77.94,10.08,167.16,36.52,4.55,2.91,7.79,37.43,30.6,56.1,187.51,104.9,62.57,45.45,151.44,16.84,192632.09,21146.88,638.12,0,12.16,12.44,77619.29,0.0,  기타 전문 도매업,0.0,0.0,0.0,0.0,0.0,0.0
손오공,66910,2015-12,11.6,28.64,-0.71,58.64,45.95,135.77,24.85,7.44,37.26,16.77,8.31,15.0,2.02,6.79,6.2,7.67,9.2,5.01,3.38,3.18,13.95,159.09,113.41,19.58,135.48,22.07,13.69,4.39,35.68,42.47,49.32,69.18,131.17,102.41,57.53,28.71,77.31,25.7,184745.0,20425.97,792.91,0,28.87,16.1,228926.93,0.0,  기타 전문 도매업,0.0,0.0,0.0,0.0,0.0,0.0
손오공,66910,2016-12,10.96,16.7,-3.72,31.84,5.92,3.38,19.56,1.37,5.79,4.91,2.87,2.34,1.71,3.89,5.58,8.1,4.85,4.24,2.87,2.31,12.55,147.86,55.97,9.53,159.44,15.99,12.31,4.77,47.32,38.54,29.58,78.16,56.57,137.14,61.46,62.15,192.0,25.3,131534.06,14305.76,684.27,0,15.17,9.56,103836.81,0.0,  기타 전문 도매업,0.0,0.0,0.0,1.0,0.0,1.0
솔고바이오메디칼,43100,2013-12,-3.34,-4.84,-6.03,-2.47,-5.02,-10.77,31.3,-16.65,-18.44,-7.75,-14.59,-8.85,0.53,1.46,3.15,1.87,9.95,1.11,1.02,1.04,17.36,113.76,59.94,15.83,108.65,34.67,-1.86,-1.78,-2.8,47.93,27.36,51.92,276.31,95.23,52.07,47.31,391.23,6.28,93878.25,72466.43,340.35,35.49289043,9.79,17.97,33320.11,2.07,  의료용 기기 제조업,0.0,0.0,0.0,0.0,0.0,0.0
솔고바이오메디칼,43100,2014-12,-0.59,-12.39,-20.07,-13.85,-4.67,-14.0,37.18,-8.27,-8.28,-1.47,-2.94,-4.13,0.5,1.25,3.14,1.84,9.97,1.0,1.0,0.97,17.8,113.34,55.9,12.71,91.76,33.51,4.93,4.41,7.04,52.15,25.18,51.06,307.31,86.38,47.85,50.68,430.62,6.01,75123.97,45197.43,311.36,62.57053258,15.1,28.23,47005.47,2.83,  의료용 기기 제조업,0.0,0.0,0.0,0.0,0.0,0.0
