0,회사명,거래소코드,회계년도,매출원가감소율여부,배당금감소율여부,변화율여부,직원감소율여부,자본증가율여부,투자활동감소율여부
5091,플레이위드,23770,11-Dec,0,0,0,0,0,0
5092,플레이위드,23770,12-Dec,0,0,0,0,0,0
5093,플레이위드,23770,13-Dec,0,0,0,0,0,0
5094,플레이위드,23770,14-Dec,0,0,0,0,0,0
5095,플레이위드,23770,15-Dec,0,0,0,0,0,0
5096,플레이위드,23770,16-Dec,0,0,0,0,0,0
5097,플레이위드,23770,17-Dec,0,0,0,1,0,0
5098,플레이위드,23770,18-Dec,0,0,0,0,0,0
5099,플레이위드,23770,19-Dec,0,0,0,0,0,0
5100,피델릭스,32580,11-Dec,0,0,0,0,0,0
5101,피델릭스,32580,12-Dec,0,0,0,0,0,0
5102,피델릭스,32580,13-Dec,0,0,0,0,0,0
5103,피델릭스,32580,14-Dec,0,0,0,0,0,1
5104,피델릭스,32580,15-Dec,0,1,0,0,0,0
5105,피델릭스,32580,16-Dec,0,0,0,0,0,0
5106,피델릭스,32580,17-Dec,0,0,0,0,0,0
5107,피델릭스,32580,18-Dec,0,0,0,0,0,0
5108,피델릭스,32580,19-Dec,0,0,0,0,0,0
5109,피씨디렉트,51380,11-Dec,0,0,0,0,0,0
5110,피씨디렉트,51380,12-Dec,0,0,0,0,0,0
5111,피씨디렉트,51380,13-Dec,0,1,0,0,0,0
5112,피씨디렉트,51380,14-Dec,0,1,0,0,0,0
5113,피씨디렉트,51380,15-Dec,0,0,0,0,0,0
5114,피씨디렉트,51380,16-Dec,0,0,0,0,0,0
5115,피씨디렉트,51380,17-Dec,0,0,0,0,0,0
5116,피씨디렉트,51380,18-Dec,0,1,0,0,0,0
5117,피씨디렉트,51380,19-Dec,0,0,0,0,0,0
5118,피에스엠씨,24850,11-Dec,0,0,0,0,0,0
5119,피에스엠씨,24850,12-Dec,0,0,0,0,0,0
5120,피에스엠씨,24850,13-Dec,0,0,0,0,0,0
5121,피에스엠씨,24850,14-Dec,0,0,0,0,0,1
5122,피에스엠씨,24850,15-Dec,0,0,0,0,0,0
5123,피에스엠씨,24850,16-Dec,0,0,0,0,0,0
5124,피에이치씨,57880,11-Dec,0,0,0,0,0,0
5125,피에이치씨,57880,12-Dec,0,0,0,0,0,0
5126,피에이치씨,57880,13-Dec,0,0,0,0,0,1
5127,피에이치씨,57880,14-Dec,0,0,0,0,0,0
5128,피에이치씨,57880,15-Dec,0,0,0,0,0,0
5129,피에이치씨,57880,16-Dec,0,0,0,0,0,0
5130,피에이치씨,57880,17-Dec,0,0,0,1,0,1
5131,피에이치씨,57880,18-Dec,0,0,0,0,0,0
5132,피에이치씨,57880,19-Dec,0,0,0,0,0,1
5133,피엔티,137400,12-Dec,0,0,0,1,0,0
5134,피엔티,137400,13-Dec,0,0,0,0,0,0
5135,피엔티,137400,14-Dec,0,1,0,0,0,0
5136,피엔티,137400,15-Dec,0,0,0,1,0,1
5137,피엔티,137400,16-Dec,0,1,0,0,0,0
5138,피엔티,137400,17-Dec,0,0,0,1,0,0
5139,피엔티,137400,18-Dec,0,0,0,0,0,1
5140,피엔티,137400,19-Dec,0,0,0,0,0,1
5141,피엔풍년,24940,11-Dec,0,0,0,0,0,0
5142,피엔풍년,24940,12-Dec,0,1,0,0,0,0
5143,피엔풍년,24940,13-Dec,0,0,0,0,0,0
5144,피엔풍년,24940,14-Dec,0,0,0,0,0,0
5145,피엔풍년,24940,15-Dec,0,0,0,0,0,0
5146,피엔풍년,24940,16-Dec,0,0,0,0,0,0
5147,피엔풍년,24940,17-Dec,0,0,0,0,0,0
5148,피엔풍년,24940,18-Dec,0,0,0,0,0,0
5149,피엔풍년,24940,19-Dec,0,0,0,0,0,0
5150,픽셀플러스,87600,15-Dec,0,1,0,0,0,1
5151,픽셀플러스,87600,16-Dec,0,1,0,0,0,0
5152,픽셀플러스,87600,17-Dec,0,0,0,0,0,0
5153,픽셀플러스,87600,18-Dec,0,0,0,0,0,0
5154,픽셀플러스,87600,19-Dec,0,0,0,0,0,0
5155,필옵틱스,161580,17-Dec,0,0,0,0,0,1
5156,필옵틱스,161580,18-Dec,0,0,0,0,0,0
5157,필옵틱스,161580,19-Dec,0,1,0,0,0,1
5158,하나투어,39130,11-Dec,0,0,0,0,0,0
5159,하나투어,39130,12-Dec,0,1,0,0,0,1
5160,하나투어,39130,13-Dec,0,0,0,0,0,0
5161,하나투어,39130,14-Dec,0,0,0,0,0,0
5162,하나투어,39130,15-Dec,0,0,0,0,0,0
5163,하나투어,39130,16-Dec,0,0,0,0,0,0
5164,하나투어,39130,17-Dec,0,0,0,0,0,0
5165,하나투어,39130,18-Dec,0,0,0,0,0,1
5166,하나투어,39130,19-Dec,0,1,1,0,0,0
5167,하림,136480,11-Dec,0,0,0,0,0,0
5168,하림,136480,12-Dec,0,0,0,0,0,0
5169,하림,136480,13-Dec,0,1,0,0,0,0
5170,하림,136480,14-Dec,0,0,0,0,0,0
5171,하림,136480,15-Dec,0,0,0,0,0,0
5172,하림,136480,16-Dec,0,0,0,0,0,0
5173,하림,136480,17-Dec,0,0,0,0,0,0
5174,하림,136480,18-Dec,0,1,0,0,0,1
5175,하림,136480,19-Dec,0,0,0,0,0,0
5176,하이로닉,149980,14-Dec,0,0,0,0,0,0
5177,하이로닉,149980,15-Dec,0,1,0,0,0,0
5178,하이로닉,149980,16-Dec,0,0,0,0,0,0
5179,하이로닉,149980,17-Dec,0,0,0,0,0,1
5180,하이로닉,149980,18-Dec,0,1,0,0,0,0
5181,하이로닉,149980,19-Dec,0,0,0,0,0,0
5182,하이소닉,106080,11-Dec,0,0,0,0,0,0
5183,하이소닉,106080,12-Dec,0,0,0,0,0,1
5184,하이소닉,106080,13-Dec,0,0,0,0,0,0
5185,하이소닉,106080,14-Dec,0,0,0,0,0,0
5186,하이소닉,106080,15-Dec,0,0,0,0,0,0
5187,하이소닉,106080,16-Dec,0,0,0,0,0,1
5188,하이소닉,106080,17-Dec,0,0,0,0,0,0
5189,하이소닉,106080,18-Dec,0,0,0,0,0,0
5190,하이소닉,106080,19-Dec,0,0,0,0,0,0
5191,하이스틸,71090,11-Dec,0,0,0,0,0,0
5192,하이스틸,71090,12-Dec,0,0,0,0,0,0
5193,하이스틸,71090,13-Dec,0,0,0,0,0,0
5194,하이스틸,71090,14-Dec,0,1,0,0,0,0
5195,하이스틸,71090,15-Dec,0,0,0,0,0,0
5196,하이스틸,71090,16-Dec,0,1,0,0,0,0
5197,하이스틸,71090,17-Dec,0,0,0,0,0,0
5198,하이스틸,71090,18-Dec,0,0,0,0,0,0
5199,하이스틸,71090,19-Dec,0,1,0,0,0,1
5200,하이텍팜,106190,11-Dec,0,0,0,0,0,0
5201,하이텍팜,106190,12-Dec,0,0,0,0,0,0
5202,하이텍팜,106190,13-Dec,0,0,0,0,0,0
5203,하이텍팜,106190,14-Dec,0,0,0,0,0,0
5204,하이텍팜,106190,15-Dec,0,0,0,0,0,0
5205,하이텍팜,106190,16-Dec,0,1,0,0,0,0
5206,하이텍팜,106190,17-Dec,0,0,0,1,0,0
5207,하이텍팜,106190,18-Dec,0,1,0,0,0,0
5208,하이텍팜,106190,19-Dec,0,1,0,0,0,0
5209,하츠,66130,11-Dec,0,0,0,0,0,0
5210,하츠,66130,12-Dec,0,1,0,0,0,0
5211,하츠,66130,13-Dec,0,0,0,0,0,0
5212,하츠,66130,14-Dec,0,0,0,0,0,0
5213,하츠,66130,15-Dec,0,0,0,0,0,0
5214,하츠,66130,16-Dec,0,0,0,0,0,0
5215,하츠,66130,17-Dec,0,0,0,0,0,0
5216,하츠,66130,18-Dec,0,0,0,0,0,0
5217,하츠,66130,19-Dec,0,1,0,0,0,0
5218,한국전자홀딩스,6200,11-Dec,0,0,0,0,0,0
5219,한국전자홀딩스,6200,12-Dec,0,0,0,1,0,1
5220,한국전자홀딩스,6200,13-Dec,0,0,0,0,0,0
5221,한국전자홀딩스,6200,14-Dec,0,0,0,0,0,0
5222,한국전자홀딩스,6200,15-Dec,0,0,0,0,0,0
5223,한국전자홀딩스,6200,16-Dec,0,0,0,0,0,0
5224,한국전자홀딩스,6200,17-Dec,0,0,0,0,0,0
5225,한국전자홀딩스,6200,18-Dec,0,0,0,0,0,1
5226,한국전자홀딩스,6200,19-Dec,0,1,0,0,0,1
5227,한국종합기술,23350,11-Dec,0,0,0,0,0,0
5228,한국종합기술,23350,12-Dec,0,0,0,0,0,0
5229,한국종합기술,23350,13-Dec,0,0,0,0,0,0
5230,한국종합기술,23350,14-Dec,0,0,0,0,0,0
5231,한국종합기술,23350,15-Dec,0,0,0,0,0,0
5232,한국종합기술,23350,16-Dec,0,0,0,0,0,0
5233,한국종합기술,23350,17-Dec,0,0,0,0,0,0
5234,한국종합기술,23350,18-Dec,0,0,0,0,0,0
5235,한국종합기술,23350,19-Dec,0,0,0,0,0,0
5236,한국코퍼레이션,50540,11-Dec,0,0,0,0,0,0
5237,한국코퍼레이션,50540,12-Dec,0,0,0,0,0,0
5238,한국코퍼레이션,50540,13-Dec,0,0,0,0,0,0
5239,한국코퍼레이션,50540,14-Dec,0,0,0,0,0,0
5240,한국코퍼레이션,50540,15-Dec,0,0,0,0,0,1
5241,한국코퍼레이션,50540,16-Dec,0,0,0,0,0,0
5242,한국코퍼레이션,50540,17-Dec,0,0,0,0,0,0
5243,한국코퍼레이션,50540,18-Dec,0,0,0,0,0,0
5244,한국코퍼레이션,50540,19-Dec,0,0,0,0,0,1
5245,한국테크놀로지,53590,11-Dec,0,0,0,0,0,0
5246,한국테크놀로지,53590,12-Dec,0,0,0,0,0,0
5247,한국테크놀로지,53590,13-Dec,0,0,0,0,0,0
5248,한국테크놀로지,53590,14-Dec,0,0,0,0,0,0
5249,한국테크놀로지,53590,15-Dec,0,0,0,1,0,0
5250,한국테크놀로지,53590,16-Dec,0,0,0,1,0,0
5251,한국테크놀로지,53590,17-Dec,0,0,0,0,0,0
5252,한국테크놀로지,53590,18-Dec,0,0,0,0,0,0
5253,한국테크놀로지,53590,19-Dec,0,0,0,0,0,0
5254,한국특강,7280,11-Dec,0,0,0,0,0,0
5255,한국특강,7280,12-Dec,0,0,0,0,0,0
5256,한국특강,7280,13-Dec,0,0,0,0,0,0
5257,한국특강,7280,14-Dec,0,1,0,0,0,0
5258,한국특강,7280,15-Dec,0,0,0,0,0,0
5259,한국특강,7280,16-Dec,0,1,0,0,0,0
5260,한국특강,7280,17-Dec,0,0,0,0,0,0
5261,한국특강,7280,18-Dec,0,0,0,0,0,0
5262,한국특강,7280,19-Dec,0,0,0,0,0,0
5263,한국팩키지,37230,11-Dec,0,0,0,0,0,0
5264,한국팩키지,37230,12-Dec,0,0,0,0,0,0
5265,한국팩키지,37230,13-Dec,0,1,0,0,0,0
5266,한국팩키지,37230,14-Dec,0,1,0,0,0,0
5267,한국팩키지,37230,15-Dec,0,0,0,0,0,0
5268,한국팩키지,37230,16-Dec,0,0,0,0,0,0
5269,한국팩키지,37230,17-Dec,0,0,0,0,0,0
5270,한국팩키지,37230,18-Dec,0,0,0,0,0,0
5271,한국팩키지,37230,19-Dec,0,0,0,0,0,0
5272,한국화장품제조,3350,11-Dec,0,0,0,0,0,0
5273,한국화장품제조,3350,12-Dec,0,1,0,0,0,0
5274,한국화장품제조,3350,13-Dec,0,0,0,0,0,0
5275,한국화장품제조,3350,14-Dec,0,0,0,0,0,0
5276,한국화장품제조,3350,15-Dec,0,0,0,0,0,0
5277,한국화장품제조,3350,16-Dec,0,0,0,1,0,0
5278,한국화장품제조,3350,17-Dec,0,0,0,0,0,0
5279,한국화장품제조,3350,18-Dec,0,0,0,0,0,0
5280,한국화장품제조,3350,19-Dec,0,0,0,0,0,0
5281,한독,2390,11-Dec,0,0,0,0,0,1
5282,한독,2390,12-Dec,0,1,0,0,0,1
5283,한독,2390,13-Dec,0,1,0,0,0,0
5284,한독,2390,14-Dec,0,0,0,0,0,0
5285,한독,2390,15-Dec,0,1,0,0,0,0
5286,한독,2390,16-Dec,0,1,0,0,0,1
5287,한독,2390,17-Dec,0,0,0,0,0,0
5288,한독,2390,18-Dec,0,0,0,0,0,1
5289,한독,2390,19-Dec,0,0,0,0,0,1
5290,한라,14790,11-Dec,0,0,0,0,0,0
5291,한라,14790,12-Dec,0,0,0,1,0,0
5292,한라,14790,13-Dec,0,1,0,0,0,0
5293,한라,14790,14-Dec,0,1,0,0,0,1
5294,한라,14790,15-Dec,0,0,0,0,0,0
5295,한라,14790,16-Dec,0,1,0,0,0,0
5296,한라,14790,17-Dec,0,0,0,0,0,0
5297,한라,14790,18-Dec,0,0,0,0,0,0
5298,한라,14790,19-Dec,0,1,0,0,0,0
5299,한빛소프트,47080,11-Dec,0,0,0,0,0,0
5300,한빛소프트,47080,12-Dec,0,0,0,0,0,0
5301,한빛소프트,47080,13-Dec,0,0,0,0,0,0
5302,한빛소프트,47080,14-Dec,0,0,0,0,0,0
5303,한빛소프트,47080,15-Dec,0,0,0,0,0,1
5304,한빛소프트,47080,16-Dec,0,0,0,0,0,0
5305,한빛소프트,47080,17-Dec,0,0,1,0,0,1
5306,한빛소프트,47080,18-Dec,0,0,1,0,0,0
5307,한빛소프트,47080,19-Dec,0,0,0,0,0,0
5308,한솔홈데코,25750,11-Dec,0,0,0,0,0,0
5309,한솔홈데코,25750,12-Dec,0,0,0,0,0,1
5310,한솔홈데코,25750,13-Dec,0,0,0,0,0,0
5311,한솔홈데코,25750,14-Dec,0,0,0,0,0,1
5312,한솔홈데코,25750,15-Dec,0,0,0,0,0,0
5313,한솔홈데코,25750,16-Dec,0,0,0,0,0,1
5314,한솔홈데코,25750,17-Dec,0,0,0,0,0,1
5315,한솔홈데코,25750,18-Dec,0,0,0,0,0,0
5316,한솔홈데코,25750,19-Dec,0,0,0,0,0,0
5317,한진,2320,11-Dec,0,0,0,0,0,1
5318,한진,2320,12-Dec,0,0,0,0,0,0
5319,한진,2320,13-Dec,0,0,0,0,0,0
5320,한진,2320,14-Dec,0,1,0,0,0,0
5321,한진,2320,15-Dec,0,0,0,0,0,1
5322,한진,2320,16-Dec,0,0,0,0,0,0
5323,한진,2320,17-Dec,0,0,0,0,0,1
5324,한진,2320,18-Dec,0,0,0,0,0,0
5325,한진,2320,19-Dec,0,0,1,0,0,1
5326,한진중공업홀딩스,3480,11-Dec,0,0,0,0,0,1
5327,한진중공업홀딩스,3480,12-Dec,0,0,0,0,0,1
5328,한진중공업홀딩스,3480,13-Dec,0,0,0,0,0,0
5329,한진중공업홀딩스,3480,14-Dec,0,0,0,0,0,0
5330,한진중공업홀딩스,3480,15-Dec,0,1,0,0,0,0
5331,한진중공업홀딩스,3480,16-Dec,0,1,0,0,0,0
5332,한진중공업홀딩스,3480,17-Dec,0,0,0,0,0,1
5333,한진중공업홀딩스,3480,18-Dec,0,0,0,1,0,0
5334,한진중공업홀딩스,3480,19-Dec,0,0,0,0,0,0
5335,한진칼,180640,13-Dec,0,0,0,0,0,1
5336,한진칼,180640,14-Dec,0,0,0,1,0,0
5337,한진칼,180640,15-Dec,0,0,0,0,0,0
5338,한진칼,180640,16-Dec,0,0,0,0,0,1
5339,한진칼,180640,17-Dec,0,1,0,0,0,1
5340,한진칼,180640,18-Dec,0,0,0,0,0,0
5341,한진칼,180640,19-Dec,0,0,0,0,0,0
5342,한창,5110,11-Dec,0,0,0,0,0,1
5343,한창,5110,12-Dec,0,0,0,0,0,0
5344,한창,5110,13-Dec,0,0,0,1,0,0
5345,한창,5110,14-Dec,0,0,0,0,0,0
5346,한창,5110,15-Dec,0,0,0,0,0,0
5347,한창,5110,16-Dec,0,0,0,0,0,0
5348,한창,5110,17-Dec,0,0,0,0,0,1
5349,한창,5110,18-Dec,0,1,0,0,0,0
5350,한창,5110,19-Dec,0,0,1,0,0,0
5351,한창바이오텍,43090,11-Dec,0,0,0,0,0,0
5352,한창바이오텍,43090,12-Dec,0,0,0,0,0,1
5353,한창바이오텍,43090,13-Dec,0,0,0,1,0,0
5354,한창바이오텍,43090,14-Dec,0,0,0,0,0,1
5355,한창바이오텍,43090,15-Dec,0,0,0,1,0,0
5356,한창바이오텍,43090,16-Dec,0,0,0,0,0,0
5357,한창바이오텍,43090,17-Dec,0,0,0,0,0,0
5358,한창바이오텍,43090,18-Dec,0,0,0,0,0,0
5359,한창바이오텍,43090,19-Dec,0,0,0,0,0,0
5360,한창제지,9460,11-Dec,0,0,0,0,0,0
5361,한창제지,9460,12-Dec,0,0,0,0,0,0
5362,한창제지,9460,13-Dec,0,0,0,0,0,0
5363,한창제지,9460,14-Dec,0,0,0,0,0,0
5364,한창제지,9460,15-Dec,0,0,0,0,0,0
5365,한창제지,9460,16-Dec,0,0,0,0,0,0
5366,한창제지,9460,17-Dec,0,0,0,0,0,0
5367,한창제지,9460,18-Dec,0,0,0,0,0,0
5368,한창제지,9460,19-Dec,0,0,0,0,0,0
5369,한컴위드,54920,11-Dec,0,0,0,0,0,0
5370,한컴위드,54920,12-Dec,0,0,0,1,0,0
5371,한컴위드,54920,13-Dec,0,0,0,0,0,0
5372,한컴위드,54920,14-Dec,0,0,0,0,0,0
5373,한컴위드,54920,15-Dec,0,0,0,0,0,0
5374,한컴위드,54920,16-Dec,0,0,0,0,0,0
5375,한컴위드,54920,17-Dec,0,0,0,0,0,0
5376,한컴위드,54920,18-Dec,0,0,0,0,0,0
5377,한컴위드,54920,19-Dec,0,0,0,0,0,0
5378,한탑,2680,11-Dec,0,0,0,0,0,1
5379,한탑,2680,12-Dec,0,1,0,0,0,0
5380,한탑,2680,13-Dec,0,0,0,0,0,0
5381,한탑,2680,14-Dec,0,1,0,0,0,0
5382,한탑,2680,15-Dec,0,0,0,0,0,0
5383,한탑,2680,16-Dec,0,0,0,0,0,0
5384,한탑,2680,17-Dec,0,0,0,0,0,1
5385,한탑,2680,18-Dec,0,0,0,0,0,0
5386,한탑,2680,19-Dec,0,0,0,0,0,0
5387,핸디소프트,220180,16-Dec,0,0,0,0,0,0
5388,핸디소프트,220180,17-Dec,0,0,0,1,0,1
5389,핸디소프트,220180,18-Dec,0,0,0,0,0,0
5390,핸디소프트,220180,19-Dec,0,0,0,0,0,0
5391,헬릭스미스,84990,11-Dec,0,0,0,0,0,0
5392,헬릭스미스,84990,12-Dec,0,0,0,0,0,0
5393,헬릭스미스,84990,13-Dec,0,0,0,0,0,0
5394,헬릭스미스,84990,14-Dec,0,0,0,0,0,0
5395,헬릭스미스,84990,15-Dec,0,0,0,0,0,0
5396,헬릭스미스,84990,16-Dec,0,0,0,0,0,0
5397,헬릭스미스,84990,17-Dec,0,0,0,1,0,0
5398,헬릭스미스,84990,18-Dec,0,0,0,1,0,0
5399,헬릭스미스,84990,19-Dec,0,0,0,0,0,1
5400,현대공업,170030,13-Dec,0,0,0,0,0,1
5401,현대공업,170030,14-Dec,0,0,0,0,0,0
5402,현대공업,170030,15-Dec,0,0,0,0,0,0
5403,현대공업,170030,16-Dec,0,0,0,0,0,1
5404,현대공업,170030,17-Dec,0,0,0,0,0,0
5405,현대공업,170030,18-Dec,0,1,0,0,0,0
5406,현대공업,170030,19-Dec,0,0,0,0,0,0
5407,현대미포조선,10620,11-Dec,0,0,0,0,0,0
5408,현대미포조선,10620,12-Dec,0,1,0,0,0,0
5409,현대미포조선,10620,13-Dec,0,1,0,0,0,0
5410,현대미포조선,10620,14-Dec,0,1,0,0,0,0
5411,현대미포조선,10620,15-Dec,0,1,0,0,0,0
5412,현대미포조선,10620,16-Dec,0,0,0,0,0,0
5413,현대미포조선,10620,17-Dec,0,0,0,0,0,1
5414,현대미포조선,10620,18-Dec,0,0,0,0,0,0
5415,현대미포조선,10620,19-Dec,0,0,0,0,0,0
5416,협진,138360,13-Dec,0,0,0,0,0,0
5417,협진,138360,14-Dec,0,0,0,0,0,0
5418,협진,138360,15-Dec,0,0,0,1,0,0
5419,협진,138360,16-Dec,0,1,0,1,0,0
5420,협진,138360,17-Dec,0,1,0,0,0,0
5421,협진,138360,18-Dec,0,0,0,0,0,1
5422,협진,138360,19-Dec,0,0,0,0,0,0
5423,형지아이앤씨,11080,11-Dec,0,0,0,0,0,0
5424,형지아이앤씨,11080,12-Dec,0,1,0,0,0,0
5425,형지아이앤씨,11080,13-Dec,0,0,0,0,0,0
5426,형지아이앤씨,11080,14-Dec,0,0,0,1,0,0
5427,형지아이앤씨,11080,15-Dec,0,0,0,0,0,1
5428,형지아이앤씨,11080,16-Dec,0,0,0,0,0,0
5429,형지아이앤씨,11080,17-Dec,0,1,0,0,0,0
5430,형지아이앤씨,11080,18-Dec,0,0,0,0,0,0
5431,형지아이앤씨,11080,19-Dec,0,0,0,0,0,0
5432,혜인,3010,11-Dec,0,0,0,0,0,1
5433,혜인,3010,12-Dec,0,1,0,0,0,1
5434,혜인,3010,13-Dec,0,1,0,0,0,0
5435,혜인,3010,14-Dec,0,0,0,0,0,0
5436,혜인,3010,15-Dec,0,0,0,0,0,0
5437,혜인,3010,16-Dec,0,1,0,0,0,1
5438,혜인,3010,17-Dec,0,0,0,0,0,0
5439,혜인,3010,18-Dec,0,1,0,0,0,0
5440,혜인,3010,19-Dec,0,0,0,0,0,0
5441,홈센타홀딩스,60560,11-Dec,0,0,0,0,0,0
5442,홈센타홀딩스,60560,12-Dec,0,0,0,0,0,1
5443,홈센타홀딩스,60560,13-Dec,0,0,0,0,0,0
5444,홈센타홀딩스,60560,14-Dec,0,0,0,0,0,0
5445,홈센타홀딩스,60560,15-Dec,0,0,0,0,0,1
5446,홈센타홀딩스,60560,16-Dec,0,0,0,0,0,1
5447,홈센타홀딩스,60560,17-Dec,0,0,0,0,0,0
5448,홈센타홀딩스,60560,18-Dec,0,1,0,0,0,1
5449,홈센타홀딩스,60560,19-Dec,0,0,0,0,0,0
5450,홈캐스트,64240,11-Dec,0,0,0,0,0,0
5451,홈캐스트,64240,12-Dec,0,0,0,0,0,0
5452,홈캐스트,64240,13-Dec,0,1,0,0,0,1
5453,홈캐스트,64240,14-Dec,0,1,0,0,0,1
5454,홈캐스트,64240,15-Dec,0,0,0,0,0,0
5455,홈캐스트,64240,16-Dec,0,0,0,0,0,0
5456,홈캐스트,64240,17-Dec,0,0,0,0,0,1
5457,홈캐스트,64240,18-Dec,0,0,0,0,0,0
5458,홈캐스트,64240,19-Dec,0,0,0,0,0,0
5459,화승인더스트리,6060,11-Dec,0,0,0,0,0,1
5460,화승인더스트리,6060,12-Dec,0,0,0,0,0,0
5461,화승인더스트리,6060,13-Dec,0,0,0,0,0,1
5462,화승인더스트리,6060,14-Dec,0,1,0,0,0,1
5463,화승인더스트리,6060,15-Dec,0,0,0,0,0,0
5464,화승인더스트리,6060,16-Dec,0,0,0,0,0,1
5465,화승인더스트리,6060,17-Dec,0,0,0,0,0,1
5466,화승인더스트리,6060,18-Dec,0,0,0,0,0,0
5467,화승인더스트리,6060,19-Dec,0,0,0,0,0,0
5468,화신,10690,11-Dec,0,0,0,0,0,1
5469,화신,10690,12-Dec,0,0,0,0,0,0
5470,화신,10690,13-Dec,0,0,0,0,0,0
5471,화신,10690,14-Dec,0,0,0,0,0,1
5472,화신,10690,15-Dec,0,0,0,0,0,0
5473,화신,10690,16-Dec,0,0,0,0,0,0
5474,화신,10690,17-Dec,0,0,0,0,0,0
5475,화신,10690,18-Dec,0,1,0,0,0,1
5476,화신,10690,19-Dec,0,1,0,0,0,0
5477,화인베스틸,133820,14-Dec,0,0,0,0,0,0
5478,화인베스틸,133820,15-Dec,0,0,0,0,0,0
5479,화인베스틸,133820,16-Dec,0,0,0,0,0,0
5480,화인베스틸,133820,17-Dec,0,0,0,0,0,0
5481,화인베스틸,133820,18-Dec,0,0,0,0,0,0
5482,화인베스틸,133820,19-Dec,0,0,0,0,0,0
5483,효성,4800,11-Dec,0,0,0,0,0,1
5484,효성,4800,12-Dec,0,1,0,0,0,0
5485,효성,4800,13-Dec,0,0,0,0,0,0
5486,효성,4800,14-Dec,0,0,0,0,0,0
5487,효성,4800,15-Dec,0,0,0,0,0,1
5488,효성,4800,16-Dec,0,0,0,0,0,1
5489,효성,4800,17-Dec,0,0,0,0,0,0
5490,효성,4800,18-Dec,0,0,0,0,0,0
5491,효성,4800,19-Dec,0,1,0,0,0,0
5492,후성,93370,11-Dec,0,0,0,0,0,1
5493,후성,93370,12-Dec,0,0,0,0,0,0
5494,후성,93370,13-Dec,0,0,0,0,0,0
5495,후성,93370,14-Dec,0,0,0,0,0,0
5496,후성,93370,15-Dec,0,0,0,0,0,1
5497,후성,93370,16-Dec,0,0,0,0,0,0
5498,후성,93370,17-Dec,0,0,0,0,0,1
5499,후성,93370,18-Dec,0,0,0,0,0,1
5500,후성,93370,19-Dec,0,0,0,0,0,0
5501,휠라홀딩스,81660,11-Dec,0,0,0,0,0,1
5502,휠라홀딩스,81660,12-Dec,0,0,0,0,0,0
5503,휠라홀딩스,81660,13-Dec,0,0,0,0,0,0
5504,휠라홀딩스,81660,14-Dec,0,0,0,0,0,0
5505,휠라홀딩스,81660,15-Dec,0,0,0,0,0,1
5506,휠라홀딩스,81660,16-Dec,0,0,0,0,0,1
5507,휠라홀딩스,81660,17-Dec,0,0,0,0,0,0
5508,휠라홀딩스,81660,18-Dec,0,0,0,0,0,0
5509,휠라홀딩스,81660,19-Dec,0,0,0,0,0,1
5510,휴니드테크놀러지스,5870,11-Dec,0,0,0,0,0,0
5511,휴니드테크놀러지스,5870,12-Dec,0,0,0,0,0,0
5512,휴니드테크놀러지스,5870,13-Dec,0,0,0,0,0,0
5513,휴니드테크놀러지스,5870,14-Dec,0,0,0,0,0,0
5514,휴니드테크놀러지스,5870,15-Dec,0,0,0,1,0,0
5515,휴니드테크놀러지스,5870,16-Dec,0,0,0,1,0,0
5516,휴니드테크놀러지스,5870,17-Dec,0,0,0,0,0,0
5517,휴니드테크놀러지스,5870,18-Dec,0,0,0,0,0,0
5518,휴니드테크놀러지스,5870,19-Dec,0,0,0,0,0,0
5519,휴맥스,115160,11-Dec,0,0,0,0,0,0
5520,휴맥스,115160,12-Dec,0,0,0,0,0,0
5521,휴맥스,115160,13-Dec,0,0,0,0,0,0
5522,휴맥스,115160,14-Dec,0,1,0,0,0,0
5523,휴맥스,115160,15-Dec,0,0,0,0,0,1
5524,휴맥스,115160,16-Dec,0,0,0,0,0,0
5525,휴맥스,115160,17-Dec,0,0,0,0,0,1
5526,휴맥스,115160,18-Dec,0,1,0,0,0,0
5527,휴맥스,115160,19-Dec,0,0,0,0,0,1
5528,휴맥스홀딩스,28080,11-Dec,0,0,0,0,0,0
5529,휴맥스홀딩스,28080,12-Dec,0,0,0,0,0,0
5530,휴맥스홀딩스,28080,13-Dec,0,0,0,0,0,0
5531,휴맥스홀딩스,28080,14-Dec,0,1,0,1,0,1
5532,휴맥스홀딩스,28080,15-Dec,0,0,0,0,0,1
5533,휴맥스홀딩스,28080,16-Dec,0,0,0,0,0,0
5534,휴맥스홀딩스,28080,17-Dec,0,0,0,0,0,0
5535,휴맥스홀딩스,28080,18-Dec,0,1,0,0,0,0
5536,휴맥스홀딩스,28080,19-Dec,0,0,0,0,0,0
5537,휴먼엔,32860,11-Dec,0,0,0,0,0,0
5538,휴먼엔,32860,12-Dec,0,0,0,0,0,0
5539,휴먼엔,32860,13-Dec,0,0,0,0,0,0
5540,휴먼엔,32860,14-Dec,0,0,0,0,0,0
5541,휴먼엔,32860,15-Dec,0,0,0,1,0,0
5542,휴먼엔,32860,16-Dec,0,0,0,0,0,0
5543,휴먼엔,32860,17-Dec,0,0,0,0,0,1
5544,휴먼엔,32860,18-Dec,0,0,0,0,0,0
5545,휴먼엔,32860,19-Dec,0,0,0,0,0,0
5546,휴비스,79980,12-Dec,0,0,0,1,0,1
5547,휴비스,79980,13-Dec,0,0,0,0,0,0
